Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94)
2.369700875416507e-08,0.13099109974652717,0.46346346346346345,0.0,0.0,0.0,0.07256898870717818,0.0,0.00105123339841219,7.064146816026292e-07,6.998793156107529e-08,5.0008311032813586e-05,4.1348248053609486e-06,0.00032996770286069604,7.899479850457237e-10,0.0,0.463544732084468,0.0004137825719825909,1.0810421890962891e-05,7.540054036411965e-05,4.124282684852844e-06,2.1505988360660315e-06,6.686965241741114e-07,3.6957773693384125e-05,5.272602163965692e-10,4.975350866914414e-06,2.577696714135671e-11,4.125265617283187e-10,1.09558715915564e-06,1.9304058049291464e-10
2.4195183311201193e-08,0.13099606044237105,0.46346346346346345,0.0,0.0,0.0,0.07255634273056069,0.0,0.0010763443915318919,7.345261431618628e-07,7.335667970570688e-08,5.211279179773734e-05,4.36226915672833e-06,0.0003388438027142175,8.267306102663563e-10,0.0,0.4635484490383438,0.0004222109780330653,1.0808559566865907e-05,7.54332252999349e-05,4.145172731586974e-06,2.195245656200697e-06,6.822932850840437e-07,3.8525197711264937e-05,5.496388377149538e-10,5.3034266476804196e-06,2.7476706963446702e-11,4.298873180379899e-10,1.1698398568087756e-06,2.061251583037178e-10
2.4693357868237318e-08,0.1310010356253216,0.46346346346346345,0.0,0.0,0.0,0.07254362139392964,0.0,0.0011014911889886928,7.632813682517606e-07,7.6811804468493e-08,5.4256471811570604e-05,4.597694719138259e-06,0.0003477864729164705,8.648373532406749e-10,0.0,0.4635522394448679,0.00043056324326354566,1.0806685822457333e-05,7.54657309007646e-05,4.165861698731205e-06,2.2394780282403907e-06,6.957635799442858e-07,4.0116077170793613e-05,5.723534916787383e-10,5.644404977824513e-06,2.9243294105724276e-11,4.4757145830016827e-10,1.2471967590033207e-06,2.1975681152120118e-10
2.5191532425273443e-08,0.13100602513032691,0.46346346346346345,0.0,0.0,0.0,0.07253082542336863,0.0,0.0011266733413027208,7.926917379031043e-07,8.035365548205018e-08,5.643898590168698e-05,4.841228718561189e-06,0.0003567948441004332,9.043018121883707e-10,0.0,0.4635561025632301,0.0004388398980497193,1.080480076702914e-05,7.549818779195508e-05,4.18635086820016e-06,2.283298626806127e-06,7.091082576210826e-07,4.172986528212327e-05,5.953964073347749e-10,5.998419570345214e-06,3.1077421327683485e-11,4.65575969944083e-10,1.3277028666470707e-06,2.339434722991532e-10
2.5689706982309568e-08,0.13101102879583917,0.46346346346346345,0.0,0.0,0.0,0.07251795553988905,0.0,0.0011518904214556903,8.227688693005551e-07,8.398257535356849e-08,5.8659971351427754e-05,5.092997617779741e-06,0.0003658680520629859,9.451576558861099e-10,0.0,0.46356003765795983,0.0004470414879597438,1.0802904509190106e-05,7.553070547171779e-05,4.206641578980942e-06,2.3267102333668236e-06,7.223281942485822e-07,4.3366024961638806e-05,6.187599511342298e-10,6.365598014671919e-06,3.297974966296459e-11,4.838978606587102e-10,1.4114020667663033e-06,2.486928764583433e-10
2.6187881539345692e-08,0.1310160464634039,0.46346346346346345,0.0,0.0,0.0,0.07250501245930492,0.0,0.0011771420218676136,8.535246098445425e-07,8.769889968113556e-08,6.091906798541915e-05,5.353127097427958e-06,0.0003750052379470828,9.874386158168733e-10,0.0,0.46356404399905027,0.0004551685705443845,1.0800997156831768e-05,7.556337544434699e-05,4.226735216283529e-06,2.3697157155817303e-06,7.354242877205857e-07,4.502402874837385e-05,6.42436625761211e-10,6.746061911662375e-06,3.4950909118767853e-11,5.025341590968221e-10,1.4983371508881314e-06,2.6401256672644816e-10
2.6686056096381817e-08,0.13102107797733178,0.46346346346346345,0.0,0.0,0.0,0.07249199689213526,0.0,0.001202427751817945,8.8497103161151e-07,9.150295707980914e-08,6.321591823802926e-05,5.621742037630997e-06,0.0003842055483914211,1.031178478567997e-09,0.0,0.4635681208620567,0.0004632217126149678,1.0799078817102485e-05,7.559627389111438e-05,4.24663320232479e-06,2.4123180097593178e-06,7.483974530176178e-07,4.670335870767825e-05,6.664190687794915e-10,7.139927006797551e-06,3.699149936592848e-11,5.214819154399118e-10,1.5885498333060018e-06,2.799098959574035e-10
2.7184230653417942e-08,0.13102612318444296,0.46346346346346345,0.0,0.0,0.0,0.07247890954352722,0.0,0.001227747235223475,9.171204261466855e-07,9.539506921655407e-08,6.555016720836409e-05,5.898966500229565e-06,0.00039346813565409013,1.0764110784478552e-09,0.0,0.4635722675281716,0.00047120148791255127,1.0797149596388274e-05,7.562946397004155e-05,4.266336988423901e-06,2.4545201058173224e-06,7.612486182023235e-07,4.8403506325283774e-05,6.907000511421585e-10,7.547303321448239e-06,3.910209041900095e-11,5.407382018520457e-10,1.6820807691959979e-06,2.963920303244757e-10
2.7682405210454067e-08,0.1310311819338471,0.46346346346346345,0.0,0.0,0.0,0.07246575111319903,0.0,0.0012531001087355263,9.499852995560729e-07,9.937555085290627e-08,6.79214627032533e-05,6.18492371158674e-06,0.00040279215771296434,1.1231702903097682e-09,0.0,0.4635764832842809,0.00047910847512704134,1.0795209600297262e-05,7.566299778352707e-05,4.2858480482730575e-06,2.4963250344804435e-06,7.739787210117393e-07,5.01239723931003e-05,7.152724755831569e-10,7.968295282167875e-06,4.128322330611759e-11,5.60300112834611e-10,1.7789695725704834e-06,3.1346595248467934e-10
2.818057976749019e-08,0.13103625407674144,0.46346346346346345,0.0,0.0,0.0,0.07245252229539995,0.0,0.0012784860201268927,9.835783678704398e-07,1.0344470989456276e-07,7.032945526937046e-05,6.479736045973492e-06,0.0004121767783450134,1.1714900225738934e-09,0.0,0.46358076742300325,0.00048694325623371094,1.0793258933646525e-05,7.569691804457604e-05,4.3051678722736215e-06,2.5377358565068034e-06,7.865887059921883e-07,5.186426688778782e-05,7.401293749056216e-10,8.403001847978685e-06,4.353541072845058e-11,5.801647654914092e-10,1.879254834058618e-06,3.3113846471269344e-10
2.8678754324526316e-08,0.13104133946623384,0.46346346346346345,0.0,0.0,0.0,0.07243922377888477,0.0,0.0013039046269247708,1.0179125526460458e-06,1.0760284744753026e-07,7.277379821618464e-05,6.783525009521206e-06,0.0004216211671877706,1.2214042104316732e-09,0.0,0.4635851192427131,0.0004947064150989124,1.0791297700451939e-05,7.573125948715519e-05,4.324297962774578e-06,2.5787556536351664e-06,7.990795220950764e-07,5.362390884365844e-05,7.652639101891306e-10,8.851516635599997e-06,4.585913770901251e-11,6.003292997180896e-10,1.982974138498502e-06,3.4941619200158725e-10
2.917692888156244e-08,0.13104643795719706,0.46346346346346345,0.0,0.0,0.0,0.07242585624690016,0.0,0.0013293555952435766,1.0530009767647753e-06,1.1185025788031908e-07,7.525414763152805e-05,7.096411224728796e-06,0.00043112449978636406,1.2729468092166187e-09,0.0,0.4635895380475537,0.000502398536304207,1.0789326003921378e-05,7.576605006862929e-05,4.343239830043419e-06,2.619387520928993e-06,8.114521206458788e-07,5.5402426221539964e-05,7.906693689391177e-10,9.313928042570369e-06,4.825486223054477e-11,6.207908783306572e-10,2.0901640823255286e-06,3.683055851276359e-10
2.9675103438598566e-08,0.13105154940614805,0.46346346346346345,0.0,0.0,0.0,0.07241242037718042,0.0,0.0013548385987845447,1.0888569604037006e-06,1.1618722889124443e-07,7.777016239106023e-05,7.418514415517855e-06,0.00044068595762855085,1.3261517879305636e-09,0.0,0.46359402314743864,0.0005100202041524543,1.0787343946450463e-05,7.580131199872522e-05,4.361994988848282e-06,2.6596345602844022e-06,8.237074536235314e-07,5.719935577475677e-05,8.163391631949091e-10,9.790319368240064e-06,5.072301586237257e-11,6.415466871436146e-10,2.2008602907469244e-06,3.878129236774576e-10
3.0671452552670816e-08,0.1310618106117452,0.46346346346346345,0.0,0.0,0.0,0.0723853463079624,0.0,0.001405899439590096,1.1629258505389367e-06,1.2513097052231922e-07,8.29078373934632e-05,8.090846042279936e-06,0.00045998000482338174,1.437684792077387e-09,0.0,0.46360318950079016,0.0005250545110701988,1.0783349154197325e-05,7.587331480598023e-05,4.398951246962961e-06,2.7389865671641364e-06,8.478701261724975e-07,6.084664156076906e-05,8.684460174381571e-10,1.0785350187586207e-05,5.58782083220252e-11,6.839298536957356e-10,2.4329092469862275e-06,4.287057172354869e-10
3.156816675533584e-08,0.1310710886039167,0.46346346346346345,0.0,0.0,0.0,0.07236075261708043,0.0,0.0014519606110987874,1.2323504380513715e-06,1.3348938736905253e-07,8.765035534560504e-05,8.728648738527113e-06,0.0004775353466695081,1.5440906715963594e-09,0.0,0.4636116591427046,0.0005383502661730316,1.07797194172896e-05,7.593986275408659e-05,4.43158853225354e-06,2.8091183446120423e-06,8.692250004975289e-07,6.418769629618605e-05,9.161826046346491e-10,1.172942467826883e-05,6.076939932219982e-11,7.230532102897636e-10,2.654082833710991e-06,4.676822013677123e-10
3.2431182084936725e-08,0.13108005553625068,0.46346346346346345,0.0,0.0,0.0,0.07233688374939025,0.0,0.001496384283851468,1.3017172551689403e-06,1.4181164284336857e-07,9.231890389096103e-05,9.372393498918169e-06,0.0004945970859100062,1.6520805829184866e-09,0.0,0.46362000348994736,0.0005509392579477638,1.0776195848376416e-05,7.600550570770099e-05,4.462450124116752e-06,2.875482275741919e-06,8.894323801346066e-07,6.74531187124725e-05,9.62842841966779e-10,1.2681805182668686e-05,6.5703623342892e-11,7.615663841723555e-10,2.878153420269405e-06,5.071693889947617e-10
3.329419741453761e-08,0.13108905864671652,0.46346346346346345,0.0,0.0,0.0,0.07231282267568925,0.0,0.0015408981137007758,1.373662558534195e-06,1.5040783495198897e-07,9.708800564255069e-05,1.0046076258844364e-05,0.000511817660743292,1.7657250195593257e-09,0.0,0.46362853368963575,0.0005633281067325745,1.0772643132505269e-05,7.607272446431295e-05,4.492780927924203e-06,2.9407516941245576e-06,9.093063022732611e-07,7.076533977802193e-05,1.0101760561809747e-09,1.3677418992304246e-05,7.086183650195896e-11,8.009090970297251e-10,3.113376256361371e-06,5.486220712893622e-10
3.415721274413849e-08,0.13109809724321464,0.46346346346346345,0.0,0.0,0.0,0.0722885726962929,0.0,0.001585500602498213,1.4482630315701114e-06,1.5927919991800238e-07,0.00010195600082247493,1.0750280127080266e-05,0.0005291930612403071,1.8852000376300653e-09,0.0,0.4636372463874906,0.000575519732846536,1.0769061768693694e-05,7.614151419732071e-05,4.522588633132508e-06,3.004942304449896e-06,9.288515579270183e-07,7.412228681579379e-05,1.0581527527135275e-09,1.471651077869248e-05,7.624530642954945e-11,8.41067656127054e-10,3.3598996929369438e-06,5.920663980397255e-10
3.502022807373937e-08,0.13110717064234578,0.46346346346346345,0.0,0.0,0.0,0.07226413706390089,0.0,0.0016301902800869245,1.525596843258444e-06,1.6842692070138572e-07,0.00010692125402724199,1.1485579097506807e-05,0.000546719330856474,2.0106813333094374e-09,0.0,0.463646138279006,0.0005875170179580791,1.0765452248791553e-05,7.621185931593044e-05,4.551880841802168e-06,3.0680696307986183e-06,9.4807288045939e-07,7.752195487825949e-05,1.1067443966642718e-09,1.5799288482386483e-05,8.1855110454827e-11,8.820285698114659e-10,3.6178646684730483e-06,6.375272125009387e-10
3.5883243403340254e-08,0.13111627817046134,0.46346346346346345,0.0,0.0,0.0,0.0722395189841949,0.0,0.001674965701204612,1.6057435985722139e-06,1.7785212837201826e-07,0.00011198215394569044,1.2252537899114087e-05,0.0005643925661001677,2.1423441621486254e-09,0.0,0.463655206108817,0.0005993228030908487,1.0761815057559599e-05,7.628373651120877e-05,4.580665060744229e-06,3.130149001966838e-06,9.669749418674552e-07,8.09624046785277e-05,1.1559233835435733e-09,1.6925924858374917e-05,8.7692143612594e-11,9.237785451851471e-10,3.88740493896299e-06,6.850280919328082e-10
3.6746258732941136e-08,0.13112541916289386,0.46346346346346345,0.0,0.0,0.0,0.0722147216164763,0.0,0.0017198254433298296,1.688784290003601e-06,1.8755590349129524e-07,0.00011713711304913742,1.3051711858986531e-05,0.0005822089161385084,2.280363261351687e-09,0.0,0.4636644466700288,0.0006109398876264066,1.0758150672758115e-05,7.635711682225116e-05,4.608948697040964e-06,3.1911955431937525e-06,9.855623507640273e-07,8.444176056156909e-05,1.2056630105826639e-09,1.809655896626907e-05,9.375712636386338e-11,9.663044855492732e-10,4.168647301442696e-06,7.34591386998536e-10
3.760927406254202e-08,0.13113459296360042,0.46346346346346345,0.0,0.0,0.0,0.07218974807431822,0.0,0.0017647681050418276,1.7748012496939486e-06,1.9753927747618557e-07,0.00012238456726975326,1.388364677738372e-05,0.0006001645823714443,2.424912774761783e-09,0.0,0.46367385680352985,0.0006223710288335021,1.0754459565240644e-05,7.643196716966424e-05,4.63673905534989e-06,3.2512241712885647e-06,1.0038396512706564e-06,8.795820852527992e-05,1.2559374487466176e-09,1.9311297608976317e-05,1.0005061204954159e-10,1.0095934877507702e-09,4.461711811371547e-06,7.862382600802297e-10
3.84722893921429e-08,0.13114379892500536,0.46346346346346345,0.0,0.0,0.0,0.07216460142621761,0.0,0.0018097923046352835,1.8638781019126303e-06,2.0780323393756012e-07,0.0001277229756766507,1.4748878814058604e-05,0.0006182558179926959,2.5761661803378964e-09,0.0,0.46368343339730633,0.0006336189416416401,1.0750742199048696e-05,7.650825162540926e-05,4.6640433360549515e-06,3.3102495913780597e-06,1.0218113223423098e-06,9.150999429598595e-05,1.3067217155159941e-09,2.057021672307461e-05,1.0657299409387742e-10,1.0536328395102055e-09,4.7667119941623835e-06,8.399887225631642e-10
3.933530472174378e-08,0.1311530364078965,0.46346346346346345,0.0,0.0,0.0,0.07213928469624652,0.0,0.0018548966789835497,1.9560997159122415e-06,2.183487099942033e-07,0.00013315082014982052,1.5647934385493486e-05,0.0006364789275379558,2.734296220086659e-09,0.0,0.46369317338575766,0.000644686298652699,1.0746999031507033e-05,7.658593242560233e-05,4.690868634256635e-06,3.368286295237009e-06,1.0394817775033735e-06,9.509542145727092e-05,1.3579916484213954e-09,2.1873362721936297e-05,1.1332451296310775e-10,1.0984100167318959e-09,5.0837550509520436e-06,8.958616711048937e-10
4.0198320051344665e-08,0.13116230478127028,0.46346346346346345,0.0,0.0,0.0,0.07211380086470515,0.0,0.0019000798826843631,2.0515521592117385e-06,2.2917659756148526e-07,0.0001386666050506006,1.65813300729373e-05,0.0006548302664178302,2.8994748324650288e-09,0.0,0.4637030737490102,0.0006555757304282158,1.0743230513320112e-05,7.666497069097822e-05,4.717221939719882e-06,3.425348561426749e-06,1.056855365060095e-06,9.871284963049298e-05,1.4097238793076828e-09,2.3220753791986154e-05,1.2030526288129452e-10,1.143912680785398e-09,5.412942058636854e-06,9.538749228935172e-10
4.106133538094555e-08,0.13117160342216533,0.46346346346346345,0.0,0.0,0.0,0.07208815286877338,0.0,0.0019453405874266482,2.1503226512528365e-06,2.402877446113839e-07,0.0001442688568908971,1.7549572540924936e-05,0.0006733062404398878,3.071873087199736e-09,0.0,0.46371313151223315,0.0006662898259856328,1.0739437088669407e-05,7.674532691888771e-05,4.743110137546268e-06,3.4814504568139583e-06,1.0739363686816339e-06,0.00010236069270753644,1.4618958093358143e-09,2.4612381143279204e-05,1.2751519830949515e-10,1.190128675776694e-09,5.754368164275528e-06,1.0140452499131578e-09
4.192435071054643e-08,0.13118093171554077,0.46346346346346345,0.0,0.0,0.0,0.07206234360315456,0.0,0.0019906774814766773,2.252499517339019e-06,2.516829564012509e-07,0.00014995612400481935,1.8553158465783305e-05,0.0006919033053270741,3.2516611224217445e-09,0.0,0.46372334374496177,0.000676831133392928,1.0735619195310136e-05,7.682696135262771e-05,4.7685400092043475e-06,3.536605838771588e-06,1.090729008158892e-06,0.00010603741713686594,1.5144855847377838e-09,2.604821021624361e-05,1.349541401978269e-10,1.237046025839273e-09,6.108122774033122e-06,1.0763884122472539e-09
4.278736604014731e-08,0.1311902890541956,0.46346346346346345,0.0,0.0,0.0,0.07203637592070943,0.0,0.0020360892692319354,2.3581721428204057e-06,2.633629966689934e-07,0.00015572697622449249,1.9592574473683086e-05,0.0007106179662360796,3.4390080840392596e-09,0.0,0.4637337075604319,0.0006872021604060055,1.0731777264666706e-05,7.69098342818315e-05,4.793518233738118e-06,3.590828357706201e-06,1.1072374402422186e-06,0.00010974154026243694,1.5674720733185348e-09,2.7528181846291085e-05,1.4262178201924506e-10,1.2846529324596848e-09,6.4742897368335906e-06,1.1409191904491954e-09
4.4513396699349084e-08,0.13120908847729598,0.46346346346346345,0.0,0.0,0.0,0.07198397651127977,0.0,0.00212713242205592,2.5803672411990967e-06,2.8758041680673695e-07,0.00016751382089327444,2.178079270903012e-05,0.0007483863410237726,3.837050066322458e-09,0.0,0.4637548786071456,0.0007074432069356093,1.0724022986130578e-05,7.707913817933137e-05,4.84214595434374e-06,3.696528391420255e-06,1.1394179997933872e-06,0.00011722629697555922,1.6745541349880773e-09,3.062019969409021e-05,1.5864133616099815e-10,1.3818890923582429e-09,7.2441693839389306e-06,1.2765980046017258e-09
4.6066824292630674e-08,0.13122610135916474,0.46346346346346345,0.0,0.0,0.0,0.07193630304229719,0.0,0.002209314716885587,2.7932151401364922e-06,3.103570602298855e-07,0.0001783939236410049,2.387740240349492e-05,0.0007827459915472478,4.222813918054695e-09,0.0,0.46377442287392706,0.0007251021472651073,1.0716966129664908e-05,7.723535667018288e-05,4.884431229281863e-06,3.788600841021903e-06,1.1674489581072697e-06,0.00012404239379299866,1.7720867355488323e-09,3.3552924842095634e-05,1.7383560485123144e-10,1.4716450955550646e-09,7.98024490386298e-06,1.4063198994472404e-09
4.7620251885912265e-08,0.1312431992541151,0.46346346346346345,0.0,0.0,0.0,0.07188815882299254,0.0,0.002291720221629845,3.0188230852001454e-06,3.3406664671729967e-07,0.0001895235493328727,2.609720559292173e-05,0.0008174345098633124,4.635647950775476e-09,0.0,0.4637944153029508,0.0007422466129715534,1.0709837822368818e-05,7.739499055542616e-05,4.925352520288902e-06,3.8778539761708996e-06,1.1946209534467926e-06,0.00013092636537891334,1.8706066852842e-09,3.662674179645048e-05,1.8976086171890792e-10,1.5634596019437884e-09,8.757604807827588e-06,1.5433179992558588e-09
4.9173679479193856e-08,0.13126037889467418,0.46346346346346345,0.0,0.0,0.0,0.07183955905822932,0.0,0.0023743419257774576,3.2577447662475214e-06,3.5871227390901697e-07,0.0002008950933736991,2.844267192664384e-05,0.0008524332381616112,5.076495537695107e-09,0.0,0.4638148405547379,0.0007588898679195466,1.070264036348987e-05,7.755782822981851e-05,4.964945286453114e-06,3.964360350526443e-06,1.2209560828124687e-06,0.00013787120431566594,1.9700139904131834e-09,3.984055499866834e-05,2.0641143074634496e-10,1.657269875590187e-09,9.5765595419206e-06,1.6876470306999562e-09
5.072710707247545e-08,0.13127763708848014,0.46346346346346345,0.0,0.0,0.0,0.07179051856067273,0.0,0.0024571729691931854,3.5105414475248794e-06,3.8429668700217377e-07,0.0002125011525276091,3.091616356253598e-05,0.0008877239994963316,5.546285529320198e-09,0.0,0.46383568369909917,0.0007750448119041936,1.0695375992947265e-05,7.77236657367642e-05,5.003244045171079e-06,4.048190615173528e-06,1.2464758650969174e-06,0.00014487032178127902,2.0702145952281632e-09,4.319309023639503e-05,2.2378071032050476e-10,1.7530148417219805e-09,1.0437374166408986e-05,1.839353720638411e-09
