Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36)
2.5053805147686356e-12,0.13078665040576312,0.46346346346346345,0.0,0.0,0.0,0.0730730285574624,0.0,1.764465997995771e-10,8.79517685941508e-15,1.4475345674591654e-15,4.433496515412128e-12,8.212490309606076e-17,1.2260641922213926e-10,5.909741955912455e-17,0.0,0.46346346346345785,1.6006543572487388e-10,3.0240355080053423e-08,3.031233606026415e-08,2.8042868433166345e-08,8.088081536389961e-11,6.209276560113079e-11,4.563654584474301e-13,6.449105104182914e-18,7.29152357295008e-18,3.742585412712013e-23,2.1715456792626075e-17,1.5064612738329999e-18,6.352562608612668e-23,1.0006879479078702e-11
2.9027642907758857e-12,0.13078665133731843,0.46346346346346345,0.0,0.0,0.0,0.07307302149674741,0.0,2.367681683835936e-10,1.1807723137289755e-14,1.9422677149480124e-15,5.952745559844202e-12,1.2766656661939266e-16,1.6450021458293187e-10,7.930771012856645e-17,0.0,0.46346346346345607,1.8848267866421576e-10,3.502911340464912e-08,3.5125721028082246e-08,3.2465862845192725e-08,9.367808619660983e-11,7.185854983876978e-11,6.121442054372604e-13,8.660172379543627e-18,1.1351720228094766e-17,5.834071389601608e-23,3.108554695110224e-17,2.341399398415369e-18,1.1066376600721273e-22,1.3421535571311475e-11
3.697531842790386e-12,0.13078665320398689,0.46346346346346345,0.0,0.0,0.0,0.07307300737531854,0.0,3.8387658170699766e-10,1.9162731857015573e-14,3.1486011877189516e-15,9.662881309488989e-12,2.6363073555270225e-16,2.6663750663114513e-10,1.2860487546237745e-16,0.0,0.4634634634634518,2.4780823344861303e-10,4.4600290008463006e-08,4.475698199982126e-08,4.1291460037283e-08,1.1924691012285358e-10,9.13225657147909e-11,9.917090054811946e-13,1.4051277597784393e-17,2.3485068444187495e-17,1.2090822983042296e-22,5.5275375112178994e-17,4.833050732357184e-18,2.7365894384128845e-22,2.173989629260314e-11
4.492299394804886e-12,0.13078665507539025,0.46346346346346345,0.0,0.0,0.0,0.07307299325389119,0.0,5.662046571918615e-10,2.8291888317778744e-14,4.643438968866434e-15,1.4269487172558756e-11,4.72401620607848e-16,3.931782747292125e-10,1.8971992063557396e-16,0.0,0.46346346346344663,3.1045744725306227e-10,5.416301943400355e-08,5.4394223529600474e-08,5.008993833823246e-08,1.4478150177344308e-10,1.1069688623537776e-10,1.46160037407795e-12,2.072935932443945e-17,4.212819904490895e-17,2.1713203491533524e-22,8.681924626055067e-17,8.65697754904167e-18,5.612163051220688e-22,3.2035104063403553e-11
5.287066946819387e-12,0.13078665695151812,0.46346346346346345,0.0,0.0,0.0,0.07307297913246526,0.0,7.836717491509679e-10,3.919630266816937e-14,6.426000801717211e-15,1.9773696872411593e-11,7.694968442270825e-16,5.440473684183148e-10,2.626318137010688e-16,0.0,0.46346346346344064,3.764329884301385e-10,6.371730913506105e-08,6.403743663604085e-08,5.8861381466716265e-08,1.7028193075831583e-10,1.2998195929301852e-10,2.0214003401147773e-12,2.8688462466812144e-17,6.866648225755322e-17,3.5418997589252473e-22,1.2575404068472378e-16,1.4095925628056205e-17,1.0159452685545877e-21,4.429693262714408e-11
6.081834498833887e-12,0.13078665883236015,0.46346346346346345,0.0,0.0,0.0,0.07307296501104067,0.0,1.0361974499011521e-09,5.1877083461922404e-14,8.495508853783859e-15,2.6176632494482552e-11,1.1703856277862682e-15,7.191698731969378e-10,3.47319578459443e-16,0.0,0.46346346346343387,4.457375112026189e-10,7.3263166558916e-08,7.368661234657303e-08,6.76058728787246e-08,1.9574826663052593e-10,1.4917823064932336e-10,2.670693055424054e-12,3.7922662178544373e-17,1.044787549768724e-16,5.392260490407215e-22,1.7209110717050232e-16,2.1431315793211323e-17,1.68286963536355e-21,5.851519647070986e-11
6.876602050848387e-12,0.13078666071790582,0.46346346346346345,0.0,0.0,0.0,0.07307295088961742,0.0,1.323701590740421e-09,6.633533762724453e-14,1.08511877254744e-14,3.347940453312353e-11,1.6904886238965146e-15,9.184711113089776e-10,4.4376229476903717e-16,0.0,0.4634634634634262,5.183736556914349e-10,8.280059914611288e-08,8.334174169770597e-08,7.632349576668119e-08,2.211805788838962e-10,1.6828614393953663e-10,3.4090647892647207e-12,4.842606378170141e-17,1.5093733619005202e-16,7.793504800956282e-22,2.2583884130360754e-16,3.09432478489507e-17,2.6085237201027513e-21,7.467975084537855e-11
8.466137154877389e-12,0.1307866645030669,0.46346346346346345,0.0,0.0,0.0,0.07307292264677465,0.0,2.0033256332500473e-09,1.0058868617020626e-13,1.641796768505233e-14,5.0788845879898945e-11,3.1497932124333823e-15,1.3893121812915334e-09,6.718291631782018e-16,0.0,0.46346346346340894,6.736513046028782e-10,1.0185021954110135e-07,1.0266982551039788e-07,9.367846751017284e-08,2.7194341022995087e-10,2.06238660968153e-10,5.1514002420531274e-12,7.321703432466482e-17,2.812523864784164e-16,1.4531482583891683e-21,3.556103106300229e-16,5.761099688491798e-17,5.425261325949616e-21,1.128073422572877e-10
1e-11,0.13078666830691868,0.46346346346346345,0.0,0.0,0.0,0.07307289539312035,0.0,2.7908958225249216e-09,1.4039552205452132e-13,2.2866325467774038e-14,7.091676743992347e-11,5.183056452331777e-15,1.934517981717226e-09,9.362516763795172e-16,0.0,0.4634634634633898,8.361544907824078e-10,1.2020077572343889e-07,1.213434349397795e-07,1.1032463397147766e-07,3.2080006706500666e-10,2.425317987787893e-10,7.165904318570566e-12,1.0188706517687494e-16,4.627212978833541e-16,2.3917585816385252e-21,5.0905471144367955e-16,9.473088519919423e-17,9.664488624031938e-21,1.568668827923445e-10
1.0055672258906389e-11,0.13078666830691868,0.46346346346346345,0.0,0.0,0.0,0.0730728944039365,0.0,2.8219072174603908e-09,1.4196517171847774e-13,2.3120185240893014e-14,7.171067792847535e-11,5.2698226749352255e-15,1.955977802388727e-09,9.466661582250617e-16,0.0,0.463463463463389,8.422867798000622e-10,1.2086622971168452e-07,1.2202161654503583e-07,1.109269570640725e-07,3.225709795730598e-10,2.438430178556429e-10,7.2451382826114056e-12,1.0301480695095756e-16,4.70462733449332e-16,2.431804765336355e-21,5.151460300107778e-16,9.631415661239475e-17,9.851032526272154e-21,1.5859934823594876e-10
1.164520736293539e-11,0.1307866721293793,0.46346346346346345,0.0,0.0,0.0,0.07307286616110252,0.0,3.778813412809321e-09,1.9047359219759585e-13,3.09517229271372e-14,9.625337768106402e-11,8.172231393450902e-15,2.6178788919085483e-09,1.2681078940636702e-15,0.0,0.4634634634633668,1.0243007065141305e-09,1.3984868894387862e-07,1.4139704341497688e-07,1.2806962068343328e-07,3.730638407493952e-10,2.811026890986447e-10,9.68704333770047e-12,1.377732824443233e-16,7.293185164177123e-16,3.771018356886723e-21,7.045222602252652e-16,1.4924726974551015e-16,1.627275404351581e-20,2.119760451981662e-10
1.323474246696439e-11,0.13078667597036692,0.46346346346346345,0.0,0.0,0.0,0.07307283791827228,0.0,4.873414951067839e-09,2.461227204138533e-13,3.990650058352236e-14,1.2442524582881465e-10,1.1977929609001154e-14,3.3744299944384134e-09,1.6359898442875385e-15,0.0,0.46346346346334266,1.2197134948241148e-09,1.5879765641959112e-07,1.6079603487396902e-07,1.4510711058489836e-07,4.234225466623089e-10,3.180211169064349e-10,1.2473911987139335e-11,1.7744681969230047e-16,1.068471105141943e-15,5.525975644713241e-21,9.23809217056111e-16,2.1858488521668915e-16,2.5075521183126082e-20,2.728583327537444e-10
1.482427757099339e-11,0.13078667982980038,0.46346346346346345,0.0,0.0,0.0,0.07307280967544533,0.0,6.10508619977703e-09,3.0892130415014977e-13,4.9978475090567015e-14,1.5623440856052695e-10,1.6807088898908807e-14,4.225049255134016e-09,2.0501483358808763e-15,0.0,0.46346346346331674,1.4285453415946358e-09,1.7771319121692792e-07,1.8021851981573144e-07,1.6204007497637548e-07,4.736476492793303e-10,3.5460171154080707e-10,1.560257262497521e-11,2.2199023085870753e-16,1.4984742061377902e-15,7.751357228223144e-21,1.1730732480924059e-15,3.064817826757363e-16,3.66418982489801e-20,3.411677285802527e-10
1.8003347779051392e-11,0.13078668760368267,0.46346346346346345,0.0,0.0,0.0,0.07307275318979964,0.0,8.97715339678136e-09,4.560017040462647e-13,7.345002660061672e-14,2.307962581613006e-10,3.0012800773859867e-14,6.206182751086944e-09,3.0166445006677704e-15,0.0,0.4634634634632612,1.886545939677625e-09,2.1544419856840528e-07,2.1913368642419842e-07,1.955950001096809e-07,5.736992477590374e-10,4.267628841349026e-10,2.28727409790694e-11,3.255081681263546e-16,2.6727636656477607e-15,1.3829612616911673e-20,1.7617960570926112e-15,5.464747493672798e-16,6.95828519317942e-20,4.997569874681664e-10
2.1182417987109393e-11,0.1307866954503859,0.46346346346346345,0.0,0.0,0.0,0.07307269670416185,0.0,1.2390082166416808e-08,6.317842737728501e-13,1.0131876848882913e-13,3.200004895624517e-10,4.873606965658229e-14,8.556696048271699e-09,4.166303963600655e-15,0.0,0.46346346346320283,2.3984598544869924e-09,2.530421815436368e-07,2.581419771938315e-07,2.2873950213084718e-07,6.732230329727691e-10,4.976128582258993e-10,3.147280365050798e-11,4.479745404470481e-16,4.334690780718048e-15,2.243325154735603e-20,2.471201597934357e-15,8.860745867046595e-16,1.1810010099562968e-19,6.871282179611505e-10
2.4361488195167394e-11,0.13078670336927678,0.46346346346346345,0.0,0.0,0.0,0.0730726402185285,0.0,1.6338996811319504e-08,8.363380966045191e-13,1.3353767424594303e-13,4.239059556550522e-10,7.39119942758002e-14,1.1272062376794862e-08,5.4978477234084585e-15,0.0,0.4634634634631441,2.964441111752393e-09,2.9050760902842545e-07,2.9724282831527135e-07,2.614786241101068e-07,7.722233864049645e-10,5.671777893277209e-10,4.13785096223698e-11,5.890438285232968e-16,6.565247654224588e-15,3.398190820159798e-20,3.3017823436163456e-15,1.3418236937216828e-15,1.851459048713066e-19,9.02675492851176e-10
2.7540558403225396e-11,0.1307867113597293,0.46346346346346345,0.0,0.0,0.0,0.07307258373289603,0.0,2.0819078047178138e-08,1.0697318593992908e-12,1.7006029258692981e-13,5.425688509515298e-10,1.0646421973865262e-13,1.4347810795408706e-08,7.010010037737965e-15,0.0,0.4634634634630876,3.5846404637846815e-09,3.278409482552021e-07,3.3643567820780646e-07,2.9381734695454644e-07,8.707046741181817e-10,6.354833467619388e-10,5.2566091997569975e-11,7.483774106025233e-16,9.443946177498292e-15,4.888754749609845e-20,4.254007116000327e-15,1.9299648396540965e-15,2.7361804696439176e-19,1.1458024187615883e-09
3.07196286112834e-11,0.13078671942112452,0.46346346346346345,0.0,0.0,0.0,0.07307252724726093,0.0,2.582556228198566e-08,1.332033854850234e-12,2.108407402689856e-13,6.760427623783955e-10,1.473050864510157e-13,1.7779525465276378e-08,8.701538259749555e-15,0.0,0.463463463463036,4.259205443162108e-09,3.65042664809551e-07,3.7571996751033806e-07,3.2576059021486377e-07,9.686712466429242e-10,7.025547230694231e-10,6.501225861268556e-11,9.25643428746938e-16,1.3048848824578873e-14,6.755462463225569e-20,5.328321865485398e-15,2.6664473911275815e-15,3.8636141396667694e-19,1.4159219951524451e-09
3.38986988193414e-11,0.1307867275528502,0.46346346346346345,0.0,0.0,0.0,0.0730724707616197,0.0,3.135374093583766e-08,1.6233119835799115e-12,2.5583369531005324e-13,8.243787172713197e-10,1.9733577068217143e-13,2.156284496451606e-08,1.0571192683955785e-14,0.0,0.46346346346299183,4.988280413419118e-09,4.021132226362285e-07,4.150951390730322e-07,3.573132128468578e-07,1.066127438873047e-09,7.684166428666714e-10,7.869418320512826e-11,1.120516662987262e-15,1.7456597645100862e-14,9.038023531371242e-20,6.525151948662121e-15,3.5669331745604175e-15,5.261699955872969e-19,1.7124564811797994e-09
4.0256839235457403e-11,0.13078674402487875,0.46346346346346345,0.0,0.0,0.0,0.07307235779030458,0.0,4.395661845924756e-08,2.2930662943928455e-12,3.582786081139573e-13,1.1658283363513065e-09,3.2851625790569177e-13,3.016712103613415e-08,1.4839985166962927e-14,0.0,0.46346346346293643,6.610522217620874e-09,4.7586270971372887e-07,4.941159113910093e-07,4.192657333099315e-07,1.259525943252576e-09,8.966087208512093e-10,1.096762818259249e-10,1.5618163923043906e-15,2.898026068268718e-14,1.5005947577020777e-19,9.287956669116567e-15,5.921156562780062e-15,8.97908447358376e-19,2.382504776147459e-09
4.6614979651573406e-11,0.13078676077105353,0.46346346346346345,0.0,0.0,0.0,0.07307224481892238,0.0,5.85911173347399e-08,3.0795302308285016e-12,4.770434320744033e-13,1.5672764917138738e-09,5.069969521716825e-13,4.01268108947952e-08,1.980672303144107e-14,0.0,0.46346346346294265,8.45245925761075e-09,5.490930884444985e-07,5.734935818891389e-07,4.797125959557452e-07,1.4509345498616e-09,1.0202483413682787e-09,1.4533877440265197e-10,2.0698030193832947e-15,4.4600718675522915e-14,2.3096031315016447e-19,1.254541847263517e-14,9.11239227127448e-15,1.4102000196438098e-18,3.1515056986883503e-09
5.297312006768941e-11,0.1307867777867181,0.46346346346346345,0.0,0.0,0.0,0.07307213184744472,0.0,7.522148276176788e-08,3.983233085484507e-12,6.117851320643247e-13,2.0290439504516657e-09,7.395991183633023e-13,5.140891506442938e-08,2.5461939431300017e-14,0.0,0.46346346346303163,1.0515137310991529e-08,6.218080118959798e-07,6.532237721693626e-07,5.386905655782709e-07,1.6403873648833612e-09,1.1395173153368388e-09,1.8551496621739837e-10,2.642101540500491e-15,6.488278745030593e-14,3.36009154667785e-19,1.63002159644976e-14,1.325615271529245e-14,2.083649886496658e-18,4.015157640691326e-09
5.933126048380541e-11,0.13078679506732044,0.46346346346346345,0.0,0.0,0.0,0.07307201887584314,0.0,9.381277828354105e-08,5.0046980663911e-12,7.621690353764349e-13,2.5514148685606226e-09,1.0329781762268753e-12,6.39812424236966e-08,3.1796360563271595e-14,0.0,0.4634634634632252,1.279955603843574e-08,6.940111074274251e-07,7.333021384564917e-07,5.962355066954098e-07,1.8279182353340794e-09,1.2545907582537162e-09,2.3004482761991003e-10,3.276431913175239e-15,9.03711482135418e-14,4.680280860689254e-19,2.0554725328038697e-14,1.846387391152128e-14,2.9381338384632547e-18,4.969295066051636e-09
6.568940089992141e-11,0.13078681260840755,0.46346346346346345,0.0,0.0,0.0,0.07307190590408916,0.0,1.1433086608246307e-07,6.144442358004366e-12,9.278686344607302e-13,3.1346381572158506e-09,1.3936277706707886e-12,7.781239036403423e-08,3.8800901196914776e-14,0.0,0.4634634634635451,1.5306670431087532e-08,7.65705976871092e-07,8.137243713465573e-07,6.523824056017391e-07,2.0135607465582723e-09,1.3656373357083128e-09,2.7877474912127557e-10,3.970605566851102e-15,1.2159115157834964e-13,6.297390374371679e-19,2.5311032316998452e-14,2.484307808620496e-14,3.992830478352779e-18,6.009884680066415e-09
7.204754131603742e-11,0.13078683040562583,0.46346346346346345,0.0,0.0,0.0,0.07307179293215423,0.0,1.3674238768918303e-07,7.402977181260998e-12,1.1085653936113333e-12,3.778928813024906e-09,1.8278837560041056e-12,9.287172536882166e-08,4.6466660296962445e-14,0.0,0.4634634634640135,1.8037392221413877e-08,8.368961967125242e-07,8.94486195556427e-07,7.071653919556786e-07,2.1973482199293265e-09,1.4728195008647341e-09,3.315573044909727e-10,4.722522027605912e-15,1.5904959526007587e-13,8.237678125733097e-19,3.05709407586856e-14,3.249753096558233e-14,5.266247735099372e-18,7.133021687317161e-09
7.840568173215342e-11,0.13078684845471733,0.46346346346346345,0.0,0.0,0.0,0.07307167996000978,0.0,1.6101474516158582e-07,8.78080785248327e-12,1.3039485601811404e-12,4.484469208820062e-09,2.3419280825423362e-12,1.0912936406999087e-07,5.478491675094125e-14,0.0,0.4634634634646525,2.099259125373156e-08,9.075853182690772e-07,9.755833696758405e-07,7.606177598383222e-07,2.3793137107524406e-09,1.5762937233832741e-09,3.882510223843463e-10,5.5301656643996e-15,2.0323547373500968e-13,1.052647973110698e-18,3.6335983806490284e-14,4.152739339913088e-14,6.776248084944122e-18,8.334926148456428e-09
8.476382214826942e-11,0.1307868667515177,0.46346346346346345,0.0,0.0,0.0,0.07307156698762717,0.0,1.871160827591393e-07,1.027843384113308e-11,1.5137149805841976e-12,5.251410342906293e-09,2.9417925802735333e-12,1.2655615480791825e-07,6.374712520770479e-14,0.0,0.4634634634654846,2.417309681232726e-08,9.77776867866796e-07,1.0570116859217374e-06,8.127719882551978e-07,2.559490006378113e-09,1.6762107094585973e-09,4.487201668231203e-10,6.391602561456205e-15,2.546206987756355e-13,1.3188245717367287e-18,4.260743521258098e-14,5.202936709283699e-14,8.540075583169966e-18,9.611939441214574e-09
9.112196256438542e-11,0.13078688529195437,0.46346346346346345,0.0,0.0,0.0,0.07307145401497772,0.0,2.1501526908232747e-07,1.189634882656522e-11,1.7375689207958392e-12,6.0798730488249425e-09,3.6333626458097422e-12,1.4512365966415674e-07,7.33449120199532e-14,0.0,0.4634634634665323,2.7579698909409617e-08,1.0474743470161166e-06,1.1387669698942435e-06,8.636597611146755e-07,2.7379096245213813e-09,1.7727156134515227e-09,5.128345260542096e-10,7.304977510016226e-15,3.136607923988688e-13,1.6246577424811203e-18,4.938631877348026e-14,6.409683476608821e-14,1.0574381925844182e-17,1.0960520819802534e-08
9.748010298050142e-11,0.13078690407204388,0.46346346346346345,0.0,0.0,0.0,0.07307134104203274,0.0,2.446818796387614e-07,1.3635040753887336e-11,1.9752218909857274e-12,6.969949168767758e-09,4.422380840600899e-12,1.6480413692798427e-07,8.357007128213356e-14,0.0,0.4634634634678184,3.1213149536114166e-08,1.1166812325865514e-06,1.220845080334087e-06,9.133119867261852e-07,2.91460481177122e-09,1.865948241821276e-09,5.804692090825481e-10,8.268511109425035e-15,3.807955545457203e-13,1.9724261600832323e-18,5.66734178384718e-14,7.781999520267501e-14,1.2895249906283915e-17,1.237724406472246e-08
9.999999999999999e-11,0.13078692308789017,0.46346346346346345,0.0,0.0,0.0,0.07307129626781747,0.0,2.56921983922981e-07,1.4357655539736385e-11,2.073165730492949e-12,7.3397730624765285e-09,4.763296271650103e-12,1.7290597986081558e-07,8.779438008426466e-14,0.0,0.46346346346839934,3.2716109181428665e-08,1.1439747444159146e-06,1.253463195099097e-06,9.326552726160493e-07,2.9841636525615154e-09,1.9020232557653395e-09,6.082220365227109e-10,8.663884017578524e-15,4.097369709063193e-13,2.122348254046974e-18,5.970223839526367e-14,8.37363323272149e-14,1.3897813761102084e-17,1.2956847026251898e-08
1.0383824339661743e-10,0.13078692308789017,0.46346346346346345,0.0,0.0,0.0,0.07307122806876348,0.0,2.760861798227989e-07,1.5494991888938093e-11,2.226392474168931e-12,7.921702692085729e-09,5.314450403189655e-12,1.8557052398310586e-07,9.441456096087354e-14,0.0,0.4634634634693661,3.5074163877958904e-08,1.1854009769802027e-06,1.3032419088816542e-06,9.617588168332502e-07,3.0896075422769373e-09,1.956043249740517e-09,6.515044494971674e-10,9.280496972132307e-15,4.564497067578158e-13,2.3643303749948364e-18,6.446928505933955e-14,9.328599344992926e-14,1.5518216071321447e-17,1.385879421983495e-08
1.1019638381273343e-10,0.13078694233568236,0.46346346346346345,0.0,0.0,0.0,0.07307111509514119,0.0,3.091991083107428e-07,1.747667887237315e-11,2.4908061589071654e-12,8.935170859034752e-09,6.315038675106699e-12,2.0739642061638328e-07,1.0587049911848538e-13,0.0,0.4634634634711984,3.9163421494838835e-08,1.2536370083039634e-06,1.3859533798378726e-06,1.009029665179118e-06,3.2629495166053357e-09,2.0431303305071264e-09,7.258254164773523e-10,1.0339299030990084e-14,5.410335122272024e-13,2.8024960259686873e-18,7.277425150118695e-14,1.105790462411343e-13,1.8458293516641575e-17,1.5401964416771762e-08
1.1655452422884944e-10,0.1307869618116926,0.46346346346346345,0.0,0.0,0.0,0.07307100212113704,0.0,3.439922608677638e-07,1.9580572772885636e-11,2.7681951760309436e-12,1.0010365230168e-08,7.429480441209406e-12,2.3025607274460958e-07,1.1793016022868285e-13,0.0,0.4634634634733384,4.348156746597826e-08,1.3213927305404401e-06,1.468975449926876e-06,1.0551532256093196e-06,3.434662160764362e-09,2.1273343979052297e-09,8.033220328273294e-10,1.1443348946690294e-14,6.349433727128479e-13,3.2889769327893244e-18,8.158843535972206e-14,1.2978056274204073e-13,2.1729993757583806e-17,1.7003652785792127e-08
1.2291266464496545e-10,0.13078698151227458,0.46346346346346345,0.0,0.0,0.0,0.07307088914672225,0.0,3.804378745528669e-07,2.180713913961217e-11,3.058298339256102e-12,1.1147272722522019e-08,8.66298118730224e-12,2.541243565454148e-07,1.3058597158143858e-13,0.0,0.4634634634758098,4.8029213501026756e-08,1.3886715237176932e-06,1.5523041080603306e-06,1.100157489726509e-06,3.6047766253866224e-09,2.2087757618079158e-09,8.838887997483606e-10,1.259114361119389e-14,7.385624032769679e-13,3.825758074084467e-18,9.091175059851939e-14,1.509692608146897e-13,2.5347347220699724e-17,1.866085945020829e-08
1.2927080506108145e-10,0.13078700143386113,0.46346346346346345,0.0,0.0,0.0,0.07307077617186794,0.0,4.1850881230741323e-07,2.415683805376518e-11,3.3608608895604685e-12,1.2345856613885263e-08,1.0020620278056479e-11,2.78976762977513e-07,1.4383050977375409e-13,0.0,0.463463463478636,5.280693901860592e-08,1.4554767440778205e-06,1.6359353751033782e-06,1.1440697641138819e-06,3.773323785064481e-09,2.2875702973418264e-09,9.67424628029377e-10,1.3781242742608507e-14,8.522609858905328e-13,4.414758455653879e-18,1.007439153010612e-13,1.7422127901002635e-13,2.9323923055834713e-17,2.0370683601252255e-08
1.3562894547719745e-10,0.1307870215729625,0.46346346346346345,0.0,0.0,0.0,0.0730706631965453,0.0,4.5817854791761876e-07,2.6630124179514106e-11,3.67563434323439e-12,1.3606057516095298e-08,1.1507354057234407e-11,3.0478938268044216e-07,1.576564972842319e-13,0.0,0.46346346348184086,5.781529219324956e-08,1.5218117242443618e-06,1.7198653036422276e-06,1.1869166871380205e-06,3.94033423782924e-09,2.3638296078640023e-09,1.0538326754068596e-09,1.5012266567962935e-14,9.763973027302538e-13,5.057833873576186e-18,1.1108445968775576e-13,1.9961028445527427e-13,3.3672848552483767e-17,2.213032065121102e-08
1.4198708589331345e-10,0.13078704192616483,0.46346346346346345,0.0,0.0,0.0,0.07307055022072541,0.0,4.994211513441734e-07,2.922744681413414e-11,4.002376343544492e-12,1.4927794318069888e-08,1.3128018871654253e-11,3.315388912467361e-07,1.7205679912994072e-13,0.0,0.4634634634854482,6.305479097143818e-08,1.5876797733885127e-06,1.8040899777534106e-06,1.2287242453388968e-06,4.105838304768344e-09,2.4376611819482353e-09,1.143020189897623e-09,1.628289359108079e-14,1.1113178498135495e-12,5.756779575443274e-18,1.219327339199437e-13,2.2720757676715825e-13,3.8406827780916816e-17,2.393705946324556e-08
