Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25)
3.344871920590414e-13,0.1307866453377184,0.46346346346346345,0.0,0.0,0.0,0.07307306712990234,0.0,3.151803693617242e-12,1.5669405357018966e-16,2.586643640505656e-17,7.894140628189331e-14,2.1652847037088906e-19,2.191628982431917e-12,1.0569014885836019e-18,0.0,0.46346346346346334,1.9520876933790205e-11,4.042129651184243e-09,4.0434709161711806e-09,3.7596896101997935e-09,1.0818013691924719e-11,8.3414133146786e-12,8.168390425360645e-15,1.0947019393116529e-19,1.7958093051042567e-20,8.732376648281981e-26,1.0004130061885471e-19,8.199514028300384e-21,6.924939889600087e-26,1.7920737292938118e-13,5.683000131826722e-14,7.607464845208543e-19,1.2478611066391303e-19,5.486939876573173e-18
4.404633356752561e-13,0.130786645584304,0.46346346346346345,0.0,0.0,0.0,0.07307306524691759,0.0,5.4646006727592626e-12,2.7171087050371394e-16,4.4846486807035845e-17,1.3689124596716413e-13,4.79765031790898e-19,3.7997224029067955e-12,1.833017786192209e-18,0.0,0.4634634634634633,2.5851405067819178e-11,5.3224678223751775e-09,5.324793420091089e-09,4.949863021328874e-09,1.4244227444400039e-11,1.0980478450575178e-11,1.4160628097223536e-14,1.9258852725395282e-19,4.0481781496027266e-20,1.9955827927117982e-25,2.1467313998955453e-19,1.776986087131221e-20,1.8497247260772397e-25,3.106719244196228e-13,9.853735449669636e-14,1.338600701454603e-18,2.8133330611927176e-19,8.459103308439573e-18
5.464394792914708e-13,0.130786645830976,0.46346346346346345,0.0,0.0,0.0,0.07307306336393285,0.0,8.409521025967223e-12,4.181912351871783e-16,6.901346466341353e-17,2.1069746122308994e-13,8.984924501829208e-19,5.847231636765886e-12,2.8215741849155968e-18,0.0,0.4634634634634631,3.22520559342006e-11,6.602644036411552e-09,6.6062230891639966e-09,6.139548108452935e-09,1.7669827498780564e-11,1.3617736829668496e-11,2.1789249876537545e-14,2.990223295044453e-19,7.666513929138463e-20,3.8128540297716634e-25,3.8966611724590344e-19,3.263563635630229e-20,4.024760831740061e-25,4.780373528751644e-13,1.5164833894021547e-13,2.0787433067069007e-18,5.328620889703093e-19,1.16698291774533e-17
7.583917665239002e-13,0.13078664632457918,0.46346346346346345,0.0,0.0,0.0,0.07307305959796347,0.0,1.6195020429924474e-11,8.055523144377886e-16,1.329013618584539e-16,4.0588953173625087e-13,2.3384819108597945e-18,1.1259838132252181e-11,5.4359684427731874e-18,0.0,0.46346346346346284,4.526374423996434e-11,9.162510667748758e-09,9.169403839452593e-09,8.517454044823976e-09,2.4519187151575518e-11,1.8886838171079726e-11,4.195154525267517e-14,5.817776279593855e-19,2.0223838951838888e-19,1.0165708367316673e-24,9.548093133051823e-19,8.222810667140591e-20,1.3204789679572264e-24,9.203808387131616e-13,2.920754871013601e-13,4.045810372527651e-18,1.4060196606688357e-18,1.850656830701364e-17
9.703440537563295e-13,0.13078664681852795,0.46346346346346345,0.0,0.0,0.0,0.07307305583199421,0.0,2.6506763425114244e-11,1.3187982845837125e-15,2.1751533460540017e-16,6.64540207534873e-13,4.8307305316823285e-18,1.8428022492398424e-11,8.899931793452255e-18,0.0,0.4634634634634625,5.855598157669356e-11,1.172172970682645e-08,1.1733012986833598e-08,1.0893409006884083e-08,3.136609403094948e-11,2.4148727832927864e-11,6.864641111746101e-14,9.576100148284738e-19,4.21114979577128e-19,2.1301561671407137e-24,1.8627796382921386e-18,1.6548690790443472e-19,3.2423325034493263e-24,1.5060432156517657e-12,4.780990861723053e-13,6.661773503008585e-18,2.9284394429529575e-18,2.5486027060566262e-17
1e-12,0.13078664731282194,0.46346346346346345,0.0,0.0,0.0,0.0730730553050672,0.0,2.81509318245636e-11,1.400650916540805e-15,2.310063231828503e-16,7.05792098055778e-13,5.2809643019004085e-18,1.9570898403188783e-11,9.452334384085843e-18,0.0,0.46346346346346246,6.043818069529009e-11,1.2079758956002527e-08,1.2091742278349713e-08,1.1225692451454808e-08,3.2323904225371164e-11,2.4884386576498188e-11,7.290193033896702e-14,1.0176108205852555e-18,4.607617927600687e-19,2.3323032190798557e-24,2.0202040904032897e-18,1.8031763443918308e-19,3.621934595740082e-24,1.5994056261628433e-12,5.077626064204933e-13,7.079531001346117e-18,3.204257987527093e-18,2.646411633790358e-17
1.1822963409887589e-12,0.13078664731282194,0.46346346346346345,0.0,0.0,0.0,0.07307305206602505,0.0,3.9343131446345264e-11,1.957951241078154e-15,3.2283982009344656e-16,9.866728696847623e-13,8.684781422652787e-18,2.7350284575671013e-11,1.321312354184809e-17,0.0,0.4634634634634621,7.212880970643767e-11,1.42803013237639e-08,1.4297050341641629e-08,1.3267414664776703e-08,3.8210549590138925e-11,2.9403416849524e-11,1.018645262945498e-13,1.4263860615991897e-18,7.610937456418008e-19,3.866072910612195e-24,3.167078810016456e-18,2.911404794800848e-19,6.70676983288383e-24,2.2348197858106603e-12,7.097061284875369e-13,9.926443322251264e-18,5.293979577292995e-18,3.243514616235596e-17
1.3942486282211882e-12,0.13078664780746108,0.46346346346346345,0.0,0.0,0.0,0.07307304830005601,0.0,5.4702521057517407e-11,2.72303308434691e-15,4.48859401813835e-16,1.3723104339352656e-12,1.420727333459518e-17,3.802513834789274e-11,1.8375099528210193e-17,0.0,0.4634634634634617,8.59822699584959e-11,1.6838225687189784e-08,1.6861515715877218e-08,1.5639472672942722e-08,4.5052555269745676e-11,3.4650916144230045e-11,1.415966642469046e-13,1.9879753535714282e-18,1.2496946140114414e-18,6.366907149307544e-24,4.9026398572720606e-18,4.677016910865179e-19,1.2363342808551077e-23,3.106507827298753e-12,9.86883721758233e-13,1.3839643661435706e-17,8.694801883970548e-18,3.939816461582021e-17
1.818153202686047e-12,0.13078664879777363,0.46346346346346345,0.0,0.0,0.0,0.07307304076811828,0.0,9.298422308714463e-11,4.6310673891894425e-15,7.629248072891034e-16,2.334187862432863e-12,3.143204635270868e-17,6.462692934540899e-11,3.1243752387935066e-17,0.0,0.4634634634634604,1.145312448192981e-10,2.19521333001657e-08,2.1991729801739964e-08,2.037775207674222e-08,5.872922251509431e-11,4.5124387354572515e-11,2.4056771936629656e-13,3.3890880569811473e-18,2.778041479838266e-18,1.4208799533748807e-23,9.733715955254152e-18,1.0062013561481187e-18,3.3388968895240244e-23,5.277842249816501e-12,1.6779011319398056e-12,2.3610913079838036e-17,1.933915820192467e-17,5.343460453167237e-17
2.19966731970442e-12,0.13078664969023307,0.46346346346346345,0.0,0.0,0.0,0.07307303398937472,0.0,1.360509547127409e-10,6.779187410858093e-15,1.1162115640841717e-15,3.4172859267044722e-12,5.561079212838711e-17,9.454800994257374e-11,4.572428611061637e-17,0.0,0.4634634634634592,1.411854835552174e-10,2.6552438180510688e-08,2.6610384482036026e-08,2.463555860435746e-08,7.102985842254012e-11,5.452602826792427e-11,3.5183038665258264e-13,4.966237369696537e-18,4.9280779448108065e-18,2.5261947008213794e-23,1.573495637696373e-17,1.7476409224331764e-18,6.77929864705157e-23,7.718837744906307e-12,2.4555430600473364e-12,3.462123776437228e-17,3.432356259784631e-17,6.612308895744421e-17
2.5811814367227933e-12,0.1307866505838074,0.46346346346346345,0.0,0.0,0.0,0.0730730272106315,0.0,1.8726818245256692e-10,9.335646490934151e-15,1.536318814776017e-15,4.706483200403293e-12,8.980227280292238e-17,1.3012516161045214e-10,6.294856344615997e-17,0.0,0.4634634634634577,1.6874958952854706e-10,3.115064849754558e-08,3.123042311596793e-08,2.8887079603120216e-08,8.332257840531107e-11,6.39045383034933e-11,4.840601510095909e-13,6.842128715106937e-18,7.972391873099544e-18,4.093192644667564e-23,2.3365802301331848e-17,2.782291078331949e-18,1.2241055291826736e-22,1.0619822831459e-11,3.380639587343625e-12,4.773002846845313e-17,5.55542777167064e-17,7.879633282215512e-17
2.9626955537411664e-12,0.1307866514784954,0.46346346346346345,0.0,0.0,0.0,0.07307302043188865,0.0,2.4662687561712414e-10,1.2300568256675996e-14,2.0231597592774125e-15,6.201907664538222e-12,1.3573299711178322e-16,1.7135001762610723e-10,8.291420882716083e-17,0.0,0.46346346346345596,1.9722379412509052e-10,3.574676520410498e-08,3.585184464147799e-08,3.313232438802474e-08,9.560739060524543e-11,7.325997874772506e-11,6.37205273263205e-13,9.01602464819825e-18,1.2065398562617238e-17,6.201879473724897e-23,3.265835687344259e-17,4.158187326334628e-18,2.0312584553428684e-22,1.3979657688220482e-11,4.4531179095416026e-12,6.29362475226872e-17,8.411690826006176e-17,9.14462515754437e-17
3.725723787777912e-12,0.13078665327120784,0.46346346346346345,0.0,0.0,0.0,0.07307300687440396,0.0,3.897326064179918e-10,1.9456293939766173e-14,3.1966962642195116e-15,9.811946143345828e-12,2.69703672871068e-16,2.707094468993225e-10,1.3106007469374787e-16,0.0,0.4634634634634519,2.5690342022164997e-10,4.493272159570196e-08,4.5098832121041185e-08,4.160402249728599e-08,1.2015332421509883e-10,9.190189506985817e-11,1.00603547980531e-12,1.4254894208410086e-17,2.4012813666196582e-17,1.236313126790046e-22,5.627624515682217e-17,8.125301891438928e-18,4.6908613443810215e-22,2.2071330137280287e-11,7.039928915290405e-12,9.963683436670103e-17,1.6757832956105266e-16,1.167310968651599e-16
4.488752021814658e-12,0.13078665506836087,0.46346346346346345,0.0,0.0,0.0,0.0730729933169206,0.0,5.652961149559565e-10,2.8247352190370952e-14,4.63612888401523e-15,1.4248413664552312e-11,4.712912426869909e-16,3.9255957734992536e-10,1.9014288265610368e-16,0.0,0.4634634634634471,3.2022619957009637e-10,5.411031497322485e-08,5.435133843085856e-08,5.005072721511881e-08,1.4466772435606125e-10,1.1045226474022454e-10,1.4579096002475008e-12,2.0676984504918025e-17,4.199870359276543e-17,2.1646398718666237e-22,8.667441525421391e-17,1.4031704958451178e-17,9.19783022790135e-22,3.198477446209985e-11,1.0215394253193793e-11,1.447147215297506e-16,2.933861572533488e-16,1.4200600696952109e-16
5.251780255851404e-12,0.1307866568699452,0.46346346346346345,0.0,0.0,0.0,0.07307297975943851,0.0,7.732455550282867e-10,3.867472948070664e-14,6.340767333671103e-15,1.9512313186688722e-11,7.542263209739717e-16,5.368338732480575e-10,2.60143686598116e-16,0.0,0.4634634634634415,3.8719395890069195e-10,6.327955294899791e-08,6.360935508832971e-08,5.8472512619340234e-08,1.6915065609188386e-10,1.2891157295006987e-10,1.9924183053867148e-12,2.8276463504192386e-17,6.724567880718207e-17,3.4685140964387956e-22,1.2388411056213284e-16,2.225885164104176e-17,1.6133409107003045e-21,4.3710942191105473e-11,1.3978932721621205e-11,1.9816164055832977e-16,4.702114790610543e-16,1.672765905295568e-16
6.014808489888151e-12,0.13078665867595143,0.46346346346346345,0.0,0.0,0.0,0.07307296620195762,0.0,1.0135092819710095e-09,5.0739410856873986e-14,8.309923392442175e-15,2.5604637818161283e-11,1.132198652416426e-15,7.034659984293417e-10,3.4104359237963754e-16,0.0,0.4634634634634353,4.578085133287111e-10,7.244044312860835e-08,7.287287361942894e-08,6.686945256605023e-08,1.9360218443649295e-10,1.4728030243599585e-10,2.6091544653083838e-12,3.7047530511525163e-17,1.009702311079651e-16,5.210964692716496e-22,1.679164969739108e-16,3.3186833442416224e-17,2.6108195457778812e-21,5.7240819284407076e-11,1.832996383504242e-11,2.5996933321468864e-16,7.067168107856637e-16,1.9253959327623427e-16
6.777836723924897e-12,0.13078666048637022,0.46346346346346345,0.0,0.0,0.0,0.07307295264447788,0.0,1.2860158543308644e-09,6.444237990290675e-14,1.0542910918959525e-14,3.2526370836165715e-11,1.6188568133501663e-15,8.923898177278293e-10,4.3282375309966974e-16,0.0,0.46346346346342837,5.320716663740194e-10,8.159299311059967e-08,8.214188555903934e-08,7.524162068802881e-08,2.1802237435112269e-10,1.6555893348248537e-10,3.307713145955919e-12,4.698441612260486e-17,1.4438274130306528e-16,7.454703928985114e-22,2.1877980880855016e-16,4.7194369087830877e-17,3.975165653648384e-21,7.256542625670277e-11,2.3267907845241278e-11,3.3012955178175105e-16,1.0115557550786664e-15,2.1779347170367773e-16
8.30389319199839e-12,0.13078666412040824,0.46346346346346345,0.0,0.0,0.0,0.07307292552952169,0.0,1.9274727211063486e-09,9.676710845595061e-14,1.5797645545722843e-14,4.886194929799812e-11,2.972632197205276e-15,1.3368489389677409e-09,6.489496733343213e-16,0.0,0.4634634634634128,6.91550928278535e-10,9.987310284258306e-08,1.0069635584540575e-07,9.191193494342677e-08,2.6676899848429435e-10,2.0184780996750278e-10,4.94868856529673e-12,7.033271132178478e-17,2.650846939208824e-16,1.3695422576313618e-21,3.410384090136453e-16,8.595657854213168e-17,8.060414127506822e-21,1.0856307345120985e-10,3.4902219033679866e-11,4.954746251493354e-16,1.860806796939034e-15,2.682752055621212e-16
9.829949660071882e-12,0.13078666777198497,0.46346346346346345,0.0,0.0,0.0,0.07307289841456939,0.0,2.6970486234112477e-09,1.3565675490229707e-13,2.2099523008221454e-14,6.852672202080065e-11,4.92393096865324e-15,1.869686110819214e-09,9.083716114863213e-16,0.0,0.46346346346339506,8.656459451834096e-10,1.1811994279362613e-07,1.192726984029939e-07,1.0848404005320935e-07,3.153910471282042e-10,2.3778199664671443e-10,6.912148102217056e-12,9.827580667802272e-17,4.3891494820482293e-16,2.268616963518599e-21,4.907281859181444e-16,1.41548355282784e-16,1.4389540400538592e-20,1.516327270894447e-10,4.887724286346382e-11,6.941310860934542e-16,3.0870168880769823e-15,3.187244638919592e-16
1e-11,0.13078667144102665,0.46346346346346345,0.0,0.0,0.0,0.07307289539311732,0.0,2.790712433763307e-09,1.40397143137487e-13,2.2866355931858672e-14,7.092447820462463e-11,5.183069202255791e-15,1.9345107580914282e-09,9.399538765974734e-16,0.0,0.463463463463393,8.859512457898689e-10,1.2015115294027108e-07,1.2134403447023973e-07,1.103246338602447e-07,3.2080136986906193e-10,2.417643872804335e-10,7.150770178422779e-12,1.0167210036056085e-16,4.61988567210177e-16,2.3879740965048613e-21,5.091098612752018e-16,1.489153209259401e-16,1.5256575525693408e-20,1.568668758722827e-10,5.0579242219485516e-11,7.18327534347071e-16,3.2500025316927147e-15,3.2434411522851645e-16
1.1356006128145374e-11,0.13078667144102665,0.46346346346346345,0.0,0.0,0.0,0.0730728712996206,0.0,3.594179211297898e-09,1.811191359529269e-13,2.9443127663752896e-14,9.152820944727814e-11,7.580487172550922e-15,2.49037935349675e-09,1.2109404862355457e-15,0.0,0.46346346346337564,1.054370736840893e-09,1.3633357350107554e-07,1.3787084582807206e-07,1.2495851718904658e-07,3.6388903807437966e-10,2.7336524969174747e-10,9.194929385048562e-12,1.3076864546566543e-16,6.75342161561813e-16,3.49175352809571e-21,6.679160916825663e-16,2.1695129517165093e-16,2.348672046066416e-20,2.017037704592564e-10,6.518836749736126e-11,9.26033324886641e-16,4.759097643418378e-15,3.6914156203817557e-16
1.2882062596218867e-11,0.13078667512745976,0.46346346346346345,0.0,0.0,0.0,0.07307284418467484,0.0,4.618303261146113e-09,2.3316204560675936e-13,3.782307586635967e-14,1.1787378209264146e-10,1.1049401741526307e-14,3.198409778200512e-09,1.5565079569344482e-15,0.0,0.4634634634633548,1.2577391456510704e-09,1.5451405539256075e-07,1.5649073085556288e-07,1.4133594408802094e-07,4.1226348827513855e-10,3.0860128802626636e-10,1.179390339564237e-11,1.6776664617143732e-16,9.83742348550932e-16,5.0875309657963435e-21,8.726648020467817e-16,3.151261775484727e-16,3.587493408325191e-20,2.587061169241414e-10,8.383099248991e-11,1.1911158938795582e-15,6.945822120157935e-15,4.195260129235864e-16
1.5934175532365852e-11,0.13078668255220863,0.46346346346346345,0.0,0.0,0.0,0.07307278995479063,0.0,7.045302331969409e-09,3.5702051369740626e-13,5.767062677394679e-14,1.8062592618322522e-10,2.084957553682973e-14,4.874421919939139e-09,2.3760489882161767e-15,0.0,0.46346346346331035,1.7084613088521992e-09,1.9077581389149738e-07,1.9379544534805002e-07,1.7380194112043287e-07,5.08643830020655e-10,3.7804641306290597e-10,1.7928077565233507e-11,2.5510214444986354e-16,1.853510554683618e-15,9.5889663009226e-21,1.3650821807072372e-15,5.915324852374692e-16,7.26041929926791e-20,3.9322699326215443e-10,1.28092398292845e-10,1.820561036054714e-15,1.3137604806553658e-14,5.201991892457096e-16
1.8986288468512837e-11,0.130786690045652,0.46346346346346345,0.0,0.0,0.0,0.07307273572491314,0.0,9.973617975842564e-09,5.072940585865716e-13,8.159974045118476e-14,2.568391647278599e-10,3.516872160269788e-14,6.893632638773021e-09,3.3658226469645834e-15,0.0,0.4634634634632644,2.217919673453023e-09,2.26905699521733e-07,2.3118630652577383e-07,2.058865850252885e-07,6.045361910126721e-10,4.461463910566547e-10,2.5290293990960576e-11,3.5993498915542175e-16,3.1214091311911505e-15,1.6152132763877124e-20,1.9684429358216637e-15,9.940442718419732e-16,1.287133621876379e-19,5.546451445216885e-10,1.816248829537252e-10,2.5819461503144612e-15,2.2209787389144325e-14,6.20746828928475e-16
2.2139791923611186e-11,0.13078669785957225,0.46346346346346345,0.0,0.0,0.0,0.07307267969353427,0.0,1.3521135352255894e-08,6.903709155365497e-13,1.1056644294240903e-13,3.4978046650021763e-10,5.55961795142562e-14,9.336118914410879e-09,4.566053274881182e-15,0.0,0.46346346346321826,2.8061084788792648e-09,2.6409780437413166e-07,2.699092045610773e-07,2.3864128604509977e-07,7.031058685092558e-10,5.151259206316435e-10,3.4161657739431543e-11,4.862682547433392e-16,4.92581580222463e-15,2.549373787506626e-20,2.7088557141314724e-15,1.5667622597348842e-15,2.1138073917961351e-19,7.491025148115946e-10,2.4663522114909883e-10,3.506661717079781e-15,3.51878740763822e-14,7.245059140088538e-16
2.5293295378709534e-11,0.13078670574558907,0.46346346346346345,0.0,0.0,0.0,0.07307262366215471,0.0,1.7594380109611193e-08,9.017801731976621e-13,1.4379993217666745e-13,4.572060123650308e-10,8.264773493532993e-14,1.2136266435042412e-08,5.945508774714591e-15,0.0,0.46346346346317663,3.457224413206572e-09,3.0115016802679064e-07,3.0872291315756825e-07,2.7099858354590704e-07,8.011634997668074e-10,5.827305509126068e-10,4.4292786346834894e-11,6.305508759152948e-16,7.309432306745424e-15,3.783521124718196e-20,3.5686572037716e-15,2.3235732137468245e-15,3.2354039662313466e-19,9.711068396845402e-10,3.214640341690024e-10,4.571107833202681e-15,5.242186233353985e-14,8.281366872474823e-16
2.8446798833807883e-11,0.1307867137030835,0.46346346346346345,0.0,0.0,0.0,0.07307256763077045,0.0,2.218863142939599e-08,1.141588899177097e-12,1.8125507198064815e-13,5.791698949130182e-10,1.1722161038815052e-13,1.5289725180036077e-08,7.50293504047582e-15,0.0,0.46346346346314254,4.171376612585684e-09,3.380633154160753e-07,3.4762684921551176e-07,3.0296332137007757e-07,8.987135809904176e-10,6.489903940659814e-10,5.565849009381619e-11,7.924239554161324e-16,1.0348289739693321e-14,5.3570485109107925e-20,4.5482979273683195e-15,3.2890911302226526e-15,4.695711910954257e-19,1.2200787359782309e-09,4.060715766128164e-10,5.774719066719091e-15,7.450818419201647e-14,9.316417988049938e-16
3.160030228890623e-11,0.1307867217314438,0.46346346346346345,0.0,0.0,0.0,0.07307251159937751,0.0,2.7299222428345282e-08,1.4098637564183962e-12,2.2288727848414385e-13,7.157236969853477e-10,1.6020512035951446e-13,1.8792198379398588e-08,9.23709076688317e-15,0.0,0.46346346346311906,4.948671213074134e-09,3.7483776950659896e-07,3.866204321203249e-07,3.3454028417140416e-07,9.95760592279865e-10,7.1393494604425e-10,6.823413093767957e-11,9.715364561349222e-16,1.4116897245927117e-14,7.308560612654545e-20,5.648207317998692e-15,4.487585103400516e-15,6.537908861912965e-19,1.4954478769890217e-09,5.004183025722634e-10,7.116932823919357e-15,1.0204079739252469e-13,1.0350239380472788e-15
3.475380574400458e-11,0.13078672983006467,0.46346346346346345,0.0,0.0,0.0,0.07307245556797184,0.0,3.2921539514535204e-08,1.706671005400297e-12,2.68652513579602e-13,8.669165371010733e-10,2.124748044399365e-13,2.263944186299837e-08,1.114674730261687e-14,0.0,0.4634634634631093,5.789211398407299e-09,4.114740512986739e-07,4.257030837319048e-07,3.6573419813492373e-07,1.0923089974973018e-09,7.775930990567664e-10,8.199561132393015e-11,1.1675450416950894e-15,1.8688275057975e-14,9.675890657736021e-20,6.8687951212556015e-15,5.942986194545283e-15,8.80457613761829e-19,1.7966528665489958e-09,6.044648638797566e-10,8.597189324423197e-15,1.3561119774347795e-13,1.1382856868205657e-15
3.790730919910293e-11,0.13078673799834767,0.46346346346346345,0.0,0.0,0.0,0.0730723995365495,0.0,3.905102175507768e-08,2.032076506278524e-12,3.185072784974908e-13,1.0327951140780543e-09,2.7489655807258353e-13,2.6827263421508056e-08,1.3230688506148637e-14,0.0,0.46346346346311634,6.693097446906264e-09,4.4797267983554505e-07,4.64874228374249e-07,3.9654973168383163e-07,1.188363244137978e-09,8.399931537588941e-10,9.691936325015057e-11,1.3801139206397267e-15,2.4133986797285506e-14,1.2496117171097273e-19,8.21045117732966e-15,7.67889414791582e-15,1.15377037821457e-18,2.123141115353561e-09,7.181721083995545e-10,1.021493157686374e-14,1.75808431147761e-13,1.2414295659080635e-15
4.4214316109299625e-11,0.1307867545415388,0.46346346346346345,0.0,0.0,0.0,0.07307228747363864,0.0,5.2813497606276214e-08,2.768943715167162e-12,4.3031406224125416e-13,1.4087844323167948e-09,4.336073909856514e-13,3.6208128035479725e-08,1.7916622065560434e-14,0.0,0.4634634634631937,8.691293989929466e-09,5.205590435737216e-07,5.434797063070726e-07,4.570640465089156e-07,1.3790069691185408e-09,9.611292826933698e-10,1.301619950170556e-10,1.8536262275959795e-15,3.792756794267734e-14,1.9639895757900762e-19,1.1258428525711662e-14,1.208501140103863e-14,1.8568399799084424e-18,2.849800353826232e-09,9.744130088566066e-10,1.386065917719782e-14,2.7842740115618677e-13,1.447373578349779e-15
5.052132301949632e-11,0.13078677135635955,0.46346346346346345,0.0,0.0,0.0,0.07307217541061287,0.0,6.855119191752455e-08,3.620984338872822e-12,5.579701845435425e-13,1.8440185182329884e-09,6.430568161943349e-13,4.690226973522039e-08,2.3285407084988095e-14,0.0,0.46346346346337614,1.0944006717647821e-08,5.92600974202354e-07,6.224323093973777e-07,5.161194473796435e-07,1.5677270152083796e-09,1.0775583591328977e-09,1.6778366760215793e-10,2.389532164038896e-15,5.6042215437363197e-14,2.9022051226755245e-19,1.479486882835872e-14,1.7888357687705302e-14,2.795448426686336e-18,3.671176372855331e-09,1.268831643525519e-09,1.8049714564014368e-14,4.145615323034013e-13,1.6528751973267352e-15
5.682832992969302e-11,0.1307867884382535,0.46346346346346345,0.0,0.0,0.0,0.07307206334744006,0.0,8.622944938607988e-08,4.588711064014331e-12,7.01146425062924e-13,2.33878830879396e-09,9.098019476715612e-13,5.8877957221981166e-08,2.9327750286279214e-14,0.0,0.4634634634636891,1.34519379516372e-08,6.641025543568494e-07,7.017275198828635e-07,5.73751273306115e-07,1.7545583609811004e-09,1.1894866948987149e-09,2.0961382190795107e-10,2.9854016428151776e-15,7.900118649193e-14,4.091369332984129e-19,1.882220456325384e-14,2.5266466491722345e-14,4.00117186970362e-18,4.583153105710087e-09,1.6011216817502128e-09,2.277773978166402e-14,5.888362169924671e-13,1.857952815293056e-15
6.313533683988971e-11,0.13078680578276458,0.46346346346346345,0.0,0.0,0.0,0.07307195128408812,0.0,1.0581439838366611e-07,5.672630373971922e-12,8.595215939783959e-13,2.8933501357784692e-09,1.2402417599333086e-12,7.210423111626512e-08,3.603454511652105e-14,0.0,0.4634634634641582,1.6215747856177095e-08,7.350678360575449e-07,7.813608584333046e-07,6.299940049041897e-07,1.9395357123076236e-09,1.29711223815115e-09,2.554893835989783e-10,3.638911217736952e-15,1.0730735009649277e-13,5.557536821972425e-19,2.3342581808075775e-14,3.4392177554509135e-14,5.504749209621081e-18,5.58174393025995e-09,1.970979771862979e-09,2.8040419257282163e-14,8.058387876511972e-13,2.0626240545133013e-15
6.944234375008641e-11,0.13078682338553246,0.46346346346346345,0.0,0.0,0.0,0.07307183922052495,0.0,1.2727293233177221e-07,6.873242613593791e-12,1.0327823422722468e-12,3.507927010579997e-09,1.6406209351266606e-12,8.655088516405076e-08,4.339686749522628e-14,0.0,0.46346346346480904,1.9236055794569178e-08,8.055008409386255e-07,8.613278838272892e-07,6.848812852040198e-07,2.122693499349873e-09,1.4006249099390323e-09,3.052544611019533e-10,4.347839780775823e-15,1.414440785291345e-13,7.325752035813089e-19,2.8357870061836617e-14,4.5433822731914086e-14,7.336113096730088e-18,6.663088058881801e-09,2.3781054919405444e-09,3.3833479100081853e-14,1.070118882942977e-12,2.266905794622228e-15
7.57493506602831e-11,0.13078684124229253,0.46346346346346345,0.0,0.0,0.0,0.07307172715671831,0.0,1.5057269143898917e-07,8.191042053008516e-12,1.2206229756045008e-12,4.182709877174836e-09,2.117033634411297e-12,1.0218844781502321e-07,5.1405971642683596e-14,0.0,0.4634634634656677,2.2513441653165392e-08,8.75405560476054e-07,9.416241926314003e-07,7.384459400510678e-07,2.304065873796874e-09,1.5002069290808914e-09,3.5876005406469907e-10,5.11006440827113e-15,1.8187610790175165e-13,9.420093838237421e-19,3.3869673191647825e-14,5.855540551674589e-14,9.524421888928132e-18,7.823447006128571e-09,2.8222013017762153e-09,4.01526864179523e-14,1.386188809421356e-12,2.4708141844676866e-15
8.20563575704798e-11,0.13078685934887213,0.46346346346346345,0.0,0.0,0.0,0.07307161509263611,0.0,1.7568204484291306e-07,9.626516950443998e-12,1.4227452722180176e-12,4.917858830271499e-09,2.6754271848385682e-12,1.1898816421569505e-07,6.005328599912686e-14,0.0,0.46346346346676004,2.604844712998799e-08,9.44785956214148e-07,1.0222454188823783e-06,7.907199980519741e-07,2.4836867063484895e-09,1.5960331247617996e-09,4.158637728277326e-10,5.9235563640431246e-15,2.290503660936738e-13,1.1863718407471897e-18,3.9879339710232345e-14,7.391677388474289e-14,1.2098091951490225e-17,9.059201142470597e-09,3.3029724961544963e-09,4.69938486525925e-14,1.7585238980189247e-12,2.674364671975644e-15
