Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188),C3H5(39)
8.857607464867448e-07,0.13934821304193312,0.46346346346346345,0.0,0.0,0.0,0.044983209267412234,0.0007463728803066518,0.04251476564448385,0.00290251127057176,7.380808617635884e-05,0.009796135601166876,0.009765408087737962,0.005683017129626072,1.386850664365253e-06,0.0,0.4770208459445957,0.001140143611680029,6.254411741602207e-06,0.0001281081418373203,3.849709015901145e-06,3.768203112207439e-06,1.0451890761554555e-06,0.0014860057901272049,2.1467063708729e-08,0.002052554164878949,1.0634159502353278e-08,8.081454744979781e-08,0.001752656945191074,3.089015300406966e-07,3.5708514846276634e-06,0.001173165537135464,1.6921824707496112e-08,0.0006873446579372535,2.0236125614387149e-10,1.938579895076747e-06,1.274457719540717e-05,3.6680034304459534e-10,5.063071381160494e-09,2.144731952973804e-05,2.996525962597061e-10,2.1412571558916213e-10,1.4011039470449873e-05,2.2053833517693174e-05,4.958329732934859e-09,6.395687370243557e-08
8.997157570712552e-07,0.13945083049026963,0.46346346346346345,0.0,0.0,0.0,0.0446479000849254,0.0007685780727002148,0.04306704976645146,0.002955053046951963,7.518425294258996e-05,0.009925259202972153,0.009931629983154574,0.0056616884338616435,1.3785026053987266e-06,0.0,0.4771826986731716,0.0011376086608157817,6.208167994448991e-06,0.00012840599418898274,3.822358887511051e-06,3.7286588846551198e-06,1.034228320364539e-06,0.001486397876731607,2.14731477046419e-08,0.0020560103006249035,1.0652065535135963e-08,8.187977119935326e-08,0.00177250962987269,3.1240053520565097e-07,3.5999831018202166e-06,0.0011927245794080197,1.720412042686464e-08,0.0006993343011937698,2.049298655407082e-10,1.9694408966302504e-06,1.3125613621336679e-05,3.7779858875829504e-10,5.213701939537221e-09,2.2288455402363258e-05,3.1141714763097827e-10,2.2254939446557318e-10,1.457641843334054e-05,2.2969816020327763e-05,5.158421128649631e-09,6.47038386975399e-08
9.136707676557656e-07,0.1395526701734056,0.46346346346346345,0.0,0.0,0.0,0.04431564857871617,0.0007910095828861922,0.04361560528985006,0.00300706117326397,7.655367302568994e-05,0.010053401832857443,0.01009673525752225,0.0056401903163800764,1.3696160166651841e-06,0.0,0.47734328462146,0.0011350572030462945,6.162345460405671e-06,0.00012869218717442198,3.7952367437982617e-06,3.6895200499311312e-06,1.0233794328956524e-06,0.0014864546286701191,2.147437422531565e-08,0.002058911759098523,1.0667097818327249e-08,8.293690228223942e-08,0.0017919292337330063,3.158232106231322e-07,3.6285654098376013e-06,0.0012122168968729998,1.7485454844147228e-08,0.0007112883156915046,2.0747361491551617e-10,2.000169399332547e-06,1.3506826394785464e-05,3.888032053064887e-10,5.365867743195312e-09,2.3138063187975253e-05,3.2330058089687907e-10,2.3105876134722786e-10,1.5147984097385656e-05,2.3896686656197372e-05,5.360702365796594e-09,6.54363478727402e-08
9.27625778240276e-07,0.13965373878214893,0.46346346346346345,0.0,0.0,0.0,0.04398642469805244,0.0008136630836238287,0.04416044933627192,0.0030585363714786076,7.791619453690632e-05,0.010180565007887308,0.010260723685573165,0.005618550621697898,1.3602370711831436e-06,0.0,0.4775026167693744,0.0011324887074786064,6.116939910979134e-06,0.00012896683951850246,3.768340117287675e-06,3.650781794673236e-06,1.0126411093229614e-06,0.0014861864153343162,2.1470893404108083e-08,0.0020612751925200945,1.0679342626079035e-08,8.398595321365626e-08,0.0018109222367623436,3.191706983763981e-07,3.6565990430784584e-06,0.0012316392493492113,1.7765781132506845e-08,0.0007232045291611506,2.099926500818162e-10,2.030760266311965e-06,1.3887995455760605e-05,3.9980782166518664e-10,5.5195394379536186e-09,2.3995535895637873e-05,3.352944005524497e-10,2.3964772566526393e-10,1.5725321107142804e-05,2.4833761263920697e-05,5.56502644236952e-09,6.615457735509988e-08
9.415807888247864e-07,0.13975404287535767,0.46346346346346345,0.0,0.0,0.0,0.043660198723169605,0.0008365342895102243,0.04470159919569082,0.0031094799010682847,7.927167525290819e-05,0.01030675033736346,0.010423595793954308,0.005596794869042766,1.3504099707239171e-06,0.0,0.47766070765824215,0.0011299027447964562,6.0719471677970274e-06,0.00012923007210302785,3.7416666556189744e-06,3.612439550724835e-06,1.0020121094609173e-06,0.0014856033545043266,2.146285172936074e-08,0.0020631168347632653,1.068888406511405e-08,8.502693726972644e-08,0.001829495158903546,3.224441475906834e-07,3.6840849009293513e-06,0.001250988533339765,1.804505443899517e-08,0.0007350808565316862,2.124871201016686e-10,2.0612085089244672e-06,1.4268907949417312e-05,4.1080627311544636e-10,5.674687953441106e-09,2.4860271934903997e-05,3.4739018611865887e-10,2.4831024975915775e-10,1.630801709505821e-05,2.5780359249713298e-05,5.771247413374712e-09,6.68587058592394e-08
9.555357994092966e-07,0.1398535888662531,0.46346346346346345,0.0,0.0,0.0,0.04333694125264278,0.0008596189576644002,0.04523907232314056,0.003159893505615834,8.061998208705625e-05,0.010431959529709036,0.010585352797405863,0.00557494643997584,1.3401769421359472e-06,0.0,0.4778175694277963,0.0011272989779044283,6.027363100693091e-06,0.00012948200780784776,3.715214110292488e-06,3.5744889707658485e-06,9.91491253042294e-07,0.0014847153188595817,2.1450392138998986e-08,0.0020644525141337777,1.0695804140932044e-08,8.60598685442863e-08,0.001847654544813048,3.256447117473255e-07,3.711024133511044e-06,0.0012702617786630723,1.832323183601351e-08,0.0007469152981253563,2.149571768912666e-10,2.0915092850357405e-06,1.4649358164308828e-05,4.2179259961879666e-10,5.8312845077372646e-09,2.57316759752242e-05,3.5957960421102475e-10,2.5704035759138465e-10,1.689566332042334e-05,2.6735804735761532e-05,5.979220617002498e-09,6.754891416598348e-08
9.69490809993807e-07,0.13995238305186197,0.46346346346346345,0.0,0.0,0.0,0.043016623192053384,0.0008829128883295927,0.04577288633497869,0.0032097793638653505,8.196099059406036e-05,0.010556194398198727,0.01074599653998597,0.005553026751056959,1.3295782438299965e-06,0.0,0.47797321384984504,0.0011246771534400238,5.9831836259805e-06,0.0001297227712968452,3.688980327284123e-06,3.536925906248582e-06,9.810774163462315e-07,0.0014835319422262536,2.1433654111283e-08,0.0020652976654727,1.0700182820516495e-08,8.708476199615447e-08,0.0018654069500863562,3.2877354625598786e-07,3.7374181298251664e-06,0.0012894561450125933,1.860027227172776e-08,0.0007587059377552985,2.1740297485840864e-10,2.121657897012767e-06,1.502914745914743e-05,4.3276104385372445e-10,5.9893006114578525e-09,2.6609159733770653e-05,3.718544196041193e-10,2.658321427397787e-10,1.7487855256555047e-05,2.7699427620007306e-05,6.1888028824722125e-09,6.822538458704156e-08
9.834458205783174e-07,0.14005043161149755,0.46346346346346345,0.0,0.0,0.0,0.042699215743841334,0.0009064119253925915,0.0463030590046807,0.003259140044992306,8.329458450676629e-05,0.010679456865621405,0.010905529441080902,0.00553105541231098,1.3186521812714686e-06,0.0,0.47812765235883414,0.0011220370939600435,5.93940470495898e-06,0.0001299524888807833,3.6629632346434792e-06,3.4997463806570064e-06,9.707695194566267e-07,0.001482062625583635,2.1412773752033145e-08,0.0020656673416106757,1.0702098091677402e-08,8.810163348760363e-08,0.001882758928857788,3.318318062691195e-07,3.763268519215532e-06,0.0013085689184873753,1.887613652004279e-08,0.0007704509407481026,2.1982467109330878e-10,2.15164979419751e-06,1.540808417863617e-05,4.4370604892940556e-10,6.1487080712778975e-09,2.7492142693222598e-05,3.8420650531419727e-10,2.746797756833067e-10,1.808419312801393e-05,2.867056454948177e-05,6.399852720193466e-09,6.888830068340534e-08
9.974008311628278e-07,0.1401477406213435,0.46346346346346345,0.0,0.0,0.0,0.042384690398297294,0.000930111956829077,0.046829608258255044,0.0033079784680501052,8.462065530531479e-05,0.010801748967934224,0.011063954446156913,0.005509050371590559,1.3074351308684817e-06,0.0,0.4782808960793649,0.001119378690873929,5.896022342520449e-06,0.0001301712884014053,3.6371608340961527e-06,3.462946572102845e-06,9.605665234076286e-07,0.0014803165428013327,2.1387883877924694e-08,0.002065576224170414,1.0701626019018572e-08,8.911049981450372e-08,0.0018997170227586584,3.3482064473582566e-07,3.7885771576590184e-06,0.0013275975081081858,1.9150787130354617e-08,0.0007821485519144915,2.2222242499544077e-10,2.1814805718717923e-06,1.5785983559270113e-05,4.546222558020053e-10,6.309478992952678e-09,2.8380052747386028e-05,3.966278516705537e-10,2.835775103601787e-10,1.8684282396883607e-05,2.9648559805309585e-05,6.612230493898168e-09,6.953784689273077e-08
9.999999999999997e-07,0.1402443160601262,0.46346346346346345,0.0,0.0,0.0,0.042326425082389124,0.0009345480454329045,0.04692728103926337,0.003317017353346488,8.486680120964446e-05,0.010824419266884775,0.011093339526648288,0.005504949479208415,1.3053165770575e-06,0.0,0.4783093071372132,0.0011188815230103587,5.88798571761061e-06,0.00013021084480866328,3.6323786090404915e-06,3.456134130451087e-06,9.586776878452856e-07,0.0014799614782703891,2.1382815600317787e-08,0.0020655095072050615,1.070128036267884e-08,8.929752171395616e-08,0.001902832538319528,3.3536974966051953e-07,3.7932312937039304e-06,0.0013311321476885377,1.9201804776741656e-08,0.0007843219005439982,2.2266638292715098e-10,2.187018512462665e-06,1.5856239586951764e-05,4.5665183667788053e-10,6.3395715293085956e-09,2.8545927874321016e-05,3.9894838474435957e-10,2.852398220307026e-10,1.87964341129504e-05,2.9831420189345198e-05,6.651922171726645e-09,6.96573649963921e-08
1.0113558417473382e-06,0.1402443160601262,0.46346346346346345,0.0,0.0,0.0,0.04207301892549005,0.0009540089150855524,0.04735255216941914,0.0033562978649169465,8.593910181369947e-05,0.010923072857069319,0.01122127498146507,0.005487028047153142,1.29596157072025e-06,0.0,0.478432955851184,0.001116701898055279,5.853032585865034e-06,0.00013037929906446093,3.6115711957814956e-06,3.4265227999838228e-06,9.504674311796664e-07,0.0014783026461537478,2.1359114096532e-08,0.002065038633840129,1.069884079716463e-08,9.011137872947095e-08,0.0019162877510171012,3.3774121065693986e-07,3.8133461124129328e-06,0.0013465394423229568,1.9424188377140112e-08,0.0007937970934869498,2.2459639779504068e-10,2.2111459679506707e-06,1.616266762817776e-05,4.6550450048256045e-10,6.4715857839086085e-09,2.927232678390045e-05,4.091105745047464e-10,2.925196900912122e-10,1.9287734203974287e-05,3.063276610996036e-05,6.82579857681809e-09,7.017420805858612e-08
1.0253108523318486e-06,0.14034016381724343,0.46346346346346345,0.0,0.0,0.0,0.041764173367986344,0.0009780987773979188,0.047871908954541235,0.003404101746311662,8.724982982035957e-05,0.011043430803004996,0.01137749491220998,0.005465003449941312,1.2842641171324896e-06,0.0,0.47858384225198347,0.0011140067259525876,5.810431523411312e-06,0.00013057665128807884,3.586192448891912e-06,3.3904715042766426e-06,9.404712752350992e-07,0.0014760296716559655,2.1326590883765674e-08,0.002064068540189385,1.0693814801615132e-08,9.110428895896298e-08,0.0019324776015620917,3.405946475171145e-07,3.837577665621251e-06,0.001365392365515096,1.9696306209579693e-08,0.0008053949630354477,2.2694675288800544e-10,2.2406418643418142e-06,1.6537965096260206e-05,4.763478110731994e-10,6.635001155404366e-09,3.0168411209887054e-05,4.2164692253927555e-10,3.015007529269608e-10,1.9894165768530043e-05,3.162254536289978e-05,7.040421493174539e-09,7.079756927200128e-08
1.039265862916359e-06,0.140435289698666,0.46346346346346345,0.0,0.0,0.0,0.04145812603427239,0.0010023775660573425,0.04838769696734572,0.003451393870615469,8.855275172086752e-05,0.011162825195194329,0.011532618503888214,0.005442990296406766,1.2723735660388567e-06,0.0,0.4787335656182181,0.0011112932361554187,5.768215283763592e-06,0.00013076347659198815,3.561022774643238e-06,3.354789232030745e-06,9.30577114803096e-07,0.0014735061442171676,2.1290437658647623e-08,0.002062679571064607,1.0686618637422168e-08,9.20892502150629e-08,0.0019482930230432052,3.433820918782997e-07,3.8612743028486024e-06,0.0013841540345298196,1.99671082014321e-08,0.0008169406313694904,2.292736555197137e-10,2.2699642868252194e-06,1.691171124614716e-05,4.871474046470782e-10,6.7996981243344e-09,3.106776242386885e-05,4.342292840226601e-10,3.1051523645214824e-10,2.0503200749118954e-05,3.261726930862024e-05,7.2559660459285175e-09,7.140811562772129e-08
1.0532208735008694e-06,0.14052969943314325,0.46346346346346345,0.0,0.0,0.0,0.041154849492836536,0.0010268413486279385,0.04889993469346714,0.003498178215382961,8.984778618237575e-05,0.01128125854338711,0.011686650386670851,0.005421001112246027,1.2603189387221063e-06,0.0,0.4788821360640314,0.0011085615364558434,5.72638003471953e-06,0.00013093990747007855,3.5360604039898833e-06,3.3194726305518667e-06,9.207840413250149e-07,0.0014707403826132177,2.1250774855448385e-08,0.0020608850215732143,1.0677321185738041e-08,9.306628320225204e-08,0.001963740417723672,3.461046721271152e-07,3.884438693344276e-06,0.0014028223152344115,2.0236563501391228e-08,0.0008284326404363996,2.3157727213641167e-10,2.299109401003909e-06,1.7283747815236236e-05,4.978986839797622e-10,6.9656500147056155e-09,3.196984723492825e-05,4.4685019262474576e-10,3.1955778205730046e-10,2.111446956677302e-05,3.361632013854211e-05,7.472301431169374e-09,7.20060317758794e-08
1.0671758840853798e-06,0.14062339867753695,0.46346346346346345,0.0,0.0,0.0,0.04085431656685747,0.0010514862381110325,0.04940864074490373,0.0035444589513741894,9.113485782888541e-05,0.011398733477885796,0.011839595522645865,0.005399047327642346,1.2481275311916973e-06,0.0,0.47902956349841774,0.0011058117763381745,5.684921982451206e-06,0.00013110607724979296,3.5113036108408377e-06,3.284518431325416e-06,9.110911658592307e-07,0.0014677405043074495,2.1207719993609752e-08,0.002058697862677021,1.0665989648335748e-08,9.403540961953165e-08,0.0019788261351892282,3.4876350736604563e-07,3.907073695151329e-06,0.001421395179124125,2.0504642784094233e-08,0.0008398696012266746,2.338577708844306e-10,2.32807351215771e-06,1.7653922874639015e-05,5.085972341558606e-10,7.132830458751719e-09,3.287414323133691e-05,4.5950233262338067e-10,3.2862313870000603e-10,2.1727609691741376e-05,3.4619091029340344e-05,7.689299339624418e-09,7.25915018551168e-08
1.0811308946698901e-06,0.1407163930217098,0.46346346346346345,0.0,0.0,0.0,0.04055650032942359,0.0010763083930633427,0.04991383385434845,0.003590240418882974,9.241389694557461e-05,0.011515252749320666,0.011991459175672702,0.005377139364726585,1.235824966543559e-06,0.0,0.47917585764079734,0.0011030441428445147,5.643837370751184e-06,0.00013126211997772057,3.486750705513824e-06,3.2499234384926218e-06,9.014976150109755e-07,0.0014645144301080302,2.116138774528593e-08,0.0020561307494275684,1.0652689590275362e-08,9.499665215856853e-08,0.0019935564667995192,3.513597064355029e-07,3.9291823478161815e-06,0.0014398706999768271,2.0771318201828595e-08,0.0008512501916953434,2.361153214096723e-10,2.3568530658853215e-06,1.802209070498353e-05,5.192388190785615e-10,7.301213397734896e-09,3.378013910197112e-05,4.721785434286575e-10,3.377061661890309e-10,2.2342265895887292e-05,3.5624986621362276e-05,7.906834046007797e-09,7.316470938418428e-08
1.0950859052544005e-06,0.1408086879928457,0.46346346346346345,0.0,0.0,0.0,0.04026137409921632,0.0011013040176788911,0.050415532869429125,0.0036355271061297265,9.368483920047065e-05,0.011630819228004073,0.01214224688358937,0.005355286718015916,1.2234352496511e-06,0.0,0.4793210280351724,0.0011002588567975218,5.603122480263391e-06,0.0001314081703169553,3.4624000345922416e-06,3.215684527253487e-06,8.920025413157936e-07,0.0014610698886681139,2.111189000059464e-08,0.002053196028877751,1.0637484980895798e-08,9.59500344983554e-08,0.002007937640806299,3.5389436705337156e-07,3.950767848037416e-06,0.0014582470505608589,2.1036563337004295e-08,0.0008625731547050312,2.3835009396405665e-10,2.3854446440881874e-06,1.8388111669826957e-05,5.298193779041049e-10,7.470773082501428e-09,3.468733491397639e-05,4.848718234933128e-10,3.468018380261496e-10,2.295809047324387e-05,3.663342344126012e-05,8.124782487098922e-09,7.372583680671555e-08
1.109040915838911e-06,0.14090028905943097,0.46346346346346345,0.0,0.0,0.0,0.03996891143660446,0.0011264693618303083,0.05091375674693133,0.003680323629533075,9.494762538228269e-05,0.011745435902892926,0.012291964432565633,0.005333498028503658,1.210980823634465e-06,0.0,0.47946508406300153,0.0010974561693295833,5.56277362784995e-06,0.00013154436343225425,3.4382499766867044e-06,3.181798632003311e-06,8.826051107566739e-07,0.0014574144208716303,2.1059335931201262e-08,0.002049905747695077,1.0620438233257057e-08,9.689558129666386e-08,0.0020219758180768784,3.563685750612787e-07,3.971833555088286e-06,0.0014765224994057293,2.1300353155528092e-08,0.0008738372959948695,2.4056226007398534e-10,2.4138449631909918e-06,1.8751852087144e-05,5.403350214148687e-10,7.64148407376199e-09,3.559524234953549e-05,4.975753336494183e-10,3.559052438344892e-10,2.357474343093276e-05,3.764383027238552e-05,8.343024329330877e-09,7.42750654826373e-08
1.1229959264234213e-06,0.14099120163481163,0.46346346346346345,0.0,0.0,0.0,0.03967908614010578,0.0011518007210719436,0.05140852454699802,0.0037246347157157368,9.620220115338714e-05,0.011859105880222813,0.012440617833445659,0.005311781151842976,1.1984826276436394e-06,0.0,0.47960803495489823,0.0010946363587054145,5.522787166038598e-06,0.00013167083487887086,3.414298935663362e-06,3.148262735028473e-06,8.733044955073801e-07,0.0014535553840870474,2.1003832051980728e-08,0.0020462716594944474,1.0601610242129903e-08,9.783331817878031e-08,0.0020356770883741535,3.5878340376896176e-07,3.992382989691378e-06,0.0014946954076382303,2.1562663961118436e-08,0.0008850414821793833,2.4275199254210763e-10,2.4420508751419992e-06,1.911318409928837e-05,5.507820283428427e-10,7.81332124211272e-09,3.6503384904179214e-05,5.102823999055458e-10,3.650115913979713e-10,2.419189265215063e-05,3.865564847588697e-05,8.561442026491882e-09,7.481257572800531e-08
1.1369509370079317e-06,0.14108143108035995,0.46346346346346345,0.0,0.0,0.0,0.03939187224317973,0.0011772944366148397,0.051899855427287936,0.0037684651851151315,9.744851681696296e-05,0.01197183238185501,0.012588213299939003,0.005290143221014721,1.185960155542053e-06,0.0,0.47974988980124733,0.0010917997274248,5.483159482418146e-06,0.00013178772050971368,3.390545341656605e-06,3.1150738685934513e-06,8.640998896860266e-07,0.0014494999562781126,2.0945482280597866e-08,0.0020423052319062463,1.0581060420618178e-08,9.87632717238511e-08,0.0020490474671489172,3.611399133888648e-07,4.012419805116534e-06,0.0015127642258856214,2.1823473350587177e-08,0.0008961846387816356,2.449194642153908e-10,2.4700593641096e-06,1.9471985541876255e-05,5.611568416566587e-10,7.98625976786539e-09,3.741129804894006e-05,5.229865157365585e-10,3.74116208335006e-10,2.4809214032745004e-05,3.966833226524148e-05,8.779920868078509e-09,7.533854632694571e-08
