Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188)
8.035516751847714e-10,0.13078994622943727,0.46346346346346345,0.0,0.0,0.0,0.07305878560077939,6.115500436306013e-14,1.0283597923647527e-05,1.0390711187527407e-09,7.724678455492985e-11,4.248034211514151e-07,1.4561390611336794e-09,5.641894977552601e-06,3.895898153051458e-12,0.0,0.46346347226359247,2.1212070294463856e-06,6.245303354494607e-06,1.1506161432258711e-05,2.786032192488463e-06,1.8066015321341873e-08,6.1207483926892105e-09,1.777522615242664e-08,2.532571398968543e-13,1.076404694082988e-10,5.576649770009505e-16,3.499224050754475e-12,4.2619099583839444e-11,7.459061519666584e-15,2.274567900957361e-07,2.408843304426969e-07,3.4284034119867685e-12,1.3332452776637144e-09,2.4902239571744347e-14,3.7539207996407506e-13,3.867918000846524e-23,1.102843798087736e-27,4.136750752345132e-19,1.6168149357745236e-25,2.175810966631538e-30,1.529789190935481e-30,7.973094851830455e-28,5.632529759503294e-28,2.198843440370412e-31
8.26127980167931e-10,0.13079006341112556,0.46346346346346345,0.0,0.0,0.0,0.07305838358911122,6.826425176930388e-14,1.0745057289642797e-05,1.1008759146749781e-09,8.064119935959981e-11,4.4559201296750226e-07,1.5606174092931258e-09,5.8614159461619895e-06,4.0794346732619655e-12,0.0,0.4634634730509707,2.238301752122245e-06,6.3484598016270446e-06,1.1852170707671056e-05,2.7973036283432257e-06,1.8549665467485613e-08,6.268932684370878e-09,1.858425037477438e-08,2.6478446593560795e-13,1.155417530645896e-10,5.986004247814716e-16,3.670648537830991e-12,4.588975256698145e-11,8.033026195958731e-15,2.3188464852684264e-07,2.526269944020097e-07,3.595547864503723e-12,1.4398529774388054e-09,2.5568793298952293e-14,4.076849842945968e-13,4.611364185117463e-23,1.3148234173649522e-27,4.618000845024496e-19,1.982291905166421e-25,2.667676280471247e-30,1.875611315443579e-30,1.0054451976753631e-27,7.103802029532235e-28,2.7904414623604356e-31
8.487042851510907e-10,0.13079018143040172,0.46346346346346345,0.0,0.0,0.0,0.07305798152858962,7.597654151793919e-14,1.121242710694247e-05,1.1645456243730363e-09,8.408159362539186e-11,4.666644734398194e-07,1.6691145044236521e-09,6.0818000821603535e-06,4.2657683637323446e-12,0.0,0.4634634738836151,2.358317199126956e-06,6.448872440190063e-06,1.2198220017500105e-05,2.80766611102262e-06,1.9039559743997777e-08,6.421063964474421e-09,1.941268829815788e-08,2.765884302362168e-13,1.2379793387305172e-10,6.413745583808022e-16,3.844417982844977e-12,4.931263025087288e-11,8.633770923945192e-15,2.361266218290148e-07,2.6455676592232406e-07,3.765356763962117e-12,1.5515444160489801e-09,2.6233205668657467e-14,4.4180039276058755e-13,5.471322691438321e-23,1.5600249525272069e-27,5.140101673686604e-19,2.4167919203660742e-25,3.252440720911811e-30,2.2867483136800006e-30,1.2598287958453209e-27,8.90224971846228e-28,3.5175221594893766e-31
8.712805901342503e-10,0.13079030026730712,0.46346346346346345,0.0,0.0,0.0,0.07305757941799979,8.432547855381864e-14,1.1685571299420652e-05,1.2300828641462913e-09,8.756777499388458e-11,4.880087195172153e-07,1.7816476574926616e-09,6.302979657732375e-06,4.454840404861365e-12,0.0,0.46346347476272726,2.4812348183023988e-06,6.546614211592681e-06,1.2544241491415558e-05,2.817195253568048e-06,1.9536055052531618e-08,6.577170787332199e-09,2.0261053224864926e-08,2.886763471056753e-13,1.3241748701607188e-10,6.860312868125858e-16,4.020432577079408e-12,5.289072480525248e-11,9.261822875533165e-15,2.401879106274785e-07,2.766685682528208e-07,3.9377578872253526e-12,1.6683964116349863e-09,2.6895452110716277e-14,4.777935541240003e-13,6.462195454522829e-23,1.8425550062696714e-27,5.705331123664056e-19,2.9309429964837624e-25,3.944410028907492e-30,2.7732579454389748e-30,1.569047860897247e-27,1.1088687530431608e-27,4.406012426166675e-31
8.9385689511741e-10,0.1307904199028753,0.46346346346346345,0.0,0.0,0.0,0.07305717725613498,9.334567797091127e-14,1.2164360786753186e-05,1.2974899444827984e-09,9.10996204856758e-11,5.096131657274575e-07,1.898233065086072e-09,6.52489262481787e-06,4.646594262167737e-12,0.0,0.4634634756895022,2.6070361984079306e-06,6.641756118165742e-06,1.2890169548650319e-05,2.8259603683087485e-06,2.0039490265667274e-08,6.737274449858833e-09,2.1129861468592093e-08,3.010555737932653e-13,1.4140910978786338e-10,7.326156698362262e-16,4.1985966190578156e-12,5.6627040748198874e-11,9.917711379135299e-15,2.440738701857138e-07,2.889574616849951e-07,4.112680960701507e-12,1.7904835441759595e-09,2.7555511764747834e-14,5.157204478568601e-13,7.599724436913241e-23,2.166902289340217e-27,6.316035581633045e-19,3.536663365236744e-25,4.759626854164183e-30,3.346419074801487e-30,1.9429901607573487e-27,1.3733150735822809e-27,5.4858838709227e-31
9.164332001005696e-10,0.13079054031907236,0.46346346346346345,0.0,0.0,0.0,0.07305677504179663,1.0307277848160502e-13,1.2648672980372843e-05,1.366768880793086e-09,9.467707108240016e-11,5.314667141736238e-07,2.0188859071082188e-09,6.747482141675891e-06,4.840975555127974e-12,0.0,0.4634634766651278,2.7357030726139223e-06,6.734367274705533e-06,1.3235940833545253e-05,2.8340249944187216e-06,2.0550186972491118e-08,6.9013900112971765e-09,2.201963146611454e-08,3.1373349783360516e-13,1.5078172263226268e-10,7.811739233344089e-16,4.378818432284432e-12,6.052459608529281e-11,1.0601968122181957e-14,2.477899639419297e-07,3.0141863982108266e-07,4.290057607257813e-12,1.917878216010271e-09,2.8213367461700465e-14,5.556378053010573e-13,8.901079526247455e-23,2.5379626851660035e-27,6.97463084864898e-19,4.24727926246757e-25,5.7160293530658914e-30,4.01884316330751e-30,2.3929988243778685e-27,1.6915997873422987e-27,6.791649947207309e-31
9.390095050837293e-10,0.13079066149873073,0.46346346346346345,0.0,0.0,0.0,0.07305637277379413,1.1354345625501971e-13,1.313839131963519e-05,1.4379214038244896e-09,9.83001267212142e-11,5.535587435804404e-07,2.1436204363364175e-09,6.970696138978212e-06,5.037931935510716e-12,0.0,0.4634634776907856,2.867217320644914e-06,6.8245149586487475e-06,1.3581494152842325e-05,2.841447381304083e-06,2.106845019563418e-08,7.069527174116724e-09,2.2930883012973925e-08,3.2671752615673507e-13,1.6054446982537595e-10,8.317534228503487e-16,4.561010275108488e-12,6.458642335179663e-11,1.1315127336340448e-14,2.5134172282362225e-07,3.140474259525815e-07,4.469821294702435e-12,2.0506507107128864e-09,2.886900568012055e-14,5.976031292265861e-13,1.0384950185996604e-22,2.9610653848529554e-27,7.683603078264578e-19,5.0776502808167565e-25,6.833619976121001e-30,4.804592925561774e-30,2.9320414404204076e-27,2.0729112715767295e-27,8.362908964105695e-31
9.61585810066889e-10,0.13079078342549308,0.46346346346346345,0.0,0.0,0.0,0.0730559704509448,1.2479543909396497e-13,1.3633404844685778e-05,1.5109489697657085e-09,1.0196884166649165e-10,5.758790975782212e-07,2.2724500605501423e-09,7.194486921928354e-06,5.237412974405247e-12,0.0,0.4634634787676501,3.00156096977336e-06,6.912264658919549e-06,1.3926770414672221e-05,2.8482809317384394e-06,2.159456908061443e-08,7.2416910457289145e-09,2.386413660547377e-08,3.4001507571281354e-13,1.7070671985520373e-10,8.84402705555137e-16,4.745088244251426e-12,6.881557056920028e-11,1.2057725967476234e-14,2.5473470971811764e-07,3.268392695440553e-07,4.651907285763491e-12,2.1888692503827843e-09,2.952241648315774e-14,6.416747118174637e-13,1.2071640956167359e-22,3.4420001200915526e-27,8.44550973766948e-19,6.044302587309745e-25,8.134644848914695e-30,5.719308431189725e-30,3.574893934044761e-27,2.527721161756289e-27,1.0244935863388346e-30
9.841621150500488e-10,0.1307909060837581,0.46346346346346345,0.0,0.0,0.0,0.0730555680720737,1.3686752092428835e-13,1.4133607803337962e-05,1.585852770048564e-09,1.0568332023211531e-10,5.984180723659474e-07,2.4053874177865046e-09,7.41881080571992e-06,5.439370057329589e-12,0.0,0.46346347989688935,3.1387161948152436e-06,6.997680123478189e-06,1.4271712569197537e-05,2.8545746077507618e-06,2.2128817558174043e-08,7.417882794842361e-09,2.4819912876531927e-08,3.5363356543401813e-13,1.8127806553484413e-10,9.391714708347795e-16,4.930972173164628e-12,7.321510212411908e-11,1.2830303831780175e-14,2.579744886245414e-07,3.397897428187726e-07,4.8362525895161106e-12,2.3326000513789663e-09,3.017359343953711e-14,6.879116511050178e-13,1.3983170919060447e-22,3.9870455267860315e-27,9.262980590069714e-19,7.165570342582749e-25,9.643784200351697e-30,6.780340972060375e-30,4.338340152396096e-27,3.0679262917959748e-27,1.2489325904885168e-30
9.999999999999999e-10,0.13079102945863125,0.46346346346346345,0.0,0.0,0.0,0.0730552857584137,1.4584726049227325e-13,1.4487556439062952e-05,1.639520112355379e-09,1.0831651918184234e-10,6.143552531187583e-07,2.5011046222998424e-09,7.576476573619722e-06,5.582500895633676e-12,0.0,0.46346348072096444,3.236602808106737e-06,7.056241635870282e-06,1.4513469685519186e-05,2.858691855602077e-06,2.250859919757289e-08,7.543888949134177e-09,2.5504137574498226e-08,3.6338283505631797e-13,1.8894357792564647e-10,9.788854991572075e-16,5.062411327503026e-12,7.640483835162596e-11,1.3390472205316655e-14,2.6015881947759664e-07,3.489672032930585e-07,4.966891201662849e-12,2.4367555906126457e-09,3.0629076590562365e-14,7.216726346667439e-13,1.5471087519962427e-22,4.411304367698927e-27,9.871070741356535e-19,8.055272587598758e-25,1.0841265227360617e-29,7.622253704082533e-30,4.956012879347734e-27,3.505036209000429e-27,1.4311296584374726e-30
1.0067384200332086e-09,0.13079102945863125,0.46346346346346345,0.0,0.0,0.0,0.0730551656360137,1.497995765695757e-13,1.4638899289298532e-05,1.662633740854695e-09,1.094437128278459e-10,6.211664038878243e-07,2.542444445267801e-09,7.643627781677843e-06,5.643756286808944e-12,0.0,0.46346348107966456,3.278665317272455e-06,7.0808234056037e-06,1.461626555086883e-05,2.860373302236682e-06,2.267145498038135e-08,7.598100215764461e-09,2.5798732113412347e-08,3.675804093631223e-13,1.9226832388443358e-10,9.961105796787948e-16,5.118585526351433e-12,7.778809957728859e-11,1.3633403759438615e-14,2.6106659802392015e-07,3.5289453744258146e-07,5.0227959142083215e-12,2.481907378547017e-09,3.0822533528294165e-14,7.363738658761383e-13,1.6143377240779617e-22,4.6029986709633465e-27,1.013871869647217e-18,8.461745655637083e-25,1.138835428817564e-29,8.006895011017765e-30,5.2413881079940905e-27,3.7070025204412075e-27,1.5154693469382785e-30
1.0293147250163683e-09,0.13079115353587872,0.46346346346346345,0.0,0.0,0.0,0.07305476314160524,1.6363257678372548e-13,1.514918290912289e-05,1.7412925723352247e-09,1.1325021230384243e-10,6.441152546521435e-07,2.6836324425374463e-09,7.868901211472093e-06,5.850526391824808e-12,0.0,0.46346348231713025,3.4213908037616518e-06,7.161754908944322e-06,1.4960376222249356e-05,2.865718179212558e-06,2.3222726731301225e-08,7.782338213628325e-09,2.6801113845657865e-08,3.818630107822538e-13,2.0368753581607835e-10,1.0552720530481817e-15,5.307855290707106e-12,8.253766241024004e-11,1.4467571727206916e-14,2.6401652801553793e-07,3.661494613023619e-07,5.211477621432036e-12,2.6368535979794814e-09,3.146923703233939e-14,7.871221090854595e-13,1.8578022899656634e-22,5.297205768683703e-27,1.1075501435009174e-18,9.955237415967702e-25,1.3398521282481868e-29,9.42017853590472e-30,6.305503868522688e-27,4.460171153044598e-27,1.830742932373615e-30
1.0518910299995281e-09,0.13079127830188528,0.46346346346346345,0.0,0.0,0.0,0.07305436058769633,1.7840860351378864e-13,1.5664366475400114e-05,1.8218297175516958e-09,1.1710305056846148e-10,6.672562003102914e-07,2.8289621293160795e-09,8.094597546913388e-06,6.059636643561471e-12,0.0,0.4634634836104342,3.5668752638585304e-06,7.240533431370427e-06,1.530399331936308e-05,2.8706469854976007e-06,2.3782864813081122e-08,7.970589222342233e-09,2.782757649261472e-08,3.964887571906253e-13,2.1554596565283957e-10,1.1167090693837345e-15,5.498711864840561e-12,8.746690871660887e-11,1.5333356981129823e-14,2.668297007938041e-07,3.795504353754441e-07,5.402239681586889e-12,2.7974992283541914e-09,3.2113707424545265e-14,8.402179798058846e-13,2.131490871220252e-22,6.077594131494165e-27,1.2076181535928922e-18,1.167073934911559e-24,1.570752757362542e-29,1.1043562146651864e-29,7.55486411356984e-27,5.344578691278319e-27,2.202251980445665e-30
1.0744673349826879e-09,0.13079140374361506,0.46346346346346345,0.0,0.0,0.0,0.07305395797314243,1.9417086536651382e-13,1.618436172395652e-05,1.904245401146085e-09,1.2100249545732923e-10,6.905812160946757e-07,2.9784436985302935e-09,8.320686073129767e-06,6.271044776942086e-12,0.0,0.4634634849607178,3.7151014474666475e-06,7.317216207662518e-06,1.5647067398523517e-05,2.8751943362861584e-06,2.4352088408289528e-08,8.162843564807867e-09,2.887863706196947e-08,4.114650160091804e-13,2.278541005068232e-10,1.1804759613840568e-15,5.69108894722193e-12,9.257897584376686e-11,1.6231312150417083e-14,2.695114540950253e-07,3.930934906867543e-07,5.5950256305937836e-12,2.9639029908914926e-09,3.275595124435271e-14,8.957239337536341e-13,2.438398977129056e-22,6.95270537011859e-27,1.3143688130449323e-18,1.3635407653443133e-24,1.8351930986771592e-29,1.290274721433692e-29,9.016628421985194e-27,6.379490674526038e-27,2.6384431523439212e-30
1.0970436399658476e-09,0.13079152984857526,0.46346346346346345,0.0,0.0,0.0,0.07305355529680639,2.109637132531693e-13,1.670908405313012e-05,1.9885396277472522e-09,1.249488478342708e-10,7.140826631972327e-07,3.13208686491219e-09,8.54713867318723e-06,6.484709917506502e-12,0.0,0.46346348636911544,3.866052241802108e-06,7.391858951064941e-06,1.598955078460369e-05,2.87939197677679e-06,2.4930604419326717e-08,8.35908976304924e-09,2.9954810892436876e-08,4.2679913091428313e-13,2.4062264953634025e-10,1.2466282121571082e-15,5.884923423824041e-12,9.787702098939775e-11,1.7161993353302287e-14,2.7206702729353063e-07,4.0677476535077536e-07,5.789780527814878e-12,3.1361218579685004e-09,3.3395977968996504e-14,9.537032924256975e-13,2.781749641490946e-22,7.931729890155968e-27,1.4281027811749024e-18,1.5879048586813152e-24,2.137185740000317e-29,1.5025943461430006e-29,1.0721232395342527e-26,7.586500406990972e-27,3.1488065342698105e-30
1.1196199449490074e-09,0.1307916566047826,0.46346346346346345,0.0,0.0,0.0,0.07305315255755847,2.2883265618805457e-13,1.7238452283348424e-05,2.074712190120939e-09,1.2894243890648707e-10,7.377532751586144e-07,3.289900909530948e-09,8.773929612397996e-06,6.700592513223832e-12,0.0,0.4634634878367553,4.0197106680734775e-06,7.46451589373481e-06,1.6331397520709e-05,2.883269021823147e-06,2.5518607985712463e-08,8.559314804787028e-09,3.105661143473767e-08,4.424984187168338e-13,2.5386254309914263e-10,1.3152224508335645e-15,6.080155255816852e-12,1.0336422175701237e-10,1.8125960295603302e-14,2.745015498606442e-07,4.2059050169560146e-07,5.986450915139531e-12,3.3142111004267915e-09,3.403379988345404e-14,1.0142202508882904e-12,3.165005984672017e-22,9.024542714362716e-27,1.5491285706426106e-18,1.8434316382332593e-24,2.481126727703591e-29,1.744405632237172e-29,1.270270276575387e-26,8.989753395549128e-27,3.743978351167807e-30
1.1421962499321671e-09,0.130791784000732,0.46346346346346345,0.0,0.0,0.0,0.07305274975427604,2.478243772166513e-13,1.7772388435354413e-05,2.1627626770703257e-09,1.3298362773748037e-10,7.615861443305231e-07,3.4518947205944386e-09,9.001035340672733e-06,6.9186542708581934e-12,0.0,0.46346348936475834,4.176059877928477e-06,7.535239826115263e-06,1.6672563319215397e-05,2.8868521754452777e-06,2.6116282980050046e-08,8.763504372397556e-09,3.2184550065543974e-08,4.585701667112278e-13,2.675849318171473e-10,1.3863164477211854e-15,6.276727367861427e-12,1.090437766740705e-10,1.91237763626322e-14,2.7682003192173916e-07,4.3453704346644897e-07,6.1849847772026245e-12,3.4982243336094034e-09,3.466943194514296e-14,1.077339884256189e-12,3.591884253137046e-22,1.0241740666554728e-26,1.6777626554792251e-18,2.1336921881268582e-24,2.871823663767034e-29,2.0190884452111126e-29,1.4998995677980297e-26,1.0616188353643323e-26,4.43585140043162e-30
1.164772554915327e-09,0.13079191202536775,0.46346346346346345,0.0,0.0,0.0,0.07305234688584371,2.6798674944992933e-13,1.8310817525536162e-05,2.252690481094162e-09,1.3707279894230068e-10,7.855747084663338e-07,3.618076830836156e-09,9.228434311384181e-06,7.138858096530967e-12,0.0,0.4634634909542398,4.335083149731529e-06,7.604082135261875e-06,1.7013005514135475e-05,2.890165931915666e-06,2.672380248345927e-08,8.971643039585725e-09,3.3339135929622106e-08,4.750216304260849e-13,2.818011855664275e-10,1.4599691090720401e-15,6.474585537459958e-12,1.1491890567603677e-10,2.0156008705047853e-14,2.7902735666780614e-07,4.4861083310606684e-07,6.385331502697226e-12,3.6882135621624397e-09,3.530289164650053e-14,1.1431281529040443e-12,4.0663673489366886e-22,1.1594680952748547e-26,1.8143295798407966e-18,2.462585228053318e-24,3.3145253001629784e-29,2.330332775903429e-29,1.7652359378887476e-26,1.249579565780651e-26,5.237693624146011e-30
1.1873488598984867e-09,0.13079204066805689,0.46346346346346345,0.0,0.0,0.0,0.07305194395115323,2.893688521820586e-13,1.885366737694521e-05,2.3444948058092426e-09,1.412103605509363e-10,8.097127374869283e-07,3.788455451776087e-09,9.456106815339441e-06,7.361168040152416e-12,0.0,0.4634634926063077,4.49676388472778e-06,7.671092842150295e-06,1.735268301477669e-05,2.893232759989106e-06,2.734132924125822e-08,9.183714440340885e-09,3.452087580608908e-08,4.918600317183684e-13,2.9652289240422503e-10,1.5362404715238278e-15,6.6736782857187955e-12,1.209928505592725e-10,2.1223228319175917e-14,2.811282744023704e-07,4.6280840910962327e-07,6.587441846743851e-12,3.88422922363546e-09,3.5934198881001253e-14,1.211651906451838e-12,4.592718861860044e-22,1.3095521175797156e-26,1.9591620673313814e-18,2.8343602402096635e-24,3.8149526854877787e-29,2.682160634815751e-29,2.0709722591930986e-26,1.4661894175811808e-26,6.1642752537818446e-30
1.2099251648816464e-09,0.13079216991856393,0.46346346346346345,0.0,0.0,0.0,0.07305154094910335,3.120209870696286e-13,1.940086844472224e-05,2.4381746731438575e-09,1.453967420269765e-10,8.339943204606045e-07,3.963038505116778e-09,9.6840348285917e-06,7.58554924342571e-12,0.0,0.46346349432206385,4.66108560314072e-06,7.73632063799223e-06,1.769155626065642e-05,2.896073271696061e-06,2.7969016099654666e-08,9.399701413994107e-09,3.573027399537605e-08,5.090925571626836e-13,3.1176185744273927e-10,1.6151916962649683e-15,6.873956769875428e-12,1.2726887540524232e-10,2.2326010122234098e-14,2.8312739802927124e-07,4.771264034517803e-07,6.7912678942891176e-12,4.086320230913517e-09,3.6563375806880075e-14,1.2829788865671646e-12,5.175497617226375e-22,1.4757260820477927e-26,2.112601130747135e-18,3.2536417902293437e-24,4.3793319201821814e-29,3.078949077050959e-29,2.422310990062242e-26,1.7151427419039878e-26,7.232004977167376e-30
1.2325014698648062e-09,0.13079229976702816,0.46346346346346345,0.0,0.0,0.0,0.07305113787859985,3.359946943513072e-13,1.9952353654763858e-05,2.5337289303085947e-09,1.4963239242980428e-10,8.584138528291627e-07,4.141833651512097e-09,9.912201872937762e-06,7.811967891152665e-12,0.0,0.4634634961026037,4.828031940243594e-06,7.799812919586023e-06,1.802958717764041e-05,2.8987063769898937e-06,2.8607006424187775e-08,9.619586129616611e-09,3.696783222401542e-08,5.267263566945883e-13,3.2753010167791166e-10,1.6968850629664715e-15,7.075374677867038e-12,1.3375026697818578e-10,2.346493302284242e-14,2.8502919980795906e-07,4.915615390837902e-07,6.9967630245016115e-12,4.294534013512566e-09,3.719044671017471e-14,1.3571777286271993e-12,5.819572752547384e-22,1.6593784246798557e-26,2.2749961820983397e-18,3.725455084969925e-24,5.014428578125053e-29,3.5254543984780465e-29,2.8250085512224417e-26,2.0005280006009415e-26,8.459075593824105e-30
