Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78)
2.046559568585819e-09,0.1307972737304774,0.46346346346346345,0.0,0.0,0.0,0.07303657855085524,0.0,4.406211348332742e-05,7.253484279932914e-09,3.242872750359515e-10,7.513828887679329e-07,1.417507734390577e-08,1.9367125046516486e-05,1.7616023278515223e-11,0.0,0.4634635824616998,1.0479095434526935e-05,9.758135080856886e-06,2.9883529048269093e-05,3.148168700779317e-06,5.2385379960822825e-08,1.9103574411825004e-08,1.0378287154883796e-07,1.4994419199773753e-12
2.0795822663105176e-09,0.13079748885139664,0.46346346346346345,0.0,0.0,0.0,0.07303598539700507,0.0,4.510123821610422e-05,7.494797969944065e-09,3.3340736951812103e-10,7.66915870727774e-07,1.4702142047350357e-08,1.973128334847533e-05,1.8047703461106524e-11,0.0,0.4634635884131173,1.0807055118072744e-05,9.798418220307112e-06,3.032137523374041e-05,3.148922842612001e-06,5.373789048173809e-08,1.9599480016085205e-08,1.07523028042203e-07,1.5534794013248398e-12
2.1126049640352163e-09,0.1307977048011669,0.46346346346346345,0.0,0.0,0.0,0.07303539204309338,0.0,4.61465294885736e-05,7.739918890829537e-09,3.4268384152434797e-10,7.825291004123298e-07,1.5239328067837344e-08,2.0095613476531836e-05,1.8482153930674836e-11,0.0,0.46346359455643993,1.1139455087124937e-05,9.837247402854817e-06,3.0756034805216294e-05,3.149662610363262e-06,5.5113970792627654e-08,2.0102792213062993e-08,1.1135974958917345e-07,1.6089120515714982e-12
2.178650359484613e-09,0.13079813914300548,0.46346346346346345,0.0,0.0,0.0,0.07303420472438252,0.0,4.825526256184841e-05,8.241529381509012e-09,3.6171395692558834e-10,8.140014446592231e-07,1.6344142548376293e-08,2.0824789212486662e-05,1.935919801642178e-11,0.0,0.4634636074295943,1.1817428854609675e-05,9.910751453558643e-06,3.161572252474444e-05,3.1511101469085753e-06,5.7936737142483426e-08,2.1131418477769132e-08,1.1932858243088422e-07,1.7240451345488437e-12
2.238091215389071e-09,0.13079853277637032,0.46346346346346345,0.0,0.0,0.0,0.0730331354266681,0.0,5.017335194223467e-05,8.705865670597571e-09,3.7939588106910577e-10,8.426139610817893e-07,1.737328884969337e-08,2.14816372208285e-05,2.0157601354642598e-11,0.0,0.46346361969864214,1.2442421166722534e-05,9.972438465674569e-06,3.2378379745440335e-05,3.1523892905778285e-06,6.055750089113379e-08,2.208196178106998e-08,1.2684498220902903e-07,1.8326415167660715e-12
2.2975320712935284e-09,0.1307989289296963,0.46346346346346345,0.0,0.0,0.0,0.07303206543973403,0.0,5.211011405573269e-05,9.182328514348715e-09,3.9761521537552123e-10,8.715066596456509e-07,1.8435538461138552e-08,2.2139048770986052e-05,2.096436050700146e-11,0.0,0.46346363263084006,1.3081224978901213e-05,1.0030174116748836e-05,3.3130485764569306e-05,3.153657700299365e-06,6.325398782248212e-08,2.305564143452432e-08,1.346961128417153e-07,1.946074082214352e-12
2.356972927197986e-09,0.13079932754546114,0.46346346346346345,0.0,0.0,0.0,0.07303099474862879,0.0,5.4065093007832255e-05,9.67083802577648e-09,4.1638311429351826e-10,9.006871970104711e-07,1.953101152341918e-08,2.2797030449936062e-05,2.177926496074672e-11,0.0,0.463463646241275,1.3733622821289407e-05,1.008421085609268e-05,3.3871990375320166e-05,3.1549243733216543e-06,6.602579837879064e-08,2.4052125996629374e-08,1.428899658214127e-07,2.0644582925500056e-12
2.4164137831024437e-09,0.13079972856819458,0.46346346346346345,0.0,0.0,0.0,0.07302992333864006,0.0,5.6037849911500355e-05,1.0171313743877064e-08,4.357105200774712e-10,9.301632433879943e-07,2.065983035031501e-08,2.345559040140776e-05,2.26021152281109e-11,0.0,0.4634636605447956,1.4399396719845221e-05,1.013478500086165e-05,3.460286030278447e-05,3.156196529374169e-06,6.887245812322257e-08,2.5071080471445425e-08,1.514344166947122e-07,2.1879079342541252e-12
2.4758546390069013e-09,0.13080013194462123,0.46346346346346345,0.0,0.0,0.0,0.07302885119529498,0.0,5.802796183178235e-05,1.068367479946362e-08,4.556081611546772e-10,9.599424636671874e-07,2.1822119456095875e-08,2.4114737990460815e-05,2.3432722202238782e-11,0.0,0.4634636755560107,1.5078328496657642e-05,1.0182117768373604e-05,3.532307786028661e-05,3.1574799492706248e-06,7.179342511114554e-08,2.6112167000124705e-08,1.6033722394108426e-07,2.3165351024254625e-12
2.535295494911359e-09,0.13080053762333546,0.46346346346346345,0.0,0.0,0.0,0.07302777830436023,0.0,6.003502083518349e-05,1.1207840065800074e-08,4.760865515163172e-10,9.900325014585738e-07,2.301800556897824e-08,2.4774483531401754e-05,2.4270906561828636e-11,0.0,0.4634636912892899,1.5770200046997664e-05,1.0226416241630302e-05,3.6032639697632014e-05,3.1587792489608113e-06,7.478809666357089e-08,2.717504549931785e-08,1.6960602808578656e-07,2.4504501879373294e-12
2.5947363508158165e-09,0.13080094555479987,0.46346346346346345,0.0,0.0,0.0,0.07302670465184172,0.0,6.205863312908794e-05,1.1743728295511318e-08,4.971559909286201e-10,1.0204409655917908e-06,2.4247617633260324e-08,2.5434838067627063e-05,2.5116498219136698e-11,0.0,0.463463707758763,1.6474793594904413e-05,1.026787427356019e-05,3.673155563359232e-05,3.1600981007430647e-06,7.785581560110471e-08,2.82593742509315e-08,1.7924835102525711e-07,2.5897618677238204e-12
2.654177206720274e-09,0.13080135569118734,0.46346346346346345,0.0,0.0,0.0,0.07302563022398399,0.0,6.409841828280433e-05,1.2291258244398308e-08,5.188265658801675e-10,1.0511754187852558e-06,2.5511086801787554e-08,2.6095813196185086e-05,2.5969335808697965e-11,0.0,0.4634637249783205,1.7191891927924352e-05,1.0306673332049203e-05,3.7419847569707454e-05,3.1614394090526165e-06,8.099587596435523e-08,2.936481044534737e-08,1.8927159555535584e-07,2.7345770979628834e-12
2.7136180626247318e-09,0.13080176798630747,0.46346346346346345,0.0,0.0,0.0,0.07302455500726958,0.0,6.615400851572074e-05,1.2850348783527902e-08,5.411081510850595e-10,1.0822433680254448e-06,2.6808546421374863e-08,2.6757420925617446e-05,2.6829266211611385e-11,0.0,0.4634637429616143,1.792127861265018e-05,1.0342983290872311e-05,3.8097548478279265e-05,3.162805452571652e-06,8.420752827551139e-08,3.049101068282284e-08,1.9968304508166002e-07,2.8850011098501796e-12
2.7730589185291894e-09,0.13080218239551136,0.46346346346346345,0.0,0.0,0.0,0.07302347898841795,0.0,6.822504804279262e-05,1.3420919000601488e-08,5.640104114365155e-10,1.1136522563456215e-06,2.8140132012917767e-08,2.741967355953047e-05,2.769614411181435e-11,0.0,0.4634637617220585,1.866273819229711e-05,1.0376963170244926e-05,3.8764701459361195e-05,3.16419800040653e-06,8.748998438094487e-08,3.163763143614365e-08,2.1048986349656034e-07,3.041137407862902e-12
2.832499774433647e-09,0.13080259887561665,0.46346346346346345,0.0,0.0,0.0,0.07302240215438424,0.0,7.03111924704401e-05,1.4002888291509584e-08,5.87542804325751e-10,1.1454094557923597e-06,2.9505981247327526e-08,2.808258360102719e-05,2.8569831581523846e-11,0.0,0.4634637812728303,1.941605636751985e-05,1.0408761830413042e-05,3.942135886197405e-05,3.1656184073120133e-06,9.084242190970054e-08,3.280432947696276e-08,2.2169909520948547e-07,3.2030877702056415e-12
2.8919406303381047e-09,0.13080301738483185,0.46346346346346345,0.0,0.0,0.0,0.07302132449235799,0.0,7.241210823835964e-05,1.459617644277415e-08,6.117145822761518e-10,1.177522261446209e-06,3.090623391797306e-08,2.8746163675097197e-05,2.945019769384626e-11,0.0,0.46346380162687134,2.018102016144246e-05,1.04385186209417e-05,4.006758146583244e-05,3.1670676909210353e-06,9.42639883744292e-08,3.399076226767516e-08,2.333176653194155e-07,3.3709522512441555e-12
2.9513814862425623e-09,0.13080343788268844,0.46346346346346345,0.0,0.0,0.0,0.07302024598976141,0.0,7.452747210269861e-05,1.5200703705578266e-08,6.365347958393784e-10,1.2099978863618578e-06,3.2341031910318675e-08,2.9410426466028142e-05,3.033711816053494e-11,0.0,0.46346382279688925,2.0957418069879693e-05,1.0466363988391388e-05,4.0703437719828225e-05,3.168546593972631e-06,9.775380494120744e-08,3.519658832093323e-08,2.453523799186366e-07,3.544829185939419e-12
3.01082234214702e-09,0.1308038603299774,0.46346346346346345,0.0,0.0,0.0,0.07301916663424785,0.0,7.665697065595864e-05,1.581639086207118e-08,6.620122967020044e-10,1.2428434572904573e-06,3.381051916946181e-08,3.0075384666813877e-05,3.123047499285848e-11,0.0,0.46346384479535896,2.1745040197717848e-05,1.0492420045058749e-05,4.132900303353881e-05,3.1700556346233846e-06,1.0131096989437889e-07,3.6421467529015485e-08,2.578099265167099e-07,3.724815195999345e-12
3.0702631980514775e-09,0.1308042846886899,0.46346346346346345,0.0,0.0,0.0,0.07301808641369976,0.0,7.880029987943757e-05,1.6443159284611277e-08,6.881557409549219e-10,1.2760660110621538e-06,3.531484166618261e-08,3.074105093793979e-05,3.213015618366759e-11,0.0,0.46346386763452496,2.2543678382407473e-05,1.0516801101390732e-05,4.194435911812318e-05,3.1715951475095192e-06,1.0493456182142796e-07,3.766506146515453e-08,2.7069687457401104e-07,3.9110051975051316e-12
3.129704053955935e-09,0.1308047109219628,0.46346346346346345,0.0,0.0,0.0,0.07301700531622698,0.0,8.095716472495467e-05,1.70809309885399e-08,7.149735924891554e-10,1.3096724915377475e-06,3.68541473619354e-08,3.140743787371861e-05,3.3036055409046365e-11,0.0,0.4634638913264025,2.335312630545059e-05,1.0539614164440794e-05,4.2549593373306486e-05,3.1731653174115808e-06,1.086236425400193e-07,3.892703365865716e-08,2.840196761352382e-07,4.103492410112194e-12
3.1891449098603928e-09,0.1308051389940276,0.46346346346346345,0.0,0.0,0.0,0.07301592333016431,0.0,8.312727872332568e-05,1.7729628679014497e-08,7.424741264904457e-10,1.3436697470618535e-06,3.8428586173077154e-08,3.20745579749367e-05,3.3948071748178286e-11,0.0,0.4634639158827804,2.4173179592694317e-05,1.0560959404511428e-05,4.3144798317466385e-05,3.1747662067704977e-06,1.12377259786733e-07,4.020704984547088e-08,2.977846665542004e-07,4.302368367574612e-12
3.2485857657648504e-09,0.13080556887016134,0.46346346346346345,0.0,0.0,0.0,0.07301484044406951,0.0,8.531036361737244e-05,1.838917579238449e-08,7.706654330098281e-10,1.3780645283598883e-06,4.0038309934573505e-08,3.274242362679664e-05,3.486610942018632e-11,0.0,0.4634639413152226,2.5003635904187598e-05,1.0580930591971766e-05,4.373007105805324e-05,3.1763977780728008e-06,1.1619444968530778e-07,4.150477819578704e-08,3.1199806530180865e-07,4.5077229293077504e-12
3.308026621669308e-09,0.1308060005166421,0.46346346346346345,0.0,0.0,0.0,0.07301375664672104,0.0,8.750614901735992e-05,1.9059496532564198e-08,7.995554205890691e-10,1.412863486824317e-06,4.168347236340843e-08,3.34110470811955e-05,3.5790077536765506e-11,0.0,0.4634639676350704,2.5844295014319975e-05,1.0599615506144203e-05,4.4305512799708855e-05,3.178059912069819e-06,1.2007423901116478e-07,4.281988952024005e-08,3.266659768495792e-07,4.7196442931974895e-12
3.3674674775737656e-09,0.13080643390070626,0.46346346346346345,0.0,0.0,0.0,0.07301267192711555,0.0,8.971437207691622e-05,1.9740515902829326e-08,8.291518199215946e-10,1.4480731731405663e-06,4.336422902189832e-08,3.408044044248275e-05,3.6719889869497387e-11,0.0,0.46346399485344525,2.6694958882926046e-05,1.0617096318059169e-05,4.487122838758274e-05,3.1797524226882397e-06,1.240156472679481e-07,4.415205745618607e-08,3.417943916213915e-07,4.938219009443206e-12
3.4269083334782232e-09,0.13080686899050875,0.46346346346346345,0.0,0.0,0.0,0.07301158627446555,0.0,9.193477718774568e-05,2.043215973343066e-08,8.59462187532371e-10,1.483700036211077e-06,4.50807372810665e-08,3.475061565603121e-05,3.765546463083603e-11,0.0,0.4634640229812506,2.7555431717998772e-05,1.063344994876286e-05,4.54273258835043e-05,3.1814750692962168e-06,1.28017688590568e-07,4.550095863543591e-08,3.5738918700675357e-07,5.1635319950522255e-12
3.486349189382681e-09,0.13080730575508553,0.46346346346346345,0.0,0.0,0.0,0.07301049967819682,0.0,9.416711569170049e-05,2.1134354705384514e-08,8.904939094633942e-10,1.5197504223438267e-06,4.683315628419203e-08,3.5421584499135194e-05,3.859672426785657e-11,0.0,0.46346405202917473,2.84255200306118e-05,1.064874840474128e-05,4.597391617284033e-05,3.183227566804322e-06,1.3207937348794053e-07,4.6866272834714036e-08,3.734561284293486e-07,5.395666549308108e-12
3.5457900452871385e-09,0.1308077441643175,0.46346346346346345,0.0,0.0,0.0,0.07300941212794597,0.0,9.641114560894559e-05,2.1847028370769306e-08,9.222542049538995e-10,1.5562305746767615e-06,4.8621646910619965e-08,3.609335857385674e-05,3.9543595267935757e-11,0.0,0.4634640820076933,2.9305032682610322e-05,1.0663059091915756e-05,4.651111260001814e-05,3.1850095939715883e-06,1.3619971043750842e-07,4.8247683110040013e-08,3.9000087046509457e-07,5.6347043700723146e-12
3.605230901191596e-09,0.1308081841888978,0.46346346346346345,0.0,0.0,0.0,0.07300832361355764,0.0,9.866663138105717e-05,2.2570109169832523e-08,9.547501301059072e-10,1.593146632812431e-06,5.044637173990782e-08,3.6765949301490855e-05,4.049600797559102e-11,0.0,0.4634641129270716,3.0193780927594838e-05,1.0676445109573988e-05,4.7039030630822756e-05,3.1868208002373676e-06,1.403777073427242e-07,4.964487591616578e-08,4.070289580043421e-07,5.880725570393252e-12
3.6646717570960537e-09,0.13080862580029995,0.46346346346346345,0.0,0.0,0.0,0.07300723412508202,0.0,0.00010093334362798092,2.33035264451898e-08,9.87988581526752e-10,1.630504632639472e-06,5.230749501637239e-08,3.7439367918359236e-05,4.1453896419754446e-11,0.0,0.46346414479736736,3.109157844569004e-05,1.0688965525519113e-05,4.755778753969068e-05,3.188660811360713e-06,1.4461237286388302e-07,5.105754121213819e-08,4.2454582745318897e-07,6.13380869586103e-12
3.783553468904969e-09,0.13080951367319119,0.46346346346346345,0.0,0.0,0.0,0.07300505218708085,0.0,0.00010549955957888341,2.4801092368248187e-08,1.0567198736916151e-09,1.7065700827952921e-06,5.613960200361403e-08,3.878873282464943e-05,4.3385854109542116e-11,0.0,0.46346421142992095,3.291358830987672e-05,1.0711627154046946e-05,4.856829447234291e-05,3.1924256581543424e-06,1.532477550851397e-07,5.392806714576894e-08,4.610671228016752e-07,6.661467176819152e-12
3.890547009532992e-09,0.13081031791449355,0.46346346346346345,0.0,0.0,0.0,0.07300308501579639,0.0,0.00010964536595889291,2.6183562446064336e-08,1.121183524573085e-09,1.7765988597933684e-06,5.971466153920339e-08,4.000610146537767e-05,4.51427511002375e-11,0.0,0.4634642747481027,3.458252713336079e-05,1.0729581037594903e-05,4.9447623443428125e-05,3.195908443026962e-06,1.6120351670992985e-07,5.656142083781002e-08,4.956602839473662e-07,7.161268113068772e-12
3.997540550161015e-09,0.1308111268860541,0.46346346346346345,0.0,0.0,0.0,0.07300111454283484,0.0,0.00011382423808222477,2.759846606705352e-08,1.1881533044898029e-09,1.8481486712000065e-06,6.341027881442096e-08,4.122631851686899e-05,4.6916515603167646e-11,0.0,0.46346434129447517,3.6278001386818395e-05,1.0745490275582845e-05,5.0299148532887915e-05,3.199478073284623e-06,1.6932761924961914e-07,5.924025238736925e-08,5.319168207229913e-07,7.685101520779477e-12
4.104534090789038e-09,0.13081194044626465,0.46346346346346345,0.0,0.0,0.0,0.07299914071723987,0.0,0.00011803503387946217,2.9045424800432575e-08,1.2576641337722035e-09,1.9212509974668762e-06,6.722746740512649e-08,4.244944258727135e-05,4.870687661109912e-11,0.0,0.46346441112054854,3.7999014874058765e-05,1.0759583947011668e-05,5.1123585665659685e-05,3.2031319744277733e-06,1.776144453218461e-07,6.196288999013514e-08,5.698646845441518e-07,8.233371244868462e-12
4.2115276314170615e-09,0.13081275845940996,0.46346346346346345,0.0,0.0,0.0,0.07299716348999304,0.0,0.0001222766606327346,3.0524070065292706e-08,1.3297495347304783e-09,1.995936262157565e-06,7.11672557134108e-08,4.367553027528235e-05,5.0513590975847115e-11,0.0,0.4634644842758732,3.974459794817624e-05,1.0772065440576006e-05,5.192165182352641e-05,3.2068675423063853e-06,1.8605845710870196e-07,6.472770322973658e-08,6.095307928152041e-07,8.80646619014027e-12
4.318521172045085e-09,0.1308135807958093,0.46346346346346345,0.0,0.0,0.0,0.0729951828139614,0.0,0.00012654807206936998,3.203404308783941e-08,1.404441692465761e-09,2.0722338472010957e-06,7.523068638981125e-08,4.490463618933206e-05,5.233644143438538e-11,0.0,0.4634645608080916,4.151380744905314e-05,1.0783115343520596e-05,5.269406216649948e-05,3.210682166263684e-06,1.9465420680493612e-07,6.753310344445458e-08,6.509410549559081e-07,9.40476069795419e-12
4.425514712673108e-09,0.13081440733110825,0.46346346346346345,0.0,0.0,0.0,0.07299319864384544,0.0,0.0001308482656973223,3.357499482318527e-08,1.4817715136212274e-09,2.1501721101472135e-06,7.941881577579394e-08,4.613681297426599e-05,5.417523482034333e-11,0.0,0.4634646407629912,4.3305726548798676e-05,1.0792894003641786e-05,5.344152757353065e-05,3.2145732464097685e-06,2.0339634513459278e-07,7.037754388091002e-08,6.941203985857349e-07,1.0028614925392047e-11
4.532508253301131e-09,0.13081523794617328,0.46346346346346345,0.0,0.0,0.0,0.07299121093612719,0.0,0.0001351762803546281,3.514658584812585e-08,1.5617686830836346e-09,2.229778403040292e-06,8.373271336564768e-08,4.737211134401625e-05,5.60298004389497e-11,0.0,0.4634647241845565,4.5119464519578984e-05,1.0801543805126901e-05,5.4164752547509224e-05,3.2185382061377416e-06,2.1227962821068e-07,7.325951966658499e-08,7.390927957515549e-07,1.0678375222567118e-11
4.639501793929154e-09,0.13081607252670308,0.46346346346346345,0.0,0.0,0.0,0.07298921964901897,0.0,0.00013953119395873704,3.674848622905074e-08,1.6444617185798776e-09,2.3110790926578305e-06,8.817346128805308e-08,4.8610580118949396e-05,5.789998859422407e-11,0.0,0.46346481111501997,4.695415643232337e-05,1.0809191179554371e-05,5.4864433454826775e-05,3.222574500935355e-06,2.212989228925323e-07,7.617756761944783e-08,7.858812891097497e-07,1.1354374511427256e-11
4.746495334557177e-09,0.13081691096300188,0.46346346346346345,0.0,0.0,0.0,0.07298722474241287,0.0,0.00014391212142910188,3.838037537143242e-08,1.7298780231875189e-09,2.3940995817263745e-06,9.274215380675943e-08,4.98522662659199e-05,5.978566924763826e-11,0.0,0.4634649015949137,4.88089628000759e-05,1.081594839048693e-05,5.5541257047394345e-05,3.2266796250933914e-06,2.3044921090319104e-07,7.913026592493673e-08,8.345080179506183e-07,1.205693266322469e-11
4.8534888751852e-09,0.13081775314971797,0.46346346346346345,0.0,0.0,0.0,0.07298522617783088,0.0,0.0001483182127641068,4.004194185547732e-08,1.8180439357664737e-09,2.4788643308429444e-06,9.743989683997345e-08,5.109721493996644e-05,6.168673079322329e-11,0.0,0.4634649956631195,5.0683069176209224e-05,1.0821915119727612e-05,5.6195899228911026e-05,3.230851117083889e-06,2.3972559189657123e-07,8.211623370266916e-08,8.849942439786506e-07,1.278635686890963e-11
4.9604824158132235e-09,0.1308185989856256,0.46346346346346345,0.0,0.0,0.0,0.07298322391837576,0.0,0.00015274865125695927,4.173288326135508e-08,1.90898477935087e-09,2.5653968809061945e-06,1.0226780749782544e-07,5.234546952723955e-05,6.360307893671067e-11,0.0,0.4634650933569177,5.257568571571583e-05,1.0827179878404455e-05,5.682902403407658e-05,3.2350865637839856e-06,2.4912328562452565e-07,8.513413048094357e-08,9.373603767847019e-07,1.3542942007410234e-11
5.067475956441247e-09,0.13081944837341122,0.46346346346346345,0.0,0.0,0.0,0.07298121792868315,0.0,0.00015720265183930717,4.345290598632592e-08,2.0027249075386158e-09,2.653719875920259e-06,1.072270136373892e-07,5.359707168898406e-05,6.553463566956405e-11,0.0,0.4634651947120366,5.448604670562745e-05,1.0831821259981936e-05,5.7441282797657194e-05,3.2393836035483685e-06,2.5863763331186835e-07,8.818265559231942e-08,9.916259989635117e-07,1.4326971010829134e-11
5.17446949706927e-09,0.13082030121947913,0.46346346346346345,0.0,0.0,0.0,0.07297920817487431,0.0,0.0001616794595414008,4.5201725055987526e-08,2.0992877489278066e-09,2.7438550860355123e-06,1.1231865343471339e-07,5.485206140622379e-05,6.748133832894836e-11,0.0,0.4634652997626993,5.6413410070315334e-05,1.0835909051773692e-05,5.8033313491121366e-05,3.243739928327366e-06,2.6826409834364856e-07,9.126054750294512e-08,1.0478098908347942e-06,1.513871521904063e-11
5.281463037697293e-09,0.13082115743376918,0.46346346346346345,0.0,0.0,0.0,0.07297719462450995,0.0,0.00016617834805775764,4.697906393178812e-08,2.1986958496507104e-09,2.8358234306919485e-06,1.1754387497333571e-07,5.6110477024702836e-05,6.944313873487126e-11,0.0,0.46346540854167045,5.8357056857212376e-05,1.083950522109622e-05,5.8605740205200646e-05,3.2481532851314726e-06,2.7799826636631865e-07,9.436658308785803e-08,1.1059300547290292e-06,1.597843473029408e-11
5.388456578325316e-09,0.13082201692958842,0.46346346346346345,0.0,0.0,0.0,0.07297517724654523,0.0,0.0001706986184080435,4.878465431671606e-08,2.3009709140625643e-09,2.92964500174686e-06,1.2290383584870902e-07,5.7372355299742195e-05,7.142000239632511e-11,0.0,0.4634655210803023,6.0316290708010856e-05,1.0842664791061671e-05,5.9159172758353664e-05,3.252621477054903e-06,2.8783584489582975e-07,9.749957686344797e-08,1.1660037388048852e-06,1.684637874875532e-11
5.495450118953339e-09,0.13082287962345301,0.46346346346346345,0.0,0.0,0.0,0.07297315601128562,0.0,0.00017523959768447317,5.061823596063094e-08,2.4061338436449147e-09,3.025339086495457e-06,1.283997027879586e-07,5.863773144083848e-05,7.341190777948386e-11,0.0,0.4634656374085785,6.229043731952108e-05,1.0845436618718342e-05,5.969420641426323e-05,3.257142363925144e-06,2.9777266250930267e-07,1.0065838018638832e-07,1.228047460373492e-06,1.7742785918468326e-11
5.602443659581362e-09,0.13082374543494113,0.46346346346346345,0.0,0.0,0.0,0.07297113089034397,0.0,0.00017980063787836732,5.2479556466329484e-08,2.514204774185766e-09,3.1229241905138746e-06,1.3403265128439978e-07,5.990663915591161e-05,7.541884563207694e-11,0.0,0.46346575755515784,6.427884389761117e-05,1.084786408622839e-05,6.021142169427324e-05,3.2617138625902534e-06,3.0780466768287995e-07,1.038418804266759e-07,1.2920770287119144e-06,1.8667884651753145e-11
5.7094372002093855e-09,0.13082461428655473,0.46346346346346345,0.0,0.0,0.0,0.07296910185659863,0.0,0.000184381114779293,5.436837109722473e-08,2.6252031112989866e-09,3.222418060264624e-06,1.3980386524626833e-07,6.117911069509327e-05,7.744081835873361e-11,0.0,0.4634658815474168,6.628087860715652e-05,1.084998571447961e-05,6.0711384272448316e-05,3.2663339468852876e-06,3.1792792732989555e-07,1.0704900012135254e-07,1.3581075673527644e-06,1.962189345614857e-11
5.816430740837409e-09,0.13082548610359004,0.46346346346346345,0.0,0.0,0.0,0.07296706888415264,0.0,0.00018898042694066495,5.6284442587405204e-08,2.73914756434534e-09,3.32383770541043e-06,1.457145366591352e-07,6.245517689392705e-05,7.947783944248486e-11,0.0,0.4634660094114907,6.829593002062411e-05,1.0851835707754772e-05,6.119464494201163e-05,3.271000647352155e-06,3.281386250886737e-07,1.1027869611482851e-07,1.426153535839905e-06,2.0605021245402282e-11
5.923424281465432e-09,0.1308263608140157,0.46346346346346345,0.0,0.0,0.0,0.072965031948294,0.0,0.00019359799470617032,5.822754095472914e-08,2.8560561788170776e-09,3.427199420789664e-06,1.5176586526148285e-07,6.373486721586895e-05,8.15299329080098e-11,0.0,0.46346614117231383,7.032340656762105e-05,1.0853444437320167e-05,6.166173964296925e-05,3.275712050777959e-06,3.384330594043591e-07,1.1352995869109376e-07,1.4962287509430787e-06,2.1617467643266923e-11
6.030417822093455e-09,0.13082723834835833,0.46346346346346345,0.0,0.0,0.0,0.07296299102545704,0.0,0.00019823325929197894,6.019744331746672e-08,2.9759463672476674e-09,3.5325188080157824e-06,1.5795905823292918e-07,6.501820979401761e-05,8.359713282269021e-11,0.0,0.4634662768536587,7.236273598739545e-05,1.0854838870896314e-05,6.211318954196618e-05,3.2804662995856e-06,3.4880764144321976e-07,1.16801810702366e-07,1.5683464073274667e-06,2.2659423288891758e-11
6.137411362721478e-09,0.13082811863959476,0.46346346346346345,0.0,0.0,0.0,0.072960946093185,0.0,0.00020288568192029492,6.219393371486304e-08,3.098834938707455e-09,3.639810796671747e-06,1.6429532989459743e-07,6.630523147203307e-05,8.567948283201567e-11,0.0,0.4634664164781734,7.441336478594305e-05,1.0856042954073338e-05,6.254950115665159e-05,3.285261591091691e-06,3.592588928719717e-07,1.2009330669799754e-07,1.642519097677245e-06,2.3731070124243884e-11
6.244404903349501e-09,0.13082900162305014,0.46346346346346345,0.0,0.0,0.0,0.07295889713009338,0.0,0.0002075547430002791,6.421680293188853e-08,3.224738126944781e-09,3.7490896650766145e-06,1.7077590142115042e-07,6.759595784420836e-05,8.777703572627239e-11,0.0,0.4634665600674196,7.647475769909784e-05,1.0857077948993256e-05,6.297116651784214e-05,3.2900961766485614e-06,3.697834435299885e-07,1.23403532056867e-07,1.7187588322745307e-06,2.4832581671988505e-11
6.351398443977524e-09,0.13082988723630143,0.46346346346346345,0.0,0.0,0.0,0.07295684411583454,0.0,0.00021223994135273388,6.626584832837073e-08,3.3536716172303646e-09,3.860369060605878e-06,1.7740200056402478e-07,6.889041329465859e-05,8.988985303575036e-11,0.0,0.46346670764190767,7.8546397162777e-05,1.085796273505045e-05,6.337866336354881e-05,3.294968360694109e-06,3.8037802901880235e-07,1.2673160212602848e-07,1.7970770580368886e-06,2.596412331953223e-11
6.4583919846055475e-09,0.13083077541908672,0.46346346346346345,0.0,0.0,0.0,0.07295478703106353,0.0,0.00021694079347525717,6.834087367264728e-08,3.4856505719609964e-09,3.973662019551051e-06,1.8417486138541579e-07,7.018862103559684e-05,9.201800465196216e-11,0.0,0.4634668592211315,8.062778279137253e-05,1.0858714075876803e-05,6.377245535959402e-05,3.299876499732663e-06,3.9103948823037865e-07,1.300766613680096e-07,1.877484677018063e-06,2.7125852583596774e-11
6.565385525233571e-09,0.1308316661132185,0.46346346346346345,0.0,0.0,0.0,0.0729527258574044,0.0,0.00022165683284487968,7.044168897982673e-08,3.620689655076809e-09,4.0889809865078865e-06,1.9109572400257944e-07,7.149060314467846e-05,9.416156847261445e-11,0.0,0.46346701482360303,8.271843086511705e-05,1.0859346856414803e-05,6.415299234217128e-05,3.3048190012630265e-06,4.017647608328358e-07,1.3343788251878584e-07,1.9599920643779117e-06,2.8317919361531112e-11
6.672379065861594e-09,0.13083255926250206,0.46346346346346345,0.0,0.0,0.0,0.07295066057741806,0.0,0.00022638760925549549,7.256811035469234e-08,3.758803055344727e-09,4.20633783328628e-06,1.9816583434203152e-07,7.279638060140534e-05,9.632063006831202e-11,0.0,0.4634671744668841,8.481787382709285e-05,1.0859874293439967e-05,6.452071057829953e-05,3.309794322663951e-06,4.125508847295885e-07,1.3681446575811923e-07,2.044609085828727e-06,2.9540466194899624e-11
6.779372606489617e-09,0.13083345481265754,0.46346346346346345,0.0,0.0,0.0,0.07294859117457085,0.0,0.00023113268818765717,7.471995983924336e-08,3.900004508558876e-09,4.325743877337958e-06,2.0538644390323967e-07,7.41059733225867e-05,9.849528236918574e-11,0.0,0.46346733816761876,8.692565979041605e-05,1.0860308122500107e-05,6.487603304065395e-05,3.31480097004584e-06,4.233949935055391e-07,1.4020563789364582e-07,2.1313451145662002e-06,3.079362851294701e-11
