Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145)
4.159705312784054e-10,0.13078809202038888,0.46346346346346345,0.0,0.0,0.0,0.07306568081443898,4.490679856236523e-15,3.468957844992669e-06,2.6445966753885573e-10,2.6842850516738593e-11,1.2678643501926333e-07,2.633994312762671e-10,2.118233821111278e-06,1.255118404692067e-12,0.0,0.46346346457534654,5.853862181665541e-07,3.962831975478061e-06,5.652902203864263e-06,2.327768641363992e-06,1.0272235632240732e-08,4.086205701392968e-09,6.453787048735602e-09,9.19476534713923e-14,1.9938015681441e-11,1.0329263295883118e-16,1.0425780075788558e-12,7.252830912452452e-12,1.260774234829198e-15,1.1971011248699642e-07,7.430620044241535e-08,1.0574761220100709e-12,2.0662605055948666e-10,1.3165371308195452e-14,5.3260158777601255e-14,5.711565105661103e-25,1.651302356007588e-29
4.2750858952288174e-10,0.1307881420228006,0.46346346346346345,0.0,0.0,0.0,0.07306547568921673,5.0058037063299086e-15,3.635317882267184e-06,2.798601876943904e-10,2.8094522267025084e-11,1.3362787516588696e-07,2.8344139816132317e-10,2.2122468716521926e-06,1.3174880738381816e-12,0.0,0.46346346467676147,6.176827840361676e-07,4.047127219465591e-06,5.822411842920425e-06,2.353312490327683e-06,1.0504999834599347e-08,4.138866285399781e-09,6.729751987189749e-09,9.587954226003386e-14,2.1405392448001594e-11,1.1089480905570037e-16,1.098941603740817e-12,7.81333328438646e-12,1.358735532459839e-15,1.2374113197479367e-07,7.81424322222352e-08,1.1120743266097997e-12,2.2353369030781621e-10,1.3521577881803256e-14,5.775985114339605e-14,6.819591220664216e-25,1.971658908099494e-29
4.3904664776735807e-10,0.13078819240937348,0.46346346346346345,0.0,0.0,0.0,0.07306527055721541,5.563828537775246e-15,3.8043811518804533e-06,2.9571904326957515e-10,2.936450610910267e-11,1.4062010179812767e-07,3.043596078188186e-10,2.307263504799303e-06,1.3810155919253674e-12,0.0,0.46346346478418976,6.508288871981721e-07,4.130269268796073e-06,5.992364440059499e-06,2.377752151625966e-06,1.0736719610666984e-08,4.1913882653519624e-09,7.009193625584843e-09,9.986097323120034e-14,2.293449214627952e-11,1.188167652655954e-16,1.1565504440033067e-12,8.399732545213384e-12,1.4612471800859706e-15,1.277334903322897e-07,8.205809320815633e-08,1.1678031896551609e-12,2.412988465777785e-10,1.387743038435731e-14,6.250392803932278e-14,8.102685820729279e-25,2.3426332812730283e-29
4.505847060118344e-10,0.13078824317225407,0.46346346346346345,0.0,0.0,0.0,0.07306506541825133,6.167052448336403e-15,3.976091332854194e-06,3.120376121447041e-10,3.0652386057741646e-11,1.477604868053504e-07,3.2616329063491066e-10,2.4032404493120387e-06,1.4456823453516532e-12,0.0,0.46346346489780577,6.848222640328496e-07,4.2122738942919314e-06,6.162743703437839e-06,2.4011358214896007e-06,1.0967507038949463e-08,4.243869504690273e-09,7.2921050282689376e-09,1.0389184759800141e-13,2.4526079688910814e-11,1.270624645606659e-16,1.2153828455436113e-12,9.012457283893052e-12,1.5683848503956993e-15,1.3168483660348878e-07,8.60520720178246e-08,1.2246469004811667e-12,2.5993878131999665e-10,1.42329249522514e-14,6.749872997638415e-14,9.582539312854403e-25,2.770497023443609e-29
4.621227642563107e-10,0.1307882943038576,0.46346346346346345,0.0,0.0,0.0,0.07306486027214146,6.817832422033779e-15,4.150394132901466e-06,3.2881723344066435e-10,3.19577669838157e-11,1.5504640761218742e-07,3.4886129061944106e-10,2.5001363285927037e-06,1.511470253772248e-12,0.0,0.46346346501778307,7.196606094884646e-07,4.293156651096991e-06,6.333533602610147e-06,2.4235095846534256e-06,1.1197471694516146e-08,4.296400485697461e-09,7.578485617330029e-09,1.0797215715958538e-13,2.6180919036046154e-11,1.3563586497332916e-16,1.2754171696095782e-12,9.651932150553197e-12,1.6802235106864777e-15,1.3559304225791164e-07,9.012327317224802e-08,1.2825898746647816e-12,2.7947050428773653e-10,1.4588057127356977e-14,7.275060331773847e-14,1.1282828737537854e-24,3.2620961110665126e-29
4.73660822500787e-10,0.13078834579685752,0.46346346346346345,0.0,0.0,0.0,0.07306465511870332,7.518584390845809e-15,4.327237203940822e-06,3.4605920816728735e-10,3.328027374609477e-11,1.6247525025126487e-07,3.724620825170862e-10,2.5979115774861886e-06,1.5783617501047423e-12,0.0,0.46346346514429543,7.553415809800427e-07,4.372932881626056e-06,6.504718364768962e-06,2.4449175071768365e-06,1.1426720692026324e-08,4.349064846445868e-09,7.868340690846777e-09,1.1210197743730439e-13,2.7899774559634256e-11,1.4454092666491718e-16,1.3366318469834932e-12,1.0318578187461783e-11,1.7968374819202625e-15,1.3945618790313077e-07,9.427061683502179e-08,1.3416167503149262e-12,2.9991077664387717e-10,1.4942821927519808e-14,7.826590186573587e-14,1.3229339294558093e-24,3.82488608877449e-29
4.851988807452634e-10,0.13078839764417532,0.46346346346346345,0.0,0.0,0.0,0.0730644499577552,8.271783311105734e-15,4.506570061269359e-06,3.63764799861633e-10,3.4619550360296595e-11,1.7004441220351422e-07,3.96973788165147e-10,2.6965283627505806e-06,1.6463397613697147e-12,0.0,0.46346346527751625,7.918628020425852e-07,4.451617718474155e-06,6.676282471039365e-06,2.4654017251749076e-06,1.1655358728643515e-08,4.401939878771749e-09,8.161680976188183e-09,1.16281461310256e-13,2.968341230397116e-11,1.5378161845685508e-16,1.3990054015220084e-12,1.1012813138141323e-11,1.9183004938982228e-15,1.4327255068550074e-07,9.84930385582392e-08,1.4017123844576134e-12,3.2127611450920455e-10,1.5297213912323492e-14,8.405098844061729e-14,1.5450089930691482e-24,4.4669683835689176e-29
4.967369389897397e-10,0.13078844983897023,0.46346346346346345,0.0,0.0,0.0,0.07306424478911595,9.079963254508559e-15,4.688344006234334e-06,3.819352352164125e-10,3.597525920374426e-11,1.7775130501914925e-07,4.2240419213128897e-10,2.795950507036045e-06,1.7153876903305675e-12,0.0,0.46346346541761824,8.292218657520459e-07,4.529226087285998e-06,6.848210652827872e-06,2.4850025296405315e-06,1.188348812678433e-08,4.4550969901049755e-09,8.45852221582005e-09,1.205108331139651e-13,3.153260115005853e-11,1.6336192386345637e-16,1.4625164718929885e-12,1.1735051736172235e-11,2.0446857368157563e-15,1.4704059234572605e-07,1.027894890347711e-07,1.4628618495116788e-12,3.435827924535029e-10,1.5651227244443683e-14,9.011223644924695e-14,1.7975463041708712e-24,5.19712780865957e-29
5.08274997234216e-10,0.13078850237463044,0.46346346346346345,0.0,0.0,0.0,0.07306403961260514,9.945717513628425e-15,4.872512052250028e-06,4.005717046987469e-10,3.734708025405092e-11,1.8559335673172546e-07,4.487607566630414e-10,2.8961434162166092e-06,1.7854893978980195e-12,0.0,0.4634634655647745,8.674163379267102e-07,4.605772709586181e-06,7.020487888224592e-06,2.50375844752989e-06,1.211120887665341e-08,4.5086021317755036e-09,8.758884783262216e-09,1.247903831686401e-13,3.344811389076232e-11,1.7328584666255536e-16,1.5271438315893257e-12,1.2485705975119737e-11,2.176065909421309e-15,1.5075894789748572e-07,1.0715893385661735e-07,1.52505042985093e-12,3.6684684693084726e-10,1.600485574687337e-14,9.645603144232961e-14,2.083833834270785e-24,6.024871272638718e-29
5.198130554786924e-10,0.1307885552447634,0.46346346346346345,0.0,0.0,0.0,0.07306383442804289,1.087169872183266e-14,5.0590288540132984e-06,4.1967536315944675e-10,3.873471036032406e-11,1.9356801407707547e-07,4.760506359794755e-10,2.9970740099263704e-06,1.8566291862661723e-12,0.0,0.46346346571915725,9.064437601210036e-07,4.6812721055707e-06,7.193099398457687e-06,2.521706319276053e-06,1.2338618678520366e-08,4.5625161962300455e-09,9.062793327009035e-09,1.2912046270585503e-13,3.543072822326342e-11,1.8355741603761194e-16,1.592866407321661e-12,1.3265185360916513e-11,2.3125132640445798e-15,1.5442641489880543e-07,1.1160035327905265e-07,1.588263618448746e-12,3.910840796604405e-10,1.6358092956136808e-14,1.0308877265864511e-13,2.407423096247035e-24,6.960467710086168e-29
5.313511137231687e-10,0.13078860844318752,0.46346346346346345,0.0,0.0,0.0,0.07306362923525002,1.186061898746552e-14,5.2478506397775555e-06,4.392473304329923e-10,4.0137862545447274e-11,2.0167274452832408e-07,5.042806899341464e-10,3.098710655158121e-06,1.9287917827485002e-12,0.0,0.4634634658809387,9.463016524231472e-07,4.755738596860281e-06,7.366030644399262e-06,2.538881372888339e-06,1.256581298469883e-08,4.616895385417911e-09,9.370276440382312e-09,1.335014791647014e-13,3.7481227664826636e-11,1.9418069132251457e-16,1.6596632959032916e-12,1.4073897147938737e-11,2.4540996487297555e-15,1.580419432872669e-07,1.1611274199030644e-07,1.652487113601383e-12,4.163100609542765e-10,1.671093217177267e-14,1.1001687455491011e-13,2.772143381909501e-24,8.014989250099408e-29
5.42889171967645e-10,0.13078866196392397,0.46346346346346345,0.0,0.0,0.0,0.07306342403404796,1.2915250042161984e-14,5.438935146551114e-06,4.5928869192838463e-10,4.155626533806343e-11,2.0990503815761677e-07,5.33457497077094e-10,3.2010231027887275e-06,2.0019623242834926e-12,0.0,0.4634634660502907,9.86987516067517e-07,4.829186309216055e-06,7.539267323121759e-06,2.5553172947881177e-06,1.2792885041191522e-08,4.671791552440684e-09,9.681366355433196e-09,1.3793389183057406e-13,3.9600402397478e-11,2.0515976637804194e-16,1.7275137796947166e-12,1.491224655992366e-11,2.6008965466500477e-15,1.6160462575150257e-07,1.206951088865341e-07,1.7177068157265985e-12,4.425401329928547e-10,1.7063366502371807e-14,1.172467683199554e-13,3.182116433569941e-24,9.200353639814931e-29
5.544272302121214e-10,0.13078871580118825,0.46346346346346345,0.0,0.0,0.0,0.07306321882425881,1.4038423403140246e-14,5.6322415580918e-06,4.798004992110296e-10,4.2989662132944394e-11,2.1826240933464792e-07,5.635873671424578e-10,3.3039824269016763e-06,2.0761263425810077e-12,0.0,0.46346346622738455,1.0284988358719987e-06,4.901629175218084e-06,7.712795364504049e-06,2.5710462975250234e-06,1.301992592896891e-08,4.727252518406903e-09,9.996098659147542e-09,1.424182077917487e-13,4.178905004677059e-11,2.1649877362682308e-16,1.7963973406856036e-12,1.5780636996793537e-11,2.7529751129948853e-15,1.6511368861272506e-07,1.253464768518515e-07,1.78390882423433e-12,4.697894130501206e-10,1.7415388908225702e-14,1.2478490337198294e-13,3.641771555648129e-24,1.0529367940364244e-28
5.659652884565977e-10,0.1307887699493831,0.46346346346346345,0.0,0.0,0.0,0.07306301360570527,1.5233030549310296e-14,5.827730445575352e-06,5.007837705758128e-10,4.4437810578492845e-11,2.2674239827155672e-07,5.946763529870736e-10,3.4075609667829717e-06,2.151269749881698e-12,0.0,0.4634634664123915,1.0708330825101147e-06,4.973080936907289e-06,7.886600927886342e-06,2.586099184511177e-06,1.3247024604852381e-08,4.783322366290942e-09,1.0314512030336498e-08,1.4695497819066816e-13,4.404797639944143e-11,2.282018877716807e-16,1.8662936733194212e-12,1.6679470228373457e-11,2.910406209529366e-15,1.685684831912818e-07,1.3006588254322003e-07,1.851079434466337e-12,4.980727966687528e-10,1.7766992240814352e-14,1.3263774883774063e-13,4.155861172489488e-24,1.2015773513030482e-28
5.77503346701074e-10,0.13078882440309086,0.46346346346346345,0.0,0.0,0.0,0.07306280837821075,1.650202311102568e-14,6.02536371082057e-06,5.222394916115131e-10,4.59004819901778e-11,2.3534257242326787e-07,6.26730262004293e-10,3.511732271472114e-06,2.227378825303014e-12,0.0,0.4634634666054821,1.1139877146272014e-06,5.0435551483912045e-06,8.060670398773176e-06,2.6005054119049185e-06,1.3474267941975874e-08,4.840041713464694e-09,1.0636647995711518e-08,1.515447947485486e-13,4.637799606441388e-11,2.402733292204359e-16,1.9371826961216142e-12,1.7609146575919505e-11,3.0732604369784766e-15,1.7196847763440418e-07,1.3485237617998133e-07,1.9192051347020308e-12,5.274049607868733e-10,1.8118169279440197e-14,1.408117950125235e-13,4.729476838711525e-24,1.3674292313949961e-28
5.890414049455503e-10,0.1307888791570666,0.46346346346346345,0.0,0.0,0.0,0.0730626031415992,1.784841307329562e-14,6.225104531959288e-06,5.441686157567024e-10,4.737746078875932e-11,2.4406052775188397e-07,6.597546670362033e-10,3.6164710467550933e-06,2.304440201746535e-12,0.0,0.4634634668068269,1.1579601808094382e-06,5.113065178414126e-06,8.234990385583588e-06,2.614293147769786e-06,1.3701740769802821e-08,4.8974479644497845e-09,1.0962550703751419e-08,1.561882865435055e-13,4.877993308127771e-11,2.527173672385832e-16,2.0090445621861753e-12,1.857006508230808e-11,3.2416081653742938e-15,1.7531324918243777e-07,1.3970502133785602e-07,1.988272603227853e-12,5.578003668172163e-10,1.8468912765011803e-14,1.493135547999807e-13,5.3680657085339674e-24,1.5520674516058702e-28
6.005794631900267e-10,0.13078893420623153,0.46346346346346345,0.0,0.0,0.0,0.07306239789569528,1.9275272992265553e-14,6.426917311444138e-06,5.665720648472704e-10,4.886854396221011e-11,2.5289388986329906e-07,6.937549168063849e-10,3.7217531044913704e-06,2.382440853342394e-12,0.0,0.46346346701659574,1.202747921414095e-06,5.181624212892103e-06,8.409547716447824e-06,2.627489328628917e-06,1.3929525913677854e-08,4.9555755453259574e-09,1.1292266715069894e-08,1.6088611702376672e-13,5.125462148008024e-11,2.655383228496979e-16,2.0818596686159295e-12,1.9562623671675924e-11,3.4155195625226076e-15,1.7860247685191372e-07,1.446228947472284e-07,2.058268705467566e-12,5.892732636797438e-10,1.881921543114038e-14,1.581495651307719e-13,6.077447470681765e-24,1.7571747477207756e-28
6.12117521434503e-10,0.13078898954566626,0.46346346346346345,0.0,0.0,0.0,0.07306219264032426,2.078573622476554e-14,6.630767626291879e-06,5.894507296557062e-10,5.037354055028983e-11,2.6184031502376854e-07,7.287361458943731e-10,3.827555314171615e-06,2.4613680834076796e-12,0.0,0.4634634672349583,1.2483483702689138e-06,5.249245257413252e-06,8.584329436049757e-06,2.640119713529751e-06,1.4157704233895173e-08,5.014456121126578e-09,1.1625844808085824e-08,1.6563898123889264e-13,5.3802905795982734e-11,2.7874057150199433e-16,2.155608664976316e-12,2.0587219299243625e-11,3.5950646207243215e-15,1.8183593451484215e-07,1.4960508609555383e-07,2.1291804911712173e-12,6.218376907886644e-10,1.916907003289261e-14,1.6732638835918667e-13,6.863831755581467e-24,1.9845466073963825e-28
6.236555796789793e-10,0.13078904517060486,0.46346346346346345,0.0,0.0,0.0,0.07306198737531204,2.2382997170718138e-14,6.836622180464427e-06,6.12805470422273e-10,5.1892271150776725e-11,2.708974910637781e-07,7.647032842720471e-10,3.9338555566075664e-06,2.5412095128966977e-12,0.0,0.4634634674620837,1.2947589562481606e-06,5.3159411397038925e-06,8.75932280251428e-06,2.6522089357288254e-06,1.4386354664267795e-08,5.074118797455508e-09,1.1963335798885747e-08,1.7044760327323222e-13,5.642564154207839e-11,2.9232854551810533e-16,2.2302724607975142e-12,2.164424809200254e-11,3.7803131818586166e-15,1.850134843545859e-07,1.5465069783373197e-07,2.2009951916606067e-12,6.555074809947737e-10,1.9518469373166224e-14,1.7685061363689924e-13,7.733836021700275e-24,2.2360964420976286e-28
6.46731696167932e-10,0.1307891572586631,0.46346346346346345,0.0,0.0,0.0,0.07306157681567062,2.585099659203364e-14,7.254216190749286e-06,6.609464712412676e-10,5.4970271801141826e-11,2.8933500936814267e-07,8.396140390510843e-10,4.147866460780005e-06,2.7035869772513894e-12,0.0,0.46346346794329796,1.3900002386865133e-06,5.4466078536674544e-06,9.109894557479204e-06,2.6748570849439362e-06,1.4845378184812305e-08,5.195895151536231e-09,1.2650268967231383e-08,1.8023514864316755e-13,6.189794674576747e-11,3.206796961481101e-16,2.382269425712916e-12,2.3857186305371165e-11,4.168199564769757e-15,1.9120071492600756e-07,1.6492865497453986e-07,2.3472831541245833e-12,7.262174665251697e-10,2.0215873857429357e-14,1.9696776894785398e-13,9.753325428725065e-24,2.820005674460376e-28
6.675002010079894e-10,0.13078925906946529,0.46346346346346345,0.0,0.0,0.0,0.07306120727728653,2.930234958808197e-14,7.636592777681454e-06,7.059095748805168e-10,5.7785863297827004e-11,3.06285020487748e-07,9.104511099721549e-10,4.341976830453016e-06,2.8527351922109e-12,0.0,0.4634634684080488,1.4784622161260432e-06,5.561168972807432e-06,9.42600940528449e-06,2.693615413005652e-06,1.5260867724190926e-08,5.3084145566333575e-09,1.3282436796063621e-08,1.8924240934303347e-13,6.708646716415872e-11,3.475606174797696e-16,2.5220093321077648e-12,2.5963713612977128e-11,4.537501665879156e-15,1.965782319423098e-07,1.743869646158416e-07,2.4819058167811604e-12,7.937714387254554e-10,2.0841910485445976e-14,2.163280219459201e-13,1.1932243450014019e-23,3.4500135070589955e-28
6.882687058480467e-10,0.13078936173758612,0.46346346346346345,0.0,0.0,0.0,0.07306083770498571,3.3087424785332763e-14,8.024992173004943e-06,7.524272020674276e-10,6.064364324562653e-11,3.235594224508246e-07,9.845507684744877e-10,4.537398573826646e-06,3.0046662878001913e-12,0.0,0.4634634689038038,1.5695089683636618e-06,5.6729241874756625e-06,9.742621262957948e-06,2.7109570127488685e-06,1.5679030394583563e-08,5.423822022426041e-09,1.3928149429340727e-08,1.984426795980947e-13,7.253005913352609e-11,3.7576303872699057e-16,2.6644287928443064e-12,2.818146025319137e-11,4.926364768979855e-15,2.0177588183600636e-07,1.840373613156563e-07,2.619263363704699e-12,8.651127766595595e-10,2.146636466364303e-14,2.3691769692764355e-13,1.450564143887599e-23,4.194082427919147e-28
7.090372106881041e-10,0.13078946524007762,0.46346346346346345,0.0,0.0,0.0,0.0730604680977751,3.722709560445937e-14,8.4192553710376e-06,8.005033328768206e-10,6.354292534554419e-11,3.4114595560357646e-07,1.061935480539057e-09,4.73403385766681e-06,3.1593181947891762e-12,0.0,0.46346346943153466,1.6631254899492777e-06,5.781942190709143e-06,1.0059663143179442e-05,2.7269908670374925e-06,1.610026177032121e-08,5.542216467337654e-09,1.458775752819388e-08,2.078409560394697e-13,7.823415841568277e-11,4.053151219737248e-16,2.8094265680512104e-12,3.0512722198363004e-11,5.335193552561748e-15,2.0679531384573864e-07,1.9387504788506295e-07,2.759287549198246e-12,9.403150567146378e-10,2.20891988809987e-14,2.587763628720334e-13,1.752939777780461e-23,5.068369541893599e-28
7.298057155281615e-10,0.130789569555148,0.46346346346346345,0.0,0.0,0.0,0.07306009845466814,4.174289983230775e-14,8.819232043440316e-06,8.501416665594399e-10,6.64831117807957e-11,3.590327316968708e-07,1.1426261928226742e-09,4.931792414022996e-06,3.3166314059655084e-12,0.0,0.4634634699922084,1.7592968136112296e-06,5.888289993788143e-06,1.037707006580996e-05,2.74181754557575e-06,1.6524940093623483e-08,5.663681677796352e-09,1.5261622684008265e-08,2.1744239105683036e-13,8.420434222575925e-11,4.362457621565943e-16,2.9569044806528847e-12,3.2959795401395344e-11,5.76439266204823e-15,2.1163869377333616e-07,2.0389534690442242e-07,2.9019118313889225e-12,1.019449906990248e-09,2.2710377562367716e-14,2.819439709578205e-13,2.106527396225715e-23,6.090733068512277e-28
7.505742203682188e-10,0.1307896746621613,0.46346346346346345,0.0,0.0,0.0,0.07305972877468443,4.6657046181994813e-14,9.224779930157989e-06,9.013456303059831e-10,6.946368683072483e-11,3.7720823706491553e-07,1.2266424533940862e-09,5.130590954428211e-06,3.476548825044476e-12,0.0,0.4634634705867875,1.8580080244807278e-06,5.992032967429676e-06,1.0694779006124376e-05,2.7555298585001897e-06,1.6953426910950874e-08,5.788288257674821e-09,1.595011568716054e-08,2.272522681317654e-13,9.044633324958714e-11,4.685846078800602e-16,3.1067674431555177e-12,3.5524977355456726e-11,6.2143669875999244e-15,2.1630862995973408e-07,2.140936976291604e-07,3.047071328209322e-12,1.1025870560188967e-09,2.3329867274196683e-14,3.0646087612546125e-13,2.5181340009806957e-23,7.280855351611282e-28
