Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157)
3.5893377049080425e-13,0.13078664539459312,0.46346346346346345,0.0,0.0,0.0,0.07307306669553547,3.568487931052806e-27,3.629254476329536e-12,1.8043687561617933e-16,2.978467762830995e-17,9.090378049706431e-14,2.675510106627454e-19,2.5236057027908124e-12,1.2171053358343781e-18,0.0,0.46346346346346334,2.097498674864743e-11,4.3374924414388734e-09,4.339036907254763e-09,4.034282147625368e-09,1.1608427162273275e-11,8.950353233021153e-12,9.405475323143914e-15,1.2657503050381787e-19,2.231005215074582e-20,1.0895566212059993e-25,1.2242233308860885e-19,1.0063708090231133e-20,9.095005180116753e-26,2.0634795226911793e-13,6.543983955331853e-14,8.796549934196692e-19,1.5503286988106486e-19,6.131504488787144e-18,3.945673811408667e-23,1.3218546815265544e-45,3.3821737420167973e-50,3.680583825284568e-33,4.1513713690390816e-51
4.726553649592963e-13,0.1307866456592256,0.46346346346346345,0.0,0.0,0.0,0.07307306467492948,9.79505832019569e-27,6.292359485554565e-12,3.128820619331449e-16,5.163938009849394e-17,1.5763571707321372e-13,5.928121568846003e-19,4.375242342665668e-12,2.1108612643297937e-18,0.0,0.4634634634634633,2.7788300266790433e-11,5.711359912802504e-09,5.714037826969817e-09,5.311301414865507e-09,1.528487571963631e-11,1.1781780877485122e-11,1.6304959909469708e-14,2.2245479760850266e-19,5.02348524531734e-20,2.4848077083821167e-25,2.6215196535262803e-19,2.1795999406527996e-20,2.426405254012471e-25,3.5771672653718187e-13,1.1346555811710418e-13,1.5462806642626253e-18,3.4913061655436117e-19,9.398767512251265e-18,8.743268317261856e-23,7.154767390334362e-45,1.8494465685853645e-49,1.1864608818341478e-32,2.497503674730374e-50
5.863769594277883e-13,0.1307866459239576,0.46346346346346345,0.0,0.0,0.0,0.07307306265432355,2.1859397593118448e-26,9.683295785043772e-12,4.815589328601187e-16,7.946625084553107e-17,2.4262752886764505e-13,1.1101965778935487e-18,6.7328095928598315e-12,3.2492454867158856e-18,0.0,0.4634634634634631,3.4682362939936494e-11,7.085040895227315e-09,7.089162140978404e-09,6.58775844015129e-09,1.8960617655665196e-11,1.4611128480520517e-11,2.5088371546977257e-14,3.451770223832375e-19,9.506397450040865e-20,4.741156249189731e-25,4.749015082776936e-19,4.001294900319191e-20,5.27395700880458e-25,5.5041725663169e-13,1.7462218189401856e-13,2.399775758810274e-18,6.60782005436098e-19,1.2903723669258733e-17,1.637563787233092e-22,2.8377224767018863e-44,7.40859345962751e-49,3.017834837097199e-32,1.1012043861970726e-49
8.138201483647724e-13,0.13078664645372012,0.46346346346346345,0.0,0.0,0.0,0.07307305861311175,7.516638511141512e-26,1.864778329454094e-11,9.27619721979772e-16,1.530280453868471e-16,4.674037080602402e-13,2.8894378785641687e-18,1.296492123234915e-11,6.259822616097908e-18,0.0,0.46346346346346284,4.8712758450783366e-11,9.831843485595357e-09,9.83978084893024e-09,9.138986671874038e-09,2.6309982452440967e-11,2.0263589558254712e-11,4.8301910485600196e-14,6.710765024834847e-19,2.5054053515302197e-19,1.2619784893947499e-24,1.1593705508773098e-18,1.0077638570028908e-19,1.7272609506771986e-24,1.0597023929864174e-12,3.363210842838008e-13,4.667272584775749e-18,1.7419643967223635e-18,2.0312630471401794e-17,4.262793172334823e-22,2.5271325834867553e-43,6.737501411264416e-48,1.2777252250604743e-31,1.2490507638994792e-48
1e-12,0.13078664698388043,0.46346346346346345,0.0,0.0,0.0,0.07307305530506726,1.6472903372478218e-25,2.8150894669898465e-11,1.4006543752137077e-15,2.3100590031136594e-16,7.057944462280844e-13,5.296977986161897e-18,1.9570853194150687e-11,9.452319920336065e-18,0.0,0.46346346346346246,6.04381880125523e-11,1.207975895288426e-08,1.2091742276424554e-08,1.1225692501853305e-08,3.2323904255396896e-11,2.4884387013470492e-11,7.2901569354328e-14,1.0176055870718077e-18,4.621987109315302e-19,2.3397481067475547e-24,2.0215886512074053e-18,1.8075369491112818e-19,3.6579177485870024e-24,1.59939768990275e-12,5.077627726743589e-13,7.079532743285882e-18,3.214294811631391e-18,2.6480440661421648e-17,7.815828891880607e-22,9.320961998506603e-43,2.4992535656593495e-47,3.1719970831206373e-31,5.181219995301398e-48
1.0412633373017564e-12,0.13078664698388043,0.46346346346346345,0.0,0.0,0.0,0.07307305457190011,1.9195998629741764e-25,3.052081625870727e-11,1.5186451818365552e-15,2.504517846623675e-16,7.652601188387263e-13,5.968789035177162e-18,2.1218178888905273e-11,1.0248597705180489e-17,0.0,0.4634634634634624,6.306622235168768e-11,1.2577900412254141e-08,1.2590892808451659e-08,1.168796880416999e-08,3.3656523258541116e-11,2.590774942959721e-11,7.903514076039777e-14,1.1041176502476065e-18,5.213979398211273e-19,2.6417529773496566e-24,2.2542015237703543e-18,2.0280475372148684e-19,4.235347713280729e-24,1.7339629340614273e-12,5.505212754291626e-13,7.681929688761196e-18,3.626153996402516e-18,2.782918644376468e-17,8.807382522009167e-22,1.1762249376504486e-42,3.155836270648915e-47,3.776870267233882e-31,6.632613881491191e-48
1.2687065262387405e-12,0.13078664751443822,0.46346346346346345,0.0,0.0,0.0,0.0730730505306886,4.115155501771158e-25,4.53003950883131e-11,2.2546626122758197e-15,3.717182425092249e-16,1.1362255812311968e-12,1.073065770700321e-17,3.149072930146944e-11,1.52151223855415e-17,0.0,0.4634634634634619,7.774280622250241e-11,1.532321188540064e-08,1.5342497785196785e-08,1.4234706900320057e-08,4.100024186958463e-11,3.154362172411735e-11,1.1727654912968867e-13,1.644135956851875e-18,9.419734114565292e-19,4.791347281182251e-24,3.8203746569022056e-18,3.568466207636497e-19,8.750665146167606e-24,2.5729460131630204e-12,8.172066836536815e-13,1.1443515158657702e-17,6.5528778610568494e-18,3.52951442172333e-17,1.5836777879797314e-21,4.1446707788775355e-42,1.1203896566918649e-46,9.100744061933832e-31,2.6248252832535293e-47
1.4961497151757246e-12,0.13078664804539328,0.46346346346346345,0.0,0.0,0.0,0.07307304648947721,7.8489334336035585e-25,6.298453901493267e-11,3.1356990711036154e-15,5.168083748396071e-16,1.5803283801761258e-12,1.7553836623898812e-17,4.378073676665424e-11,2.115884350447104e-17,0.0,0.46346346346346134,9.274256110070913e-11,1.806777811338619e-08,1.8094595546883435e-08,1.6779203004062396e-08,4.834114006554812e-11,3.717121993272717e-11,1.6301474069312983e-13,2.2909698622490833e-18,1.5462556300771825e-18,7.88686344663339e-24,5.896252007101491e-18,5.734117851561231e-19,1.6114241080747204e-23,3.576401227064619e-12,1.1363613802737136e-12,1.5951807885460337e-17,1.075956141824601e-17,4.2774166032095656e-17,2.591160245015374e-21,1.2234848364784972e-41,3.3294894552471792e-46,1.9181802868967597e-30,8.75131958816868e-47
1.9510360930496928e-12,0.13078664910849422,0.46346346346346345,0.0,0.0,0.0,0.07307303840705485,2.2739835013618558e-24,1.0705893575195309e-10,5.332932796642033e-15,8.783867318110827e-16,2.688054108698288e-12,3.883476221181675e-17,7.440609290154385e-11,3.597584456755854e-17,0.0,0.46346346346346,1.2371177892700866e-10,2.355467563283062e-08,2.3600268534426494e-08,2.186147706099278e-08,6.301448203842806e-11,4.840164568949837e-11,2.7693790099510563e-13,3.90446147104649e-18,3.4359373889965483e-18,1.7589202964753832e-23,1.164551992298255e-17,1.2344533467419815e-18,4.342922169343229e-23,6.075769605978919e-12,1.9320175711932004e-12,2.7207631137478755e-17,2.3923200265784072e-17,5.783625651658656e-17,5.734817388389732e-21,8.283724733370102e-41,2.288638634614162e-45,6.624792404636958e-30,9.135080380409357e-46
2.360433833136264e-12,0.13078665006664117,0.46346346346346345,0.0,0.0,0.0,0.07307303113287514,4.869427129253097e-24,1.566403183768154e-10,7.80667057090797e-15,1.2850997689141952e-15,3.9354104375182104e-12,6.87060900001536e-17,1.0885083702488883e-10,5.264809591132491e-17,0.0,0.4634634634634585,1.5268981301483208e-10,2.8490336682773066e-08,2.8557057294901833e-08,2.642787589270093e-08,7.621086126076568e-11,5.848086197716078e-11,4.049975587354774e-13,5.72034187876882e-18,6.0936679729122356e-18,3.125962957206181e-23,1.8750914127727924e-17,2.14533601337826e-18,8.803833404038327e-23,8.885271923813262e-12,2.827398647209833e-12,3.9889403044717006e-17,4.245066587668545e-17,7.145105118868885e-17,1.0149644095998561e-20,2.975561503023427e-40,8.262197184089153e-45,1.58251506634133e-29,3.924493611685943e-45
2.7698315732228354e-12,0.13078665102607132,0.46346346346346345,0.0,0.0,0.0,0.07307302385869587,9.219697992883625e-24,2.1560273346239963e-10,1.0750677011128741e-14,1.7687154470990306e-15,5.4201553364601955e-12,1.1094602338968581e-16,1.4980456787327292e-10,7.247865280218527e-17,0.0,0.46346346346345674,1.8271568546255146e-10,3.3423586274151765e-08,3.35154391830749e-08,3.0987041368209055e-08,8.939812913061954e-11,6.853347248924959e-11,5.571760042542856e-13,7.879869998109966e-18,9.856206632134785e-18,5.063517458659581e-23,2.7750744663346792e-17,3.4171902482785687e-18,1.5873297208751975e-22,1.2223905423332576e-11,3.892540563355542e-12,5.498708693567868e-17,6.869817311771652e-17,8.504987976512743e-17,1.639541334095862e-20,8.696645136779243e-40,2.4233672169002256e-44,3.2565384451091395e-29,1.3282601525328823e-44
3.1792293133094067e-12,0.13078665198678324,0.46346346346346345,0.0,0.0,0.0,0.07307301658451701,1.5975191200242566e-23,2.8393502909085483e-10,1.4165104829826484e-14,2.329126582118566e-15,7.142446612007108e-12,1.6768653151679552e-16,1.972569539008779e-10,9.546458126692409e-17,0.0,0.46346346346345485,2.1378968178242327e-10,3.83544255841174e-08,3.847541288689553e-08,3.553898499004097e-08,1.0257629570686046e-10,7.855955286981638e-11,7.334093818249175e-13,1.038213581078331e-17,1.491414574042652e-17,7.670333561577323e-23,3.867603712302596e-17,5.1093237396890015e-18,2.6303242811142436e-22,1.609026286192066e-11,5.1273533827354375e-12,7.249940182599499e-17,1.0400686835188291e-16,9.862319410322512e-17,2.4789214197701315e-20,2.1921462015200256e-39,6.124221427603904e-44,6.027447285825337e-29,3.771063075207503e-44
3.99802479348255e-12,0.13078665391204666,0.46346346346346345,0.0,0.0,0.0,0.07307300203616042,4.0010799779960304e-23,4.486647495992091e-10,2.240583488575453e-14,3.679907471683206e-15,1.1300294267954229e-11,3.3317764034359434e-16,3.1161646068823774e-10,1.5089079048019019e-16,0.0,0.4634634634634502,2.7908318208106605e-10,4.8208878066375996e-08,4.8400130496133043e-08,4.462125257684471e-08,1.289053652010584e-10,9.853242456162375e-11,1.1577866366001854e-12,1.6411257800164597e-17,2.9675477427529515e-17,1.5285134407001241e-22,6.634502899042534e-17,9.990924113084303e-18,6.057802306965171e-22,2.5400537585957725e-11,8.105632250725362e-12,1.1476281355645692e-16,2.071695965043428e-16,1.257534352017399e-16,4.9289402315413e-20,1.0869486395828038e-38,3.05062724712763e-43,1.6707529059981525e-28,2.436926457246457e-43
4.816820273655692e-12,0.13078665584241964,0.46346346346346345,0.0,0.0,0.0,0.07307298748780536,8.425680871291118e-23,6.507405505217336e-10,3.25300806865066e-14,5.336587917787095e-15,1.6410200477513765e-11,5.821767141425658e-16,4.518469907565521e-10,2.1890326540704401e-16,0.0,0.46346346346344475,3.4857258022626516e-10,5.8053703540104285e-08,5.8331199635342634e-08,5.367477035594559e-08,1.5519815017050154e-10,1.1840007849422522e-10,1.6776218160577328e-12,2.380047706159549e-17,5.189315483577419e-17,2.6755572367059743e-22,1.0183664570506028e-16,1.7262521662471324e-17,1.1848521725300559e-21,3.680488883021686e-11,1.1761516591074661e-11,1.6666941467678652e-16,3.6265899951028126e-16,1.528721810753999e-16,8.618713761002342e-20,3.8605584874986115e-38,1.0862320338594504e-42,3.7767937385070497e-28,1.0303942452905225e-42
5.635615753828835e-12,0.13078665777789067,0.46346346346346345,0.0,0.0,0.0,0.07307297293945171,1.5763793672993686e-22,8.900737498371683e-10,4.453906049827906e-14,7.298315940540243e-15,2.247339990068635e-11,9.316307708789752e-16,6.17866423064648e-10,2.9947861807011213e-16,0.0,0.4634634634634384,4.222601279474378e-10,6.788891140832616e-08,6.826860982700709e-08,6.269962975735208e-08,1.8145473098800216e-10,1.3816311303845392e-10,2.292410168107765e-12,3.254260200021564e-17,8.307501566850851e-17,4.286288855899144e-22,1.451793130203424e-16,2.7394817753028e-17,2.0735034475094194e-21,5.029215205062392e-11,1.6094288576756228e-11,2.282089930580672e-16,5.811855013024106e-16,1.7998550020174826e-16,1.3801890876957088e-19,1.114922868968801e-37,3.142349377173338e-42,7.446767764745047e-28,3.4068703414338294e-42
6.454411234001978e-12,0.1307866597184481,0.46346346346346345,0.0,0.0,0.0,0.07307295839109942,2.707872597478428e-22,1.1665759327276785e-09,5.843399069330197e-14,9.56424229675434e-15,2.9491114144190444e-11,1.3984326475846559e-15,8.095929011322929e-10,3.9259352829429847e-16,0.0,0.4634634634634313,5.001480615901141e-10,7.77145110651043e-08,7.82123506050089e-08,7.169592191714312e-08,2.0767518795995398e-10,1.5782212331515583e-10,3.0016498524414023e-12,4.263048251112209e-17,1.2472079744639918e-16,6.438412721635778e-22,1.9638445205633813e-16,4.0856706989257425e-17,3.3483141530079432e-21,6.585120833112416e-11,2.110323133175684e-11,2.99371350127528e-16,8.734481298781233e-16,2.0708997481843726e-16,2.0732043882781043e-19,2.7920094356597204e-37,7.879321386403934e-42,1.332244617481694e-27,9.571533087672777e-42
7.27320671417512e-12,0.13078666166408057,0.46346346346346345,0.0,0.0,0.0,0.07307294384274843,4.360369020663801e-22,1.480158953438466e-09,7.421608570647278e-14,1.2133520496535305e-14,3.746455180494727e-11,1.9994206736908726e-15,1.0269448346041003e-09,4.982247386516806e-16,0.0,0.4634634634634235,5.822386021539844e-10,8.753051189516596e-08,8.81624115150373e-08,8.066373767571639e-08,2.33859601322786e-10,1.7737770120174477e-10,3.80484193321214e-12,5.4057009874633035e-17,1.783221559165768e-16,9.209214522728858e-22,2.554618995285549e-16,5.811526881586959e-17,5.087909959092137e-21,8.34709844974094e-11,2.6787628956639283e-11,3.8014630122895886e-16,1.2501341018768093e-15,2.3418405529468713e-16,2.9662657248563756e-19,6.283457331812305e-37,1.7750976759637193e-41,2.2160887247113528e-27,2.386183495212389e-41
8.910797674521406e-12,0.13078666557052432,0.46346346346346345,0.0,0.0,0.0,0.07307291474605003,9.801295415859664e-22,2.21821618457708e-09,1.1144661880945356e-13,1.8178759351387236e-14,5.6283371150855e-11,3.671053456776613e-15,1.5381999514695113e-09,7.469433244052659e-16,0.0,0.4634634634634059,7.590363164635057e-10,1.0713375456992681e-07,1.0808145196965852e-07,9.851430196733566e-08,2.861206178335735e-10,2.1618091220986312e-10,5.691101064945161e-12,8.089776297000117e-17,3.273206102531101e-16,1.6914045735294262e-21,3.972793552332299e-16,1.0588227393112144e-16,1.0280041549701773e-20,1.2484861752523157e-10,4.017992981161902e-11,5.704933122480939e-16,2.2994692020924236e-15,2.8834253183028574e-16,5.453877961375541e-19,2.5372086286380644e-36,7.179535772298866e-41,5.2294678592510164e-27,1.172538081324028e-40
1e-11,0.13078666949713033,0.46346346346346345,0.0,0.0,0.0,0.07307289539311736,1.5530267332334914e-21,2.7907125312457614e-09,1.4039714535343744e-13,2.2866356894585395e-14,7.09244751169476e-11,5.183058446310708e-15,1.934510843808307e-09,9.399539034200547e-16,0.0,0.463463463463393,8.859512469593652e-10,1.201511529292615e-07,1.213440344777256e-07,1.1032463376565923e-07,3.2080136983448325e-10,2.4176438634247323e-10,7.150771012848296e-12,1.0167211225011101e-16,4.619865735062288e-16,2.387963766592263e-21,5.091099711498574e-16,1.4891492992619236e-16,1.5256441209167155e-20,1.5686688883388402e-10,5.0579242930431904e-11,7.183275444709843e-16,3.25000318046832e-15,3.243438840998684e-16,7.707362505183506e-19,5.6229415043887014e-36,1.5924160705191573e-40,8.489675443272611e-27,2.907213082119871e-40
1.0548388634867691e-11,0.13078666949713033,0.46346346346346345,0.0,0.0,0.0,0.07307288564935596,1.9221238942277622e-21,3.103545570217171e-09,1.5624033699489682e-13,2.5427314746643395e-14,7.89392718272332e-11,6.080163722945015e-15,2.1509842847365483e-09,1.0454495614300783e-15,0.0,0.46346346346338607,9.526707378536584e-10,1.2669871432540026e-07,1.2802564779019016e-07,1.1625204353997167e-07,3.3823842101361436e-10,2.54577417595981e-10,7.947252923742717e-12,1.1300880147104075e-16,5.41845537426025e-16,2.801087715535466e-21,5.70715275038429e-16,1.7439695669467617e-16,1.8295516938583887e-20,1.7433736431785632e-10,5.626548322295553e-11,7.991688231136694e-16,3.814454709781544e-15,3.424637556090765e-16,9.045637080601951e-19,8.085374543992713e-36,2.290514490234663e-40,1.0618114421124427e-26,4.376304838454779e-40
1.2185979595213976e-11,0.13078667344380762,0.46346346346346345,0.0,0.0,0.0,0.07307285655266567,3.421092409264258e-21,4.135451446687888e-09,2.0860688692025148e-13,3.387251200217108e-14,1.0544146554114647e-10,9.359533591459118e-15,2.8646545074948393e-09,1.3935596337218968e-15,0.0,0.4634634634633645,1.1631590942782425e-09,1.4622546590688027e-07,1.4799491576234567e-07,1.338776786768075e-07,3.902136502331647e-10,2.92571838612602e-10,1.05694078933181e-11,1.5033470704188812e-16,8.335469822163417e-16,4.310332101325802e-21,7.758498907036582e-16,2.6733233678278445e-16,2.97823090102496e-20,2.3185025211625116e-10,7.503859660659289e-11,1.0660918489958637e-15,5.880168213235489e-15,3.9654801246131684e-16,1.3944014014303605e-18,2.1779952133719455e-35,6.175190456408717e-40,1.9397607213404016e-26,1.346607004610839e-39
1.3823570555560261e-11,0.1307866774104656,0.46346346346346345,0.0,0.0,0.0,0.0730728274559786,5.662666640222138e-21,5.313242284312102e-09,2.685558851661025e-13,4.350771874936917e-14,1.3579896601904679e-10,1.3641108058230489e-14,3.6785713798291256e-09,1.7910907045917936e-15,0.0,0.4634634634633414,1.390518379386784e-09,1.6571408391430352e-07,1.6798917285550947e-07,1.5139191911964217e-07,4.4204694374697913e-10,3.301687473547977e-10,1.355372037481443e-11,1.9282068849553844e-16,1.2139527633117288e-15,6.2788656734796506e-21,1.0127584845034442e-15,3.8833396049402973e-16,4.538561325599044e-20,2.973010087764235e-10,9.649359245202047e-11,1.3711816195246782e-15,8.58150379057093e-15,4.505949151057682e-16,2.0351341274728757e-18,5.181298283812003e-35,1.4699766655448825e-39,3.2763733089754143e-26,3.5990014773662145e-39
1.5461161515906547e-11,0.13078668139701435,0.46346346346346345,0.0,0.0,0.0,0.07307279835929419,8.858991868061008e-21,6.6362306560671396e-09,3.3609691836529573e-13,5.4326344613391825e-14,1.700205911075176e-10,1.9056001451104918e-14,4.592099717267632e-09,2.237860908639042e-15,0.0,0.4634634634633174,1.6347653547662787e-09,1.8516464280276193e-07,1.880083362220458e-07,1.6879547210379522e-07,4.937389386898464e-10,3.67372667350061e-10,1.6896388257999688e-11,2.404125742593469e-16,1.6944700276698975e-15,8.765791147597471e-21,1.2815136679962311e-15,5.410202266306081e-16,6.57470148065675e-20,3.706040567674884e-10,1.2062480822816226e-10,1.7143575774491725e-15,1.2003172777271855e-14,5.046050746197592e-16,2.846981309907283e-18,1.1198129460898134e-34,3.1786317918990565e-39,5.209218057913541e-26,8.634528254178563e-39
1.8736343436599117e-11,0.1307866894294269,0.46346346346346345,0.0,0.0,0.0,0.07307274016593104,1.909756405826281e-20,9.715070708212873e-09,4.939932863189864e-13,7.948770116540692e-14,2.5009051675944587e-10,3.3806069954391405e-14,6.715470224096749e-09,3.2783960922373946e-15,0.0,0.46346346346326805,2.1739882718130358e-09,2.2395188031728386e-07,2.2812105130121445e-07,2.0327332221785867e-07,5.967015757244365e-10,4.4061939524383787e-10,2.4641796652244322e-11,3.5070043374851525e-16,3.0008720495923563e-15,1.5528143016340644e-20,1.9148499845406474e-15,9.557861126229134e-16,1.2329247491204766e-19,5.404281672472921e-10,1.7689332417869666e-10,2.5146468897043705e-15,2.1345441557462688e-14,6.125172537786048e-16,5.064827052766389e-18,4.273178064840289e-34,1.2139578556610514e-38,1.1504182407670693e-25,4.0459407037472035e-38
2.2011525357291688e-11,0.13078669754033567,0.46346346346346345,0.0,0.0,0.0,0.07307268197257182,3.6365917536987323e-20,1.3366553651852185e-08,6.823720853306711e-13,1.0930469259571772e-13,3.457179189176175e-10,5.4642163836264216e-14,9.229765056770812e-09,4.51372956729588e-15,0.0,0.46346346346322,2.780957348159653e-09,2.625877711909914e-07,2.6833240188041006e-07,2.3731679743789447e-07,6.991066356854626e-10,5.123472541030097e-10,3.377607255253987e-11,4.807771140954756e-16,4.8416371051678665e-15,2.5057913778674917e-20,2.6764137252866233e-15,1.5400424218752275e-15,2.0747326229715277e-19,7.406517293066948e-10,2.437991425603312e-10,3.4663195725226174e-15,3.458101102328955e-14,7.202881130699273e-16,8.209415320044278e-18,1.3041948920812056e-33,3.707108495707661e-38,2.228614194142536e-25,1.4520008248482857e-37
2.5286707277984258e-11,0.13078670572903936,0.46346346346346345,0.0,0.0,0.0,0.07307262377921202,6.331854362409874e-20,1.7585325967583003e-08,9.013089333599134e-13,1.4372608948851437e-13,4.569664353097297e-10,8.258366934061503e-14,1.2130046897545803e-08,5.942440993347968e-15,0.0,0.4634634634631766,3.4557984712277937e-09,3.0107290585076755e-07,3.0864173175963876e-07,2.7093139544091165e-07,8.009591745362588e-10,5.825907259080035e-10,4.427032679405142e-11,6.302310092276473e-16,7.303791426187636e-15,3.780600369916657e-20,3.5667361599339045e-15,2.3217821909797254e-15,3.232719865290013e-19,9.706147542795249e-10,3.21297498193398e-10,4.568738780555658e-15,5.23810063617676e-14,8.279203301934976e-16,1.2441999015570721e-17,3.393907880897315e-33,9.650861430364399e-38,3.930521653404621e-25,4.3205207219424055e-37
