Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182)
1.2848734464907737e-09,0.13079260323678146,0.46346346346346345,0.0,0.0,0.0,0.07305020257560815,3.9699218860004425e-13,2.124781729682656e-05,2.762603279029061e-09,1.5965048576338764e-10,9.155639567282729e-07,4.572858137361888e-09,1.0442337632798224e-05,8.344873599635694e-12,0.0,0.46346350048853574,5.2253264446600415e-06,7.940671657908582e-06,1.881029929364261e-05,2.904109558032162e-06,3.012740414643563e-08,1.0144575163911267e-08,3.9949884751119436e-08,5.692173225996155e-13,3.662151580371345e-10,1.897307704436958e-15,7.54676751602685e-12,1.4959481841346434e-10,2.6249382958342827e-14,2.890899510169305e-07,5.254813634040841e-07,7.47964340120996e-12,4.801371984800664e-09,3.863715065868562e-14,1.5407478896085856e-12,7.579141268492002e-22,2.161105578501976e-26,2.6882023076310613e-18,5.081311636249419e-24,6.839543886422131e-29,5.095461586451935e-29,4.0161795701538685e-26
1.3069184698781235e-09,0.1307927318966744,0.46346346346346345,0.0,0.0,0.0,0.07304980876180225,4.2504468563349285e-13,2.179972408805852e-05,2.861953432308217e-09,1.6394893923324749e-10,9.398189751374419e-07,4.761102065862235e-09,1.0665809407896217e-05,8.572322039580003e-12,0.0,0.46346350244397533,5.3967095382137225e-06,7.997378221258752e-06,1.9137407196569676e-05,2.9061239816980497e-06,3.0784550936353177e-08,1.03717453975193e-08,4.1252738270655596e-08,5.877815949762622e-13,3.834082401053469e-10,1.9863830199774938e-15,7.746833052927562e-12,1.5661020187048548e-10,2.748232275164423e-14,2.906619781544503e-07,5.399334645159088e-07,7.685385053482962e-12,5.024775933932559e-09,3.924285467537527e-14,1.6229656325789087e-12,8.444051706495861e-22,2.407728428945853e-26,2.8782410100638254e-18,5.7563795909805854e-24,7.748266771512649e-29,5.772417990596969e-29,4.6269930386032897e-26
1.3289634932654733e-09,0.13079286108991994,0.46346346346346345,0.0,0.0,0.0,0.07304941487831863,4.545822175481162e-13,2.2355464597339104e-05,2.963084327287361e-09,1.6829638551958942e-10,9.64185611733855e-07,4.953391286334655e-09,1.088945564000969e-05,8.80158496223556e-12,0.0,0.46346350446560197,5.570529297761072e-06,8.052610878124808e-06,1.9463571150019457e-05,2.9080026604760578e-06,3.1452015247558704e-08,1.0602553926505146e-08,4.258446784209981e-08,6.067573467028997e-13,4.011575397789387e-10,2.078340043207855e-15,7.94782044587828e-12,1.6383511811973603e-10,2.8752138827156654e-14,2.921579736865648e-07,5.544847667133517e-07,7.89254044230259e-12,5.254196977751383e-09,3.9846670237220094e-14,1.7082125066915594e-12,9.39108444914122e-22,2.6777682253157573e-26,3.0783440676211323e-18,6.507660185010938e-24,8.759590806998469e-29,6.525801171332791e-29,5.318083579430372e-26
1.351008516652823e-09,0.1307929908088799,0.46346346346346345,0.0,0.0,0.0,0.07304902092417213,4.85659115521072e-13,2.2914986457205778e-05,3.0659941308889537e-09,1.7269331532631206e-10,9.886599693822195e-07,5.149732008739601e-09,1.1113266835347326e-05,9.032635369281531e-12,0.0,0.46346350655440416,5.746770993649748e-06,8.10640790071719e-06,1.9788762383581634e-05,2.9097567714342688e-06,3.212988975166645e-08,1.0836982197007989e-08,4.39455269558734e-08,6.261510405178886e-13,4.1947529208828404e-10,2.1732421627364573e-15,8.149697488340449e-12,1.7127274419252931e-10,3.0059390753380683e-14,2.9358139575612364e-07,5.691326303026871e-07,8.101072013901636e-12,5.489672575087747e-09,4.044862844294328e-14,1.796556798323333e-12,1.0426553584118807e-21,2.9730254458748594e-26,3.288879825946934e-18,7.342310465062215e-24,9.883152355143355e-29,7.362788369293155e-29,6.098415054902886e-26
1.3730535400401728e-09,0.13079312104615462,0.46346346346346345,0.0,0.0,0.0,0.0730486268983835,5.183309290072788e-13,2.3478238845732886e-05,3.170680886676838e-09,1.771402291083452e-10,1.0132383629428725e-06,5.350130326526777e-09,1.1337234318372651e-05,9.265446988610011e-12,0.0,0.4634635087113643,5.925419979506717e-06,8.158806567441846e-06,2.0112953251558418e-05,2.9113965937923045e-06,3.2818260548652065e-08,1.1075011464178224e-08,4.5336366467311055e-08,6.459691016445256e-13,4.38373921063392e-10,2.2711537463698056e-15,8.352433725125567e-12,1.7892627955530966e-10,3.1404642049053505e-14,2.949355745616743e-07,5.838744853656145e-07,8.31094320712622e-12,5.7312390498137845e-09,4.1048761617833325e-14,1.8880675946393275e-12,1.1557153046277068e-21,3.295408885796471e-26,3.510224892454304e-18,8.268031468044013e-24,1.112932033985229e-28,8.291102356240462e-29,6.977783589183691e-26
1.4171435868148724e-09,0.13079338304717222,0.46346346346346345,0.0,0.0,0.0,0.07304783862799318,5.886876763757224e-13,2.4615739176456694e-05,3.3853768412121944e-09,1.8618605368755772e-10,1.0626935226615086e-06,5.763123616737465e-09,1.1785607159684481e-05,9.736252246498443e-12,0.0,0.4634635132336594,6.289881634566952e-06,8.259553130373827e-06,2.0758228743216975e-05,2.9143704162889914e-06,3.422680415506299e-08,1.1561797247743179e-08,4.820917681831398e-08,6.869038375700093e-13,4.779644429893433e-10,2.476267636174284e-15,8.760370267056662e-12,1.9489398948327183e-10,3.421141680379956e-14,2.97448895957255e-07,6.136302283527787e-07,8.734563023822857e-12,6.232784430012576e-09,4.224368769812126e-14,2.080869023103985e-12,1.413252286888193e-21,4.029761114958732e-26,3.986891262823053e-18,1.0426408780415526e-23,1.4034882225502968e-28,1.045552904469516e-28,9.077365633195599e-26
1.4568246289121019e-09,0.13079362055095942,0.46346346346346345,0.0,0.0,0.0,0.0730471289299254,6.58046074267171e-13,2.5651766903073265e-05,3.584658394413372e-09,1.9450342896998036e-10,1.1075260194210057e-06,6.148753752235912e-09,1.218960472499366e-05,1.016575068888263e-11,0.0,0.4634635175465639,6.6259847258518535e-06,8.345797186948195e-06,2.1335300013140018e-05,2.916743173158245e-06,3.553112929394611e-08,1.2012029041634256e-08,5.090102347159551e-08,7.252601165575211e-13,5.157109763691581e-10,2.6718280725778265e-15,9.130179279977623e-12,2.1003590217346573e-10,3.687320737111683e-14,2.995049359477454e-07,6.407074317129036e-07,9.120055005269164e-12,6.705348283432454e-09,4.3313225448037704e-14,2.2659290501202466e-12,1.6851251842509038e-21,4.8049932719896997e-26,4.456809493106185e-18,1.2769981059199513e-23,1.718980599957943e-28,1.2805674445566207e-28,1.1423306006708994e-25
1.4965056710093313e-09,0.13079385962867218,0.46346346346346345,0.0,0.0,0.0,0.07304641898478183,7.334930723195871e-13,2.669915370784568e-05,3.7896617113031485e-09,2.0299088714219236e-10,1.1526470231574437e-06,6.547621253574003e-09,1.2594004710562557e-05,1.060057730523472e-11,0.0,0.46346352209531805,6.9696631606468585e-06,8.428047559492444e-06,2.190874827713669e-05,2.9188715531547717e-06,3.687052866390086e-08,1.2473631041655776e-08,5.3696248074547416e-08,7.650895303481103e-13,5.555412809494176e-10,2.87818432255954e-15,9.502370665015567e-12,2.259281666500671e-10,3.96670642186049e-14,3.0138280245166525e-07,6.680522016254176e-07,9.509361461425215e-12,7.1981627145877825e-09,4.437739859728765e-14,2.462359023427266e-12,2.000154486080608e-21,5.703285789315115e-26,4.967994576159325e-18,1.5556830022537294e-23,2.094153333840527e-28,1.5600344806819071e-28,1.4287533788238733e-25
1.5361867131065608e-09,0.13079410024441912,0.46346346346346345,0.0,0.0,0.0,0.07304570878706607,8.153985282663986e-13,2.775764949736277e-05,4.000371534438855e-09,2.1165158817288367e-10,1.1980415565510872e-06,6.959758989316533e-09,1.2998778558716747e-05,1.1040601827061175e-11,0.0,0.4634635268854458,7.320834168583325e-06,8.506488970373839e-06,2.2478448963748784e-05,2.9207913642217452e-06,3.824530011531039e-08,1.2946490634466515e-08,5.6597382818736015e-08,8.064281670278316e-13,5.975344899457418e-10,3.0957463686108094e-15,9.876820627562912e-12,2.4259027980926595e-10,4.259642130150184e-14,3.0309760318296255e-07,6.956518440009557e-07,9.902301797219591e-12,7.711402315590005e-09,4.543642764109597e-14,2.6705900371993767e-12,2.363857287686145e-21,6.740370949795104e-26,5.522954118839724e-18,1.8856148361534026e-23,2.5383234367453754e-28,1.8908928404646161e-28,1.7766413796261743e-25
1.5758677552037903e-09,0.13079434236388346,0.46346346346346345,0.0,0.0,0.0,0.07304499833134274,9.041461887402527e-13,2.8827015190227437e-05,4.216771664614563e-09,2.2048873392451474e-10,1.2436962090130271e-06,7.385199426786484e-09,1.340390227425046e-05,1.1485699766147995e-11,0.0,0.46346353192241235,7.679415649359629e-06,8.581297597061373e-06,2.3044286981136976e-05,2.9225334256093203e-06,3.965569142390874e-08,1.34304949427382e-08,5.960693143122916e-08,8.493117094169659e-13,6.417716246918456e-10,3.324933975473971e-15,1.0253418317590386e-11,2.600419885168986e-10,4.5664756606814326e-14,3.0466331663984614e-07,7.234942640429866e-07,1.0298703943033444e-11,8.245231965367349e-09,4.6490538980042334e-14,2.8910610453089414e-12,2.7823021123172435e-21,7.933553499161034e-26,6.1242899197634945e-18,2.274582912669795e-23,3.0619796708030955e-28,2.2809538553723277e-28,2.197110295370882e-25
1.6155487973010198e-09,0.13079458595444407,0.46346346346346345,0.0,0.0,0.0,0.07304428761223669,1.00013393748252e-12,2.9907021825604014e-05,4.438845032990901e-09,2.2950555789184849e-10,1.2895990061314747e-06,7.823974761483306e-09,1.3809355783104686e-05,1.1935752072688968e-11,0.0,0.46346353721162414,8.045326135671768e-06,8.652641467780384e-06,2.3606156230850743e-05,2.924124271791217e-06,4.1101903973423794e-08,1.3925531014299474e-08,6.272736916012997e-08,8.937754348596063e-13,6.883355717630276e-10,3.566176571618999e-15,1.0632064751238403e-11,2.783032920777493e-10,4.8875592591680806e-14,3.060928533267327e-07,7.515679383497604e-07,1.069840395785242e-11,8.799807290692652e-09,4.7539963579875495e-14,3.1242186852951863e-12,3.262150516018166e-21,9.301829290947313e-26,6.774699653605234e-18,2.7313319461893754e-23,3.6768975573485315e-28,2.7389869770386675e-28,2.7029375190960204e-25
1.6552298393982493e-09,0.13079483098487038,0.46346346346346345,0.0,0.0,0.0,0.07304357662443263,1.1037740375806093e-12,3.0997449773464304e-05,4.666573769108135e-09,2.3870531619085125e-10,1.3357392885257101e-06,8.276117027522501e-09,1.4215122381672254e-05,1.2390644822631192e-11,0.0,0.4634635427584293,8.418484760468954e-06,8.720680838618588e-06,2.4163959145003705e-05,2.9255867559818276e-06,4.258409616823866e-08,1.4431485961813026e-08,6.596114279761456e-08,9.398542155472957e-13,7.373110601190598e-10,3.8199131308200544e-15,1.1012671810067512e-11,2.9739444437651933e-10,5.223249656369311e-14,3.073981178851181e-07,7.798618883281638e-07,1.1101245651091695e-11,9.37527510547001e-09,4.8584935744709655e-14,3.37051708725887e-12,3.810701025132872e-21,1.0866010583737716e-25,7.476978514932194e-18,3.2656538681521515e-23,4.396263057771106e-28,3.2748118462603628e-28,3.308762530301446e-25
1.6949108814954787e-09,0.13079507742531682,0.46346346346346345,0.0,0.0,0.0,0.07304286536267467,1.215493367453839e-12,3.209808803242188e-05,4.899939265079157e-09,2.480912796238245e-10,1.3821075994452092e-06,8.741658191891051e-09,1.4621188263340008e-05,1.2850268930657943e-11,0.0,0.4634635485681182,8.798811228221237e-06,8.78556855331529e-06,2.4717606245292303e-05,2.9269405681586286e-06,4.410238660116073e-08,1.4948247063790367e-08,6.931067073216456e-08,9.875825192620316e-13,7.887846382838798e-10,4.086592053928708e-15,1.1395161312583824e-11,3.173359557162439e-10,5.573908100766598e-14,3.085900712259174e-07,8.083656548317351e-07,1.1507080221738704e-11,9.971773829725899e-09,4.962569205081476e-14,3.63041766980642e-12,4.435935454086232e-21,1.2648858126632243e-25,8.234020819671651e-18,3.888486269449944e-23,5.2348051958676225e-28,3.8993970156045576e-28,4.031306061874044e-25
1.7345919235927082e-09,0.13079532524717485,0.46346346346346345,0.0,0.0,0.0,0.07304215382176578,1.335733650107607e-12,3.320873360733524e-05,5.138922236049584e-09,2.5766672674262945e-10,1.4286955809151802e-06,9.220630234098658e-09,1.5027542114626813e-05,1.3314519886949538e-11,0.0,0.46346355464592304,9.186225790098568e-06,8.84745038605375e-06,2.5267015723446847e-05,2.928202676112931e-06,4.5656856986913884e-08,1.5475701834556873e-08,7.27783430240536e-08,1.0369944104477024e-12,8.428446515792429e-10,4.366671050921597e-15,1.1779464156283898e-11,3.3814859436347243e-10,5.939900386055453e-14,3.0967879195492325e-07,8.370692739996182e-07,1.1915765914662152e-11,1.0589433888682044e-08,5.0662470351620946e-14,3.9043889239575645e-12,5.146567734859264e-21,1.4675220407635626e-25,9.04882156095136e-18,4.61201794505458e-23,6.208938252059008e-28,4.624965794512183e-28,4.88960968217575e-25
1.7742729656899377e-09,0.13079557442300377,0.46346346346346345,0.0,0.0,0.0,0.07304144199656745,1.4649516753374454e-12,3.432919095321108e-05,5.38350277719614e-09,2.6743493775091986e-10,1.4754958778324696e-06,9.713065213895455e-09,1.54341747681015e-05,1.3783297514324036e-11,0.0,0.4634635609970191,9.580649222784588e-06,8.906465368377173e-06,2.5812113041692827e-05,2.929387703797164e-06,4.7247554884658764e-08,1.601373807480298e-08,7.636652149495451e-08,1.0881235514814181e-12,8.995812194337125e-10,4.660617023336003e-15,1.216551952532054e-11,3.5985338782478306e-10,6.321596873891896e-14,3.106735361824064e-07,8.659632542164587e-07,1.2327167692906003e-11,1.1228378093225794e-08,5.169550886218441e-14,4.192906186927928e-12,5.9520953280743774e-21,1.6972180264376715e-25,9.924477917146977e-18,5.449801845103831e-23,7.336913939787584e-28,5.465109521995602e-28,5.905297044816436e-25
1.8139540077871672e-09,0.13079582492644323,0.46346346346346345,0.0,0.0,0.0,0.07304072988199924,1.6036195145512111e-12,3.545927147585309e-05,5.633660417455303e-09,2.773991891392736e-10,1.5225020495353794e-06,1.02189953289478e-08,1.584107890298327e-05,1.4256505743349445e-11,0.0,0.4634635676265241,9.982002810674243e-06,8.962746101013523e-06,2.6352830552224446e-05,2.930508257093835e-06,4.887449622669701e-08,1.6562243909736263e-08,8.007753982642802e-08,1.1410032040762258e-12,9.590862127798245e-10,4.968905947170817e-15,1.2553274159985178e-11,3.824716238714044e-10,6.719372512181956e-14,3.1158279512882547e-07,8.950385541373031e-07,1.2741156924996204e-11,1.1888722002699946e-08,5.2725045407146937e-14,4.496451407169564e-12,6.862853313621111e-21,1.9569209136580376e-25,1.0864190709881051e-17,6.416875825981315e-23,8.638984094789564e-28,6.4349086615920595e-28,7.102858335133588e-25
1.8536350498843966e-09,0.13079607673214527,0.46346346346346345,0.0,0.0,0.0,0.07304001747303836,1.7522247279665109e-12,3.659879308187533e-05,5.889374170165985e-09,2.87562748963459e-10,1.569708488341782e-06,1.0738452963922721e-08,1.6248248786485534e-05,1.4734052403518584e-11,0.0,0.4634635745394993,1.0390208331164157e-05,9.01641905136162e-06,2.688910713473492e-05,2.931575204717211e-06,5.0537667668786916e-08,1.712110781836528e-08,8.39137036650376e-08,1.1956662307751106e-12,1.021453231544307e-09,5.292022756264087e-15,1.2942681683700611e-11,4.0602485132650365e-10,7.133606849173819e-14,3.1241435022991405e-07,9.242865617242007e-07,1.3157611086727813e-11,1.2570574270894747e-08,5.3751316719444125e-14,4.8155129020123014e-12,7.890071255991508e-21,2.2498329231598023e-25,1.187126581032237e-17,7.529891585704338e-23,1.0137574395536366e-27,7.551062103986147e-28,8.509959447321129e-25
1.893316091981626e-09,0.13079632981570732,0.46346346346346345,0.0,0.0,0.0,0.07303930476471938,1.9112705639633945e-12,3.774757977292454e-05,6.150622580769091e-09,2.9792887270415176e-10,1.6171103446233112e-06,1.127147073198809e-08,1.6655680051089323e-05,1.521584902913416e-11,0.0,0.4634635817409494,1.0805188042769902e-05,9.067604837219974e-06,2.742088785126448e-05,2.932597919589964e-06,5.223702877399586e-08,1.7690218655461132e-08,8.787729073342917e-08,1.2521450965271875e-12,1.0867775822331761e-09,5.630461226157094e-15,1.3333701983932917e-11,4.3053488062597863e-10,7.564684043551896e-14,3.1317532562243357e-07,9.536990742534406e-07,1.3576413476841911e-11,1.3274036975923881e-08,5.477455777677271e-14,5.150585108962141e-12,9.045932951414933e-21,2.579428390839365e-25,1.2949115492290177e-17,8.807252208989674e-23,1.1857469688490557e-27,8.832025103887688e-28,1.0157777571467796e-24
1.932997134078856e-09,0.1307965841536132,0.46346346346346345,0.0,0.0,0.0,0.07303859175213372,2.081276150412945e-12,3.8905461279118134e-05,6.4173837717118115e-09,3.085007996461388e-10,1.6647034579837022e-06,1.1818081509701025e-08,1.706336950310874e-05,1.570181067858021e-11,0.0,0.4634635892358225,1.1226864675810457e-05,9.116418497362995e-06,2.794812361759814e-05,2.9335844858399104e-06,5.39725140419374e-08,1.8269465668078026e-08,9.19705509463554e-08,1.3104718703409652e-12,1.1551562556147376e-09,5.9847238584773344e-15,1.372630064363479e-11,4.5602378416424856e-10,8.01299287072771e-14,3.138722379126519e-07,9.83268279250677e-07,1.3997452945714052e-11,1.3999205934693606e-08,5.579500130391843e-14,5.502168331716864e-12,1.0343639161909293e-20,2.9494716579959173e-25,1.4101259730942328e-17,1.0269258751175931e-22,1.3826011496985617e-27,1.0298156281571005e-27,1.2081364921431192e-24
1.9726781761760855e-09,0.13079683972317868,0.46346346346346345,0.0,0.0,0.0,0.07303787843042941,2.2627766778258314e-12,4.007227272680333e-05,6.689635484704979e-09,3.192817497172477e-10,1.7124842941190237e-06,1.2378318466235001e-08,1.7471314958013286e-05,1.619185576567568e-11,0.0,0.4634635970290108,1.1655161425411364e-05,9.16296974957552e-06,2.847077089043732e-05,2.934541876447372e-06,5.574403479505206e-08,1.8858738508829526e-08,9.619570653029326e-08,1.370678226985766e-12,1.2266879045046773e-09,6.3553217658451175e-15,1.4120448419598385e-11,4.82513896436872e-10,8.478926725535223e-14,3.1451104313161314e-07,1.0129867363107243e-06,1.4420623636713e-11,1.4746171002681829e-08,5.681287731360975e-14,5.870768481915608e-12,1.1797473442309832e-20,3.36403584365157e-25,1.5331327445987208e-17,1.1938266304923452e-22,1.6073308312446882e-27,1.19718741342664e-27,1.432004242137144e-24
2.012359218273315e-09,0.13079709650250224,0.46346346346346345,0.0,0.0,0.0,0.0730371647948107,2.45632357419892e-12,4.124785433617494e-05,6.967355120480559e-09,3.302749207309047e-10,1.760449886941595e-06,1.2952215087807761e-08,1.7879515098402997e-05,1.6685905901903353e-11,0.0,0.46346360512535106,1.209000194658093e-05,9.207363236754197e-06,2.898879136957273e-05,2.9354761060922966e-06,5.755148093314127e-08,1.94579272476736e-08,1.0055495214564059e-07,1.4327954487248283e-12,1.3014728216566844e-09,6.742774557317816e-15,1.451612076418217e-11,5.100278139916234e-10,8.962883621546428e-14,3.15097180828793e-07,1.042847359759001e-06,1.4845824739679323e-11,1.551501635974076e-08,5.78284126348777e-14,6.256896817606021e-12,1.3422871166797605e-20,3.8275225293232423e-25,1.6643057688589518e-17,1.383885000449992e-22,1.8632459281378523e-27,1.3877823513513317e-27,1.6917825245258232e-24
2.052040260370545e-09,0.13079735447041993,0.46346346346346345,0.0,0.0,0.0,0.07303645084053767,2.662484671468457e-12,4.243205114513563e-05,7.250519776185014e-09,3.414834859857456e-10,1.8085977855716111e-06,1.3539805198001717e-08,1.8287969351352787e-05,1.718388574851205e-11,0.0,0.4634636135296242,1.2531310351122941e-05,9.249698761638921e-06,2.9502151714343738e-05,2.9363923628355133e-06,5.939472256617142e-08,2.0066922383080218e-08,1.0505045501117861e-07,1.4968544270894352e-12,1.3796129177605215e-09,7.147610224406255e-15,1.491329738737761e-11,5.385883951985184e-10,9.465266187186139e-14,3.1563561533088555e-07,1.0728434021148763e-06,1.5272960255563133e-11,1.6305820782583742e-08,5.884183061335792e-14,6.661069679315412e-12,1.5236491864655766e-20,4.34468238756637e-25,1.804030077134551e-17,1.5997981440375464e-22,2.15397919257181e-27,1.6043052542550837e-27,1.9923882199469328e-24
