Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40)
1.846735298468525e-08,0.13093983809796475,0.46346346346346345,0.0,0.0,0.0,0.07269702686303853,0.0,0.0007896253306105537,4.4705091565323875e-07,3.9709261543813875e-08,3.0369389580697705e-05,2.195870634135954e-06,0.00024101279676997904,4.751835138306012e-10,0.0,0.46351031365472256,0.0003203252515863578,1.0829257136501959e-05,7.479458705568891e-05,3.892038595054228e-06,1.6551087075385308e-06,5.177360768301415e-07,2.2508687634695917e-05,3.21017092566304e-10,2.306163267998005e-06,1.194807672627858e-11,2.5051762293089915e-10
1.869879099988839e-08,0.1309420599654262,0.46346346346346345,0.0,0.0,0.0,0.0726915518629236,0.0,0.0008010791549667248,4.5716711911080884e-07,4.085129258981029e-08,3.113962507366565e-05,2.2654163311552713e-06,0.000244776347020793,4.866141134616469e-10,0.0,0.4635116494068863,0.0003246201226489041,1.0828452496823306e-05,7.481340496053348e-05,3.902743179860984e-06,1.6779109605545535e-06,5.246826999059346e-07,2.312009307020358e-05,3.297415102294246e-10,2.40071587746574e-06,1.2437947677218896e-11,2.568714851678698e-10
1.893022901509153e-08,0.13094428530648067,0.46346346346346345,0.0,0.0,0.0,0.0726860588697259,0.0,0.0008125419813088253,4.673980158600831e-07,4.201092923785684e-08,3.19191911481746e-05,2.336370216154591e-06,0.00024855633642214143,4.982515501680004e-10,0.0,0.46351300277352026,0.0003288975144536657,1.082764513318388e-05,7.483110981889603e-05,3.913402520589514e-06,1.7006194590828708e-06,5.316004504191455e-07,2.373844207977762e-05,3.3856520655831635e-10,2.4977130577142166e-06,1.2940483798111833e-11,2.6330230825841606e-10
1.9161667030294672e-08,0.13094651409292402,0.46346346346346345,0.0,0.0,0.0,0.07268054796110604,0.0,0.0008240136840248736,4.77744391775919e-07,4.318821080221646e-08,3.2708049248804896e-05,2.408745674030988e-06,0.0002523526737171592,5.10099026543747e-10,0.0,0.46351437367507015,0.00033315740659760947,1.0826835057120899e-05,7.484778901956532e-05,3.924016495058757e-06,1.7232339939646924e-06,5.384892866839477e-07,2.4363672441085043e-05,3.4748729863806545e-10,2.5971778625083674e-06,1.3455804529214547e-11,2.698100449073422e-10
1.9393105045497813e-08,0.13094874629735076,0.46346346346346345,0.0,0.0,0.0,0.07267501921479189,0.0,0.0008354941437357268,4.88207049409972e-07,4.438317623591534e-08,3.350616074240994e-05,2.482556064096674e-06,0.0002561652675160738,5.221597536937366e-10,0.0,0.46351576203192285,0.00033739978505873894,1.0826022280171995e-05,7.486352363060734e-05,3.934585002758537e-06,1.7457543972804443e-06,5.453491779910496e-07,2.4995722234296325e-05,3.565069065713039e-10,2.6991329943663453e-06,1.398402749087069e-11,2.7639388697324297e-10
1.9624543060700954e-08,0.13095098189310106,0.46346346346346345,0.0,0.0,0.0,0.07266947270855217,0.0,0.0008469832468583671,4.987868076042561e-07,4.5595864129512783e-08,3.431348693306598e-05,2.557814719434671e-06,0.0002599940263280079,5.344369509008394e-10,0.0,0.46351716776443375,0.0003416246417173159,1.0825206813877451e-05,7.487838885320328e-05,3.945107963241943e-06,1.768180539286009e-06,5.52180103788453e-07,2.563452985388456e-05,3.656231565276482e-10,2.803600807063659e-06,1.452526849676639e-11,2.830536625192061e-10
1.983283727438378e-08,0.13095299680738456,0.46346346346346345,0.0,0.0,0.0,0.07266446573248873,0.0,0.0008573307402416213,5.084094005525983e-07,4.670246753896048e-08,3.5047927050810424e-05,2.6267967741762734e-06,0.00026345365467081796,5.456741773463339e-10,0.0,0.46351844771404915,0.0003454120292431002,1.08244706043628e-05,7.489108200425907e-05,3.954539633239466e-06,1.7882833948261745e-06,5.583031620593811e-07,2.6215183998322054e-05,3.739096916564729e-10,2.8997883770865374e-06,1.5023610104835284e-11,2.891124495728035e-10
2.0041131488066607e-08,0.1309550144291524,0.46346346346346345,0.0,0.0,0.0,0.07265944449059247,0.0,0.0008676850716694611,5.181281402212611e-07,4.782348472315136e-08,3.5789771426309075e-05,2.6969723833522938e-06,0.0002669262357307657,5.570917162222626e-10,0.0,0.46351974161537374,0.0003491852234208117,1.0823732234246318e-05,7.490317488892982e-05,3.963934326376366e-06,1.8083097754917423e-06,5.644027469711238e-07,2.680121789935283e-05,3.8227317101131414e-10,2.9980448548289198e-06,1.5532670596140547e-11,2.9523224695244346e-10
2.0249425701749434e-08,0.13095703474026502,0.46346346346346345,0.0,0.0,0.0,0.07265440903955091,0.0,0.0008780461688539169,5.279436559877261e-07,4.8958943056608125e-08,3.653899177824724e-05,2.768351209809184e-06,0.00027041170271195294,5.686919301379351e-10,0.0,0.4635210494103726,0.0003529442289196099,1.0822991711947343e-05,7.49147117275079e-05,3.97329202006885e-06,1.8282596553002831e-06,5.704788617803242e-07,2.7392587339199867e-05,3.9071296688843107e-10,3.0983858217791623e-06,1.6052530697479425e-11,3.0141274122154233e-10
2.045771991543226e-08,0.13095905772307692,0.46346346346346345,0.0,0.0,0.0,0.07264935943602392,0.0,0.0008884139623956415,5.378565870594631e-07,5.010886967237225e-08,3.729555981814742e-05,2.8409428976492277e-06,0.0002739099888184703,5.804771863079128e-10,0.0,0.46352237104104393,0.0003566890532798139,1.082224904588623e-05,7.492573384088425e-05,3.982612701534225e-06,1.8481330269078233e-06,5.765315146939036e-07,2.7989248329555987e-05,3.992284551587418e-10,3.2008266370680475e-06,1.658326998366474e-11,3.0765399292574373e-10
2.0666014129115087e-08,0.1309610833602309,0.46346346346346345,0.0,0.0,0.0,0.07264429573663293,0.0,0.0008987883855947241,5.478675822883057e-07,5.127329146144796e-08,3.805944725813327e-05,2.9147570718653215e-06,0.00027742102726806717,5.924498563787006e-10,0.0,0.4635237064494321,0.0003604197067059198,1.0821504244483367e-05,7.49362798470568e-05,3.991896367095845e-06,1.8679299002844292e-06,5.825607185150957e-07,2.859115711605496e-05,4.0781901436604976e-10,3.3053824390896683e-06,1.7124966885821655e-11,3.1395564893735537e-10
2.0874308342797914e-08,0.13096311163473473,0.46346346346346345,0.0,0.0,0.0,0.07263921799795078,0.0,0.0009091693742804293,5.57977299993604e-07,5.245223507161602e-08,3.8830625816799227e-05,2.989803337995192e-06,0.000280944751304416,6.046123162661541e-10,0.0,0.4635250555776364,0.0003641362018804399,1.082075731615797e-05,7.494638583796153e-05,4.0011430215576134e-06,1.8876503015222979e-06,5.885664903250159e-07,2.9198270182117924e-05,4.164840265574791e-10,3.412068147105651e-06,1.7677698699775463e-11,3.203173214868142e-10
2.108260255648074e-08,0.13096514252989833,0.46346346346346345,0.0,0.0,0.0,0.07263412627649286,0.0,0.0009195568666588554,5.681864078034461e-07,5.364572690687136e-08,3.960906722438341e-05,3.066091281787381e-06,0.0002844810942080656,6.169669460020282e-10,0.0,0.4635264183678205,0.0003678385537974379,1.0820008269326878e-05,7.495608553766184e-05,4.0103526776448275e-06,1.9072942717706194e-06,5.945488511981935e-07,2.9810544252242497e-05,4.2522287759807385e-10,3.5208984628085367e-06,1.824154159418259e-11,3.2673898138498687e-10
2.131226216201699e-08,0.1309673847583645,0.46346346346346345,0.0,0.0,0.0,0.07262849614111647,0.0,0.0009310173039902529,5.795587125382697e-07,5.497853344426113e-08,4.0475740461745095e-05,3.1516550396465816e-06,0.0002883947177767974,6.30814434839027e-10,0.0,0.4635279367103122,0.0003719042944616888,1.0819179944891342e-05,7.496634692991274e-05,4.020464135847486e-06,1.9288646596142167e-06,6.011177353604889e-07,3.0491551845554906e-05,4.349429556536618e-10,3.6433950624402947e-06,1.887618863657729e-11,3.338885302392091e-10
2.1541921767553242e-08,0.13096963013123458,0.46346346346346345,0.0,0.0,0.0,0.07262284915151435,0.0,0.0009424854983947424,5.910535853395315e-07,5.6329092300019524e-08,4.1351170727381354e-05,3.238752685470401e-06,0.00029232351135915406,6.449016373383548e-10,0.0,0.4635294715137009,0.00037595288831186177,1.0818349066554547e-05,7.497619198050679e-05,4.030530677559271e-06,1.950342292513124e-06,6.076582279294688e-07,3.11787238677407e-05,4.447512402849068e-10,3.7685355112662993e-06,1.952453329908743e-11,3.4111029337411643e-10
2.1771581373089492e-08,0.1309718786272612,0.46346346346346345,0.0,0.0,0.0,0.07261718538312399,0.0,0.000953961375864758,6.026719590816845e-07,5.769743782843748e-08,4.223532022515498e-05,3.327396981075289e-06,0.00029626738577082383,6.592317596896762e-10,0.0,0.46353102270080887,0.00037998436387533875,1.0817515645577134e-05,7.49856571580633e-05,4.0405523488158234e-06,1.971727280683765e-06,6.141703717376148e-07,3.187200335783407e-05,4.5464692271153554e-10,3.8963386092236794e-06,2.018667298311468e-11,3.484039938261616e-10
2.2001240978625743e-08,0.13097413022565282,0.46346346346346345,0.0,0.0,0.0,0.07261150491125061,0.0,0.0009654448650800294,6.144147794813423e-07,5.908360401986116e-08,4.312815120655732e-05,3.4176006569947957e-06,0.00030022625194100463,6.738080132520681e-10,0.0,0.4635325901946018,0.00038399875219501567,1.0816679693208644e-05,7.499477628855291e-05,4.0505292043340334e-06,1.9930197508294253e-06,6.206542139779571e-07,3.257133372713169e-05,4.646291993378262e-10,4.026822844711969e-06,2.0862703475995312e-11,3.557693147008641e-10
2.2230900584161993e-08,0.13097638490593919,0.46346346346346345,0.0,0.0,0.0,0.07260580781105684,0.0,0.0009769358972251828,6.262830048774796e-07,6.048762449945207e-08,4.402962597717569e-05,3.5093764119655323e-06,0.00030420002092534964,6.886336143286887e-10,0.0,0.4635341739181988,0.0003879960866306168,1.0815841220685601e-05,7.500358074455589e-05,4.060461306844406e-06,2.014219844867093e-06,6.271098058631498e-07,3.327665876218932e-05,4.746972719076007e-10,4.160006397248775e-06,2.1552718964769885e-11,3.632059400997254e-10
2.2460560189698244e-08,0.13097864264797507,0.46346346346346345,0.0,0.0,0.0,0.07260009415755334,0.0,0.0009884344058214598,6.382776060235007e-07,6.190953252622425e-08,4.49397069026466e-05,3.60273691242145e-06,0.0003081886039178666,7.037117839476627e-10,0.0,0.46353577379488203,0.0003919764026755471,1.0815000239229703e-05,7.501209961982973e-05,4.0703487264753606e-06,2.035327718754172e-06,6.33537202312023e-07,3.3987922627346984e-05,4.848503475013054e-10,4.2959071401188445e-06,2.2256812049904563e-11,3.707135663369293e-10
2.2919879400770744e-08,0.13098316723816608,0.46346346346346345,0.0,0.0,0.0,0.0725886174898318,0.0,0.0010114535969056805,6.626498791004656e-07,6.48071424253504e-08,4.678553702417829e-05,3.794262649920167e-06,0.000316209857481785,7.346387348135636e-10,0.0,0.46353902170152017,0.0003998861308987884,1.0813310794318339e-05,7.502838688432299e-05,4.089989830109029e-06,2.0772674915523183e-06,6.463076448244367e-07,3.5428045410036205e-05,5.054083629590448e-10,4.575930180409528e-06,2.3707593590026284e-11,3.8594057517581356e-10
2.3379198611843245e-08,0.13098770384097774,0.46346346346346345,0.0,0.0,0.0,0.07257707550482036,0.0,0.0010345019475907144,6.875396057515595e-07,6.777669245025523e-08,4.866534189500782e-05,3.992278535883214e-06,0.00032428930534849064,7.66614720487022e-10,0.0,0.46354233330435,0.00040772825735292694,1.0811611447888691e-05,7.504383110810387e-05,4.109453203602537e-06,2.118840558413623e-06,6.589660444999114e-07,3.689126301487615e-05,5.26297010068558e-10,4.867028928891037e-06,2.5215757695424833e-11,4.0144786719190894e-10
2.3838517822915746e-08,0.13099225230531433,0.46346346346346345,0.0,0.0,0.0,0.0725654687963443,0.0,0.00105757899579611,7.129549800785032e-07,7.08184354445471e-08,5.057882310348719e-05,4.19688468932578e-06,0.0003324262430583662,7.996656582593112e-10,0.0,0.4635457079962961,0.0004155031271925158,1.080990228901978e-05,7.505859790064837e-05,4.128739621837534e-06,2.1600485724832963e-06,6.715129474072948e-07,3.837714252285505e-05,5.475101400014367e-10,5.1693356148738115e-06,2.6781989438605926e-11,4.1723298055908766e-10
2.4297837033988247e-08,0.13099681248292208,0.46346346346346345,0.0,0.0,0.0,0.072553797955113,0.0,0.0010806843042140647,7.389043776682682e-07,7.393261835694603e-08,5.252568363483217e-05,4.408180666139447e-06,0.0003406199692456231,8.338175215011033e-10,0.0,0.463549145173584,0.00042321110602761507,1.0808183406411007e-05,7.507282948354031e-05,4.147849932043723e-06,2.2008933238738386e-06,6.839489354919222e-07,3.988525718194613e-05,5.690416911226089e-10,5.482977822040538e-06,2.8406949823350335e-11,4.3329346507235094e-10
2.4757156245060748e-08,0.13100138422985014,0.46346346346346345,0.0,0.0,0.0,0.07254206356855396,0.0,0.0011038174570936292,7.653963506048541e-07,7.711948224373646e-08,5.450562797793019e-05,4.626265444154476e-06,0.0003488697858580295,8.690963334976237e-10,0.0,0.4635526442359064,0.00043085257645215604,1.08064548883451e-05,7.50866480192386e-05,4.166785042114477e-06,2.241376717402486e-06,6.962746206282847e-07,4.14151864126027e-05,5.908856890806156e-10,5.8080785745778695e-06,3.009127623095709e-11,4.496268828386207e-10
2.521647545613325e-08,0.1310059674046203,0.46346346346346345,0.0,0.0,0.0,0.07253026622068312,0.0,0.0011269780576225797,7.924396230483817e-07,8.037926228050657e-08,5.6518362209673e-05,4.851237409104105e-06,0.0003571749983329495,9.055281617066822e-10,0.0,0.4635562045865551,0.0004384279352277965,1.0804716822658179e-05,7.510015831852997e-05,4.185545911122499e-06,2.2815007545206763e-06,7.084906397938316e-07,4.2966515796695857e-05,6.130362466619657e-10,6.144756420180124e-06,3.183558285028071e-11,4.662308090776956e-10
2.567579466720575e-08,0.1310105618683154,0.46346346346346345,0.0,0.0,0.0,0.07251840649200694,0.0,0.0011501657258714045,8.200430874935211e-07,8.3712187779026e-08,5.856359405923331e-05,5.083194342280468e-06,0.0003655349157334146,9.431391127207801e-10,0.0,0.46355982563251835,0.00044593759107997054,1.080296929671672e-05,7.511344996471364e-05,4.204133541891647e-06,2.321267519160224e-06,7.20597651289323e-07,4.45388370573621e-05,6.354875635147814e-10,6.493125504722679e-06,3.364046106460964e-11,4.831028326395293e-10
2.613511387827825e-08,0.13101516748520053,0.46346346346346345,0.0,0.0,0.0,0.07250648495941314,0.0,0.0011733800964231018,8.482158001448187e-07,8.711848220590929e-08,6.0641032980204286e-05,5.32223340507714e-06,0.00037394885090271963,9.819553259467102e-10,0.0,0.46356350678459113,0.00045338196216470364,1.0801212397391567e-05,7.51265997604534e-05,4.222548972450748e-06,2.360679161445743e-06,7.325963303877226e-07,4.613174802436775e-05,6.582339256690997e-10,6.853295667762597e-06,3.550647994644929e-11,5.002405565974398e-10
2.659443308935075e-08,0.1310197841206214,0.46346346346346345,0.0,0.0,0.0,0.07249450219609872,0.0,0.0011966208166990211,8.769669773720363e-07,9.059836321636939e-08,6.275039019911535e-05,5.5684511263676945e-06,0.000382416120570961,1.0220029684596027e-09,0.0,0.4635672474574474,0.0004607614742887346,1.079944621104032e-05,7.513967345352905e-05,4.240793270022767e-06,2.399737886255411e-06,7.444873662884587e-07,4.774485259542969e-05,6.812697049972129e-10,7.225372521743031e-06,3.7434186667875404e-11,5.176415986535749e-10
2.7053752300423252e-08,0.13102441164278777,0.46346346346346345,0.0,0.0,0.0,0.07248245877151646,0.0,0.001219887545607536,9.063059924806084e-07,9.41520426883109e-08,6.48913787520321e-05,5.821943390695888e-06,0.0003909360454380966,1.0633082301672755e-09,0.0,0.46357104706969343,0.00046807655948269856,1.0797670823493764e-05,7.51527271272134e-05,4.258867526200478e-06,2.4384459440325435e-06,7.562714596656776e-07,4.937776069017139e-05,7.045893585686462e-10,7.609457528159098e-06,3.942410689514487e-11,5.353035914353949e-10
2.7513071511495753e-08,0.13102904992126319,0.46346346346346345,0.0,0.0,0.0,0.07247035525133141,0.0,0.0012431799523404535,9.362423726075654e-07,9.777972676331973e-08,6.7063713515427e-05,6.0828054267059465e-06,0.00039950795024591387,1.1058973190433252e-09,0.0,0.4635749050439113,0.00047532765473686585,1.0795886320044283e-05,7.516580843685933e-05,4.276772852669227e-06,2.4768056226311653e-06,7.679493204885308e-07,5.103008819916928e-05,7.281874279351686e-10,8.005648073593238e-06,4.147674518263054e-11,5.532241827506098e-10
2.8431709933640755e-08,0.1310383582347599,0.46346346346346345,0.0,0.0,0.0,0.072445970167651,0.0,0.001289840520706178,9.979460863534814e-07,1.0525790486736769e-07,7.15012905426667e-05,6.6270163772678105e-06,0.00041680501924903945,1.1950318706450497e-09,0.0,0.4635827937886892,0.00048963964113258,1.0792290303852817e-05,7.519220937647057e-05,4.312081239754838e-06,2.5524891351835306e-06,7.909892186831123e-07,5.4391494521746796e-05,7.761973976800272e-10,8.834715436927419e-06,4.577209110205896e-11,5.898318294690741e-10
2.9350348355785757e-08,0.13104770805142574,0.46346346346346345,0.0,0.0,0.0,0.07242135139332222,0.0,0.0013366000403732812,1.0621572941767716e-06,1.1303443365037469e-07,7.606087804971742e-05,7.201832246580226e-06,0.00043430200866848283,1.289616463455729e-09,0.0,0.4635909091532356,0.00050370098626656,1.0788658833674425e-05,7.521913060188438e-05,4.346727582982691e-06,2.6268072014162593e-06,8.136128536640408e-07,5.78261158598202e-05,8.252576047092856e-10,9.713275205369026e-06,5.0323854162229436e-11,6.274460327664177e-10
3.026898677793076e-08,0.13105709838458354,0.46346346346346345,0.0,0.0,0.0,0.07239650331431005,0.0,0.0013834561342506214,1.1289574423905371e-06,1.211107606027343e-07,8.074026354360132e-05,7.807990086690956e-06,0.0004519936675595612,1.389860922633753e-09,0.0,0.46359924666427893,0.0005175152599955529,1.0784992571600858e-05,7.524675319098631e-05,4.380721143835468e-06,2.699778794347103e-06,8.358260596440848e-07,6.133108806639245e-05,8.753273352453055e-10,1.064196775160361e-05,5.5135352098053274e-11,6.660485401773798e-10
3.1187625200075764e-08,0.13106652826789125,0.46346346346346345,0.0,0.0,0.0,0.07237143025412664,0.0,0.001430406511203909,1.1984301650250532e-06,1.2948824651576407e-07,8.553726548133354e-05,8.446215411283309e-06,0.0004698748137320839,1.4959749180818589e-09,0.0,0.46360780191395073,0.000531086030914197,1.0781292170509451e-05,7.527520358157801e-05,4.41407123079528e-06,2.771422963011604e-06,8.576346804782044e-07,6.490363631022947e-05,9.26367139673467e-10,1.162137558837517e-05,6.020960287546699e-11,7.056213545619133e-10
3.2106263622220766e-08,0.13107599675327544,0.46346346346346345,0.0,0.0,0.0,0.07234613647396819,0.0,0.0014774489527245131,1.2706612061203575e-06,1.3816816754691276e-07,9.044973329920428e-05,9.11722189973187e-06,0.00048794033416667065,1.6081678311849049e-09,0.0,0.46361657055961797,0.0005444168535172957,1.0777558274030463e-05,7.530456694571653e-05,4.44678715498192e-06,2.8417587480227186e-06,8.790445472577115e-07,6.854107276215266e-05,9.783387999061204e-10,1.2652025643664274e-05,6.554933647899643e-11,7.46146734347925e-10
