Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133)
4.051593728342188e-09,0.1308115537478293,0.46346346346346345,0.0,0.0,0.0,0.0729999701194859,4.7475859175187135e-11,0.00011070030698721647,2.8034394631647025e-08,1.246941189403177e-09,4.4817100284181e-06,6.176041503842176e-08,3.925596027960669e-05,4.627307981701141e-11,0.0,0.46346452817373524,4.157621443022994e-05,1.0039193763752966e-05,4.945639765877725e-05,2.991423674026525e-06,1.9284795694526768e-07,6.11453211829101e-08,5.492210045552657e-07,7.826582916910853e-12,1.2385633956786134e-08,6.416880189012773e-14,3.6964027283955555e-11,3.924507867869478e-09,6.905837501554215e-13,3.253029814263e-07,2.672244453330073e-06,3.80568676860438e-11,8.53452113794053e-08,1.109256742567673e-13,6.278524154741308e-11,1.4933471639434583e-18,4.318120731398391e-23,3.2185934858011243e-16
4.119446018060086e-09,0.13081206826103667,0.46346346346346345,0.0,0.0,0.0,0.07299871216806976,5.1000113763499744e-11,0.00011324594792289062,2.894603025934978e-08,1.2911815701242819e-09,4.582105420488268e-06,6.407163961546611e-08,3.9983200322868163e-05,4.737395907669953e-11,0.0,0.46346457881993036,4.274703966742153e-05,1.0045280088447525e-05,4.995056334110943e-05,2.9937889303618583e-06,1.9853446137140764e-07,6.282359344577694e-08,5.729628368910804e-07,8.16493997987179e-12,1.3109804786210258e-08,6.79206692197955e-14,3.77921922352726e-11,4.129401913740164e-09,7.266547907929802e-13,3.2554744759425566e-07,2.7279106204912915e-06,3.885016032004736e-11,8.869685274046858e-08,1.1281892498096497e-13,6.635237978323517e-11,1.677310604287099e-18,4.850065508588541e-23,3.4575521796789706e-16
4.187298307777984e-09,0.1308125844919516,0.46346346346346345,0.0,0.0,0.0,0.07299745275479232,5.4722815156395635e-11,0.00011580324878743284,2.987014097648771e-08,1.336406639443488e-09,4.6832251731838104e-06,6.64297034875978e-08,4.071162299319812e-05,4.848138212536523e-11,0.0,0.46346463090241546,4.392716776324963e-05,1.0050879363939239e-05,5.0434562702596126e-05,2.9961832757497802e-06,2.042811035372924e-07,6.451621468416991e-08,5.973367325009913e-07,8.512306597415406e-12,1.3864846618332208e-08,7.18324768791288e-14,3.862633217863903e-11,4.34187742683737e-09,7.640611123311239e-13,3.257948832622178e-07,2.7836161946240668e-06,3.964403540690683e-11,9.211419656151322e-08,1.1472442610555978e-13,7.005608774754813e-11,1.8807948903435765e-18,5.438456477810171e-23,3.709968383023975e-16
4.255150597495882e-09,0.13081310240954008,0.46346346346346345,0.0,0.0,0.0,0.07299619186826824,5.865148370724045e-11,0.00011837196116985372,3.080663748499407e-08,1.3826238922255364e-09,4.785076909233565e-06,6.88348679326294e-08,4.1441240410308494e-05,4.959530332304421e-11,0.0,0.46346468443271294,4.511636509635718e-05,1.0056029460860794e-05,5.090858126891367e-05,2.9986060810299586e-06,2.1008648636547445e-07,6.622282895263246e-08,6.223473462233431e-07,8.868749203670759e-12,1.4651562457199323e-08,7.59083851807311e-14,3.9466510129355734e-11,4.562105764558012e-09,8.028329094458419e-13,3.260453314082088e-07,2.8393592566654938e-06,4.04384656041072e-11,9.559715191129399e-08,1.166424228824542e-13,7.38987546591892e-11,2.1055535931632944e-18,6.088364250788189e-23,3.9763521698573197e-16
4.32300288721378e-09,0.13081362198362,0.46346346346346345,0.0,0.0,0.0,0.07299492949740147,6.27937691801343e-11,0.00012095184328282504,3.175543207948014e-08,1.4298406394490144e-09,4.887668090148889e-06,7.128739624167376e-08,4.217206440412122e-05,5.071568061411455e-11,0.0,0.4634647394220527,4.631440257261421e-05,1.006076530388985e-05,5.137280326172013e-05,3.0010567211044963e-06,2.1594923378368565e-07,6.794308699576896e-08,6.479991863859092e-07,9.234332146426362e-12,1.5470760560151527e-08,8.015258165403127e-14,4.0312787649619096e-11,4.790259486863618e-09,8.430005889570041e-13,3.262988171461335e-07,2.8951380786207505e-06,4.1233426290372244e-11,9.914562566838238e-08,1.18573147116755e-13,7.788273382297927e-11,2.3534703379139612e-18,6.805235503506974e-23,4.257222394003512e-16
4.390855176931678e-09,0.13081414318482748,0.46346346346346345,0.0,0.0,0.0,0.07299366563137957,6.715744876839506e-11,0.00012354265972009851,3.2716438632687105e-08,1.4780640134823006e-09,4.991006016055015e-06,7.378755366985841e-08,4.2904106518542956e-05,5.184247536882193e-11,0.0,0.4634647958813776,4.752105557055912e-05,1.0065119100905442e-05,5.182741141605799e-05,3.003534575965485e-06,2.218679910214088e-07,6.967664618502178e-08,6.742966176844552e-07,9.609117727855951e-12,1.632325424261688e-08,8.456928003421418e-14,4.1165224843079406e-11,5.0265123210824864e-09,8.845947636220326e-13,3.2655535070598455e-07,2.950951107720725e-06,4.2028895337737105e-11,1.0275952276551647e-07,1.205168195246613e-13,8.201034195569325e-11,2.626566449630482e-18,7.594915084694075e-23,4.553106554693813e-16
4.526559756367473e-09,0.13081519035508046,0.46346346346346345,0.0,0.0,0.0,0.07299113337200566,7.658072400606652e-11,0.00012875618451314646,3.467475089779048e-08,1.5775583088727679e-09,5.19995049971516e-06,7.893182643968077e-08,4.4371889879084075e-05,5.411517901926984e-11,0.0,0.4634649132523533,4.995933166361492e-05,1.0072797015125848e-05,5.270850880777997e-05,3.008569480066694e-06,2.338682235482093e-07,7.318233020090048e-08,7.288450112847667e-07,1.0386536027934894e-11,1.8131405764328153e-08,9.393716261107813e-14,4.2888812959299334e-11,5.524015864655063e-09,9.721860426786505e-13,3.2707754150785826e-07,3.0626743688997782e-06,4.362128127016589e-11,1.1018319825964557e-07,1.2444385549493334e-13,9.070552571073631e-11,3.2571196008677585e-18,9.41821125911128e-23,5.192069081882135e-16
4.648693877859688e-09,0.1308161380941839,0.46346346346346345,0.0,0.0,0.0,0.07298884912228008,8.589939749322705e-11,0.00013348351341655934,3.64781645324678e-08,1.6706139126948365e-09,5.390624352975348e-06,8.372726309630101e-08,4.5697170971800946e-05,5.618223757975798e-11,0.0,0.4634650240176804,5.2181081368022015e-05,1.0078675143258024e-05,5.34704145561652e-05,3.0131878797085553e-06,2.44846838310453e-07,7.637963168235406e-08,7.801874330068641e-07,1.1118270076185287e-11,1.9880869081677927e-08,1.0300098760491473e-13,4.44616858656736e-11,6.001233532862216e-09,1.0562079162308998e-12,3.2755781542791603e-07,3.1633298117137478e-06,4.505598925908453e-11,1.1708726798492444e-07,1.28024512930945e-13,9.904487473839095e-11,3.934117833101316e-18,1.1375807885944927e-22,5.82394702155128e-16
4.770827999351903e-09,0.13081709068270328,0.46346346346346345,0.0,0.0,0.0,0.07298655987247957,9.606194685015008e-11,0.0001382428771184841,3.83198758006885e-08,1.767034277479207e-09,5.583823887467951e-06,8.868122814992154e-08,4.702656566690159e-05,5.826962974560844e-11,0.0,0.4634651397034113,5.442745032675834e-05,1.0083712840088996e-05,5.420393014484609e-05,3.0178851214539873e-06,2.559868473054771e-07,7.961499563040816e-08,8.336831824681506e-07,1.1880700334301134e-11,2.1751070134250176e-08,1.1269034592016786e-13,4.605539273157358e-11,6.50744386558382e-09,1.145336497784114e-12,3.280476711131158e-07,3.264078520700072e-06,4.6492093855351747e-11,1.242017636754478e-07,1.3165016560854022e-13,1.0788388304000346e-10,4.731306978300548e-18,1.3680947257495657e-22,6.51305426260937e-16
4.892962120844118e-09,0.1308180479753739,0.46346346346346345,0.0,0.0,0.0,0.0729842655690852,1.0711806434193395e-10,0.00014303310583756632,4.0199437147685077e-08,1.866855190319491e-09,5.77958596303245e-06,9.379533350857299e-08,4.836013149726272e-05,6.037723647295563e-11,0.0,0.463465260363709,5.669728247099819e-05,1.0088024038601026e-05,5.491005010564872e-05,3.022657856600165e-06,2.672811373066259e-07,8.288665367981052e-08,8.893528884818462e-07,1.2674121411457992e-11,2.3746910758669063e-08,1.2303063366472895e-13,4.767023835210867e-11,7.043697786406564e-09,1.23975698014721e-12,3.2854688369831094e-07,3.3649161006213767e-06,4.792953230196321e-11,1.3152608602916928e-07,1.3532181446476778e-13,1.172346756644012e-10,5.6665870349345524e-18,1.638538892297627e-22,7.262761337818408e-16
5.0150962423363336e-09,0.1308190098331039,0.46346346346346345,0.0,0.0,0.0,0.07298196616113171,1.1911861265119788e-10,0.00014785308133826054,4.211641608535041e-08,1.970110940618434e-09,5.977945851261759e-06,9.907120815961715e-08,4.969792333670585e-05,6.250496495989284e-11,0.0,0.463465386050151,5.8989463817223656e-05,1.0091707195227152e-05,5.558974468741459e-05,3.0275028278996e-06,2.7872282347278946e-07,8.619290074624445e-08,9.472158899403842e-07,1.3498809546200864e-11,2.5873331649375287e-08,1.340474482659051e-13,4.9306513354221575e-11,7.611055834957054e-09,1.3396562527294658e-12,3.290551928707519e-07,3.465839099880152e-06,4.936825528555614e-11,1.3905962882633747e-07,1.390403728678061e-13,1.271089633611837e-10,6.760034927765364e-18,1.954718723421932e-22,8.076518189113657e-16
5.137230363828549e-09,0.1308199761231669,0.46346346346346345,0.0,0.0,0.0,0.07297966160011399,1.3211558401507404e-10,0.00015270173403658774,4.407039479606821e-08,2.0768343988637515e-09,6.178937275676206e-06,1.0451049742369589e-07,5.103999348463642e-05,6.465274690477435e-11,0.0,0.46346551681182346,6.130292124903886e-05,1.0094847399444753e-05,5.624395886770456e-05,3.032416872572416e-06,2.90305247246817e-07,8.953209334977886e-08,1.0072902841382034e-06,1.435502329277603e-11,2.8135309303604365e-08,1.457665726442591e-13,5.096449553938329e-11,8.210587587106169e-09,1.445222799298785e-12,3.2957231562412536e-07,3.56684486706746e-06,5.08082248775742e-11,1.468017810177251e-07,1.4280669014667512e-13,1.3751804036436046e-10,8.034110739563615e-18,2.323128768683341e-22,8.957851395700412e-16
5.259364485320764e-09,0.13082094671844052,0.46346346346346345,0.0,0.0,0.0,0.07297735183989632,1.4616205922622844e-10,0.00015757804034255,4.6060969732020965e-08,2.187057091398451e-09,6.382592454572517e-06,1.1011486224247052e-07,5.238639175036576e-05,6.682053693510872e-11,0.0,0.46346565269541296,6.363662129227838e-05,1.0097518195008052e-05,5.687361166542035e-05,3.037396923977382e-06,3.020219734054842e-07,9.290264790164717e-08,1.069592973718402e-06,1.5243004187810188e-11,3.0537853085678396e-08,1.582139600056563e-13,5.2644451702587976e-11,8.843371093524669e-09,1.556646598974714e-12,3.300979556314702e-07,3.6679314276937118e-06,5.2249412761473e-11,1.5475192848876944e-07,1.4662157758712506e-13,1.4847278378375093e-10,9.513878084107098e-18,2.7510164152476395e-22,9.910361392876678e-16
5.381498606812979e-09,0.13082192149731803,0.46346346346346345,0.0,0.0,0.0,0.07297503683662465,1.6131216664120066e-10,0.00016248102021059905,4.808775121314044e-08,2.300809271459398e-09,6.58894214573345e-06,1.1588597849781097e-07,5.373716553674545e-05,6.900831118492997e-11,0.0,0.4634657937452947,6.598956889005307e-05,1.0099783154157453e-05,5.747959570561175e-05,3.042440012191656e-06,3.1386678642273824e-07,9.630303896826224e-08,1.1341397122635718e-06,1.6162977403287302e-11,3.3086002404526025e-08,1.7141571921414455e-13,5.434663535001216e-11,9.510492336123985e-09,1.6741190303698227e-12,3.306318099444094e-07,3.7690973781890184e-06,5.36917987659922e-11,1.6290945554737085e-07,1.5048577243434848e-13,1.5998365442639649e-10,1.12272388942141e-17,3.246449779388211e-22,1.0937719691307365e-15
5.5036327283051945e-09,0.13082290034329966,0.46346346346346345,0.0,0.0,0.0,0.07297271654864129,1.7762104131122074e-10,0.00016740973488342504,5.015036302660379e-08,2.4181199865146076e-09,6.798015692325818e-06,1.2182553636205172e-07,5.5092359922738966e-05,7.121606600878897e-11,0.0,0.4634659400036191,6.836080618288124e-05,1.0101697228054543e-05,5.8062777007585505e-05,3.047543263710964e-06,3.2583368624881485e-07,9.9731797522362e-08,1.2009451484959315e-06,1.7115152374328393e-11,3.578482400391275e-08,1.8539810075439343e-13,5.6071287806958024e-11,1.0213044702691076e-08,1.7978327789409756e-12,3.3117357356443656e-07,3.8703417955301614e-06,5.5135369562959135e-11,1.7127374616254732e-07,1.5439995702109165e-13,1.7206069894837022e-10,1.3205183381457718e-17,3.8183899850548486e-22,1.2043666104565058e-15
5.62576684979741e-09,0.13082388314476476,0.46346346346346345,0.0,0.0,0.0,0.0729703909364026,1.9514478437677212e-10,0.0001723632848019229,5.224844203154915e-08,2.5390171421315715e-09,7.009841069033455e-06,1.2793523967737554e-07,5.6452017744476726e-05,7.344381681138229e-11,0.0,0.46346609151039503,7.07494113003049e-05,1.0103307912851068e-05,5.8623994949637575e-05,3.052703900591338e-06,3.3791688366284687e-07,1.0318750919454122e-07,1.2700228690999016e-06,1.8099723405773122e-11,3.8639409360007545e-08,2.0018748325185967e-13,5.781864107300255e-11,1.0952128479357528e-08,1.9279817474864516e-12,3.3172294272839215e-07,3.971664159716954e-06,5.658011753029607e-11,1.7984418499951395e-07,1.583647982431119e-13,1.847135531634081e-10,1.5482055546477935e-17,4.476767939074134e-22,1.3232005994525962e-15
5.747900971289625e-09,0.13082486979470082,0.46346346346346345,0.0,0.0,0.0,0.07296805996239923,2.1394042284264298e-10,0.0001773408076620955,5.438163777144377e-08,2.6635275625248146e-09,7.2244449278762825e-06,1.342168053630018e-07,5.7816179674521006e-05,7.569159697791163e-11,0.0,0.46346624830357014,7.315449716884106e-05,1.010465625959811e-05,5.916406237687052e-05,3.057919239207255e-06,3.5011079531108924e-07,1.0666881253514183e-07,1.341385440171761e-06,1.911687026735613e-11,4.165487218269148e-08,2.1581036052200108e-13,5.958891494309787e-11,1.1728850360695526e-08,2.0647609697453593e-12,3.322796173757488e-07,4.073064287109625e-06,5.8026039857219696e-11,1.8862015828383285e-07,1.6238089868964345e-13,1.979514463705686e-10,1.8095834768770317e-17,5.232565755919887e-22,1.4506607542544502e-15
5.87003509278184e-09,0.13082586019048095,0.46346346346346345,0.0,0.0,0.0,0.0729657235910792,2.340658698290527e-10,0.0001823414766035441,5.6549612095442014e-08,2.7916770479556172e-09,7.441852643465113e-06,1.4067196284878442e-07,5.918488429922893e-05,7.795945689325518e-11,0.0,0.4634664104191092,7.557521033970016e-05,1.0105777749919139e-05,5.9683765826511226e-05,3.06318668869799e-06,3.624100385126567e-07,1.1017439729383347e-07,1.4150444473145658e-06,2.0166758763526976e-11,4.483634601685999e-08,2.322933291438686e-13,6.138231754165195e-11,1.2544322977092229e-08,2.2083665270457823e-12,3.328433029842883e-07,4.174542273083506e-06,5.947313771721234e-11,1.976010545199012e-07,1.6644880801889788e-13,2.1178320657929078e-10,2.1088433974095452e-17,6.097902976095459e-22,1.5871399052894666e-15
5.9921692142740555e-09,0.13082685423364215,0.46346346346346345,0.0,0.0,0.0,0.07296338178877342,2.5557988537570917e-10,0.0001873644985186191,5.875203878939013e-08,2.9234904291182617e-09,7.662088357597149e-06,1.4730245353413612e-07,6.055816819416334e-05,8.024746304155065e-11,0.0,0.46346657789106893,7.801072983861875e-05,1.010670305289517e-05,6.018386585283661e-05,3.0685037491356797e-06,3.7480942588878377e-07,1.1370300272197525e-07,1.491010534395121e-06,2.124954128023862e-11,4.818898194080561e-08,2.4966307654076826e-13,6.319904946818367e-11,1.3399664439104351e-08,2.3589954679505077e-12,3.3341371183313714e-07,4.276098442913636e-06,6.092141551456876e-11,2.0678626508154798e-07,1.705690818020412e-13,2.2621726653252942e-10,2.4506014931638342e-17,7.086127737777702e-22,1.733036629369483e-15
6.114303335766271e-09,0.13082785182968468,0.46346346346346345,0.0,0.0,0.0,0.07296103452362389,2.7854203786894936e-10,0.00019240911247152368,6.098860321711141e-08,3.058991618657646e-09,7.885175023062307e-06,1.541100302711544e-07,6.193606599748525e-05,8.255569717810229e-11,0.0,0.4634667507516707,8.046026603982674e-05,1.0107458678028708e-05,6.066509743465874e-05,3.0738680094753606e-06,3.8730395986903563e-07,1.1725341590226e-07,1.56929344098484e-06,2.236535732435301e-11,5.171794635853664e-08,2.6794636953582805e-13,6.503930032703498e-11,1.4295997898439566e-08,2.5168457308279116e-12,3.3399056380738124e-07,4.377733309843221e-06,6.237088035529826e-11,2.161751846918007e-07,1.7474221937727916e-13,2.412616704311425e-10,2.839932120550634e-17,8.211913053422547e-22,1.8887549880077855e-15
6.236437457258486e-09,0.1308288528878826,0.46346346346346345,0.0,0.0,0.0,0.07295868176551434,3.030126661571371e-10,0.00019747458821683258,6.325900197261208e-08,3.1982036599596912e-09,8.111134446473974e-06,1.6109645687083758e-07,6.331861048125136e-05,8.488425556552572e-11,0.0,0.4634669290313715,8.292305956599036e-05,1.0108067538779173e-05,6.112817044883402e-05,3.0792771453604404e-06,3.99888827126474e-07,1.208244701098078e-07,1.6499020385087067e-06,2.3514334038357783e-11,5.54284188827995e-08,2.871700433840602e-13,6.690324821229523e-11,1.52344511251873e-08,2.6821160692894306e-12,3.345735868979759e-07,4.479447539316944e-06,6.382154153878742e-11,2.2576721180843843e-07,1.7896866120123292e-13,2.569240812645846e-10,3.2824029273819435e-17,9.491358339744069e-22,2.054704270403054e-15
6.358571578750701e-09,0.1308298573211076,0.46346346346346345,0.0,0.0,0.0,0.07295632348600346,3.290528424120835e-10,0.00020256022480767054,6.556294254367313e-08,3.3411487733584057e-09,8.33998732998854e-06,1.6826350763127186e-07,6.470583262057024e-05,8.723324826675687e-11,0.0,0.46346711275893043,8.539838021562732e-05,1.0108549439855069e-05,6.157377019494028e-05,3.0847289168397363e-06,4.125593929875931e-07,1.2441504320823632e-07,1.7328443651302324e-06,2.4696586689382752e-11,5.9325590305490115e-08,3.0736099126513544e-13,6.879106550948794e-11,1.621615610088265e-08,2.855005980425037e-12,3.3516251751658905e-07,4.581241918452462e-06,6.52734100403163e-11,2.3556174893040427e-07,1.832488746647291e-13,2.732117886578659e-10,3.784111831463223e-17,1.094209634541973e-21,2.2312987414823943e-15
6.480705700242916e-09,0.13083086504566385,0.46346346346346345,0.0,0.0,0.0,0.07295395965826025,3.567243357842724e-10,0.00020766534928542927,6.79001429869792e-08,3.4878483998948968e-09,8.57175331187586e-06,1.7561296688673892e-07,6.60977616606125e-05,8.960279848898081e-11,0.0,0.4634673019614752,8.78855259190039e-05,1.0108921498955935e-05,6.200255795930938e-05,3.090221166025017e-06,4.2531119585208215e-07,1.2802405608328076e-07,1.818127659402278e-06,2.5912219155932508e-11,6.341466065229925e-08,3.2854615419670705e-13,7.070291502296214e-11,1.724224862697473e-08,3.0357156357476246e-12,3.3575710067721597e-07,4.6831173299991674e-06,6.672649822167123e-11,2.45558202837242e-07,1.8758328014604674e-13,2.9013171715414794e-10,4.3517259159522715e-17,1.2583405621355513e-21,2.4189573953278414e-15
6.602839821735132e-09,0.1308318759811326,0.46346346346346345,0.0,0.0,0.0,0.07295159025700197,3.8608957689046036e-10,0.0002127893154442911,7.027033161470339e-08,3.63832324275555e-09,8.806451005920322e-06,1.8314662857676114e-07,6.749442518149348e-05,9.199304197340457e-11,0.0,0.4634674966645639,9.038382172310325e-05,1.010919851154335e-05,6.241517160917136e-05,3.095751814705482e-06,4.3813994164869047e-07,1.3165047111569944e-07,1.905758392715087e-06,2.7161324391882213e-11,6.770083731859463e-08,3.5075251137449277e-13,7.263894776955023e-11,1.8313867948264388e-08,3.2244458147766253e-12,3.3635709005999435e-07,4.785074730182927e-06,6.818081953782104e-11,2.5575598477127135e-07,1.919722248285888e-13,3.076904348613122e-10,4.9925222915099874e-17,1.4436328678164952e-21,2.6181037142481795e-15
6.724973943227347e-09,0.13083289005022608,0.46346346346346345,0.0,0.0,0.0,0.07294921525843417,4.1721162316525204e-10,0.00021793150266463657,7.267324669237045e-08,3.7925933065089575e-09,9.044098039637777e-06,1.9086629583415995e-07,6.889584916105035e-05,9.440412642649964e-11,0.0,0.4634676968922469,9.28926188059937e-05,1.0109393265983735e-05,6.281222620916069e-05,3.1013188619373135e-06,4.510414983486542e-07,1.352932906946772e-07,1.9957423005735077e-06,2.8443984860614342e-11,7.218933328365226e-08,3.7400707093191693e-13,7.459931080640765e-11,1.943215639087597e-08,3.421397841193602e-12,3.369622479753184e-07,4.887115129922595e-06,6.96363881487726e-11,2.661545105707746e-07,1.9641610397662137e-13,3.25894162397339e-10,5.714430974860554e-17,1.6523795974324324e-21,2.8291654337106765e-15
