Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80)
7.239439275826179e-09,0.13083719435188376,0.46346346346346345,0.0,0.0,0.0,0.07293914910214609,0.0,0.00023978078707498918,8.314771331573315e-08,4.48440151355226e-09,1.0077096260110661e-05,2.2544191919291155e-07,7.485119450069751e-05,1.0301143056596889e-10,0.0,0.46346860060369466,0.00010356263912289404,1.0109647293066733e-05,6.432733113547234e-05,3.1251276127079062e-06,5.061011607503765e-07,1.5079776933122208e-07,2.400730268361443e-06,3.421696908104634e-11,9.343627943668017e-08,4.840859151528185e-13,8.312058225310021e-11,2.488406188624151e-08,4.381605949305709e-12,3.395631721762941e-07,5.629877815004395e-06,8.124852191906131e-11
7.475081020373675e-09,0.13083918260954705,0.46346346346346345,0.0,0.0,0.0,0.07293450479871623,0.0,0.0002498810909944178,8.813343911545197e-08,4.824282976898381e-09,1.056844600094144e-05,2.424376151882919e-07,7.76080061872335e-05,1.0777385575510596e-10,0.0,0.4634690480691925,0.00010849653127260821,1.0109451772333867e-05,6.49435738664114e-05,3.13620051265324e-06,5.316530575896292e-07,1.579726752107025e-07,2.600265502443586e-06,3.7061371860056876e-11,1.0450425938548493e-07,5.414283031748233e-13,8.717376539266901e-11,2.76173125389791e-08,4.863017022209378e-12,3.4077941252361263e-07,5.849920820948384e-06,8.442411410435664e-11
7.710722764921172e-09,0.1308411807752764,0.46346346346346345,0.0,0.0,0.0,0.07292983917069497,0.0,0.00026003518208178247,9.323501825679072e-08,5.178758864487007e-09,1.1071147777057114e-05,2.601743101962126e-07,8.038307543774528e-05,1.1261371648085546e-10,0.0,0.46346951658319907,0.00011345481127203406,1.0109145698055375e-05,6.551597763478598e-05,3.1473633411710435e-06,5.57382060260532e-07,1.6518602770267175e-07,2.8086422686349445e-06,4.003186998424006e-11,1.1646402874147405e-07,6.033909919933762e-13,9.13205967508153e-11,3.05564440084546e-08,5.3807009629448766e-12,3.420094634944456e-07,6.071032133973304e-06,8.7615123749576e-11
7.94636450946867e-09,0.13084318845119802,0.46346346346346345,0.0,0.0,0.0,0.0729251521234475,0.0,0.00027023989470364974,9.845110699857757e-08,5.547939395227838e-09,1.1585277419125427e-05,2.786654081124325e-07,8.317650648341055e-05,1.1753255892025942e-10,0.0,0.46347000624066714,0.00011843417075978763,1.0108755488496097e-05,6.604774133667536e-05,3.158605802649279e-06,5.83266973274964e-07,1.7243273472585e-07,3.025864490096872e-06,4.3128524720523717e-11,1.2935291370424554e-07,6.701673664310519e-13,9.556170215308611e-11,3.370980763807775e-08,5.936129669960861e-12,3.432520995886818e-07,6.29321520874085e-06,9.082160072776721e-11
8.182006254016167e-09,0.13084520526818927,0.46346346346346345,0.0,0.0,0.0,0.07292044357614537,0.0,0.000280492294620899,1.0378046522434987e-07,5.931929198727175e-09,1.2110901527335466e-05,2.9792439488088924e-07,8.598838858904819e-05,1.2253203740159117e-10,0.0,0.4634705171225575,0.00012343154833742187,1.0108301091903699e-05,6.654183556497608e-05,3.1699183572558136e-06,6.092881651332596e-07,1.7970808346233083e-07,3.2519294513752665e-06,4.635130274498143e-11,1.4320812115281394e-07,7.419501931102478e-13,9.989763125882243e-11,3.708575664953324e-08,6.530775382655953e-12,3.445061871715954e-07,6.516473206862332e-06,9.404359066664412e-11
8.417647998563664e-09,0.13084723088230885,0.46346346346346345,0.0,0.0,0.0,0.07291571346073673,0.0,0.00029078966149113103,1.0922195125009186e-07,6.33082787172816e-09,1.2648078150573466e-05,3.179648318847952e-07,8.881879715662622e-05,1.2761390681221945e-10,0.0,0.46347104929688204,0.00012844411183308358,1.0107797534355121e-05,6.7001017876473e-05,3.1812921688174862e-06,6.354274588108305e-07,1.8700771321329364e-07,3.4868283351984554e-06,4.97000837784701e-11,1.5806671018886327e-07,8.189314730325104e-13,1.0432886314732781e-10,4.069264014793454e-08,7.166109624020877e-12,3.457706784343139e-07,6.7408089447751725e-06,9.728113421236419e-11
8.65328974311116e-09,0.13084926497415875,0.46346346346346345,0.0,0.0,0.0,0.07291096172098872,0.0,0.0003011294727353608,1.1477451697003147e-07,6.7447304810853915e-09,1.3196857419596307e-05,3.3880034983956205e-07,9.166779475354527e-05,1.3278001565694792e-10,0.0,0.46347160281967625,0.00013346924174755678,1.0107256130999671e-05,6.742784727741558e-05,3.1927190557085783e-06,6.616680289392475e-07,1.943275900424079e-07,3.7305467216759946e-06,5.3174667694976395e-11,1.7396556602844302e-07,9.013023063126848e-13,1.0885581156560226e-10,4.453879758479877e-08,7.843602224021513e-12,3.4704460562061156e-07,6.966224861136608e-06,1.0053426655913243e-10
8.888931487658658e-09,0.1308513072463271,0.46346346346346345,0.0,0.0,0.0,0.0729061883115962,0.0,0.0003115093886563776,1.2043720331044944e-07,7.1737280181998995e-09,1.3757282136888209e-05,3.604446431448891e-07,9.453543207016518e-05,1.3803229970275753e-10,0.0,0.4634721777359022,0.0001385045158169995,1.0106685422762934e-05,6.782469792719907e-05,3.2041914446671368e-06,6.87994305423559e-07,2.0166398311247183e-07,3.983065052242732e-06,5.6774781128111376e-11,1.909413760879769e-07,9.892527682815618e-13,1.1347882979074255e-10,4.863255364984654e-08,8.564720418611687e-12,3.483270755211845e-07,7.192722999668648e-06,1.0380301720156663e-10
9.124573232206155e-09,0.13085335742199997,0.46346346346346345,0.0,0.0,0.0,0.07290139319735624,0.0,0.0003219272387595623,1.2620913597824873e-07,7.617907807438345e-09,1.4329388324303297e-05,3.829114646754264e-07,9.742174880841686e-05,1.4337277618084284e-10,0.0,0.46347277408028625,0.00014354769466578095,1.0106091867906556e-05,6.819377205567398e-05,3.2157023275126676e-06,7.143918834023412e-07,2.090134426770071e-07,4.2443590593248086e-06,6.050008358951526e-11,2.0903060819884948e-07,1.0829717966166223e-12,1.1819821514906963e-10,5.298221357945556e-08,9.330928022228732e-12,3.496172642357636e-07,7.4203050055147675e-06,1.0708740988212253e-10
9.360214976753652e-09,0.1308554152433924,0.46346346346346345,0.0,0.0,0.0,0.07289657635240393,0.0,0.0003323810091815949,1.3208952148408158e-07,8.077353872225127e-09,1.4913205730601045e-05,4.0621462097956365e-07,0.00010032677450504858,1.488035384921774e-10,0.0,0.4634733918780947,0.00014859670849775542,1.010548034435339e-05,6.853711208655736e-05,3.2272452207185663e-06,7.408474393650198e-07,2.1637277965201316e-07,4.514400163612059e-06,6.435017312603776e-11,2.2826949082557275e-07,1.1826470888532278e-12,1.2301421320431565e-10,5.7596058858397225e-08,1.0143684669650408e-11,3.509144122328511e-07,7.648972131422389e-06,1.1038746268031109e-10
9.595856721301149e-09,0.13085748047030582,0.46346346346346345,0.0,0.0,0.0,0.07289173775950412,0.0,0.0003428688310967528,1.38077643411004e-07,8.552147263776742e-09,1.550875830215331e-05,4.303679678433278e-07,0.00010325052929496988,1.5432675134561722e-10,0.0,0.46347403114585134,0.00015364964474432762,1.0104854528567288e-05,6.885661197787732e-05,3.238814127719867e-06,7.673486530747973e-07,2.237390466484895e-07,4.793155841782129e-06,6.832459155619868e-11,2.4869399510214987e-07,1.288465009315805e-12,1.279270216415051e-10,6.248234327975067e-08,1.1004445121022334e-11,3.522178197289641e-07,7.878725249477688e-06,1.1370318818204934e-10
9.831498465848646e-09,0.13085955287883558,0.46346346346346345,0.0,0.0,0.0,0.07288687740939481,0.0,0.00035338896999416734,1.4417285890203545e-07,9.042366356926514e-09,1.6116064619953705e-05,4.553854061799475e-07,0.00010619302461984367,1.599446462734038e-10,0.0,0.46347469189200396,0.00015870473659024221,1.0104217191633173e-05,6.915402781338e-05,3.2504035037912337e-06,7.938841348967211e-07,2.3110952034827225e-07,5.080589967299367e-06,7.242282932327628e-11,2.703398185182447e-07,1.4006105045965986e-12,1.3293679387295323e-10,6.764928933076273e-08,1.1914658624371563e-11,3.535268423766518e-07,8.10956486584061e-06,1.1703459369230922e-10
9.999999999999999e-09,0.13086163226017913,0.46346346346346345,0.0,0.0,0.0,0.07288338855133035,0.0,0.00036093057763692714,1.4859674518498828e-07,9.40241114575439e-09,1.6557549404508356e-05,4.738123523593265e-07,0.00010830862358887026,1.6402119306581825e-10,0.0,0.4634751775465557,0.00016231991793341473,1.0103755564819015e-05,6.93540687383183e-05,3.258700469134585e-06,8.128741353887512e-07,2.3638113801376307e-07,5.291426844589851e-06,7.542899632663154e-11,2.865867869815692e-07,1.4847849142731784e-12,1.365786795448211e-10,7.152069177174948e-08,1.2596655548905773e-11,3.5446600407926157e-07,8.275298863208107e-06,1.1942641517089908e-10
1.0067140210396143e-08,0.13086163226017913,0.46346346346346345,0.0,0.0,0.0,0.07288199530017753,0.0,0.0003639398157598759,1.50374595348206e-07,9.548087116185415e-09,1.6735138305243294e-05,4.812808782170058e-07,0.0001091542638856955,1.6565951749231218e-10,0.0,0.4634753741175432,0.0001637603523177439,1.0103570426697678e-05,6.943098768690694e-05,3.2620082233365213e-06,8.204433581876936e-07,2.3848168513321385e-07,5.376663126164483e-06,7.664432999173437e-11,2.9324237013628354e-07,1.5192670269661083e-12,1.3804364238527852e-10,7.310508488168316e-08,1.2875768331555218e-11,3.5484088723546744e-07,8.341491137688678e-06,1.2038168147964433e-10
1.030278195494364e-08,0.13086371841952435,0.46346346346346345,0.0,0.0,0.0,0.07287709143675286,0.0,0.0003745198735117006,1.5668234726348454e-07,1.0069383334509698e-08,1.736598839563724e-05,5.080683639590394e-07,0.00011213424307260975,1.7147371808612725e-10,0.0,0.46347607781657413,0.00016881498542043808,1.0102915816685256e-05,6.968900091691103e-05,3.2736235494553175e-06,8.470165964598341e-07,2.458532178933828e-07,5.681332909138202e-06,8.098849440867564e-11,3.174367572431453e-07,1.6446164652160696e-12,1.4324764184300186e-10,7.885788015893139e-08,1.3889210764355993e-11,3.561594090090799e-07,8.574503891906168e-06,1.2374444904590564e-10
1.0538423699491138e-08,0.1308658111750163,0.46346346346346345,0.0,0.0,0.0,0.07287216583029725,0.0,0.00038512775512819866,1.6309567333312959e-07,1.0606326847280263e-08,1.8008619693718054e-05,5.357618779028128e-07,0.0001151329512997355,1.7738965648103877e-10,0.0,0.4634768029768477,0.00017386724543629655,1.0102254557186945e-05,6.992946662400667e-05,3.285245105659538e-06,8.735948650320767e-07,2.532219739377769e-07,5.994554182052528e-06,8.545468455329619e-11,3.4295777333384424e-07,1.7768390824034133e-12,1.4854883196496072e-10,8.491578498281166e-08,1.4956415327235685e-11,3.5748190654133476e-07,8.808602644649506e-06,1.271228894086034e-10
1.0774065444038635e-08,0.13086791035680467,0.46346346346346345,0.0,0.0,0.0,0.07286721849777855,0.0,0.000395762171410053,1.6961419362159117e-07,1.1158987724056876e-08,1.866303309016707e-05,5.643754659817394e-07,0.00011815037134899246,1.8340979318430478e-10,0.0,0.4634775495802522,0.000178915849446557,1.0101587549909017e-05,7.015368170651513e-05,3.2968688496055033e-06,9.00169866868927e-07,2.6058597392714314e-07,6.316279335907115e-06,9.00422270985104e-11,3.6983988731947774e-07,1.9161134599370968e-12,1.5394722019062395e-10,9.128686624897406e-08,1.607880386307784e-11,3.588079195611954e-07,9.04378662089433e-06,1.3051699138300386e-10
1.1009707188586132e-08,0.13087001580616694,0.46346346346346345,0.0,0.0,0.0,0.07286224946150655,0.0,0.0004064219248208607,1.7623758692754864e-07,1.1727434440409567e-08,1.932922586336647e-05,5.939232027182321e-07,0.00012118648015062423,1.8953663776175517e-10,0.0,0.4634783176032688,0.00018395961419056723,1.0100915475492692e-05,7.036284825248528e-05,3.308491048703088e-06,9.26733942309363e-07,2.679433917528893e-07,6.646458518310656e-06,9.475041670695613e-11,3.981172338611251e-07,2.0626164474984264e-12,1.594427841522553e-10,9.797914563453953e-08,1.7257790248554223e-11,3.601370256594019e-07,9.280054773511721e-06,1.3392673985743245e-10
1.1245348933133629e-08,0.13087212737469628,0.46346346346346345,0.0,0.0,0.0,0.07285725874871676,0.0,0.00041710590276460463,1.829655882759861e-07,1.2311734031744936e-08,2.000719195715262e-05,6.244191885661776e-07,0.0001242412492333266,1.9577274603542148e-10,0.0,0.463479107017394,0.00018899744875281978,1.0100238849005391e-05,7.055808042636621e-05,3.3201082574716165e-06,9.532800224141932e-07,2.7529254329496005e-07,6.985039847608475e-06,9.95785190804765e-11,4.278236047456674e-07,2.2165231183595295e-12,1.6503547396679352e-10,1.0500059751250782e-07,1.8494780026226116e-11,3.614688374787837e-07,9.517405801781044e-06,1.3735211606044524e-10
1.1480990677681126e-08,0.1308742449235473,0.46346346346346345,0.0,0.0,0.0,0.07285224639118476,0.0,0.0004278130713614811,1.897979865387671e-07,1.2911952230795156e-08,2.069692223823583e-05,6.558775474277976e-07,0.0001273146451414136,2.021207174846323e-10,0.0,0.46347991778953057,0.00019402834778265907,1.0099558060793753e-05,7.074041086509847e-05,3.331717296524785e-06,9.798015856857395e-07,2.8263187599803786e-07,7.331969610905745e-06,1.0452577378029843e-10,4.5899244122779217e-07,2.3780067297075834e-12,1.7072521435994997e-10,1.1235914705967572e-07,1.979117007077485e-11,3.628030001042611e-07,9.755838169275809e-06,1.407930978189531e-10
1.1716632422228623e-08,0.1308763683227371,0.46346346346346345,0.0,0.0,0.0,0.07284721242486863,0.0,0.00043854246968431546,1.9673462217581566e-07,1.3528153590333427e-08,2.1398404734735866e-05,6.88312424329933e-07,0.0001304066298213787,2.085831928339046e-10,0.0,0.46348074988235066,0.00019905138520890956,1.009887340662275e-05,7.091079661547001e-05,3.3433152330751046e-06,1.0062926179282164e-06,2.8995995920834363e-07,7.687192447149326e-06,1.0959139683446624e-10,4.916568272652298e-07,2.547238687596834e-12,1.765119066344838e-10,1.2006266854384967e-07,2.114834828685457e-11,3.641391886411629e-07,9.995350120968586e-06,1.442496598050748e-10
1.195227416677612e-08,0.1308784974504986,0.46346346346346345,0.0,0.0,0.0,0.07284215688957811,0.0,0.00044929320441947107,2.0377538508948816e-07,1.4160401592590544e-08,2.2111624857224935e-05,7.217379832456245e-07,0.0001335171609801157,2.151628518117791e-10,0.0,0.463481603254631,0.0002040657084131986,1.0098185110702373e-05,7.107012464345838e-05,3.3548993628523153e-06,1.032747575026154e-06,2.972754752156371e-07,8.050651516383038e-06,1.1477458314840415e-10,5.258494835773544e-07,2.72438851616643e-12,1.8239543049413766e-10,1.2811898377672816e-07,2.256769333616424e-11,3.654771059697977e-07,1.0235939699418608e-05,1.4772177376975227e-10
1.2187915911323617e-08,0.130880632192682,0.46346346346346345,0.0,0.0,0.0,0.07283707982866766,0.0,0.00046006444491986917,2.1092021258543846e-07,1.4808758746705054e-08,2.2836565603568937e-05,7.561684050482178e-07,0.0001366461924168927,2.2186241106673688e-10,0.0,0.4634824778615643,0.00020907053282828838,1.0097493343547162e-05,7.121921694554966e-05,3.366467193334509e-06,1.0591613484301338e-06,3.045772109487132e-07,8.422288656204989e-06,1.2007450873325257e-10,5.616027624628895e-07,2.909623830791144e-12,1.8837564573388548e-10,1.3653586071989091e-07,2.4050574391523188e-11,3.66816480663267e-07,1.0477604760011702e-05,1.5120940876268917e-10
1.2423557655871114e-08,0.1308827724422007,0.46346346346346345,0.0,0.0,0.0,0.0728319812887524,0.0,0.000470855418621373,2.1816908743405361e-07,1.5473286675380653e-08,2.357320774874288e-05,7.916178855866576e-07,0.00013979367433098705,2.2868462222815632e-10,0.0,0.4634833736550478,0.00021406513693065853,1.0096798235486781e-05,7.135883529038532e-05,3.3780164281976996e-06,1.0855292331549707e-06,3.1186405027709266e-07,8.802044526360524e-06,1.254903327652711e-10,5.989486433185189e-07,3.1031103148634488e-12,1.9445239380619423e-10,1.4532101223249972e-07,2.559835091594043e-11,3.681570650563825e-07,1.072034298529074e-05,1.5471253133916403e-10
1.2659199400418611e-08,0.13088491809851682,0.46346346346346345,0.0,0.0,0.0,0.0728268613194447,0.0,0.0004816654067960226,2.25522036027125e-07,1.6154046191799962e-08,2.4321530020703047e-05,8.281006338716867e-07,0.00014295955360673748,2.3563227010123747e-10,0.0,0.4634842905839492,0.00021904885759899955,1.009609988660799e-05,7.148968561682982e-05,3.3895449528971632e-06,1.1118468981108482e-06,3.191349668753537e-07,9.18985874233095e-06,1.3102119948855485e-10,6.379187288048126e-07,3.3050116999293076e-12,2.0062549927223357e-10,1.5448209495020825e-07,2.7212372464825574e-11,3.6949863345523017e-07,1.0964151898409982e-05,1.582311057541996e-10
1.2894841144966108e-08,0.1308870690671649,0.46346346346346345,0.0,0.0,0.0,0.07282171997311057,0.0,0.0004924937406170981,2.3297912662481972e-07,1.685109736775662e-08,2.508150926332883e-05,8.656308703634336e-07,0.00014614377407765668,2.4270817098540403e-10,0.0,0.4634852285943555,0.00022402108581211848,1.009539837413348e-05,7.161242211258026e-05,3.401050821300116e-06,1.1381103586003075e-06,3.263890176094235e-07,9.585669998723843e-06,1.3666623997253823e-10,6.785442416092473e-07,3.5154897489174733e-12,2.0689477114639108e-10,1.640267082854421e-07,2.889397850960587e-11,3.70840980477864e-07,1.1209028875725455e-05,1.6176509414426438e-10
1.3130482889513606e-08,0.1308892252593107,0.46346346346346345,0.0,0.0,0.0,0.07281655730464356,0.0,0.0005033397975126771,2.4054046768835584e-07,1.756449959389015e-08,2.585312058738234e-05,9.04222825351621e-07,0.00014934627677114234,2.499151711064563e-10,0.0,0.46348618762980104,0.000228981262661452,1.0094693758072495e-05,7.172765099600268e-05,3.4125322432941234e-06,1.1643159508244062e-06,3.336253364067169e-07,9.989416183218495e-06,1.4242457373501424e-10,7.208560217594023e-07,3.7347042422192325e-12,2.1326000414191555e-10,1.7396239353984743e-07,3.064449828112679e-11,3.721839195167966e-07,1.1454971158540185e-05,1.653144566967761e-10
1.3366124634061103e-08,0.13089138659134184,0.46346346346346345,0.0,0.0,0.0,0.07281137337125555,0.0,0.0005142029977863252,2.482062062941239e-07,1.829431163282501e-08,2.6636337510364716e-05,9.438907374204439e-07,0.00015256700013521212,2.572561451536843e-10,0.0,0.46348716763147985,0.00023392887565517278,1.0093986085577943e-05,7.183593402258767e-05,3.4239875733003823e-06,1.1904603082517821e-06,3.408431285747245e-07,1.0401034481763633e-05,1.4829531024059617e-10,7.64884524442995e-07,3.9628129663940576e-12,2.1972097982494293e-10,1.8429663312039834e-07,3.246525063133493e-11,3.7352728131427153e-07,1.1701975864044964e-05,1.688791518079963e-10
1.36017663786086e-08,0.13089355298448968,0.46346346346346345,0.0,0.0,0.0,0.0728061682322831,0.0,0.0005250828014853628,2.559765266253035e-07,1.904059166593244e-08,2.743113208607964e-05,9.846488519909302e-07,0.00015580588024857462,2.647339949139666e-10,0.0,0.46348816853844244,0.00023886345529264223,1.0093275394220029e-05,7.193779173596723e-05,3.4354152996261207e-06,1.2165403397151006e-06,3.480416655353618e-07,1.0820461475669846e-05,1.542775502837688e-10,8.106598182948656e-07,4.1999717052945e-12,2.262774676835896e-10,1.950368498513231e-07,3.435754391186101e-11,3.748709126420488e-07,1.1950039995505464e-05,1.7245913623004817e-10
1.3837408123156097e-08,0.13089572436447716,0.46346346346346345,0.0,0.0,0.0,0.07280094194900784,0.0,0.0005359787054985829,2.638516485372847e-07,1.9803397334362986e-08,2.8237475024654283e-05,1.0265114199342353e-06,0.00015906285101525367,2.7235164799548516e-10,0.0,0.46348919028777746,0.00024378457188954476,1.0092561714394307e-05,7.20337064819274e-05,3.446814034595331e-06,1.242553209109529e-06,3.5522027994483776e-07,1.1247633231191274e-05,1.603703872649946e-10,8.582115841140137e-07,4.446334233419162e-12,2.3292922611830673e-10,2.0619040637459117e-07,3.632267586822233e-11,3.7621467507822833e-07,1.2199160451741008e-05,1.7605436520771147e-10
