Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37)
8.03164982369029e-09,0.13084410380523964,0.46346346346346345,0.0,0.0,0.0,0.07292405899199732,0.0,0.0002876140577213409,1.0175390363171195e-07,5.786867722813484e-09,5.878809790433807e-06,3.0152241950742314e-07,8.972318149155725e-05,1.251509036047309e-10,0.0,0.46346956080880347,0.00011209048401135448,1.086110131972303e-05,6.825873220445581e-05,3.375294635207541e-06,5.538050473078973e-07,1.8076397546901732e-07,3.1448951972660988e-06,4.482504406216686e-11,1.340349196320685e-07,6.944244668901478e-13,4.8490270837336626e-11,2.8017595242276916e-08
8.160933363395147e-09,0.13084521846730546,0.46346346346346345,0.0,0.0,0.0,0.07292149328769386,0.0,0.00029353049220406577,1.0473226648128804e-07,6.0065871608819964e-09,6.05575983529057e-06,3.1271314353117576e-07,9.136630460411802e-05,1.280334732045262e-10,0.0,0.46346982279468885,0.000114726237193202,1.0860919906946642e-05,6.853593729351293e-05,3.3816940097046005e-06,5.675476509898645e-07,1.8501830510758607e-07,3.2738761671308668e-06,4.666377577591254e-11,1.418109354048899e-07,7.347114399857576e-13,4.9949920240298584e-11,2.9654650209592874e-08
8.290216903100003e-09,0.13084633578464744,0.46346346346346345,0.0,0.0,0.0,0.07291892134121772,0.0,0.0002994609785982894,1.0774498208928498e-07,6.231043249069577e-09,6.235861281124447e-06,3.2414973428536317e-07,9.301526855396021e-05,1.3094162555003976e-10,0.0,0.46347009092820335,0.00011736704358840908,1.0860711580078277e-05,6.880189088906732e-05,3.388115283627553e-06,5.813293586912378e-07,1.89281718446366e-07,3.405701579189016e-06,4.854307767135304e-11,1.498987548030142e-07,7.766138468388135e-13,5.1435537820432106e-11,3.135826045039548e-08
8.41950044280486e-09,0.13084745569978143,0.46346346346346345,0.0,0.0,0.0,0.07291634314170724,0.0,0.0003054050628056403,1.1079186856417935e-07,6.460252010194072e-09,6.419122780978704e-06,3.358345082103454e-07,9.467008682507647e-05,1.3387567085618397e-10,0.0,0.4634703652201614,0.00012001243096567505,1.0860479815326718e-05,6.905705093941944e-05,3.3945568673217586e-06,5.951471395938666e-07,1.9355340555812915e-07,3.5403700032688196e-06,5.046293032943393e-11,1.58304922696963e-07,8.201655960363207e-13,5.294723460683278e-11,3.31298796873399e-08
8.548783982509716e-09,0.13084857815746403,0.46346346346346345,0.0,0.0,0.0,0.07291375867940025,0.0,0.00031136230914312167,1.138727526767418e-07,6.694229024996436e-09,6.605552305390007e-06,3.4776978777127736e-07,9.63307715946883e-05,1.3683592805864748e-10,0.0,0.4634706456802634,0.00012266194683495442,1.086022762369277e-05,6.93018571999714e-05,3.40101723627745e-06,6.089980878913474e-07,1.9783259027120046e-07,3.677879426093256e-06,5.242330600810084e-11,1.6703596792601856e-07,8.6540051310669e-13,5.4485091652364935e-11,3.497096084330235e-08
8.678067522214572e-09,0.1308497031045982,0.46346346346346345,0.0,0.0,0.0,0.0729111679455885,0.0,0.0003173322995681809,1.1698746963188856e-07,6.932989457198173e-09,6.795157170620297e-06,3.5995790114501015e-07,9.799733378725088e-05,1.3982272447590377e-10,0.0,0.4634709323171416,0.0001253151576601748,1.0859957613214257e-05,6.953673191234351e-05,3.4074949286469254e-06,6.22879417940902e-07,2.0211852882950322e-07,3.818227277997563e-06,5.4424169018790345e-11,1.760984019040109e-07,9.123523332956976e-13,5.604910680039699e-11,3.68829557477482e-08
8.807351061919429e-09,0.1308508304901427,0.46346346346346345,0.0,0.0,0.0,0.07290857093257301,0.0,0.00032331463293879865,1.2013586284862202e-07,7.176548077137496e-09,6.987944065558129e-06,3.7240118192069053e-07,9.966978312635377e-05,1.42836395488058e-10,0.0,0.46347122513840516,0.0001279716481015818,1.0859672042887198e-05,6.976208046402478e-05,3.413988542839357e-06,6.367884595788172e-07,2.0641050860213552e-07,3.961410458570369e-06,5.6465476141291275e-11,1.8549871729298562e-07,9.610546947030915e-13,5.763937712027598e-11,3.886731485637728e-08
8.936634601624285e-09,0.1308519602650267,0.46346346346346345,0.0,0.0,0.0,0.07290596763362184,0.0,0.0003293089243067051,1.2331778374766992e-07,7.424919284063255e-09,7.183919077855754e-06,3.851019688133835e-07,0.0001013481281845892,1.4587728423142596e-10,0.0,0.46347152415068404,0.00013063102028682688,1.0859372869376031e-05,6.997829202825913e-05,3.4204967351931483e-06,6.507226535973332e-07,2.1070784684113178e-07,4.107425361258834e-06,5.854717693002204e-11,1.9524338674199556e-07,1.0115411317410226e-12,5.925598800242067e-11,4.092548698351457e-08
9.065918141329142e-09,0.13085309238206697,0.46346346346346345,0.0,0.0,0.0,0.07290335804292929,0.0,0.00033531480424197176,1.2653309154645092e-07,7.67811712716096e-09,7.383087719047031e-06,3.9806260539007575e-07,0.00010303237643146013,1.489457413078371e-10,0.0,0.463471829359669,0.00013329289310990648,1.085906178747486e-05,7.018574018402968e-05,3.4270182177254247e-06,6.64679547380326e-07,2.1500988948602942e-07,4.25626789697679e-06,6.06692140327173e-11,2.05338861688359e-07,1.063845068920477e-12,6.089890052532569e-11,4.305891904673476e-08
9.223515294013467e-09,0.13085447553930685,0.46346346346346345,0.0,0.0,0.0,0.07290016842485286,0.0,0.0003426511559278911,1.3049752730303261e-07,7.993314160731525e-09,7.63020158767811e-06,4.1421652474592067e-07,0.00010509347500281694,1.5272400838253573e-10,0.0,0.4634722097984965,0.0001365405803431696,1.0858668585606581e-05,7.042728715050584e-05,3.434984118460319e-06,6.817203551018838e-07,2.2025955224076586e-07,4.441525245479864e-06,6.331044692805129e-11,2.1812907426690967e-07,1.1301102525693333e-12,6.293729427092636e-11,4.576346589554968e-08
9.381112446697792e-09,0.13085586203086721,0.46346346346346345,0.0,0.0,0.0,0.07289696944296602,0.0,0.00035000358817114557,1.3451115115399035e-07,8.31572802934695e-09,7.88207635667093e-06,4.3076432482379824e-07,0.00010716336459578849,1.565444352490684e-10,0.0,0.463472599459475,0.00013979081171044724,1.0858262125649288e-05,7.065696461220402e-05,3.442965803480699e-06,6.987873471700173e-07,2.255141942266389e-07,4.630968471434495e-06,6.601139497676938e-11,2.3146172397324857e-07,1.199185767356643e-12,6.501517986358331e-11,4.858460582762351e-08
9.538709599382118e-09,0.13085725178169977,0.46346346346346345,0.0,0.0,0.0,0.07289376109183783,0.0,0.0003573715171309817,1.3857375255260163e-07,8.64538232090874e-09,8.138718842363876e-06,4.4771027668451144e-07,0.00010924205267733055,1.604076984843953e-10,0.0,0.4634729983477608,0.00014304298935151132,1.085784431513041e-05,7.087536294787096e-05,3.4509612475740175e-06,7.158766697103554e-07,2.307727889436794e-07,4.824587547440869e-06,6.877191681799895e-11,2.453483546596311e-07,1.2711314212730263e-12,6.713212331590905e-11,5.1524945265073686e-08
9.696306752066443e-09,0.13085864472014813,0.46346346346346345,0.0,0.0,0.0,0.07289054336772474,0.0,0.0003647543873562859,1.4268513633459048e-07,8.982300026891741e-09,8.400134808148183e-06,4.6505865970933897e-07,0.00011132954470025504,1.6431448864184227e-10,0.0,0.4634734064668009,0.00014629654624291141,1.0857416756182795e-05,7.108304365804252e-05,3.458968528397031e-06,7.329846654471001e-07,2.3603436267811266e-07,5.022371587729591e-06,7.159185908534152e-11,2.598004531030598e-07,1.3460067266447963e-12,6.928832675356291e-11,5.458708423525631e-08
9.838144189482337e-09,0.13085990103360481,0.46346346346346345,0.0,0.0,0.0,0.07288763940031937,0.0,0.0003714113080456355,1.4642694141220444e-07,9.291754734165039e-09,8.639494459382221e-06,4.810198262472648e-07,0.0001132158178537377,1.6786839684527794e-10,0.0,0.46347378166777164,0.00014922548174223113,1.0857024731529116e-05,7.126123460080691e-05,3.4661836917921505e-06,7.483949555185653e-07,2.4077156186758636e-07,5.203928618459932e-06,7.418047559448756e-11,2.733002626205248e-07,1.4159482925929753e-12,7.126295031790427e-11,5.744929127416584e-08
9.97998162689823e-09,0.13086115982597998,0.46346346346346345,0.0,0.0,0.0,0.0728847278385358,0.0,0.00037807953536123334,1.5020799270409425e-07,9.607126978915502e-09,8.88272731450911e-06,4.97313564851719e-07,0.00011510922640936516,1.7145865395775543e-10,0.0,0.4634741643474124,0.00015215472598745388,1.0856626725904612e-05,7.143154819050842e-05,3.473405698852387e-06,7.638151519195459e-07,2.455097854270139e-07,5.3888407528095776e-06,7.681696132914018e-11,2.872756458873734e-07,1.4883537751348845e-12,7.326938216030189e-11,6.041414172845942e-08
9.999999999999999e-09,0.1308624210515652,0.46346346346346345,0.0,0.0,0.0,0.07288431630071505,0.0,0.0003790215526142955,1.507447891332138e-07,9.652114796512634e-09,8.917368269529194e-06,4.996401598425795e-07,0.00011537702920159171,1.7196832606708384e-10,0.0,0.4634742189595099,0.00015256815214109527,1.0856570113245866e-05,7.145497180897324e-05,3.4744254653202404e-06,7.659921617827276e-07,2.461785665659074e-07,5.415208154634821e-06,7.719291160832841e-11,2.892868473503552e-07,1.4987736693356002e-12,7.355511479151012e-11,6.084096271892499e-08
1.0121819064314125e-08,0.1308624210515652,0.46346346346346345,0.0,0.0,0.0,0.0728818086828159,0.0,0.0003847587179204661,1.5402817811835561e-07,9.928432436187962e-09,9.129835595037297e-06,5.139430102604017e-07,0.00011700977055269662,1.7508579012899998e-10,0.0,0.4634745545050242,0.0001550839238727869,1.0856223446065533e-05,7.159433906917e-05,3.480633342828685e-06,7.792429602598311e-07,2.502484232530005e-07,5.577098464985051e-06,7.950118181022895e-11,3.017348490381712e-07,1.563265897017154e-12,7.530777403503351e-11,6.348351572207613e-08
1.0249472757988428e-08,0.13086355819872067,0.46346346346346345,0.0,0.0,0.0,0.07287917495094637,0.0,0.00039077907089716006,1.5749971928341266e-07,1.0222692958764677e-08,9.35554791672894e-06,5.291991346209774e-07,0.00011872636049048783,1.7838218871541422e-10,0.0,0.46347491203922464,0.0001577198823023704,1.0855856486935118e-05,7.173469938155297e-05,3.4871420896489616e-06,7.931326856722906e-07,2.545130703005086e-07,5.749382642365504e-06,8.195767713852312e-11,3.151685787090682e-07,1.6328651144523372e-12,7.716968619624697e-11,6.6336869508488e-08
1.0377126451662731e-08,0.1308646972505121,0.46346346346346345,0.0,0.0,0.0,0.0728765350706463,0.0,0.00039680779040721873,1.6100280641275033e-07,1.0521782855602148e-08,9.584401515204863e-06,5.447320147906518e-07,0.00012044872817266795,1.8170929230469106e-10,0.0,0.46347527562750335,0.00016035529324818075,1.0855486126377087e-05,7.186947766366742e-05,3.493653667584617e-06,8.070252793368206e-07,2.587771765832372e-07,5.924361104102987e-06,8.445261667775785e-11,3.290067973014107e-07,1.7045599627506383e-12,7.905747367013269e-11,6.927776871231345e-08
1.0504780145337035e-08,0.13086583817735895,0.46346346346346345,0.0,0.0,0.0,0.07287388904403631,0.0,0.0004028446508560768,1.64537376066448e-07,1.0825712966141585e-08,9.816396884855317e-06,5.605439440050696e-07,0.00012217687158132642,1.8506750299135762e-10,0.0,0.46347564526752993,0.00016298993115094313,1.0855112693170397e-05,7.199890107708461e-05,3.5001673084275763e-06,8.209192814847205e-07,2.63040354378804e-07,6.102026025236053e-06,8.698588982922162e-11,3.4325542499113685e-07,1.7783811140017567e-12,8.097122478366984e-11,7.230757224607809e-08
1.0632433839011338e-08,0.13086698095072283,0.46346346346346345,0.0,0.0,0.0,0.07287123687375494,0.0,0.00040888943549657165,1.6810337029703407e-07,1.113449396514368e-08,1.0051534195681582e-05,5.766372176983862e-07,0.00012391078807757246,1.88457227462642e-10,0.0,0.46347602095644946,0.00016562358010121828,1.0854736472587474e-05,7.21231876812879e-05,3.5066822763004162e-06,8.348132940361252e-07,2.673022324899238e-07,6.2823693313985925e-06,8.955738238896213e-11,3.579203518730424e-07,1.85435908443907e-12,8.291091702385626e-11,7.542763504118731e-08
1.0760087532685641e-08,0.13086812554312266,0.46346346346346345,0.0,0.0,0.0,0.07286857856293646,0.0,0.00041494193606930757,1.7170073652249485e-07,1.1448136371809901e-08,1.0289813307055108e-05,5.930141333541075e-07,0.0001256504744279528,1.9187887684704798e-10,0.0,0.46347640269090523,0.00016825603344943898,1.0854357712430962e-05,7.224254679538092e-05,3.5131978663616595e-06,8.487059781212981e-07,2.7156245557715336e-07,6.465382711653903e-06,9.21669767648826e-11,3.730074374104703e-07,1.9325242315942115e-12,8.487645465081975e-11,7.863930792131514e-08
1.0887741226359945e-08,0.130869271928059,0.46346346346346345,0.0,0.0,0.0,0.07286591411518968,0.0,0.000421001952460619,1.7532942740354585e-07,1.176665055825367e-08,1.0531233780586953e-05,6.096769903628037e-07,0.00012739592682962266,1.9533286657041592e-10,0.0,0.46347679046706014,0.00017088709343412523,1.085397662792838e-05,7.235717934382076e-05,3.5197134035692074e-06,8.625960517148299e-07,2.7582068352261497e-07,6.651057630706402e-06,9.48145522379715e-11,3.885225099228563e-07,2.01290675165658e-12,8.686794566445231e-11,8.194393748327745e-08
1.1015394920034248e-08,0.13087042007998748,0.46346346346346345,0.0,0.0,0.0,0.07286324353457738,0.0,0.0004270692923748132,1.7898940072439008e-07,1.2090046757454294e-08,1.0775794893049636e-05,6.266280898853723e-07,0.00012914714093449425,1.9881961621798678e-10,0.0,0.46347718428061785,0.0001735165708250678,1.0853593405899538e-05,7.246727818878103e-05,3.5262282414921927e-06,8.764822873634574e-07,2.800765908192619e-07,6.839385340603401e-06,9.74999850016441e-11,4.044713661041852e-07,2.095536676957306e-12,8.888539202514823e-11,8.534286598402699e-08
1.1143048613708551e-08,0.13087156997427563,0.46346346346346345,0.0,0.0,0.0,0.07286056682559675,0.0,0.0004331437710191837,1.8268061927664386e-07,1.2418335070760848e-08,1.1023495648548147e-05,6.438697347212025e-07,0.00013090411187245834,2.0233954940176192e-10,0.0,0.4634775841268422,0.0001761442845800898,1.0853208208455249e-05,7.257302845019074e-05,3.532741761167264e-06,8.90363509999431e-07,2.8432986598335135e-07,7.030356891975743e-06,1.0022314833761755e-10,4.208597705692555e-07,2.1804438736211075e-12,9.092864701415244e-11,8.883743123316666e-08
1.1270702307382855e-08,0.13087272158716892,0.46346346346346345,0.0,0.0,0.0,0.0728578839931605,0.0,0.000439225210801069,1.864030507463062e-07,1.2751525474985013e-08,1.127433478977878e-05,6.614042291808689e-07,0.00013266683427372875,2.0589309363281798e-10,0.0,0.4634779900005766,0.00017877006151469243,1.0852821176319806e-05,7.26746078140115e-05,3.5392533699972e-06,9.042385948352581e-07,2.8858021098895335e-07,7.223963144841776e-06,1.029839129085979e-10,4.376934554262097e-07,2.2676580393746652e-12,9.299782629920975e-11,9.242896649068139e-08
1.1398356001057158e-08,0.1308738748957544,0.46346346346346345,0.0,0.0,0.0,0.07285519504257892,0.0,0.0004453134410372514,1.9015666760386486e-07,1.3089627829075634e-08,1.1528310809575328e-05,6.792338789634413e-07,0.00013443530229028988,2.0948068019870407e-10,0.0,0.4634784018962623,0.00018139373598484982,1.085243243172664e-05,7.277218682855213e-05,3.5457625006926293e-06,9.181064653413834e-07,2.928273407249439e-07,7.420194778965619e-06,1.0578214674985521e-10,4.549781198758999e-07,2.357208701445004e-12,9.509296340347352e-11,9.611880037000223e-08
1.1526009694731462e-08,0.13087502987792712,0.46346346346346345,0.0,0.0,0.0,0.07285249997954224,0.0,0.0004514082976755326,1.9394144699750714e-07,1.3432651880381559e-08,1.1785421961811592e-05,6.973609910383486e-07,0.00013620950961646034,2.131027440458572e-10,0.0,0.46347881980795613,0.00018401514958277243,1.085204208088339e-05,7.286592918899634e-05,3.552268610256218e-06,9.319660913056139e-07,2.9707098247416133e-07,7.6190423037754596e-06,1.0861771539444386e-10,4.72719429837681e-07,2.4491252146181023e-12,9.721384713523586e-11,9.990825674632777e-08
1.1653663388405765e-08,0.13087618651235766,0.46346346346346345,0.0,0.0,0.0,0.07284979881010419,0.0,0.0004575096230278824,1.9775737064930172e-07,1.3780607270526107e-08,1.2045666271127368e-05,7.157878735315681e-07,0.00013798944950861437,2.1675972366677073e-10,0.0,0.4634792437293474,0.0001866341508450437,1.0851650216073576e-05,7.295599201063566e-05,3.558771179007507e-06,9.458164869706902e-07,3.01310875413718e-07,7.820496067862447e-06,1.114904822154147e-10,4.909230176003328e-07,2.5434367594647375e-12,9.936059515662443e-11,1.0379865466994843e-07
1.1781317082080068e-08,0.13087734477846086,0.46346346346346345,0.0,0.0,0.0,0.07284709154066592,0.0,0.00046361726551438656,2.0160442475418057e-07,1.413350354092507e-08,1.2309041543171288e-05,7.345168356158233e-07,0.00013977511480411136,2.2045206099157185e-10,0.0,0.4634796736537736,0.0001892505949723731,1.0851256917483717e-05,7.30425260914309e-05,3.565269709646091e-06,9.596567092454169e-07,3.0554677013517874e-07,8.024546268087224e-06,1.1440030837154829e-10,5.095944814964635e-07,2.64017234062296e-12,1.0153329776921347e-10,1.0779130828425149e-07
1.1908970775754372e-08,0.13087850465636627,0.46346346346346345,0.0,0.0,0.0,0.07284437817796072,0.0,0.00046973107941743875,2.054825998816133e-07,1.44913501379729e-08,1.2575545374443242e-05,7.535501874045563e-07,0.00014156649793947452,2.2418020128376005e-10,0.0,0.46348010957423696,0.00019186434356041032,1.0850862254809792e-05,7.312567616437013e-05,3.5717637263513948e-06,9.734858559859808e-07,3.097784281836708e-07,8.231182958312754e-06,1.1734705285940216e-10,5.287393855991789e-07,2.739360785214562e-12,1.03731669065409e-10,1.1188752674817399e-07
1.204432295282114e-08,0.13087973622285504,0.46346346346346345,0.0,0.0,0.0,0.07284149453126519,0.0,0.00047622018742661694,2.0962864549022766e-07,1.4876195158205283e-08,1.2861535761080265e-05,7.74066447975523e-07,0.00014347215165192836,2.281727832686913e-10,0.0,0.463480578325194,0.00019463262936413628,1.0850442368614434e-05,7.321029924964102e-05,3.5786439439217677e-06,9.88135946303929e-07,3.1426040571850194e-07,8.453095341631061e-06,1.2051167442806124e-10,5.495621620314593e-07,2.8472421743183668e-12,1.060908353381825e-10,1.1634535295301423e-07
1.217967512988791e-08,0.13088096955781464,0.46346346346346345,0.0,0.0,0.0,0.0728386040509067,0.0,0.00048271591583043627,2.1380967221794699e-07,1.526662716035005e-08,1.3151037168578421e-05,7.94930273090419e-07,0.00014538421479867803,2.322066595448193e-10,0.0,0.4634810537998778,0.00019739758559168103,1.0850021079632812e-05,7.329143272161416e-05,3.585518056700129e-06,1.0027716328243305e-06,3.1873710461712146e-07,8.677892085971681e-06,1.2371746852017914e-10,5.709299695288921e-07,2.957947334599108e-12,1.0847897032484839e-10,1.2092262649181618e-07
1.2315027306954678e-08,0.13088220463994804,0.46346346346346345,0.0,0.0,0.0,0.07283570674602849,0.0,0.0004892181108127269,2.180256842387547e-07,1.5662657089748523e-08,1.3444046025703904e-05,8.161444192459796e-07,0.00014730267701347505,2.3628237244218934e-10,0.0,0.463481535988817,0.00020015906894256248,1.0849598441776759e-05,7.336922852513827e-05,3.5923855703431712e-06,1.0173919790234673e-06,3.232082777726778e-07,8.905560868828181e-06,1.269642605181143e-10,5.928493125582901e-07,3.0715099653218956e-12,1.108960389630365e-10,1.2562088906435032e-07
1.2450379484021447e-08,0.13088344144875458,0.46346346346346345,0.0,0.0,0.0,0.07283280262612103,0.0,0.0004957266248045022,2.2227669077372456e-07,1.6064295794802863e-08,1.3740558541308477e-05,8.377116436184417e-07,0.00014922752750945158,2.404004680085914e-10,0.0,0.4634820248821898,0.0002029169429245218,1.0849174501681721e-05,7.344383213598513e-05,3.599246013390249e-06,1.0319960919899115e-06,3.2767368974045154e-07,9.136089228126647e-06,1.3025187380321365e-10,6.15326650967634e-07,3.1879635345834214e-12,1.1334201209530525e-10,1.3044167571851768e-07
