Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185),C6H10(188),C3H5(39),[CH2]C[CH]C(26)
4.139236394522668e-06,0.1509769398786772,0.46346346346346345,0.0,0.0,0.0,0.010687232366288185,0.0072827411154165606,0.10653052042988641,0.007712414900796441,0.0002117224616869305,0.022167058376897267,0.029754887407965346,0.002825541229920301,3.3945410041872966e-07,0.0,0.4950429473117235,0.0005338086841212001,1.5024581014699724e-06,8.3605534365532e-05,9.938522933766918e-07,3.907035454241123e-07,1.0823618290689064e-07,0.0002790323927021944,4.034051768950255e-09,0.00040698867938899173,2.1085838470677437e-09,1.8287026608795763e-07,0.0021181625468769134,3.7332172924006664e-07,3.1908229560509476e-06,0.0031148324855276672,4.4952073111371854e-08,0.001896289413390439,4.2329859537501497e-10,4.330252022366487e-06,3.0313497894109018e-05,8.769462098422291e-10,4.9403024440410404e-08,7.939100957658459e-05,1.1110054081289101e-09,7.964279953638072e-10,5.4125222869642305e-05,8.912191631340328e-05,1.9155780519535403e-08,8.301419661489453e-08,3.34459522149835e-10
4.15791396501308e-06,0.15100558587692275,0.46346346346346345,0.0,0.0,0.0,0.010613539301999915,0.007316413017192225,0.10668511317478102,0.007721619294746309,0.00021183613420075052,0.022183543403643365,0.029812550127858235,0.002818169469653459,3.385976657792617e-07,0.0,0.4950854959541302,0.0005315979250211201,1.492156516160761e-06,8.329269935127587e-05,9.879312454633302e-07,3.863925077931127e-07,1.07040702370417e-07,0.00027587770178007253,3.98844076128572e-09,0.0004023683773787784,2.0846463404863694e-09,1.8300626171727498e-07,0.00211428007105539,3.7263745096384535e-07,3.179111710340238e-06,0.003115345322960424,4.4959495553385486e-08,0.0018966664864554534,4.235438687689121e-10,4.327582598749999e-06,3.0206232060079915e-05,8.738450758239442e-10,4.9631440377417186e-08,7.912260246278442e-05,1.1072498020202505e-09,7.937365368304058e-10,5.394287803567319e-05,8.882282483342056e-05,1.9091246190793077e-08,8.288419733872195e-08,3.34523750180234e-10
4.176591535503492e-06,0.15103402385442377,0.46346346346346345,0.0,0.0,0.0,0.010540459408585962,0.007350006168347616,0.10683848801077588,0.007730744084587974,0.00021194599363788172,0.022199774598914746,0.02986990614568963,0.0028108458071593174,3.377484114812327e-07,0.0,0.49512771402938344,0.0005294012653952546,1.4819400989038178e-06,8.298135095397498e-05,9.82062164786135e-07,3.821370669390581e-07,1.0586065076391755e-07,0.0002727620870229684,3.94339470842192e-09,0.00039780520552186346,2.0610048217899384e-09,1.8314016332706734e-07,0.002110405542197169,3.7195457331753604e-07,3.1674420628324054e-06,0.003115796582336497,4.496602907578783e-08,0.0018970053165707802,4.237849025694556e-10,4.324856725955235e-06,3.0099070324762287e-05,8.707468690041179e-10,4.98593221035393e-08,7.885393598872195e-05,1.103490544801475e-09,7.910424292108614e-10,5.3760329084202285e-05,8.852334920983415e-05,1.9026639603779365e-08,8.275436063701883e-08,3.3458126219283794e-10
4.195269105993904e-06,0.1510622558549856,0.46346346346346345,0.0,0.0,0.0,0.01046798631438734,0.007383520715535333,0.10699065655338072,0.007739790144794557,0.00021205208164215642,0.022215755240215358,0.02992695838697648,0.002803569747237671,3.369062206157226e-07,0.0,0.4951696048123518,0.0005272186044510479,1.4718079717508617e-06,8.267148686487117e-05,9.762444703301508e-07,3.7793640172332127e-07,1.0469580095956079e-07,0.0002696850746610606,3.89890676216773e-09,0.0003932984813616161,2.037655755211942e-09,1.8327199795557018e-07,0.00210653923139275,3.712731440804114e-07,3.1558143151530854e-06,0.003116186970542256,4.49716838825597e-08,0.0018973063415724345,4.240217542286847e-10,4.322075555023949e-06,2.9992027600262804e-05,8.676520227314394e-10,5.008667061360261e-08,7.858506153370944e-05,1.0997283559796719e-09,7.883461890170203e-10,5.357761167551533e-05,8.822354926287565e-05,1.8961973379651198e-08,8.262469751066857e-08,3.34632135123764e-10
4.2139466764843156e-06,0.15109028391142873,0.46346346346346345,0.0,0.0,0.0,0.010396113709663809,0.007416956808730642,0.1071416303185714,0.007748758340179705,0.00021215443950464374,0.022231488571833352,0.02998370974951172,0.002796340799598521,3.360709781570033e-07,0.0,0.4952111715479829,0.0005250498416839556,1.4617592651912775e-06,8.236310455549974e-05,9.704775891944578e-07,3.7378969990828183e-07,1.0354592681937165e-07,0.0002666461941560153,3.8549701209899066e-09,0.00038884752674800974,2.01459562729777e-09,1.8340179236701554e-07,0.002102681403119548,3.705932098662499e-07,3.1442287675375938e-06,0.0031165171891663216,4.497647010121131e-08,0.0018975699960223974,4.2425448123454205e-10,4.3192402115147076e-06,2.9885118462610766e-05,8.645609606093998e-10,5.03134869249767e-08,7.831602945350662e-05,1.0959639407325637e-09,7.856483224800011e-10,5.3394760764646426e-05,8.792348363864524e-05,1.8897259889962152e-08,8.249521872415091e-08,3.3467644524910804e-10
4.232624246974727e-06,0.15111810999949055,0.46346346346346345,0.0,0.0,0.0,0.010324835371167936,0.007450314602472336,0.10729142068291563,0.0077576495220852285,0.0002122531080223399,0.022246977791632244,0.030040163092347243,0.0027891584808164053,3.3524257169164273e-07,0.0,0.4952524174393814,0.0005228948768712148,1.4517931215582196e-06,8.205620132215165e-05,9.647609541793885e-07,3.696961626424582e-07,1.0241080710038525e-07,0.0002636449795350965,3.8115780492850835e-09,0.0003844516696484502,1.991820956287169e-09,1.83529572942636e-07,0.0020988323126471292,3.699148156659193e-07,3.132685696473751e-06,0.003116787932365196,4.4980397751972683e-08,0.001897796709890657,4.244831396110695e-10,4.316351809772746e-06,2.9778357020795633e-05,8.614740926978844e-10,5.053977208598473e-08,7.804688867546672e-05,1.092197984240203e-09,7.829493214836924e-10,5.321181032240496e-05,8.762320934465294e-05,1.883251115792504e-08,8.236593469593779e-08,3.3471426811280514e-10
4.251301817465139e-06,0.1511457360911734,0.46346346346346345,0.0,0.0,0.0,0.010254145162219445,0.007483594255801607,0.10744003888314746,0.007766464528401933,0.00021234812749596608,0.02226222605091411,0.03009632123573556,0.002782022314336706,3.344208913787363e-07,0.0,0.49529334564769245,0.0005207536101896357,1.441908694981422e-06,8.1750774235455e-05,9.590940086087415e-07,3.656550056303026e-07,1.0129022319302402e-07,0.00026068096947604627,3.768723878607216e-09,0.00038011024430126115,1.9693282929087437e-09,1.8365536567956457e-07,0.0020949922060872575,3.6923800485629303e-07,3.1211853685664183e-06,0.0031169998868084588,4.498347674700399e-08,0.0018979869085222357,4.2470778521371874e-10,4.313411435778743e-06,2.9671756919071127e-05,8.58391815579228e-10,5.076552717549663e-08,7.777768670104267e-05,1.0884311517201883e-09,7.802496635895447e-10,5.302879333674701e-05,8.732278175184303e-05,1.8767738858899563e-08,8.223685549223176e-08,3.347456783554607e-10
4.269979387955551e-06,0.15117316413883636,0.46346346346346345,0.0,0.0,0.0,0.010184037025909764,0.007516795931798745,0.10758749602669683,0.007775204184662661,0.00021243953776680846,0.022277236457998038,0.03015218696414937,0.002774931829946067,3.336058297119724e-07,0.0,0.495333959295309,0.0005186259421977764,1.4321051505192192e-06,8.144682019689016e-05,9.534762001548452e-07,3.6166545738760494e-07,1.0018396190296102e-07,0.00025775370703982637,3.726401003818046e-09,0.0003758225908890807,1.9471142186887654e-09,1.8377919622031847e-07,0.002091161321179012,3.685628193385024e-07,3.109728025320079e-06,0.00311715373221031,4.498571689806669e-08,0.0018981410129655487,4.249284721043567e-10,4.310420165388616e-06,2.9565331375626963e-05,8.553145134793646e-10,5.0990753299775985e-08,7.750846972189429e-05,1.084664090052545e-09,7.775498132024436e-10,5.284574189269126e-05,8.702225472726349e-05,1.870295434867303e-08,8.210799086155373e-08,3.3477074998838685e-10
4.288656958445963e-06,0.15120039604714738,0.46346346346346345,0.0,0.0,0.0,0.010114504980183616,0.007549919797262668,0.10773380309929266,0.007783869304837141,0.00021252737824318868,0.022292012080766237,0.030207763028463192,0.0027678865633842128,3.327972813363328e-07,0.0,0.4953742614681827,0.0005165117738682655,1.4223816634382072e-06,8.11443359472167e-05,9.479069865324371e-07,3.5772675828963233e-07,9.909181131185535e-08,0.0002548627394908767,3.6846028804883694e-09,0.00037158805531967875,1.9251753448144646e-09,1.8390108987384922e-07,0.0020873398878654965,3.678892996397302e-07,3.0983139045839196e-06,0.0031172501417079798,4.498712792198738e-08,0.0018982594402057616,4.2514525467629893e-10,4.307379050950494e-06,2.9459093211950962e-05,8.522425591184995e-10,5.12154515903186e-08,7.723928270511629e-05,1.0808974289734655e-09,7.748502224266141e-10,5.2662687230928616e-05,8.672168073139679e-05,1.8638168684207597e-08,8.19793502604849e-08,3.3478955616983565e-10
4.307334528936375e-06,0.15122743376425626,0.46346346346346345,0.0,0.0,0.0,0.010045543118894058,0.007582966022691278,0.10787897096295296,0.007792460691196957,0.00021261168789291003,0.022306555946074197,0.030263052145471883,0.0027608860564293757,3.3199514311108966e-07,0.0,0.49541425521527177,0.0005144110066107002,1.4127374193614113e-06,8.084331800103417e-05,9.423858307187243e-07,3.5383816384909675e-07,9.801356549054533e-08,0.00025200761845559224,3.6433230271898584e-09,0.00036740598941736337,1.9035083131268456e-09,1.8402107161063057e-07,0.002083528128214932,3.6721748489915386e-07,3.086943218008788e-06,0.003117289781730996,4.4987719438767876e-08,0.0018983426030811435,4.2535818555272803e-10,4.304289126034146e-06,2.9353054845625778e-05,8.491763135032645e-10,5.143962320370674e-08,7.69701693773278e-05,1.0771317808519851e-09,7.721513309057639e-10,5.247965973695479e-05,8.642111079997001e-05,1.8573392619790087e-08,8.185094281634977e-08,3.348021694569188e-10
4.3260120994267866e-06,0.15125427914399242,0.46346346346346345,0.0,0.0,0.0,0.009977145611395465,0.007615934782181858,0.10802301035622752,0.007800979134407057,0.0002126925052439565,0.022320871039890416,0.030318056998054062,0.002753929856875728,3.3119931406756814e-07,0.0,0.49545394354867367,0.0005123235421849189,1.4031716142575447e-06,8.054376274835362e-05,9.369122039088888e-07,3.499989384243885e-07,9.694901937555143e-08,0.0002491878999727377,3.602555026221866e-09,0.00036327575102197533,1.882109796632544e-09,1.8413916606385233e-07,0.002079726256514436,3.6654741288460663e-07,3.0756161737667007e-06,0.0031172733119931772,4.498750097147166e-08,0.0018983909102788298,4.255673174606142e-10,4.3011514095314215e-06,2.924722829645066e-05,8.461161261028457e-10,5.1663269320944576e-08,7.670117223499186e-05,1.0733677408349866e-09,7.694535659267362e-10,5.2296688948115444e-05,8.612059455565338e-05,1.8508636609528923e-08,8.172277739897303e-08,3.348086615668305e-10
4.344689669917198e-06,0.15128093404399043,0.46346346346346345,0.0,0.0,0.0,0.009909306701114807,0.007648826253294653,0.10816593189628533,0.007809425413772066,0.00021276986839130447,0.022334960308015794,0.03037278023579306,0.0027470175184180195,3.304096953241307e-07,0.0,0.49549332944425434,0.0005102492828195315,1.3936834542070606e-06,8.024566642183811e-05,9.314855824248875e-07,3.4620836075805744e-07,9.589797379914758e-08,0.00024640314446314947,3.5622925231864773e-09,0.0003591967039947657,1.8609764995353295e-09,1.8425539753531332e-07,0.0020759344794718244,3.6587912002800897e-07,3.064332956119722e-06,0.0031172013855770052,4.498648194744039e-08,0.00189840476638838,4.257727013281798e-10,4.297966901927771e-06,2.914162519761477e-05,8.430623351721289e-10,5.18863911465214e-08,7.643233257269436e-05,1.0696058872421545e-09,7.667573427029897e-10,5.2113803572653026e-05,8.582018023954985e-05,1.8443910814091357e-08,8.159486255625182e-08,3.348091036301308e-10
4.36336724040761e-06,0.1513074002992624,0.46346346346346345,0.0,0.0,0.0,0.00984202070416855,0.0076816406169171085,0.10830774608087687,0.00781780029747464,0.0002128438150036144,0.022348826656758858,0.030427224475582042,0.0027401486005486737,3.296261900255069e-07,0.0,0.4955324158422667,0.0005081881312055337,1.384272155238058e-06,7.994902510748562e-05,9.261054517428349e-07,3.4246571905610847e-07,9.486022987357915e-08,0.00024365291672393886,3.5225292268984606e-09,0.0003551682182160791,1.8401051572228235e-09,1.8436979000104236e-07,0.0020721529964063505,3.652126414591513e-07,3.0530937478536173e-06,0.003117074649017927,4.4984671699512604e-08,0.0018983845719528047,4.259743886308801e-10,4.29473658731519e-06,2.9036256804426114e-05,8.400152680047784e-10,5.210898990750454e-08,7.616369051002134e-05,1.0658467819429295e-09,7.640630646444037e-10,5.19310315081561e-05,8.551991474153441e-05,1.837922510723742e-08,8.14672065932302e-08,3.3480356590309835e-10
4.382044810898022e-06,0.15133367972258283,0.46346346346346345,0.0,0.0,0.0,0.009775282008327892,0.0077143780571491795,0.10844846328973111,0.007826104542760148,0.00021291438232785522,0.022362472953463452,0.030481392302075822,0.0027333226684745377,3.288487033066904e-07,0.0,0.4955712056478074,0.0005061399905268594,1.374936943160724e-06,7.965383473836849e-05,9.207713016867352e-07,3.387703158671779e-07,9.383559530718822e-08,0.00024093678593884013,3.483258909544415e-09,0.00035118966960850576,1.819492536387955e-09,1.8448236711559184e-07,0.002068381999398678,3.645480110319317e-07,3.0418987066282327e-06,0.003116893742357099,4.4982079466782216e-08,0.0018983307235003566,4.261724286596234e-10,4.291461431555923e-06,2.8931134000867194e-05,8.369752411235079e-10,5.233106685274496e-08,7.589528501206525e-05,1.062090970642816e-09,7.613711235631389e-10,5.1748399855798184e-05,8.521984362378502e-05,1.831458908085434e-08,8.133981749340967e-08,3.347921181222118e-10
4.400722381388434e-06,0.15135977410542398,0.46346346346346345,0.0,0.0,0.0,0.009709085072092274,0.007747038761189648,0.10858809378575994,0.007834338896104192,0.00021298160719333874,0.022375902026943888,0.030535286268093913,0.0027265392930508254,3.2807714225618143e-07,0.0,0.49560970173121965,0.0005041047644249758,1.365677053469177e-06,7.936009111253089e-05,9.154826313741602e-07,3.351214625602645e-07,9.282387733053145e-08,0.00023825432569973395,3.4444754069844656e-09,0.00034726044016820533,1.799135435189547e-09,1.84593152215695e-07,0.0020646216734305084,3.6388526134918544e-07,3.0307479901110484e-06,0.0031166592991861658,4.4978714395247566e-08,0.0018982436135713391,4.2636687162795055e-10,4.2881423850548754e-06,2.8826267306470325e-05,8.339425604790163e-10,5.255262325212465e-08,7.562715390832842e-05,1.0583389831489704e-09,7.586818998635924e-10,5.1565934933318276e-05,8.492001114238543e-05,1.8250012049556363e-08,8.121270302117663e-08,3.347748291148883e-10
4.419399951878846e-06,0.1513856852182505,0.46346346346346345,0.0,0.0,0.0,0.009643424432154598,0.007779622919580963,0.10872664770238265,0.007842504092105807,0.00021304552596595263,0.02238911666336663,0.030588908891240458,0.0027197980513779625,3.2731141608652805e-07,0.0,0.49564790692435523,0.0005020823571044429,1.356491732354532e-06,7.906778990318702e-05,9.10238944221605e-07,3.3151848436035566e-07,9.182489005154967e-08,0.0002356051145319861,3.406172626357931e-09,0.00034337991873365056,1.7790306872369876e-09,1.8470216828621782e-07,0.002060872195702574,3.6322442364224113e-07,3.0196417317598925e-06,0.0031163719459176265,4.497458552727661e-08,0.0018981236302685965,4.265577652133452e-10,4.284780381529612e-06,2.8721666841257355e-05,8.309175204323304e-10,5.277366039819725e-08,7.535933377878661e-05,1.054591331773782e-09,7.559957613974218e-10,5.138366219618927e-05,8.462046011576198e-05,1.8185503022778e-08,8.108587060510143e-08,3.347517671505075e-10
4.4380775223692576e-06,0.1514114148215111,0.46346346346346345,0.0,0.0,0.0,0.009578294676726277,0.007812130725015385,0.10886413508748531,0.007850600857561412,0.00021310617470511882,0.022402119620751962,0.030642262665908575,0.002713098524670944,3.2655143541279657e-07,0.0,0.4956858240336682,0.0005000726731842212,1.3473802330248447e-06,7.877692663772053e-05,9.05039751573946e-07,3.279607161760475e-07,9.083844783662219e-08,0.0002329887342858883,3.3683445228325777e-09,0.0003395474987394841,1.7591751499513417e-09,1.8480943807986176e-07,0.0020571337383216283,3.6256552824472664e-07,3.0085800615693076e-06,0.0031160323042016685,4.496970183649543e-08,0.001897971158748929,4.267451580276381e-10,4.2813763370527035e-06,2.861734246309394e-05,8.2790040773937e-10,5.2994179598108584e-08,7.509186038379012e-05,1.0508485173547092e-09,7.533130677822397e-10,5.1201606534183684e-05,8.43212324189278e-05,1.8121070809741508e-08,8.095932748904924e-08,3.3472299979629833e-10
4.456755092859669e-06,0.15143696462761547,0.46346346346346345,0.0,0.0,0.0,0.009513690466075284,0.007844562373136096,0.1090005658690509,0.007858629908369193,0.00021316358904075573,0.022414913617741783,0.0306953500540189,0.0027064402999085763,3.257971127978366e-07,0.0,0.4957234558300572,0.0004980756177582643,1.338341818583098e-06,7.848749675161124e-05,8.998845688173157e-07,3.2444750169910104e-07,8.986436935686399e-08,0.0002304047714917545,3.3309851191924877e-09,0.000335762580114107,1.7395657143981275e-09,1.8491498402444419e-07,0.0020534064662953927,3.6190860423898866e-07,2.997563095770965e-06,0.0031156409890037737,4.4964072200036546e-08,0.001897786580034896,4.269290967105407e-10,4.277931156949267e-06,2.8513303665764714e-05,8.248914985933894e-10,5.321418217901482e-08,7.482476834006205e-05,1.0471110247171742e-09,7.506341671465147e-10,5.101979204776938e-05,8.402236861052314e-05,1.8056723940313108e-08,8.083308065995814e-08,3.3468859405096483e-10
4.475432663350081e-06,0.15146233634564482,0.46346346346346345,0.0,0.0,0.0,0.009449606532644077,0.007876918062486561,0.10913594985474888,0.007866591949534847,0.00021321780417132033,0.022427501333474695,0.03074817348495108,0.002699822969837578,3.2504836272623853e-07,0.0,0.4957608050487534,0.0004960910965002035,1.3293757619721041e-06,7.819949554022358e-05,8.947729210041691e-07,3.209781986635293e-07,8.890247499329096e-08,0.00022785281742001204,3.294088506701169e-09,0.00033202456938723456,1.7201993058430154e-09,1.8501882822192727e-07,0.002049690537574883,3.612536794637535e-07,2.986590940807263e-06,0.0031151986085560936,4.4957705397839854e-08,0.0018975702709855906,4.271096287192953e-10,4.274445724707685e-06,2.840955958073819e-05,8.218910586757922e-10,5.3433669487755854e-08,7.455809112437261e-05,1.0433793227266812e-09,7.479593961662769e-10,5.083824205039309e-05,8.372390793641892e-05,1.7992470665815976e-08,8.070713682648239e-08,3.3464861598516013e-10
4.494110233840493e-06,0.15148753166799736,0.46346346346346345,0.0,0.0,0.0,0.00938603767540977,0.007909197994196334,0.10927029674100555,0.007874487676050472,0.00021326885489602495,0.02243988541062558,0.030800735358070763,0.0026932461325319935,3.24305101430671e-07,0.0,0.4957978743920481,0.000494119015618691,1.3204813452775268e-06,7.791291820424103e-05,8.897043359522473e-07,3.175521725438373e-07,8.79525901095248e-08,0.0002253324677747387,3.257648840688053e-09,0.00032833287928415354,1.701072881651721e-09,1.85120992473416e-07,0.002045986103668795,3.60600780622147e-07,2.9756636893908854e-06,0.00311470576483909,4.495061011960181e-08,0.0018973226045946223,4.272867987267104e-10,4.270920914067674e-06,2.8306119007670275e-05,8.18899344041121e-10,5.36526428887019e-08,7.429186116873827e-05,1.0396538656205405e-09,7.452890810212519e-10,5.065697913419981e-05,8.342588843908143e-05,1.7928318982283465e-08,8.05815024650739e-08,3.3460313125850805e-10
4.512787804330905e-06,0.1515125522465233,0.46346346346346345,0.0,0.0,0.0,0.009322978755797948,0.00794140237176077,0.1094036161195622,0.007882317773533628,0.00021331677563805394,0.022452068457579605,0.030853038044557565,0.0026867093910622544,3.235672467537767e-07,0.0,0.4958346665312621,0.0004921592818753455,1.311657859104646e-06,7.762775985491114e-05,8.846783507409665e-07,3.141688009536303e-07,8.701454043278647e-08,0.0002228433224798663,3.2216603374480135e-09,0.0003246869284424197,1.682183429819761e-09,1.8522149829718725e-07,0.0020422933100951004,3.599499333616115e-07,2.9647814282587143e-06,0.003114163053925999,4.4942794969751446e-08,0.0018970439502028415,4.274606531403044e-10,4.2673575811115925e-06,2.820299043842786e-05,8.159166018130868e-10,5.3871103762285914e-08,7.402610993086934e-05,1.0359350939954963e-09,7.426235381025995e-10,5.047602521853035e-05,8.312834703832463e-05,1.7864276647631365e-08,8.045618381943074e-08,3.345522045886509e-10
4.531465374821317e-06,0.15153739977005218,0.46346346346346345,0.0,0.0,0.0,0.009260424698566708,0.007973531401016766,0.10953591747577365,0.007890082918116615,0.00021336160043817568,0.02246405304793982,0.030905083887003738,0.002680212353568523,3.228347182031027e-07,0.0,0.49587118410628345,0.0004902118026003579,1.3029046027200174e-06,7.734401545277014e-05,8.796945063912293e-07,3.10827472096489e-07,8.608815720392473e-08,0.00022038498581330236,3.1861172761891715e-09,0.00032108614157268917,1.6635279698081996e-09,1.8532036692453265e-07,0.0020386122963257786,3.593011622638389e-07,2.953944228284736e-06,0.0031135710658684464,4.493426846579462e-08,0.0018967346734250256,4.276312355823662e-10,4.263756564987494e-06,2.810018205146579e-05,8.129430700226385e-10,5.4089053504812144e-08,7.376086788316196e-05,1.0322234346522567e-09,7.399630739021858e-10,5.0295401542411916e-05,8.283131951872466e-05,1.7800351178992263e-08,8.033118688648531e-08,3.3449590031088717e-10
4.5501429453117286e-06,0.1515620758471978,0.46346346346346345,0.0,0.0,0.0,0.009198370491488436,0.008005585290062652,0.10966721018881513,0.007897783776515345,0.00021340336295551826,0.022475841720653707,0.030956875199545847,0.0026737546332400324,3.221074369178979e-07,0.0,0.4959074297256796,0.00048827648561285873,1.2942208840363517e-06,7.706167990160733e-05,8.747523510790477e-07,3.0752758230993287e-07,8.51732717478043e-08,0.00021795706643180696,3.151013999383207e-09,0.0003175299495157105,1.6451035528366955e-09,1.854176193008878e-07,0.0020349431958641417,3.586544908586896e-07,2.9431521567895166e-06,0.0031129303846923325,4.4925039038258185e-08,0.0018963951361480934,4.2779859092720405e-10,4.260118694247035e-06,2.7997701717714178e-05,8.099789777773068e-10,5.430649352793681e-08,7.34961645228434e-05,1.0285193007387664e-09,7.373079851146178e-10,5.011512867150952e-05,8.253484054119836e-05,1.7736549855182837e-08,8.020651746663163e-08,3.344342818662092e-10
4.56882051580214e-06,0.15158658208978873,0.46346346346346345,0.0,0.0,0.0,0.00913681118418269,0.00803756424916296,0.10979750353348494,0.007905421006222923,0.00021344209647353434,0.022487436980621864,0.03100841426837823,0.0026673358482200964,3.21385325603033e-07,0.0,0.49594340596723013,0.00048635323931978775,1.2856060194267273e-06,7.678074801505782e-05,8.69851437066883e-07,3.0426853844219715e-07,8.426972083053803e-08,0.00021555917731777964,3.1163449120147115e-09,0.0003140177892065815,1.6269072617006028e-09,1.855132760907663e-07,0.00203128613640507,3.5800994165213687e-07,2.932405266312721e-06,0.0031122415884760443,4.491511503181609e-08,0.0018960256965809342,4.279627611765779e-10,4.256444781540639e-06,2.789555701001774e-05,8.070245455343651e-10,5.4523425257997307e-08,7.323202839636883e-05,1.0248230920901546e-09,7.346585588817255e-10,4.99352265145573e-05,8.223894367020825e-05,1.7672879722511808e-08,8.008218111810404e-08,3.3436741233457303e-10
4.587498086292552e-06,0.15161092009042842,0.46346346346346345,0.0,0.0,0.0,0.009075741886983351,0.008069468490648627,0.10992680668189021,0.00791299525569809,0.0002134778339059466,0.022498841299276498,0.03105970335225493,0.0026609556215185463,3.20668308484683e-07,0.0,0.4959791153784516,0.0004844419727089628,1.2770593335825253e-06,7.650121452619498e-05,8.649913245707202e-07,3.0104975633228036e-07,8.337734064410375e-08,0.00021319093575153763,3.0821044811650633e-09,0.00031054910363445196,1.6089362105594168e-09,1.8560735768263778e-07,0.0020276412399873453,3.5736753615347526e-07,2.921703606533708e-06,0.0031115052494286024,4.490450470642119e-08,0.0018956267093018203,4.281237905002852e-10,4.252735627270266e-06,2.7793755210156557e-05,8.040799853045084e-10,5.473985013536532e-08,7.296848712248707e-05,1.021135195553235e-09,7.320150730242966e-10,4.975571433925013e-05,8.194366139993814e-05,1.7609347600413108e-08,7.995818321057955e-08,3.342953538055111e-10
4.606175656782964e-06,0.15163509142279488,0.46346346346346345,0.0,0.0,0.0,0.009015157770091752,0.008101298228834616,0.1100551287046575,0.007920507164511011,0.00021351060780087181,0.022510057115029545,0.031110744682865166,0.0026546135809425516,3.1995631128621463e-07,0.0,0.49601456047698594,0.0004825425953659123,1.2685801593851312e-06,7.622307407891929e-05,8.601715773145538e-07,2.9787066224123543e-07,8.249597360764495e-08,0.00021085196329951247,3.0482872358605112e-09,0.00030712334182981637,1.591187544874203e-09,1.8569988419250082e-07,0.002024008623114143,3.5672729489613425e-07,2.9110472117750512e-06,0.0031107219339394235,4.48932162380185e-08,0.0018951985252885484,4.2828171932928836e-10,4.248992016042109e-06,2.7692303314216905e-05,8.011455008080256e-10,5.4955769613852614e-08,7.270556741011491e-05,1.0174559852350026e-09,7.293777962214639e-10,4.957661078471455e-05,8.16490251749771e-05,1.7545960085849454e-08,7.983452887288051e-08,3.342181681336963e-10
4.624853227273376e-06,0.15165909764244712,0.46346346346346345,0.0,0.0,0.0,0.008955054062820293,0.008133053679933654,0.11018247857196994,0.007927957363475145,0.00021354045034443911,0.022521086833650603,0.031161540465167732,0.002648309359040516,3.1924926120260946e-07,0.0,0.49604974375094524,0.00048065501744200636,1.2601678378195204e-06,7.594632124405339e-05,8.553917669359222e-07,2.947306907225732e-07,8.162546079026418e-08,0.00020854188581496873,3.014887767061455e-09,0.00030373995886081006,1.5736584413847216e-09,1.8579087546714084e-07,0.0020203883968655276,3.560892374579829e-07,2.900436114605355e-06,0.003109892202621065,4.488125771916748e-08,0.0018947414919441162,4.2843659104505733e-10,4.2452147206953425e-06,2.7591208038430823e-05,7.982212876437185e-10,5.517118516016583e-08,7.244329507491356e-05,1.013785822736796e-09,7.267469881774961e-10,4.9397933872918925e-05,8.135506540938683e-05,1.748272355736222e-08,7.97112230638437e-08,3.341359160961371e-10
4.643530797763788e-06,0.1516829402870678,0.46346346346346345,0.0,0.0,0.0,0.008895426059853119,0.008164735062191007,0.11030886514267713,0.007935346473742059,0.00021356739332123751,0.022531932824778424,0.031212092874547893,0.002642042593603193,3.1854708703065113e-07,0.0,0.49608466765573545,0.00047877914975549146,1.2518217188302831e-06,7.567095053002753e-05,8.506514686526759e-07,2.916292864622348e-07,8.076564981306643e-08,0.000206260333926026,2.9819007347418447e-09,0.00030039841655630335,1.556346111859757e-09,1.8588035105519788e-07,0.0020167806663867337,3.5545338237061864e-07,2.8898703330340595e-06,0.003109016609658499,4.4868637149643375e-08,0.0018942559526957067,4.285884446217811e-10,4.241404500090743e-06,2.7490475792749715e-05,7.953075325217288e-10,5.5386098254777156e-08,7.218169495168331e-05,1.0101250559252734e-09,7.241228987410997e-10,4.9219700947970685e-05,8.106181138525858e-05,1.7419644153574566e-08,7.958827049239321e-08,3.3404865824646993e-10
