Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175)
4.368943010304058e-08,0.13120070721443325,0.46346346346346345,0.0,0.0,0.0,0.0719932677991255,3.8458219393218007e-07,0.001994873504466457,2.3995694614047855e-06,2.661498574534149e-07,0.00021040797169052998,2.0039189129632246e-05,0.0006899157391816757,3.663777847383761e-09,0.0,0.4637616623636386,0.0007390938695230228,9.981739928079324e-06,7.638944354073526e-05,4.58118165656533e-06,3.846128468093872e-06,1.0720723402019307e-06,0.00010811385072317718,1.544310932302513e-09,2.7728224168376315e-05,1.4365819062475975e-10,1.7357423283179252e-09,6.817259751975727e-06,1.2013642816041786e-09,5.445464033251528e-07,4.032813707238007e-05,5.774435721074082e-10,1.0720111959846968e-05,4.0033420674845546e-12,3.406813878062978e-08,3.79427720015504e-11,1.083147127656603e-15,2.6087366554082645e-12,7.82239840278131e-12,1.0945635648590483e-16,7.844857778030405e-17
4.451231890498196e-08,0.13120977897288014,0.46346346346346345,0.0,0.0,0.0,0.07196760693707224,4.073897130871524e-07,0.002036765646420797,2.50261747875875e-06,2.7750059372354234e-07,0.0002173061904392551,2.1075196179193354e-05,0.0007070943804505784,3.859054066402818e-09,0.0,0.463772487622878,0.0007494931917254754,9.978215109859443e-06,7.650208229425536e-05,4.604450078150445e-06,3.900065301499754e-06,1.086915344451348e-06,0.0001115335811022779,1.5932374337119853e-09,2.915131503374215e-05,1.5103113682012885e-10,1.7926495762487035e-09,7.183774418735232e-06,1.2659566583019515e-09,5.492821203071086e-07,4.1204883222632455e-05,5.900403374758459e-10,1.1083578485350888e-05,4.1354325849167216e-12,3.53288039362326e-08,4.28080392611594e-11,1.2220631948598926e-15,2.7634493092168437e-12,9.001558561966574e-12,1.2595597791637172e-16,9.02740401398375e-17
4.615809650886473e-08,0.13122800618743613,0.46346346346346345,0.0,0.0,0.0,0.0719158433113982,4.554994382092692e-07,0.0021207665565558345,2.718357409246167e-06,3.009780129176377e-07,0.00023134841926797427,2.3248531195029015e-05,0.0007417425551683944,4.271881070181628e-09,0.0,0.46379456597420354,0.0007698467151573215,9.971103877799054e-06,7.672920576635668e-05,4.649890876292712e-06,4.005490069479158e-06,1.1159267822845823e-06,0.00011843701201507785,1.6920182969861616e-09,3.211180058295172e-05,1.6636923042450743e-10,1.9084917889184678e-09,7.950468366697556e-06,1.4010746523953348e-09,5.587875168862804e-07,4.2967176002047846e-05,6.153634498598867e-10,1.1823690074050108e-05,4.404645939728957e-12,3.790030182698849e-08,5.4072414563114335e-11,1.543703811250629e-15,3.0897973667485823e-12,1.1815652210275532e-11,1.6533271720386595e-16,1.184957882435268e-16
4.78038741127475e-08,0.13124634153853848,0.46346346346346345,0.0,0.0,0.0,0.07186350611077166,5.070039871416072e-07,0.002205048809122568,2.947448862107172e-06,3.25494506929463e-07,0.00024571000508252533,2.555966922960493e-05,0.000776760751999826,4.715354686480956e-09,0.0,0.46381719908316155,0.000789618820463211,9.963912686419098e-06,7.695862321265182e-05,4.693900341381075e-06,4.10771579948066e-06,1.1440570085643667e-06,0.0001254188866318719,1.7919386115018154e-09,3.52239611195604e-05,1.824931430276505e-10,2.0269686167520064e-09,8.762398892562458e-06,1.544165407281253e-09,5.68339110066429e-07,4.474087091077278e-05,6.408544678459073e-10,1.2580925446287174e-05,4.680428334982092e-12,4.053672488674463e-08,6.764598358497047e-11,1.9313017734843676e-15,3.439174279326092e-12,1.5339741602650233e-11,2.146442096434556e-16,1.538378857793079e-16
4.944965171663027e-08,0.13126478095274716,0.46346346346346345,0.0,0.0,0.0,0.07181061368766421,5.619827601285088e-07,0.0022896035749692977,3.19049233761893e-06,3.5105500884089547e-07,0.00026038113020348017,2.8011748202700767e-05,0.0008121280243444934,5.190595772813877e-09,0.0,0.4638403685412642,0.0008088236631770148,9.956644081642134e-06,7.719013959114497e-05,4.736513736684845e-06,4.206820171261886e-06,1.1713274124301661e-06,0.00013247141517667123,1.8928872395061916e-09,3.848671794430941e-05,1.9939728595913896e-10,2.1479990665498837e-09,9.619934666148672e-06,1.69529391333103e-09,5.77937643764075e-07,4.652557823791764e-05,6.66507672853795e-10,1.335476073550035e-05,4.962613869311035e-12,4.3235759551176134e-08,8.387275705714006e-11,2.394688203162428e-15,3.81211867233048e-12,1.971218138412939e-11,2.7582641003573164e-16,1.976878535618584e-16
5.1095429320513035e-08,0.13128332044746227,0.46346346346346345,0.0,0.0,0.0,0.07175718394732955,6.205119206823986e-07,0.002374422206807794,3.4480976333760867e-06,3.7766396608396473e-07,0.0002753522229423516,3.060777690024223e-05,0.0008478239382007593,5.698706023186098e-09,0.0,0.4638640564036646,0.0008274750281806055,9.949300546958803e-06,7.742356686915011e-05,4.777765431115055e-06,4.302878969018149e-06,1.197758862843067e-06,0.00013958727379159946,1.9947596505367386e-09,4.189877903091917e-05,2.1707496531362348e-10,2.271504174471119e-09,1.052338810137154e-05,1.8545152451948247e-09,5.87583489717416e-07,4.8320917905029645e-05,6.92317488233717e-10,1.4144686798756095e-05,5.251039920756505e-12,4.599514223801405e-08,1.03128690389975e-10,2.9446081440641722e-15,4.209147214352486e-12,2.509053746057918e-11,3.5108409064619766e-16,2.516258769709316e-16
5.27412069243958e-08,0.13130195612753875,0.46346346346346345,0.0,0.0,0.0,0.07170323435857476,6.82664467680931e-07,0.0024594962360585566,3.720882874816063e-06,4.0532536109018767e-07,0.0002906139516553471,3.335063433486015e-05,0.0008838285647881181,6.240766785918233e-09,0.0,0.46388824517783395,0.0008455863443353747,9.941884504972829e-06,7.765872421361637e-05,4.817688931997066e-06,4.395966148185531e-06,1.2233717268985094e-06,0.00014675957775355569,2.0974575425642948e-09,4.545865797949429e-05,2.3551848014730585e-10,2.3974069569776413e-09,1.147301852247618e-05,2.0218751198800073e-09,5.972766792078353e-07,5.012651937068261e-05,7.182784777600048e-10,1.49502087665051e-05,5.545547041809134e-12,4.881265861760539e-08,1.2582264575188862e-10,3.592748242740384e-15,4.630755106270511e-12,3.16531499141106e-11,4.4291271062555456e-16,3.174404800193936e-16
5.438698452827857e-08,0.1313206841861303,0.46346346346346345,0.0,0.0,0.0,0.07164878196419791,7.485103070784805e-07,0.0025448173698662613,4.009473554805639e-06,4.3404273093896656e-07,0.0003061572189600222,3.624306940833117e-05,0.0009201224731747384,6.817837958714115e-09,0.0,0.4639129178125836,0.0008631706984689969,9.934398318897105e-06,7.789543804179792e-05,4.856316916508966e-06,4.486153899589022e-06,1.2481858874131648e-06,0.00015398185613227198,2.2008884835084953e-09,4.9164691834335845e-05,2.547192147909809e-10,2.525632363123241e-09,1.2469035189205039e-05,2.1974104299651813e-09,6.070169329225671e-07,5.1942021531101905e-05,7.44385344074453e-10,1.5770845610055942e-05,5.845978859982276e-12,5.168614292465677e-08,1.5239726252420195e-10,4.351761819955777e-15,5.07741656771248e-12,3.960071747371099e-11,5.541205870464096e-16,3.9714441559347305e-16
5.603276213216134e-08,0.13133950090248203,0.46346346346346345,0.0,0.0,0.0,0.07159384339108024,8.181163230593248e-07,0.0026303774882713,4.314501586361437e-06,4.6381918602661784e-07,0.00032197315612410635,3.928770086072375e-05,0.0009566867229275637,7.430956962048922e-09,0.0,0.4639380576874468,0.0008802408486966087,9.926844293999142e-06,7.813354195271048e-05,4.893681261760534e-06,4.573512710844402e-06,1.2722207597147792e-06,0.0001612480278891503,2.304965573117576e-09,5.301505777256739e-05,2.746677253128312e-10,2.656107228262776e-09,1.3511600178072453e-05,2.3811497514519478e-09,6.168036888776746e-07,5.3767072617202814e-05,7.706329270845247e-10,1.6606129727102646e-05,6.152181989619262e-12,5.461347731931966e-08,1.833297321642105e-10,5.235291218332002e-15,5.549585319730343e-12,4.915789415562295e-11,6.878512362282974e-16,4.929906777408333e-16
5.767853973604411e-08,0.13135840264119122,0.46346346346346345,0.0,0.0,0.0,0.07153843485991718,8.915464484880327e-07,0.0027161686415415357,4.6366043720281655e-06,4.94657427741397e-07,0.0003380531176362016,4.248701750012213e-05,0.0009935028567977834,8.081137793382404e-09,0.0,0.46396364860243516,0.0008968092370600185,9.919224678993812e-06,7.837287654058531e-05,4.929813073480423e-06,4.658111424867576e-06,1.2954953076053054e-06,0.00016855237944330927,2.4096071255867476e-09,5.7007788647197906e-05,2.9535382004612584e-10,2.788760229261785e-09,1.4600831114848925e-05,2.573113825390854e-09,6.266361286835203e-07,5.560133008822805e-05,7.970162023193065e-10,1.7455606545912303e-05,6.464005949885823e-12,5.759259129805234e-08,2.1913247290561548e-10,6.257987294637154e-15,6.0476950627070405e-12,6.057489036729117e-11,8.476057775206838e-16,6.074885587232163e-16
5.9324317339926876e-08,0.13137738585097578,0.46346346346346345,0.0,0.0,0.0,0.07148257219460676,9.688617347014814e-07,0.0028021830476027414,4.976423890974196e-06,5.265597651980747e-07,0.0003543886759507364,4.584337869646502e-05,0.0010305528934385706,8.769370159835342e-09,0.0,0.4639896747681514,0.0009128880014662271,9.911541667385815e-06,7.861328915134312e-05,4.964742713183098e-06,4.740017295252563e-06,1.318028058468727e-06,0.00017588954362085052,2.5147363717281616e-09,6.114078745138998e-05,3.1676663452774763e-10,2.9235218411436845e-09,1.5736803765594968e-05,2.7733160145753993e-09,6.365132022907174e-07,5.744446052222139e-05,8.235302792462362e-10,1.8318834147115956e-05,6.781303090435373e-12,6.062146113661649e-08,2.6035370469552164e-10,7.43552606724687e-15,6.572159949797363e-12,7.41290730674496e-11,1.0372653238793778e-15,7.434196966039665e-16
6.097009494380964e-08,0.1313964470635359,0.46346346346346345,0.0,0.0,0.0,0.07142627083133057,1.0501204207399342e-06,0.0028884130895001437,5.334605803995831e-06,5.595281311326415e-07,0.0003709716163910206,4.9359015114800646e-05,0.0010678193201460327,9.496618684174964e-09,0.0,0.4640161207962234,0.0009284889869350412,9.903797398766711e-06,7.88546336460031e-05,4.998499823781442e-06,4.819296038488941e-06,1.3398371175190956e-06,0.00018325447984637793,2.6202811786999267e-09,6.541184081395576e-05,3.3889470141756754e-10,3.060324295041259e-09,1.691955449955063e-05,2.9817627376494084e-09,6.464336511709577e-07,5.929613950360097e-05,8.501703995517477e-10,1.919538290125462e-05,7.103928523346286e-12,6.3698109351292e-08,3.075779279474385e-10,8.784622620032696e-15,7.123375056563659e-12,9.012655987387274e-11,1.261113287754886e-15,9.038540621388273e-16
6.261587254769241e-08,0.13141558289243407,0.46346346346346345,0.0,0.0,0.0,0.0713695458273518,1.1353780020336058e-06,0.0029748513128762173,5.711798577381821e-06,5.935640970344595e-07,0.0003877939321991175,5.3036029665999636e-05,0.0011052850856193427,1.0263822180303405e-08,0.0,0.46404297169003195,0.0009436237561994548,9.895993960070105e-06,7.909677018315802e-05,5.031113353756149e-06,4.896011883233484e-06,1.3609401812411972e-06,0.00019064245547384536,2.7261737858394193e-09,6.981863160688032e-05,3.6172601581728617e-10,3.1991015373593695e-09,1.8149082632992674e-05,3.198453882233838e-09,6.563960300012588e-07,6.115605150801433e-05,8.769319353880055e-10,2.0084835120818415e-05,7.431740060693124e-12,6.682060417879067e-08,3.6142630899316275e-10,1.0323042343951556e-14,7.701716846917811e-12,1.089038012548989e-10,1.5238575202409439e-15,1.0921658261625361e-15
6.426165015157518e-08,0.1314347900319609,0.46346346346346345,0.0,0.0,0.0,0.07131241186954139,1.2246872984986377e-06,0.0030614904234828313,6.108652627224599e-06,6.286688875549737e-07,0.00040484781972797415,5.6876398659272303e-05,0.0011429335927414022,1.1071892996491468e-08,0.0,0.46407021283572325,0.000958303599707706,9.88813338678654e-06,7.933956500156423e-05,5.062611580007562e-06,4.970227616880499e-06,1.3813545500934634e-06,0.00019804902820448603,2.8323505558625762e-09,7.43587507067324e-05,3.852480962056142e-10,3.3397891901112653e-09,1.9425352657932605e-05,3.42338319775574e-09,6.663987270046959e-07,6.302388978459618e-05,9.038103875872709e-10,2.098678472623147e-05,7.764598157252567e-12,6.99870590773259e-08,4.2255697369053535e-10,1.2069609556923458e-14,8.307543635056916e-12,1.308291447602127e-10,1.830652198904088e-15,1.3120490468523614e-15
6.590742775545795e-08,0.13145406525597983,0.46346346346346345,0.0,0.0,0.0,0.07125488328264176,1.318098522008656e-06,0.003148323284733997,6.525819485528141e-06,6.648433942272265e-07,0.00042212567377210205,6.088197314305716e-05,0.0011807486913815138,1.192171642484588e-08,0.0,0.4640978299934962,0.0009725395450593592,9.880217664139652e-06,7.958289019618464e-05,5.093022129454533e-06,5.042004629575791e-06,1.4010971405146708e-06,0.00020547002954660398,2.9387517407901303e-09,7.902970794633069e-05,4.094480411782151e-10,3.482324512397909e-09,2.0748296359089408e-05,3.656538668584583e-09,6.764399830168475e-07,6.48993562357697e-05,9.308013838457456e-10,2.190083692529411e-05,8.10236585788882e-12,7.319563224343386e-08,4.916652108996951e-10,1.4044213549966331e-14,8.941196043163206e-12,1.563043758308335e-10,2.187119387893301e-15,1.5675331221111062e-15
6.755320535934072e-08,0.1314734054167664,0.46346346346346345,0.0,0.0,0.0,0.07119697403728215,1.4156593432399035e-06,0.0032353429152859902,6.963950988921523e-06,7.020881885449959e-07,0.0004396200830303626,6.505448041950579e-05,0.0012187146712191533,1.2814150174627828e-08,0.0,0.46412580928914854,0.0009863423658980934,9.87224872822553e-06,7.982662349970167e-05,5.122371999423066e-06,5.111402955767843e-06,1.4201844962588696e-06,0.0002129015492538394,3.045321261704927e-09,8.38289423068257e-05,4.3431258225228536e-10,3.626646362977139e-09,2.211781482470634e-05,3.8979028684576305e-09,6.865179093056456e-07,6.678216129477017e-05,9.579006768791777e-10,2.28266079053084e-05,8.444908749138446e-12,7.64445261371177e-08,5.69483588796235e-10,1.6267812143465746e-14,9.602997454854588e-12,1.8576623036651688e-10,2.5993702028597547e-15,1.86299795871305e-15
6.919898296322348e-08,0.1314928074438521,0.46346346346346345,0.0,0.0,0.0,0.0711386977577622,1.5174149578915304e-06,0.003322542486633397,7.423698490554956e-06,7.404035344528425e-07,0.00045732382569309965,6.939552571695902e-05,0.0012568162545870682,1.3750023906603752e-08,0.0,0.46415413720586834,0.0009997225902900282,9.864228467117762e-06,8.007064807926e-05,5.150687576889522e-06,5.178481313423056e-06,1.438632799094027e-06,0.0002203399206717294,3.152006501348427e-09,8.87538314053835e-05,4.598281330216892e-10,3.772695163858677e-09,2.353378035757223e-05,4.1474532973154296e-09,6.966305042193356e-07,6.867202380106631e-05,9.851041425524423e-10,2.3763724537014423e-05,8.792094914520592e-12,7.973198701323294e-08,6.567819876964241e-10,1.8762432857659034e-14,1.0293254464396554e-11,2.1968787453895237e-10,3.0740255175568777e-15,2.2031888129669706e-15
7.084476056710625e-08,0.1315122683428679,0.46346346346346345,0.0,0.0,0.0,0.07108006772961857,1.6234081522674383e-06,0.003409915320722297,7.905712095809696e-06,7.797894002866696e-07,0.00047522986514706155,7.390659400593246e-05,0.0012950385893330965,1.4730138825908647e-08,0.0,0.4641828005762509,0.001012690508624049,9.856158721940168e-06,8.031485234568618e-05,5.17799465666096e-06,5.24329714107605e-06,1.4564578789126304e-06,0.00022778170693294416,3.2587581087137206e-09,9.380170032542986e-05,4.859808349059376e-10,3.920412864870868e-09,2.4996038291542333e-05,4.4051627014807444e-09,7.067756687468461e-07,7.056867087383078e-05,1.0124077779850104e-09,2.47118240896153e-05,9.143794893156623e-12,8.305630445981573e-08,7.54367552970885e-10,2.1551171798622833e-14,1.1012257321583207e-11,2.585803475020962e-10,3.618236151271156e-15,2.593230759284632e-15
7.249053817098902e-08,0.13153178519438033,0.46346346346346345,0.0,0.0,0.0,0.07102109690698417,1.733679368197632e-06,0.003497454887586062,8.410639922480939e-06,8.202454701960039e-07,0.0004933313457931179,7.858905194576178e-05,0.001333367241701441,1.575526733128611e-08,0.0,0.46421178657453627,0.0010252561810683628,9.848041287908872e-06,8.055912976868724e-05,5.204318458570757e-06,5.305906632883012e-06,1.473675223299533e-06,0.00023522368795332601,3.365529814958505e-09,9.896982982737396e-05,5.127565996894678e-10,4.069742909157971e-09,2.6504408717721223e-05,4.670999377914607e-09,7.169512210408843e-07,7.247183778360599e-05,1.039807699634206e-09,2.5670553956326143e-05,9.499881641343488e-12,8.641581094139435e-08,8.630845714430904e-10,2.465819035596166e-14,1.1760280372137787e-11,3.029939629166391e-10,4.239702479951411e-15,3.0386427457073585e-15
7.413631577487179e-08,0.13155135515272237,0.46346346346346345,0.0,0.0,0.0,0.0709617979197513,1.8482667672794667e-06,0.0035851548030039425,8.939127385970552e-06,8.61771155080066e-07,0.000511621588972206,8.344414994989515e-05,0.0013717881892345062,1.682615271861839e-08,0.0,0.4642410827090521,0.0010374294446101092,9.839877915345225e-06,8.08033786970266e-05,5.2296836437528574e-06,5.366364771808664e-06,1.4902999865913896e-06,0.0002426628481840098,3.4722782600059475e-09,0.0001042554639753311,5.401411490352483e-10,4.2206301995702935e-09,2.805868812427225e-05,4.944927463248249e-09,7.2715490994833e-07,7.438126782232685e-05,1.067300141358367e-09,2.6639571389911914e-05,9.860230496757511e-12,8.980888134330787e-08,9.838142748347294e-10,2.810870981318001e-14,1.25375824934997e-11,3.535196655855536e-10,4.946693419220732e-15,3.545351199253693e-15
7.578209337875456e-08,0.13157097544482219,0.46346346346346345,0.0,0.0,0.0,0.07090218308054795,1.9672062944226874e-06,0.003673008826178646,9.491816509857966e-06,9.043656030712247e-07,0.0005300940889946455,8.847302435804743e-05,0.001410287813696139,1.7943508936528027e-08,0.0,0.46427067681485457,0.001049219919701383,9.831670310661016e-06,8.10475021866174e-05,5.254114330047215e-06,5.4247253610521644e-06,1.5063469984566152e-06,0.00025009636507359977,3.578962829182986e-09,0.0001096558172163146,5.681200511616589e-10,4.373021065907128e-09,2.965865095406169e-05,5.2269072083326755e-09,7.373844276070318e-07,7.629671217186989e-05,1.0948814524621425e-09,2.7618543247650917e-05,1.0224719144980237e-11,9.323393251484005e-08,1.117474574117405e-09,3.1929003980260654e-14,1.3344407525888847e-11,4.107903398760399e-10,5.748064732749758e-15,4.119703147745767e-15
7.742787098263733e-08,0.1315906433690333,0.46346346346346345,0.0,0.0,0.0,0.07084226439153818,2.090531740681938e-06,0.0037610108574308485,1.0069345262109573e-05,9.480277095957705e-07,0.0005487425092679343,9.367669970377451e-05,0.0014488528940170952,1.9108020391794184e-08,0.0,0.46430055704655454,0.0010606370165364165,9.823420137317522e-06,8.129140783766867e-05,5.277634106589296e-06,5.4810410538225404e-06,1.521830772027079e-06,0.00025752159819540725,3.6855454992601297e-09,0.0001151680809474832,5.966787548670156e-10,4.526863232972116e-09,3.130405108430847e-05,5.516895239041004e-09,7.476374211638355e-07,7.821792977129023e-05,1.1225480957260395e-09,2.8607145745171353e-05,1.059322758805739e-11,9.668942281105317e-08,1.2650197287517099e-09,3.6146389961489965e-14,1.4180984698536457e-11,4.754820669254043e-10,6.653276623978631e-15,4.768478828003376e-15
