Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112),C6H10(145),C2H2(133),C6H10(157),C6H10(176),C6H10(175),C6H10(182),C6H10(185)
9.609202157984208e-08,0.13181625803795952,0.46346346346346345,0.0,0.0,0.0,0.07014489709320394,3.804345216331087e-06,0.004767617674389445,1.8549004995424286e-05,1.517298431741504e-06,0.0007707418116580354,0.0001651238682406749,0.0018870905632468768,3.57937691783376e-08,0.0,0.46465608689868965,0.001166699020962273,9.727352015213482e-06,8.401802449051974e-05,5.487415978946187e-06,5.991794513134917e-06,1.6622010249284668e-06,0.0003404984236141947,4.877737281247353e-09,0.00018463029109388294,9.565582563939021e-10,6.358272287176788e-09,5.3048254634955344e-05,9.349153858055811e-09,8.648060856143457e-07,0.00010034290699077179,1.441295396492183e-09,4.040134230649987e-05,1.501877021101325e-11,1.3757181851120194e-07,4.163734998568397e-09,1.189213032764649e-13,2.5806647250037512e-11,1.234650568840725e-09,1.695012273224839e-14,1.1900482793615163e-14,4.2756264060808326e-10,4.312611925291651e-10
9.651744361689921e-08,0.13182144151344274,0.46346346346346345,0.0,0.0,0.0,0.07012868231791225,3.8502923653505306e-06,0.004790713595176601,1.8787362650460837e-05,1.5318456337954217e-06,0.000775994061184513,0.0001670208197254343,0.0018970313729818511,3.6251642131393754e-08,0.0,0.4646644859752215,0.001168665935212415,9.725117352662208e-06,8.407891912664668e-05,5.491105300331783e-06,6.000982108114394e-06,1.6647246980985499e-06,0.00034235303545419583,4.904407241058455e-09,0.000186344772777583,9.654408822543146e-10,6.401601333148387e-09,5.360775158745227e-05,9.447761602746597e-09,8.674809058576288e-07,0.00010085323350991333,1.4486500115066768e-09,4.0680989854140566e-05,1.5124285318914122e-11,1.3853201147627508e-07,4.26440154004377e-09,1.2179718618868168e-13,2.6118330402768847e-11,1.2690725966184934e-09,1.7423629805814428e-14,1.2233135501882969e-14,4.406686358422661e-10,4.4499176973993277e-10
9.694286565395635e-08,0.13182662627325417,0.46346346346346345,0.0,0.0,0.0,0.07011245574105496,3.896550367029977e-06,0.004813815015570338,1.9027878296432378e-05,1.546462042019288e-06,0.0007812535997184617,0.0001689297441170654,0.0019069675045412626,3.671307239457866e-08,0.0,0.4646728958436786,0.0011706147628130408,9.72288102473216e-06,8.413974350986808e-05,5.494750926029535e-06,6.0100715017054e-06,1.667221331746334e-06,0.00034420566949402114,4.9310497605771425e-09,0.00018806437319757437,9.743500279843172e-10,6.444990565673451e-09,5.4169993624205046e-05,9.54685316889211e-09,8.701553019805775e-07,0.00010136378343828202,1.456007939920907e-09,4.096105581254731e-05,1.522994061182104e-11,1.3949316464158993e-07,4.36691402295319e-09,1.2472582568634193e-13,2.64321222465532e-11,1.304258155345411e-09,1.7907667205197385e-14,1.2573194145996606e-14,4.5409977610090144e-10,4.5908045631291414e-10
9.736828769101349e-08,0.13183181228515758,0.46346346346346345,0.0,0.0,0.0,0.07009621750884501,3.943119408441714e-06,0.004836921858864542,1.927056116063534e-05,1.5611475931694927e-06,0.0007865203508484499,0.00017085063771832835,0.0019168988091012292,3.717806506496663e-08,0.0,0.4646813163621051,0.0011725456261253468,9.720643051721328e-06,8.420049686380092e-05,5.498353161260989e-06,6.019063378707162e-06,1.6696911146465636e-06,0.00034605630840199255,4.957664585395595e-09,0.0001897890459462143,9.832854531472585e-10,6.488439249088975e-09,5.47349736647518e-05,9.646427308602081e-09,8.728292362075052e-07,0.00010187455416328959,1.4633691507458175e-09,4.124153638673507e-05,1.5335812765825817e-11,1.4045526007704708e-07,4.471294588519105e-09,1.277078550657355e-13,2.6748024050465602e-11,1.3402195907534025e-09,1.840240583370204e-14,1.2920779177607721e-14,4.678621221886874e-10,4.735344261950217e-10
9.779370972807062e-08,0.13183699951716413,0.46346346346346345,0.0,0.0,0.0,0.07007996776646658,3.98999967055906e-06,0.004860034048848756,1.9515420422966357e-05,1.5759022233521994e-06,0.0007917942387149691,0.0001727834964949893,0.0019268251391892012,3.764662511376302e-08,0.0,0.46468974738959573,0.0011744586468400947,9.718403453785914e-06,8.426117842465461e-05,5.501912309527159e-06,6.027958420100819e-06,1.6721342345210012e-06,0.0003479049352116886,4.984251467889669e-09,0.00019151874474820593,9.922469179949834e-10,6.531946858248957e-09,5.530268460026155e-05,9.746482768983753e-09,8.755026709785418e-07,0.00010238554309853868,1.4707335987678231e-09,4.152242781136432e-05,1.544182499032872e-11,1.4141828000686913e-07,4.577565473878135e-09,1.3074391037661396e-13,2.706603704220831e-11,1.3769693656408342e-09,1.8908018226371635e-14,1.3276012204841122e-14,4.819618065049278e-10,4.883609495167049e-10
9.821913176512776e-08,0.13184218793753077,0.46346346346346345,0.0,0.0,0.0,0.07006370665808098,4.037191328314755e-06,0.0048831515098058135,1.9762465215576123e-05,1.5907258680303188e-06,0.0007970751880072883,0.00017472831607893977,0.0019367463486764413,3.811875738651053e-08,0.0,0.4646981887862893,0.0011763539459811272,9.71616225094109e-06,8.432178744111842e-05,5.505428672616556e-06,6.036757303067587e-06,1.6745508780434144e-06,0.0003497515333165263,5.010810164078254e-09,0.00019325342346279356,1.00123418347367e-09,6.575512675595752e-09,5.58731192943264e-05,9.847018292284999e-09,8.781755689532199e-07,0.00010289674768363816,1.4781012532201464e-09,4.180372635055622e-05,1.5548048005944554e-11,1.4238220680896137e-07,4.685749010930166e-09,1.3383463038940187e-13,2.7386162408505762e-11,1.4145200599489903e-09,1.9424678551194874e-14,1.3639015993276716e-14,4.964050332683712e-10,5.035673931003597e-10
9.86445538021849e-08,0.1318473775147593,0.46346346346346345,0.0,0.0,0.0,0.07004743432683223,4.084694550659039e-06,0.004906274166509495,2.0011704622530088e-05,1.605618462030431e-06,0.0008023631239601239,0.00017668509177131065,0.0019466622927705192,3.859446660359319e-08,0.0,0.4647066404133632,0.001178231643908844,9.71391946306185e-06,8.438232317425e-05,5.508902550614451e-06,6.045460701006776e-06,1.6769412308445237e-06,0.0003515960864644174,5.03734043649795e-09,0.00019499303608590084,1.0102470112402393e-09,6.619136176380974e-09,5.644627058374282e-05,9.948032616028742e-09,8.808478930140571e-07,0.00010340816538407407,1.4854720701669577e-09,4.208542829770998e-05,1.565441078041379e-11,1.4334702301427052e-07,4.7958676251853405e-09,1.3698065656231514e-13,2.770840129549965e-11,1.4528843708306021e-09,1.9952562610201466e-14,1.4009914466853114e-14,5.111980787366572e-10,5.191612209626409e-10
9.906997583924203e-08,0.1318525682175949,0.46346346346346345,0.0,0.0,0.0,0.07003115091485297,4.132509500617471e-06,0.004929401944222165,2.0263147679475808e-05,1.6205799395496504e-06,0.0008076579723505154,0.0001786538185455815,0.0019565728280078252,3.907375736046676e-08,0.0,0.464715102133027,0.0011800918603236444,9.711675109883757e-06,8.444278489736462e-05,5.512334241910785e-06,6.054069283553649e-06,1.6793054775169093e-06,0.0003534385787525066,5.063842051286963e-09,0.00019673753675221288,1.0192851636680088e-09,6.662816660272095e-09,5.70221312792815e-05,1.0049524473151753e-08,8.835196062699267e-07,0.0001039197936910273,1.4928460190938126e-09,4.236752997532052e-05,1.5760978534674308e-11,1.4431271130614115e-07,4.9079438346091875e-09,1.4018263300845486e-13,2.803275480914011e-11,1.4920751127104858e-09,2.049184784044746e-14,1.4388832708693542e-14,5.263472914203796e-10,5.351499948106306e-10
9.949539787629917e-08,0.13185776001502467,0.46346346346346345,0.0,0.0,0.0,0.07001485656326996,4.180636335348442e-06,0.004952534768692436,2.051680337331705e-05,1.6356102341624392e-06,0.0008129596594945382,0.00018063449105068462,0.001966477812246096,3.955663412816446e-08,0.0,0.46472357380851687,0.0011819347142693329,9.709429211003746e-06,8.450317189592523e-05,5.515724043209233e-06,6.0625837165971565e-06,1.6816438016198728e-06,0.0003552789946219804,5.0903147808478495e-09,0.00019848687973720322,1.0283484038621362e-09,6.706553603551874e-09,5.760069416644655e-05,1.0151492592135553e-08,8.861906720594158e-07,0.00010443163012124304,1.5002230572957718e-09,4.265002773479811e-05,1.5867685556551745e-11,1.4527925451967026e-07,5.022000248466067e-09,1.4344120646282335e-13,2.8359224015576842e-11,1.5321052173383452e-09,2.1042713314890714e-14,1.477589696185436e-14,5.418590922917651e-10,5.515413745318261e-10
9.99208199133563e-08,0.13186295287627672,0.46346346346346345,0.0,0.0,0.0,0.06999855141220983,4.22907520620042e-06,0.004975672566152826,2.0772680641894507e-05,1.6507092788273637e-06,0.0008182681122442031,0.0001826271036141037,0.001976377104656964,4.004310125355029e-08,0.0,0.4647320553040894,0.0011837603241364872,9.707181785880904e-06,8.456348346743342e-05,5.51907224953501e-06,6.071004662297487e-06,1.6839563856842673e-06,0.0003571173188529564,5.116758401139728e-09,0.00020024101945910667,1.037436495665083e-09,6.750346322300047e-09,5.81819520062236e-05,1.0253935697141005e-08,8.888610539539859e-07,0.0001049436722168509,1.5076031545379602e-09,4.293291795628833e-05,1.5974591988310454e-11,1.462466356410594e-07,5.13805956616117e-09,1.4675702624932555e-13,2.8687809941546525e-11,1.572987733833799e-09,2.1605339743157645e-14,1.5171234629996996e-14,5.577399749879803e-10,5.683431186779051e-10
9.999999999999998e-08,0.13186814677081862,0.46346346346346345,0.0,0.0,0.0,0.06999551549604081,4.238125164629238e-06,0.004979979545258028,2.0820550777193334e-05,1.6535271153546323e-06,0.0008192568691268059,0.00018299928865614094,0.0019782189339653694,4.013403977676692e-08,0.0,0.46473363496386894,0.0011840982149984123,9.706763325365283e-06,8.457470035199319e-05,5.519690854217061e-06,6.072561713061091e-06,1.6843839801334865e-06,0.00035745923800484193,5.121676890481967e-09,0.00020056802797358307,1.0391307070006553e-09,6.7585031929690905e-09,5.8290433337114956e-05,1.0273054863745582e-08,8.893579904033281e-07,0.0001050389966440746,1.5089770818752208e-09,4.298561287302583e-05,1.5994506669229523e-11,1.4642677696957376e-07,5.159883588811175e-09,1.4738054216707207e-13,2.874920049441175e-11,1.5806919887153794e-09,2.1711369339615537e-14,1.5245738946521972e-14,5.60737012797834e-10,5.715162090639375e-10
1.0034624195041344e-07,0.13186814677081862,0.46346346346346345,0.0,0.0,0.0,0.06998223560080465,4.277826258768901e-06,0.004998815263317426,2.1030788373673178e-05,1.6658770058938022e-06,0.0008235832579842101,0.0001846316502449657,0.0019862705657185155,4.053316295982687e-08,0.0,0.4647405464850156,0.0011855688076657974,9.704932853837265e-06,8.46237189213211e-05,5.52237915424374e-06,6.079332779103514e-06,1.6862434112172805e-06,0.00035895353655944105,5.1431726941445545e-09,0.00020199991048083877,1.0465492036711388e-09,6.794194294401742e-09,5.876589753581757e-05,1.035685250813578e-08,8.915307157611129e-07,0.00010545591754523292,1.514986269302234e-09,4.321619704849402e-05,1.6081637033048327e-11,1.4721483780696474e-07,5.256144576081275e-09,1.5013074424770672e-13,2.901851357476001e-11,1.6147358287236888e-09,2.217990947220176e-14,1.5574974277983483e-14,5.739965060090678e-10,5.855630849422343e-10
1.0077166398747058e-07,0.13187334166835624,0.46346346346346345,0.0,0.0,0.0,0.06996590926719765,4.326889632953069e-06,0.0050219627873795735,2.129113540743626e-05,1.6811133471085993e-06,0.0008289050246288709,0.00018664812463712747,0.0019961580572078713,4.102682334681028e-08,0.0,0.46474904721757543,0.0011873602819513689,9.702682434058551e-06,8.468387757884303e-05,5.525645049029161e-06,6.087568721770079e-06,1.6885050587071888e-06,0.0003607876331843647,5.169557445352643e-09,0.00020376350751186327,1.0556862932316889e-09,6.838096851597794e-09,5.9352523469379467e-05,1.04602417410249e-08,8.941996215272437e-07,0.000105968363698846,1.5223723716579179e-09,4.349986144849756e-05,1.6188876143218667e-11,1.4818384430384572e-07,5.376278154434441e-09,1.535630148604844e-13,2.935133586428585e-11,1.6573627859717265e-09,2.2766606486854945e-14,1.5987245632396558e-14,5.906353249105265e-10,6.032092306310818e-10
1.0119708602452772e-07,0.13187853753883227,0.46346346346346345,0.0,0.0,0.0,0.06994957254854864,4.376265463012176e-06,0.0050451150660095236,2.1553730531985645e-05,1.6964182336226674e-06,0.0008342333406189045,0.00018867652017225527,0.0020060394421937836,4.152408639144042e-08,0.0,0.4647575573690514,0.0011891348634439907,9.700430545594978e-06,8.47439587729701e-05,5.528870223931804e-06,6.095713141375152e-06,1.6907415076280687e-06,0.000362619594494684,5.19591244604681e-09,0.00020553176541000768,1.0648475304688626e-09,6.882053473890006e-09,5.994182249872315e-05,1.0564102107774772e-08,8.968677355407272e-07,0.00010648100829508872,1.5297614212321401e-09,4.378390762158496e-05,1.6296253063268253e-11,1.4915363856731064e-07,5.49848326408887e-09,1.5705449497983124e-13,2.9686277720933585e-11,1.7008820070005419e-09,2.3365616410272224e-14,1.640817958198435e-14,6.076631444905376e-10,6.212896131285028e-10
1.0162250806158485e-07,0.13188373435242517,0.46346346346346345,0.0,0.0,0.0,0.06993322558103972,4.4259538776216256e-06,0.005068272027352143,2.1818582485848827e-05,1.7117915959975394e-06,0.000839568134918381,0.00019071682992289742,0.002015914585029249,4.2024955948076245e-08,0.0,0.46476607680772336,0.001190892667954376,9.698177207362012e-06,8.480396184828343e-05,5.532054967346609e-06,6.103766685336857e-06,1.6929529364444762e-06,0.0003644494065765589,5.222237490967259e-09,0.00020730463918322865,1.0740326822805957e-09,6.926063507985623e-09,6.0533787294031466e-05,1.0668432316539818e-08,8.995350223345729e-07,0.00010699384897612596,1.53715338842064e-09,4.406833206107042e-05,1.640381891501404e-11,1.501242041814612e-07,5.6227829534111196e-09,1.6060584395446076e-13,3.002334001763338e-11,1.745307010706189e-09,2.397712650427088e-14,1.6837908178030822e-14,6.250867509718536e-10,6.398123903548624e-10
1.0204793009864199e-07,0.13188893207954797,0.46346346346346345,0.0,0.0,0.0,0.06991686849988067,4.475954999928777e-06,0.005091433600024589,2.2085699956992347e-05,1.7272333642118686e-06,0.0008449093370115582,0.00019276904665555008,0.0020257833513441423,4.2529435749008755e-08,0.0,0.46477460540286225,0.0011926338106563652,9.695922438141128e-06,8.486388616086918e-05,5.53519956603142e-06,6.111729997430363e-06,1.695139522616085e-06,0.000366277055830594,5.248532380426896e-09,0.0002090820839913274,1.0832415163534512e-09,6.970126436465486e-09,6.112841050455253e-05,1.077323107178317e-08,9.022014466891781e-07,0.00010750688340875469,1.5445482339566867e-09,4.435313128812256e-05,1.651152163886015e-11,1.5109552487823445e-07,5.749200355103843e-09,1.6421772355647712e-13,3.036252358981535e-11,1.7906514334651727e-09,2.4601325669564656e-14,1.7276564634651817e-14,6.429130041783557e-10,6.587858212189664e-10
1.0247335213569913e-07,0.1318941306908466,0.46346346346346345,0.0,0.0,0.0,0.06990050143931455,4.5262689476084495e-06,0.005114599713114011,2.2355091582541577e-05,1.7427434676678815e-06,0.0008502568768998489,0.00019483316283371537,0.00203564560803786,4.3037529404775615e-08,0.0,0.4647831430247246,0.001194358406090105,9.693666256580563e-06,8.492373107821415e-05,5.538304305114503e-06,6.119603717804647e-06,1.6973014426022965e-06,0.00036810252896715397,5.274796918142665e-09,0.00021086405514761684,1.0924738011674679e-09,7.014241620360274e-09,6.172568475928555e-05,1.0878497074399463e-08,9.048669736348937e-07,0.00010802010928423063,1.5519459285824137e-09,4.463830185159116e-05,1.6619408357739996e-11,1.5206758453674313e-07,5.877758685043297e-09,1.6789079794823765e-13,3.070382923578537e-11,1.8369290291340527e-09,2.5238404445893954e-14,1.7724283329018025e-14,6.611488377062941e-10,6.78218266063768e-10
1.0289877417275626e-07,0.13189933015719899,0.46346346346346345,0.0,0.0,0.0,0.06988412453262305,4.576895832918146e-06,0.00513777029617524,2.2626765948506924e-05,1.7583218351977795e-06,0.0008556106850986946,0.00019690917062095193,0.0020455012232719954,4.3549240404676924e-08,0.0,0.46479168954454647,0.0011960665681651926,9.691408681196109e-06,8.498349597910217e-05,5.541369468102881e-06,6.127388482999139e-06,1.6994388718668148e-06,0.00036992581300174015,5.301030913194349e-09,0.00021265050812053978,1.1017293060081936e-09,7.058408545244801e-09,6.232560266765731e-05,1.0984229021832274e-08,9.075315684545574e-07,0.00010853352431813321,1.5593464341003143e-09,4.492384032783558e-05,1.672743088897752e-11,1.5304036718261404e-07,6.008481241116731e-09,1.7162573364919045e-13,3.104725771710036e-11,1.8841536690416918e-09,2.588855501205276e-14,1.8181199801504657e-14,6.798012590902248e-10,6.981181871056242e-10
1.033241962098134e-07,0.1319045304497137,0.46346346346346345,0.0,0.0,0.0,0.06986773791213217,4.62783576275298e-06,0.005160945279228509,2.290073158951629e-05,1.7739683950700912e-06,0.0008609706926345574,0.0001989970618839175,0.0020553500664630144,4.406457211710815e-08,0.0,0.4648002448345381,0.0011977584101637887,9.689149730371815e-06,8.504318025351112e-05,5.544395336889752e-06,6.135084925960241e-06,1.7015519848821849e-06,0.0003717468952504388,5.327234178010356e-09,0.000214441398535241,1.1110078009713146e-09,7.10262658587756e-09,6.292815682018821e-05,1.1090425608193206e-08,9.101951966858728e-07,0.00010904712625019419,1.5667497216168316e-09,4.520974332055356e-05,1.6835632663046426e-11,1.5401385698732455e-07,6.141391402059913e-09,1.7542319950273516e-13,3.139280975894023e-11,1.932339341974202e-09,2.6551971185813267e-14,1.8647450755769152e-14,6.988773499636528e-10,7.184941488670719e-10
1.0374961824687054e-07,0.13190973153972851,0.46346346346346345,0.0,0.0,0.0,0.06985134170921738,4.679088838700311e-06,0.005184124592757155,2.317699698855393e-05,1.789683074995978e-06,0.0008663368310418319,0.0002010968281954031,0.0020651920082749697,4.458352779007896e-08,0.0,0.464808808767878,0.0011994340447437082,9.686889422360787e-06,8.510278330251077e-05,5.547382191762666e-06,6.142693676057724e-06,1.703640955134303e-06,0.00037356576332543017,5.353406530181471e-09,0.00021623668217509234,1.1203090569739436e-09,7.1468952311989795e-09,6.353333978914908e-05,1.1197085524376083e-08,9.128578241237516e-07,0.00010956091284416185,1.5741557539688322e-09,4.5496007460611636e-05,1.694396907949547e-11,1.5498803826753704e-07,6.276512626294929e-09,1.7928386664307011e-13,3.174048605047913e-11,1.9815001541526616e-09,2.7228848423748973e-14,1.912317405875675e-14,7.183842662144012e-10,7.393548186030999e-10
1.0417504028392767e-07,0.1319149333988093,0.46346346346346345,0.0,0.0,0.0,0.06983493605430917,4.730655157094087e-06,0.005207308167705333,2.34555705767054e-05,1.8054658021354913e-06,0.0008717090323598595,0.0002032084608373591,0.0020750269206122125,4.5106110551563313e-08,0.0,0.46481738121870747,0.0012010935839414738,9.684627775285888e-06,8.516230453816143e-05,5.550330311410847e-06,6.150215359101013e-06,1.70570595512689e-06,0.0003753824051305653,5.379547790589942e-09,0.00021803631498317256,1.1296328457590241e-09,7.191213869143122e-09,6.41411441292082e-05,1.1304207458172469e-08,9.155194168225133e-07,0.00011007488188763153,1.581564502643065e-09,4.578262940587624e-05,1.7052480159366697e-11,1.5596289548443214e-07,6.413868450768447e-09,1.8320840846207132e-13,3.209028724525357e-11,2.031650329203649e-09,2.7919383820956954e-14,1.9608508740635268e-14,7.383292381347151e-10,7.607089667208934e-10
