Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32),C6H10(112)
3.444740768627204e-13,0.13078664536095222,0.46346346346346345,0.0,0.0,0.0,0.07307306695245534,3.0272900857412484e-27,3.3427862662121224e-12,1.6619115156927531e-16,2.7433754623011387e-17,8.372632017249202e-14,2.365053099511161e-19,2.3244217650574947e-12,1.1209819808800186e-18,0.0,0.46346346346346334,2.0114457162123526e-11,4.162791920072461e-09,4.164214465892619e-09,3.871868941153759e-09,1.1140916333508249e-11,8.590188289049101e-12,8.663237422880802e-15,1.1630787217459677e-19,1.9660073959004747e-20,9.57759085359437e-26,1.0883813595335334e-19,8.931117556115193e-21,7.759156113517489e-26,1.9006389061311597e-13,6.02739547786187e-14,8.082792974402868e-19,1.3661493901368034e-19,5.7480865806909526e-18,3.487774315359668e-23,9.985992418365263e-46
4.536143821071222e-13,0.1307866456149099,0.46346346346346345,0.0,0.0,0.0,0.07307306501324973,8.309541139754372e-27,5.795709203526154e-12,2.8817927879104124e-16,4.756369225977742e-17,1.4518895678007307e-13,5.24026465810197e-19,4.0299350187814275e-12,1.9441536789007457e-18,0.0,0.4634634634634633,2.664188119623415e-11,5.481339324900142e-09,5.483805850308112e-09,5.097522812572683e-09,1.4669358581537733e-11,1.1307845624722231e-11,1.5018389696516846e-14,2.0452959958370617e-19,4.429700883967153e-20,2.1868225102029965e-25,2.3334993683718676e-19,1.9350153068023216e-20,2.0715021687771504e-25,3.294904786909702e-13,1.04508676168213e-13,1.421632652160957e-18,3.0785387493974593e-19,8.840666954571864e-18,7.728606139318663e-23,5.40941294382327e-45
5.62754687351524e-13,0.13078664586895924,0.46346346346346345,0.0,0.0,0.0,0.07307306307404414,1.8544213393725344e-26,8.919040302609118e-12,4.435381863792553e-16,7.319466926906808e-17,2.234693452523006e-13,9.813813794414503e-19,6.201471507339802e-12,2.9926410383964955e-18,0.0,0.4634634634634631,3.3243678489897753e-11,6.799714959689223e-09,6.803510891722731e-09,6.3226587911338995e-09,1.8197149960721618e-11,1.4023586878684748e-11,2.3108952595805265e-14,3.174777223409701e-19,8.386361756308582e-20,4.175837286649781e-25,4.232213160170104e-19,3.553149309916698e-20,4.505337618577991e-25,5.069905003528227e-13,1.6083795142451278e-13,2.2071069796112066e-18,5.829091071471541e-19,1.2171752684206931e-17,1.4475240115023047e-22,2.1468232176548293e-44
7.810352978403276e-13,0.1307866463773328,0.46346346346346345,0.0,0.0,0.0,0.07307305919563309,6.376675640354503e-26,1.7176149963129842e-11,8.543789446552178e-16,1.409522697758605e-16,4.304948380823529e-13,2.5542000084781018e-18,1.19418939769255e-11,5.7655096153530855e-18,0.0,0.46346346346346284,4.6670412924847434e-11,9.435951000773353e-09,9.443261854547438e-09,8.77137787151086e-09,2.5250780809758087e-11,1.9449326442404632e-11,4.4491831907804254e-14,6.174891116775075e-19,2.2114024180675492e-19,1.1125639143420053e-24,1.0354549707708028e-18,8.950890677389094e-20,1.4770606404083873e-24,9.761125456374497e-13,3.097739218960151e-13,4.2943281207739395e-18,1.537479211106114e-18,1.924298942894423e-17,3.768098025907732e-22,1.9131710116642165e-43
9.993159083291313e-13,0.13078664688607286,0.46346346346346345,0.0,0.0,0.0,0.07307305531722215,1.6284775148136315e-25,2.811243492176104e-11,1.3987363560490262e-15,2.30690398899412e-16,7.048274300310411e-13,5.276321822023657e-18,1.954413173110329e-11,9.439401882626549e-18,0.0,0.4634634634634625,6.039470385188216e-11,1.2071500219865265e-08,1.2083467157540663e-08,1.1218027916220366e-08,3.230181038862332e-11,2.486741844115561e-11,7.280219311946793e-14,1.0162043188248186e-18,4.603630758501541e-19,2.3303139391262127e-24,2.017292223235434e-18,1.8013391340581225e-19,3.624738812688542e-24,1.5972174733242802e-12,5.070683665340461e-13,7.06975225903211e-18,3.201495854026704e-18,2.6442586167920413e-17,7.785296740116062e-22,8.906107399332601e-43
1e-12,0.13078664739517903,0.46346346346346345,0.0,0.0,0.0,0.0730730553050672,1.6327790332404015e-25,2.8150918821846064e-11,1.400652274464561e-15,2.3100617190002255e-16,7.057930162537784e-13,5.287014394496206e-18,1.957088204175728e-11,9.452331792734068e-18,0.0,0.46346346346346246,6.043818357493376e-11,1.2079758954558294e-08,1.2091742277799206e-08,1.1225692469697158e-08,3.2323904235697906e-11,2.488438673872982e-11,7.290179652665942e-14,1.0176088935742544e-18,4.613049153740113e-19,2.3351172133945827e-24,2.021009630114425e-18,1.8048553058469312e-19,3.633862359547516e-24,1.5994026858440878e-12,5.077626878694e-13,7.079532019320542e-18,3.2080483091138587e-18,2.6465175813187365e-17,7.80107820433909e-22,8.947038549462744e-43
1.2175965188179348e-12,0.13078664739517903,0.46346346346346345,0.0,0.0,0.0,0.07307305143881133,3.4910630725228178e-25,4.172612741977721e-11,2.076634553755373e-15,3.423920594014119e-16,1.046492632272099e-12,9.485820870371394e-18,2.9006546360287468e-11,1.401393503983936e-17,0.0,0.463463463463462,7.441659687771681e-11,1.4706362802776108e-08,1.472412659354293e-08,1.3662610749343393e-08,3.93502402846084e-11,3.027787492551684e-11,1.0802985666242326e-13,1.513477750166219e-18,8.318912957692341e-19,4.228130946366335e-24,3.425273335487513e-18,3.1692604060741026e-19,7.494159564822217e-24,2.3700817240089513e-12,7.52707077983234e-13,1.0533173403059363e-17,5.786698265328142e-18,3.3603172354508265e-17,1.399895207696451e-21,3.1381228026138283e-42
1.4358771293067386e-12,0.1307866479046512,0.46346346346346345,0.0,0.0,0.0,0.07307304756040064,6.658593304295554e-25,5.801547626907257e-11,2.8880974575652386e-15,4.760404143121615e-16,1.4555154629661595e-12,1.5517589430643096e-17,4.032751490929367e-11,1.948862201229971e-17,0.0,0.4634634634634615,8.873613713362443e-11,1.734053893368756e-08,1.7365239957216247e-08,1.6105128177759094e-08,4.639607207119313e-11,3.568070782431728e-11,1.5016474684509384e-13,2.1091667851023547e-18,1.3657780235013437e-18,6.961726035043182e-24,5.295764149997378e-18,5.091798284864768e-19,1.3808832533387293e-23,3.294483904472555e-12,1.0466759750640005e-12,1.4684397724928473e-17,9.502970836802021e-18,4.077707207214391e-17,2.290463508779788e-21,9.261726610377992e-42
1.872438350284346e-12,0.13078664892469244,0.46346346346346345,0.0,0.0,0.0,0.07307303980357965,1.929123837787481e-24,9.86144354296048e-11,4.91180908053629e-15,8.091127236274348e-16,2.475729644081046e-12,3.433054790901486e-17,6.853889806751077e-11,3.3136657019335235e-17,0.0,0.46346346346346023,1.1826833183988253e-10,2.2606832545802502e-08,2.264882768021419e-08,2.098397374059889e-08,6.047994735056355e-11,4.646354849409818e-11,2.55117673882096e-13,3.5952400970393034e-18,3.0355864719045296e-18,1.5531879221938706e-23,1.0491494648948803e-17,1.09573666150343e-18,3.726095047007581e-23,5.5970545585381434e-12,1.7795503398602955e-12,2.5049470121101077e-17,2.113353604035686e-17,5.5232572921786933e-17,5.069318469836492e-21,6.265493556174817e-41
2.2653434491641926e-12,0.1307866498439789,0.46346346346346345,0.0,0.0,0.0,0.07307303282244114,4.130964350580225e-24,1.4428727886182993e-10,7.19017276456138e-15,1.183772409301076e-15,3.6245274279044963e-12,6.07382566127053e-17,1.0026967702821135e-10,4.849394007329689e-17,0.0,0.46346346346345885,1.4586569680346796e-10,2.7344150917374485e-08,2.7405607071997014e-08,2.5367888564944033e-08,7.314656483142384e-11,5.61421478228803e-11,3.7310058003814655e-13,5.267897337904459e-18,5.3843957898238815e-18,2.760963482778945e-23,1.693195363920995e-17,1.9036107529032413e-18,7.560498555165283e-23,8.18548453461615e-12,2.6042899515468604e-12,3.672836732080126e-17,3.7504978037030925e-17,6.829957242768672e-17,8.971841092746803e-21,2.249314099389894e-40
2.6582485480440392e-12,0.13078665076444754,0.46346346346346345,0.0,0.0,0.0,0.07307302584130301,7.821517340723615e-24,1.986029367798107e-10,9.901645926870951e-15,1.629286445610606e-15,4.991938702075685e-12,9.808120044145527e-17,1.379977895043713e-10,6.676081888387832e-17,0.0,0.46346346346345724,1.7442811480142205e-10,3.207924795656079e-08,3.2163854099271324e-08,2.9745138622413498e-08,8.58047881227029e-11,6.57962256115108e-11,5.133118530603462e-13,7.257267338693627e-18,8.70992284512314e-18,4.47303560370649e-23,2.510797661646145e-17,3.0312479786017556e-18,1.3643372102988978e-22,1.126157383213058e-11,3.585407496883409e-12,5.0632720844726413e-17,6.069972098531663e-17,8.135103455438393e-17,1.4492853281708537e-20,6.570496058553776e-40
3.051153646923886e-12,0.13078665168609718,0.46346346346346345,0.0,0.0,0.0,0.07307301886016528,1.3552552369115032e-23,2.615515477652026e-10,1.3046363583875054e-14,2.1455600493685e-15,6.578103135384318e-12,1.4824467955843342e-16,1.8171409928327824e-10,8.793469923193548e-17,0.0,0.4634634634634554,2.0395583842372335e-10,3.6812124704028804e-08,3.692356760209177e-08,3.411573408471023e-08,9.845462611685996e-11,7.542584877040492e-11,6.756950075016968e-13,9.562545056063476e-18,1.3180753670143192e-17,6.776752116813901e-23,3.5051278654734096e-17,4.531098681131916e-18,2.2626620657796657e-22,1.48240778910873e-11,4.722823462931307e-12,6.67613977602979e-17,9.190342990966264e-17,9.43782431953385e-17,2.1912657176886835e-20,1.6554153073776824e-39
3.836963844683579e-12,0.13078665353293417,0.46346346346346345,0.0,0.0,0.0,0.07307300489789087,3.3943273086748857e-23,4.1330826351918785e-10,2.063607197512129e-14,3.3900076573192918e-15,1.0407245709354288e-11,2.9455800660558666e-16,2.870748462700803e-10,1.38993060751804e-16,0.0,0.4634634634634511,2.6590820781882544e-10,4.62712214848177e-08,4.644738939693806e-08,4.2837001821338506e-08,1.237291817732537e-10,9.461199778281532e-11,1.0667519715718798e-12,1.5117618560070764e-17,2.623003465360132e-17,1.3507143790560447e-22,6.028509368637074e-17,8.856615721228544e-18,5.21940697577083e-22,2.3403366403861085e-11,7.466232827068713e-12,1.0568720373760633e-16,1.8307809515332563e-16,1.204170390337357e-16,4.3569981278188073e-20,8.200842857220371e-39
4.6227740424432725e-12,0.13078665538447945,0.46346346346346345,0.0,0.0,0.0,0.07307299093561785,7.147972276991536e-23,5.994787758857533e-10,2.9960376604777683e-14,4.916359459567532e-15,1.5113059485070384e-11,5.147113311541466e-16,4.1627906932333175e-10,2.0164827790096986e-16,0.0,0.4634634634634461,3.3172481065471184e-10,5.5721449579607494e-08,5.597706318453048e-08,5.153177288074674e-08,1.4897030290459136e-10,1.1370112700365435e-10,1.5458224143259115e-12,2.192671984249723e-17,4.5873102561861717e-17,2.364686710060914e-22,9.271631429739449e-17,1.529800412458125e-17,1.0223692564476965e-21,3.3913436404579326e-11,1.083388263623005e-11,1.534967461376902e-16,3.205068322435954e-16,1.4644523412635002e-16,7.618646024465179e-20,2.910960997734799e-38
5.408584240202966e-12,0.13078665724072278,0.46346346346346345,0.0,0.0,0.0,0.07307297697334621,1.3373340533488472e-22,8.199846440933261e-10,4.1020354719314945e-14,6.723861833686232e-15,2.069663827874952e-11,8.236951625789144e-16,5.692541277820029e-10,2.758796647445836e-16,0.0,0.46346346346344014,4.014076402264754e-10,6.516281730192752e-08,6.551257970108083e-08,6.020012813778308e-08,1.7417806056926343e-10,1.3269376597208304e-10,2.112459614491737e-12,2.998348411701458e-17,7.344432935940301e-17,3.788728707016524e-22,1.3237491957796304e-16,2.427168083652827e-17,1.7915796403575e-21,4.634441042906368e-11,1.4825138185681307e-11,2.1018099535530728e-16,5.136593082802994e-16,1.7246867160992724e-16,1.220043818569774e-19,8.402941637941681e-38
6.194394437962659e-12,0.130786659101654,0.46346346346346345,0.0,0.0,0.0,0.0730729630110758,2.297252130844352e-22,1.0747476540707091e-09,5.381708195991798e-14,8.811763479189883e-15,2.7159064828557515e-11,1.2364540397726395e-15,7.459276054564182e-10,3.6166659341873294e-16,0.0,0.46346346346343353,4.749586767696136e-10,7.45953329577185e-08,7.505392969245728e-08,6.884214821790719e-08,1.993525257694873e-10,1.5159044146771853e-10,2.7662193232271394e-12,3.928158182769409e-17,1.1027120867832043e-16,5.691620490640049e-22,1.7927207018220286e-16,3.619252934525476e-17,2.896696340878978e-21,6.068644973568429e-11,1.943936557676505e-11,2.7573093328064485e-16,7.719955371242798e-16,1.9848403040352482e-16,1.8326538863014422e-19,2.103516520153635e-37
6.980204635722352e-12,0.13078666096726285,0.46346346346346345,0.0,0.0,0.0,0.0730729490488066,3.699175495162939e-22,1.3636898201995924e-09,6.835163232359644e-14,1.1179315433307398e-14,3.450141082264099e-11,1.7678862200923331e-15,9.462273121195858e-10,4.58988489245387e-16,0.0,0.46346346346342626,5.523798874863594e-10,8.401900484499937e-08,8.460110391454722e-08,7.745791349552145e-08,2.2449376944817464e-10,1.703916775146162e-10,3.506659759275168e-12,4.981471857998831e-17,1.576743673821335e-16,8.141786399196405e-22,2.3341658799687925e-16,5.147389071899388e-17,4.406800029161888e-21,7.692975442599023e-11,2.467593173983871e-11,3.5013755362567173e-16,1.1049655089162346e-15,2.244897556479423e-16,2.6221037812592256e-19,4.732621169290995e-37
8.551825031241738e-12,0.1307866647124729,0.46346346346346345,0.0,0.0,0.0,0.07307292112427159,8.315103297092733e-22,2.0438007480081716e-09,1.0263849066784199e-13,1.6750385359311474e-14,5.1830096388178323e-11,3.2461469012069283e-15,1.4174177090779513e-09,6.881551331054754e-16,0.0,0.46346346346340983,7.188406394356968e-10,1.0283985046864926e-07,1.0371288812172745e-07,9.461099996576646e-08,2.7467687573004393e-10,2.077099145205354e-10,5.2458271831495664e-12,7.456109540602386e-17,2.8946005541070945e-16,1.4955981249403623e-21,3.6348939364534806e-16,9.376432947960418e-17,8.922445233673812e-21,1.1508114192550206e-10,3.701355200436119e-11,5.25484871916582e-16,2.0325593169540496e-15,2.764737153348345e-16,4.821123012502907e-19,1.9101644729355282e-36
1e-11,0.13078666847627185,0.46346346346346345,0.0,0.0,0.0,0.07307289539311729,1.5526842818421365e-21,2.7907124721427777e-09,1.4039714404163082e-13,2.2866356331815184e-14,7.092447670033752e-11,5.1830650205395005e-15,1.934510792115625e-09,9.399538872134328e-16,0.0,0.46346346346339284,8.859512463578698e-10,1.2015115293586444e-07,1.2134403447331933e-07,1.1032463382305394e-07,3.208013698551905e-10,2.417643869132832e-10,7.150770492785311e-12,1.0167210484039168e-16,4.619877889454139e-16,2.3879700641160995e-21,5.091099995487836e-16,1.4891516836118875e-16,1.5256509667005293e-20,1.5686688094945722e-10,5.0579242416341435e-11,7.183275371548382e-16,3.2500027876422354e-15,3.243440031623204e-16,7.707357816600927e-19,5.600591153929004e-36
1.0123445426761125e-11,0.13078666847627185,0.46346346346346345,0.0,0.0,0.0,0.07307289319974068,1.6306772078660308e-21,2.8596980380974196e-09,1.4388948922306668e-13,2.3431125909342843e-14,7.269105188793905e-11,5.376752732982019e-15,1.98225224228005e-09,9.632160556212069e-16,0.0,0.46346346346339135,9.008053779442342e-10,1.216254203999772e-07,1.2284785856818174e-07,1.116600256044281e-07,3.2472794577295786e-10,2.4465261522100533e-10,7.326475954505748e-12,1.0417294786510192e-16,4.792320227492782e-16,2.477174514864195e-21,5.226676741979861e-16,1.5441953792251335e-16,1.590801704398932e-20,1.6072093705428043e-10,5.183295079159736e-11,7.361511328065668e-16,3.3718421605022322e-15,3.284232806670534e-16,7.996223716183718e-19,6.085471958087549e-36
1.1695065822280511e-11,0.1307866722585793,0.46346346346346345,0.0,0.0,0.0,0.07307286527521338,2.90237728874544e-21,3.8107658769824405e-09,1.9211316154267451e-13,3.12156279763503e-14,9.709246236406217e-11,8.277255020707226e-15,2.640161371167474e-09,1.2840085639096607e-15,0.0,0.46346346346337103,1.0982893817391628e-09,1.403757807408924e-07,1.420059416576838e-07,1.2860562453865733e-07,3.746475449834125e-10,2.8122387509212924e-10,9.745158426417196e-12,1.3860115469683226e-16,7.373144946925101e-16,3.812399696083373e-21,7.110236029976062e-16,2.3669215899078945e-16,2.5936232665265248e-20,2.1377211067345415e-10,6.912909293717498e-11,9.82064704160163e-16,5.19805730313625e-15,3.8033876090328894e-16,1.2326409047927682e-18,1.638978578394355e-35
1.3266686217799897e-11,0.13078667605931493,0.46346346346346345,0.0,0.0,0.0,0.07307283735068919,4.804104954672888e-21,4.896391963957203e-09,2.473180156453692e-13,4.0098018406074536e-14,1.2504234449240405e-10,1.2064493715282055e-14,3.39057902815805e-09,1.650370797281515e-15,0.0,0.4634634634633493,1.3113077303460298e-09,1.5909099746992847e-07,1.6118706394991414e-07,1.4544842703654006e-07,4.2443623782294473e-10,3.1742774779115207e-10,1.2498464398339471e-11,1.77797128167185e-16,1.07392769813328e-15,5.554226716246075e-21,9.286247560271042e-16,3.4381146425981038e-16,3.9578002854212294e-20,2.7415822913499256e-10,8.889695608012732e-11,1.2631541360037538e-15,7.58629222160885e-15,4.3221970714479655e-16,1.7990564786192136e-18,3.898571351809398e-35
1.6409927008838672e-11,0.1307866837157526,0.46346346346346345,0.0,0.0,0.0,0.0730727815016482,1.1240184364269417e-20,7.46888706764817e-09,3.787051742214304e-13,6.113314972168262e-14,1.9161876097550342e-10,2.2763019646524714e-14,5.166692843585477e-09,2.519161113458746e-15,0.0,0.4634634634633031,1.7840067971377497e-09,1.964162633918323e-07,1.9961813315771781e-07,1.7882814469641062e-07,5.236231574723742e-10,3.887493407256449e-10,1.8995490117149373e-11,2.703006467693239e-16,2.0231165378709546e-15,1.0466852573613052e-20,1.4518212558380461e-15,6.453922981935525e-16,7.997126364030134e-20,4.166325090973985e-10,1.358278194295723e-10,1.9305756849260753e-15,1.4348395957268953e-14,5.358803582037516e-16,3.4035743402850285e-18,1.7217903976881916e-34
1.9553167799877444e-11,0.1307866914449529,0.46346346346346345,0.0,0.0,0.0,0.07307272565261373,2.2649769017427847e-20,1.057235450462391e-08,5.381185203497812e-13,8.649024664958359e-14,2.724811194720309e-10,3.8392967167604155e-14,7.306133902625956e-09,3.568308594373944e-15,0.0,0.4634634634632558,2.3190192844712e-09,2.3360174353186183e-07,2.3814048177878717e-07,2.1180414432588613e-07,6.222932012996957e-10,4.586490018186765e-10,2.679100705575673e-11,3.813052817087098e-16,3.406520134327462e-15,1.7628105621524e-20,2.0927600024325738e-15,1.0845369962742358e-15,1.4159758551023475e-19,5.875440782192222e-10,1.9258561617215922e-10,2.7378477966852393e-15,2.4255748126071753e-14,6.394083218124237e-16,5.7560490487003326e-18,5.787726846728216e-34
2.2741294425485355e-11,0.13078669935821385,0.46346346346346345,0.0,0.0,0.0,0.0730726690060513,4.143069899628748e-20,1.4257640310431737e-08,7.285065978839876e-13,1.1657751631459507e-13,3.691513412844649e-10,6.0217106473279e-14,9.842751877391296e-09,4.815378169114096e-15,0.0,0.4634634634632098,2.925442939879073e-09,2.711759794727234e-07,2.77305580568011e-07,2.448436724900389e-07,7.218488637134993e-10,5.281260802078838e-10,3.599763106365947e-11,5.124146535187484e-16,5.3334153135862475e-15,2.760405476440999e-20,2.8636266572964314e-15,1.6961500408215453e-15,2.303630116209817e-19,7.893396689447186e-10,2.6015158064012564e-10,3.698928282197102e-15,3.812832959840025e-14,7.442823689971683e-16,9.052619492655759e-18,1.6373795144570672e-33
2.5929421051093266e-11,0.13078670734504208,0.46346346346346345,0.0,0.0,0.0,0.07307261235948741,7.000156417286955e-20,1.847933655717102e-08,9.478657361143459e-13,1.5101693741946379e-13,4.80636346346597e-10,8.898755478666362e-14,1.2744075751454423e-08,6.245384253254931e-15,0.0,0.4634634634631689,3.596204607649306e-09,3.086074913455629e-07,3.165633810642659e-07,2.774779717409549e-07,8.208820521551692e-10,5.962038212861616e-10,4.648688053353098e-11,6.617991049270992e-16,7.867250009663343e-15,4.072352015892984e-20,3.756607586500266e-15,2.500746109499477e-15,3.5013044924376944e-19,1.0191767700493358e-09,3.3774503878324066e-10,4.802713985074166e-15,5.6467246091905396e-14,8.490257992054768e-16,1.341413290352689e-17,4.036082410134552e-33
2.911754767670118e-11,0.13078671540479933,0.46346346346346345,0.0,0.0,0.0,0.07307255571291789,1.1128456074917653e-19,2.323257620780816e-08,1.196265153867792e-12,1.8976198329753162e-13,6.069915159039838e-10,1.2563022364343833e-13,1.600562149537707e-08,7.857033585561966e-15,0.0,0.4634634634631364,4.3314164460865105e-09,3.4589682116711643e-07,3.559132812549505e-07,3.0971203516495645e-07,9.193974093019775e-10,6.629132140188147e-10,5.823283967495931e-11,8.290893937839e-16,1.1086275929397152e-14,5.73919394584728e-20,4.772163912085276e-15,3.5236883712857405e-15,5.054120624136901e-19,1.276458551002409e-09,4.2532496221385524e-10,6.04862122117255e-15,7.988828855994226e-14,9.53641345024432e-16,1.898907220292896e-17,8.962063859927743e-33
3.230567430230909e-11,0.13078672353685494,0.46346346346346345,0.0,0.0,0.0,0.07307249906633859,1.6858247798705668e-19,2.8512548431947916e-08,1.4737736477112633e-12,2.32766702862503e-13,7.482696190611746e-10,1.7105965781154187e-13,1.9622960569704597e-08,9.649046245874368e-15,0.0,0.46346346346311534,5.131187489612726e-09,3.83044508895901e-07,3.9535468172132414e-07,3.4155079416998067e-07,1.0173995609782365e-09,7.282846063040186e-10,7.12101666194575e-11,1.0139244550283036e-15,1.5067161923634584e-14,7.800654918599348e-20,5.91073505046695e-15,4.789981158500872e-15,7.006564468199764e-19,1.5605976153275565e-09,5.228505305717351e-10,7.436069266033781e-15,1.090046658008773e-13,1.0581317688264223e-15,2.5925718587259647e-17,1.832461715144528e-32
3.5493800927917e-11,0.1307867317405851,0.46346346346346345,0.0,0.0,0.0,0.0730724424197454,2.4557816497753074e-19,3.431449792820559e-08,1.7804595942667228e-12,2.799857137246687e-13,9.045208605610613e-10,2.2617917540089725e-13,2.359171924013709e-08,1.1620155500659307e-14,0.0,0.4634634634631092,5.9956236990163734e-09,4.200510924400668e-07,4.348869856272606e-07,3.7299911924308273e-07,1.1148931160168322e-09,7.923477180737695e-10,8.539408166662345e-11,1.2159512332232018e-15,1.9885028694176827e-14,1.0295656455780161e-19,7.172739900975004e-15,6.324277183547686e-15,9.40250085295178e-19,1.8710158681154865e-09,6.30281129681959e-10,8.964480328672693e-15,1.4442701747306198e-13,1.1624997264890169e-15,3.437215129252172e-17,3.503824371345931e-32
3.868192755352491e-11,0.13078674001537288,0.46346346346346345,0.0,0.0,0.0,0.0730723857731342,3.4633403224339783e-19,4.063372425723806e-08,2.116390952470786e-12,3.313741954133261e-13,1.0757929278288305e-09,2.9188100577893204e-13,2.7907577903462542e-08,1.3769107650935803e-14,0.0,0.46346346346312095,6.924828010911168e-09,4.569171076650387e-07,4.745095987082898e-07,4.040618206960949e-07,1.2118826661235453e-09,8.55131654130253e-10,1.0076035576726496e-10,1.4348245184661593e-15,2.5613482810355615e-14,1.3262335573040393e-19,8.558576566043332e-15,8.150884611859028e-15,1.2285179318739046e-18,2.2071443855972222e-09,7.475763497537781e-10,1.0633279525948168e-14,1.867634267860202e-13,1.266747811267108e-15,4.447624739252939e-17,6.336869574264317e-32
4.5058180804740734e-11,0.13078675677568796,0.46346346346346345,0.0,0.0,0.0,0.0730722724798411,6.372708002033163e-19,5.480547611303798e-08,2.876259664255949e-12,4.464830598053993e-13,1.4635779733776103e-09,4.585458752977014e-13,3.7563583558174106e-08,1.859559013598368e-14,0.0,0.46346346346321127,8.97793785247544e-09,5.30229566450238e-07,5.540233881320233e-07,4.6504929742057985e-07,1.4043680319780718e-09,9.769754158808016e-10,1.3494575249470936e-10,1.9217680621774612e-15,4.008920270839921e-14,2.075945260301859e-19,1.170323500100655e-14,1.2776583963870565e-14,1.968074602016747e-18,2.9543016230500873e-09,1.0116000251827384e-09,1.4389757183685677e-14,2.945980427061398e-13,1.4748945013041496e-15,7.024792655613092e-17,1.8135855066525377e-31
