Time (s),Volume (m^3),Ar,He,Ne,N2,C6H14(1),C2H2(2),C2H4(3),C2H6(4),C3H8(5),C3H6(6),CH4(7),CH3(8),CH2(9),C6H6(10),H2(11),H(12),[CH2]CCC(16),C[CH2](17),[CH2]CC(15),C[CH]CCCC(20),CC[CH]CCC(18),C5H10(55),C[C]CCC(78),C5H10(81),CC[C]CC(90),C[C]C(40),C3H5(37),[CH]1CC1(94),C[CH]C(36),C4H8(23),C[C]CC(80),C4H8(82),[CH2]C[CH2](25),C2H3(32)
2.0474687128790743e-07,0.13312615843679537,0.46346346346346345,0.0,0.0,0.0,0.06588528220851195,2.549913948896709e-05,0.010702049982591737,0.00016553478311459396,7.240716735593704e-06,0.00221160920401023,0.000993176975505219,0.004041727319240362,2.647702970710683e-07,0.0,0.4669003383009964,0.0013240491969000404,9.139438218097043e-06,9.658605275059609e-05,5.6086376906469546e-06,6.4924132909020905e-06,1.798791238699826e-06,0.0007366598594356371,1.0594875841712157e-08,0.0006910851472520491,3.5804703391969044e-09,1.824490472656161e-08,0.0002655189838527345,4.6796253786763564e-08,1.475122682698114e-06,0.00023409604752995338,3.3705891868630593e-09,0.0001188531929642605,4.477530788099778e-11,3.858095811566295e-07
2.1013668757793352e-07,0.13318870642865052,0.46346346346346345,0.0,0.0,0.0,0.06567662247095542,2.7068635114793547e-05,0.01099334997293223,0.0001776843091910985,7.6145173903219245e-06,0.002283749890738483,0.0010487476641516083,0.004122958456744698,2.810551023333501e-07,0.0,0.46700880629627717,0.0013228999602854798,9.110612989945354e-06,9.706316574151679e-05,5.593804334493523e-06,6.470310759331299e-06,1.7926633358290181e-06,0.0007524815204108801,1.0823893063498861e-08,0.0007160982664524432,3.7100618050115917e-09,1.8840039659492016e-08,0.00027868300772663986,4.91163734305767e-08,1.5005459463286478e-06,0.00024082754340049587,3.4677222843635906e-09,0.00012291097044562737,4.629141374001088e-11,3.97568665278638e-07
2.155265038679596e-07,0.1332509524018398,0.46346346346346345,0.0,0.0,0.0,0.0654686705700385,2.8681364516798997e-05,0.011284086389339072,0.00019028176160649482,7.995284977817295e-06,0.0023557208179697726,0.0011053260328008586,0.004201705487048481,2.9766563872992127e-07,0.0,0.46711662118757546,0.001321463438326026,9.081884571692738e-06,9.752975741214293e-05,5.578333231824721e-06,6.446758073886388e-06,1.7861376721829663e-06,0.000767999718285611,1.1048553928271419e-08,0.000740883245638538,3.838471291261023e-09,1.9433774151404457e-08,0.00029201050089548426,5.146530483398651e-08,1.5255605441713659e-06,0.00024756823310274765,3.5649885321928942e-09,0.00012697576711086735,4.780541369063069e-11,4.0926257075570713e-07
2.209163201579857e-07,0.1333128949347121,0.46346346346346345,0.0,0.0,0.0,0.06526145061788745,3.0336890630092556e-05,0.011574242684811515,0.0002033205923419729,8.382822962069292e-06,0.002427509992720801,0.0011628676233962217,0.004278000826384701,3.1457987498329066e-07,0.0,0.4672237682251239,0.0013197799922647028,9.053256450453504e-06,9.798634509994044e-05,5.562317980095791e-06,6.421964171809459e-06,1.7792716855208754e-06,0.0007832228537568766,1.126897616088559e-08,0.0007654264690689933,3.965628255595341e-09,2.0026009262366824e-08,0.00030549233154452717,5.384143850893199e-08,1.5501834788880977e-06,0.0002543186908326617,3.662396037449507e-09,0.0001310473877701944,4.931696848160142e-11,4.2089362234693195e-07
2.2630613644801177e-07,0.13337453329255675,0.46346346346346345,0.0,0.0,0.0,0.06505498298991962,3.2034790356779906e-05,0.011863804395727743,0.00021679369466965156,8.776938160691484e-06,0.0024991073172341786,0.0012213293595853879,0.0043518801531878615,3.3177575227205334e-07,0.0,0.46733023619499553,0.0013178859104301726,9.024731587521134e-06,9.84334313779e-05,5.5458424333882735e-06,6.396116146687835e-06,1.7721167987756108e-06,0.0007981590566057768,1.14852738872708e-08,0.0007897161319810996,4.091471538236695e-09,2.0616661687592005e-08,0.0003191197271996308,5.624322830095909e-08,1.5744319396633658e-06,0.0002610795167205932,3.759953305001856e-09,0.0001351257242511673,5.0825781349780516e-11,4.3246434827579747e-07
2.3169595273803786e-07,0.13343586745653568,0.46346346346346345,0.0,0.0,0.0,0.06484928472227479,3.3774654989200646e-05,0.012152758933663237,0.00023069346054879167,9.177440874347706e-06,0.0025705043829851513,0.0012806695669397093,0.0044233819126751036,3.49231256314012e-07,0.0,0.4674360170171515,0.0013158137430985461,8.996312473408032e-06,9.887150179098465e-05,5.5289815455532355e-06,6.36938115553147e-06,1.7647189472901831e-06,0.0008128161685668229,1.1697557367520773e-08,0.0008137420818749109,4.215948539682482e-09,2.1205662058068062e-08,0.00033288426071715363,5.8669188920405166e-08,1.5983231127193457e-06,0.0002678513279902927,3.857669107795158e-09,0.00013921074373928258,5.233159788278586e-11,4.439774191270112e-07
2.3708576902806394e-07,0.133496897951358,0.46346346346346345,0.0,0.0,0.0,0.06464436987359733,3.5556090403959685e-05,0.012441095394829831,0.00024501183528856667,9.584144985973306e-06,0.002641694283419678,0.0013408479796780757,0.004492546871949387,3.6692448269458937e-07,0.0,0.4675411053801145,0.0013135926166020666,8.968001178046348e-06,9.930102317903668e-05,5.5118021554250595e-06,6.3419081904104e-06,1.7571190677630813e-06,0.0008272017325339522,1.1905932820732805e-08,0.0008374956700118052,4.33901445132836e-09,2.179295339571136e-08,0.00034677783630658165,6.111789347929167e-08,1.6218740276946085e-06,0.0002746347511984994,3.955552372893398e-09,0.00014330247817227314,5.383420546917289e-11,4.5543559667621416e-07
2.4247558531809005e-07,0.13355762582158318,0.46346346346346345,0.0,0.0,0.0,0.06444024985444238,3.737871707294197e-05,0.012728804385651686,0.0002597403694363384,9.996868034001263e-06,0.0027126714436523105,0.001401825736506062,0.004559417720259773,3.848336960103221e-07,0.0,0.46764549840888103,0.0013112485274629068,8.93979939654014e-06,9.97224424583248e-05,5.494363718532469e-06,6.3138297309963755e-06,1.7493535519893551e-06,0.0008413229869538856,1.2110502325106101e-08,0.0008609696126747772,4.460631536665182e-09,2.237848970837579e-08,0.00036079267572169005,6.358797105661421e-08,1.6451014227530311e-06,0.00028143041543353555,4.053612081580976e-09,0.00014740101459910108,5.533341921070135e-11,4.6684168890541543e-07
2.4786540160811614e-07,0.13361805253852724,0.46346346346346345,0.0,0.0,0.0,0.06423693372560929,3.9242169910963515e-05,0.013015877863967169,0.0002748702678336976,1.0415431261635716e-05,0.00278343146641814,0.0014635653668028858,0.004624038712186893,4.0293738303926116e-07,0.0,0.4677491953647149,0.0013088046167656173,8.911708490657236e-06,0.00010013618576662706,5.476718986149341e-06,6.285263277036109e-06,1.741454670274757e-06,0.0008551868647358208,1.2311363783844682e-08,0.000884157862186225,4.580768463030604e-09,2.2962234719016784e-08,0.00037492130470943743,6.607810431038163e-08,1.6680216325770171e-06,0.0002882389464204882,4.151857182567446e-09,0.00015150648646852807,5.682908286748951e-11,4.781985111185644e-07
2.532552178981422e-07,0.1336781799497971,0.46346346346346345,0.0,0.0,0.0,0.06403442846838717,4.114609799331833e-05,0.01330230899444574,0.00029039243585433504,1.0839659645861008e-05,0.0028539709926728345,0.001526030769304718,0.004686455348998332,4.212143004612615e-07,0.0,0.4678521973737243,0.001306281425624328,8.883729526496243e-06,0.00010054265793364474,5.458914633581789e-06,6.256312760620185e-06,1.7334509614478726e-06,0.0008687999956164629,1.2508610941648434e-08,0.0009070554872838511,4.69939968184417e-09,2.354416071570679e-08,0.00038915653983492474,6.858702715622002e-08,1.6906505055837998e-06,0.0002950609614275098,4.250296516858742e-09,0.00015561906576375264,5.832107287338324e-11,4.895088542677368e-07
2.586450341881683e-07,0.13373801022006557,0.46346346346346345,0.0,0.0,0.0,0.06383273922897113,4.309016417022243e-05,0.013588092017126081,0.0003062975228400158,1.1269381908926582e-05,0.002924287575640512,0.0015891871848514722,0.004746714094608937,4.3964351751800044e-07,0.0,0.4679545071818868,0.0013036971324425215,8.855863308603303e-06,0.00010094224226043653,5.4409918397598316e-06,6.227069851120269e-06,1.7253675904568392e-06,0.0008821687112180838,1.2702333440794355e-08,0.000929658562513529,4.816504855557004e-09,2.4124247512506133e-08,0.00040349147575788574,7.111352252364871e-08,1.7130033351039874e-06,0.00030189706489251457,4.348938753278976e-09,0.00015973895591982543,5.980928210907464e-11,5.007754589604169e-07
2.640348504781944e-07,0.1337975457848497,0.46346346346346345,0.0,0.0,0.0,0.06363186953921598,4.507404460244338e-05,0.01387322212804876,0.00032257596278340717,1.1704430514826883e-05,0.0029943795671576404,0.0016530011645598565,0.004804862122789416,4.5820445399640077e-07,0.0,0.46805612893428666,0.0013010677727555335,8.828110410818969e-06,0.00010133530055271308,5.422986821987344e-06,6.197615159876172e-06,1.7172266810948554e-06,0.0008952990522027145,1.2892616908378207e-08,0.0009519640661930698,4.932068329009016e-09,2.4702481511846237e-08,0.00041791947300300297,7.36564202009092e-08,1.7350948025036152e-06,0.0003087478446941172,4.447792333275757e-09,0.00016386638546293951,6.129362087312987e-11,5.120009934531459e-07
2.694246667682205e-07,0.13385678930595,0.46346346346346345,0.0,0.0,0.0,0.06343182151549107,4.709742823441582e-05,0.014157695371162324,0.00033921801231796963,1.2144641652710663e-05,0.00306424601538207,0.0017174405344148826,0.0048609470929800065,4.768769138471927e-07,0.0,0.46815706797675033,0.001298407442391167,8.800471204125132e-06,0.000101722173350246,5.4049313281145915e-06,6.168019341883019e-06,1.7090476206440635e-06,0.0009081967771103969,1.307954306875691e-08,0.0009739697865286771,5.046078643024651e-09,2.5278854860704764e-08,0.00043243414624009814,7.621459477049299e-08,1.7569389435316593e-06,0.0003156138690068145,4.546865424209725e-09,0.0001680016023214913,6.277402665580146e-11,5.231880361849035e-07
2.7481448305824656e-07,0.13391574363325776,0.46346346346346345,0.0,0.0,0.0,0.06323259603739474,4.916001622015962e-05,0.014441508540649997,0.00035621378609501403,1.2589855209092668e-05,0.0031338865729494867,0.001782474357177578,0.004915016952109576,4.956411147531216e-07,0.0,0.46825733067807235,0.0012957284847662676,8.772945881723229e-06,0.00010210318031813729,5.38685308632506e-06,6.138344104291236e-06,1.700847335408552e-06,0.0009208673724920157,1.3263189875438116e-08,0.0009956742354469868,5.1585280879799864e-09,2.585336469284705e-08,0.0004470293530843856,7.878696363364724e-08,1.7785491255454594e-06,0.0003224956836822879,4.646165880536698e-09,0.0001721448687581517,6.425044508526066e-11,5.343390627308175e-07
2.8020429934827264e-07,0.1339744117701283,0.46346346346346345,0.0,0.0,0.0,0.0630341929080483,5.1261521317165085e-05,0.014724659092823406,0.0003735532896376096,1.3039914730631845e-05,0.0032033014146765878,0.0018480728924179987,0.004967119759907627,5.144777139533939e-07,0.0,0.4683569242710612,0.0012930416631693133,8.745534481552124e-06,0.00010247862077923058,5.368776216589626e-06,6.1086431325506566e-06,1.6926405463896832e-06,0.0009333160639584288,1.3443631657138976e-08,0.0010170765697055486,5.269412295081676e-09,2.642601244990592e-08,0.00046169918342365434,8.137248512936343e-08,1.7999380277579692e-06,0.00032939381010014786,4.7457012117239566e-09,0.00017629645687271533,6.572282930623689e-11,5.454564357226672e-07
2.8559411563829873e-07,0.13403279684313105,0.46346346346346345,0.0,0.0,0.0,0.06283661099763285,5.3401667260933945e-05,0.015007145066770831,0.00039122644977008223,1.3494667379113434e-05,0.0032724911639337895,0.001914207555394357,0.005017303535331445,5.333678306224434e-07,0.0,0.4684558567106968,0.001290356318896374,8.718236906489858e-06,0.00010284877435974026,5.3507216084544415e-06,6.078962932820465e-06,1.6844400029572637e-06,0.0009455478278220112,1.3620939273336456e-08,0.0010381765188314234,5.3787298630225125e-09,2.6996803274053272e-08,0.00047643794927300305,8.397015674804119e-08,1.8211176380529337e-06,0.0003363087434354309,4.8454785561558476e-09,0.00018045664462673823,6.719115728531329e-11,5.565423972969717e-07
2.909839319283248e-07,0.13409090207520374,0.46346346346346345,0.0,0.0,0.0,0.06263984837168889,5.5580188129975526e-05,0.015288965013019233,0.0004092231427260301,1.395396388003606e-05,0.0033414568269005875,0.001980850875364667,0.005065616121982376,5.522930650760002e-07,0.0,0.4685541365478369,0.0012876805161150318,8.69105294245776e-06,0.00010321390171658538,5.332707263801223e-06,6.04934359605796e-06,1.676256690641868e-06,0.0009575674030801828,1.3795180275461419e-08,0.0010589743194392538,5.486482017684866e-09,2.7565745465533803e-08,0.0004912401751483058,8.657901343293975e-08,1.8420992598322315e-06,0.000343240951295789,4.945504660733913e-09,0.0001846257123448469,6.86554096206832e-11,5.675990643927128e-07
2.963737482183509e-07,0.13414873076205383,0.46346346346346345,0.0,0.0,0.0,0.06244390240555823,5.7796827710012563e-05,0.015570117929518018,0.0004275332200411392,1.4417658466003688e-05,0.0034101997339904717,0.002047976453794733,0.0051121050705995675,5.712355150537079e-07,0.0,0.4686517728170604,0.0012850211743078016,8.663982274593519e-06,0.00010357424532298489,5.314748606934374e-06,6.019819496092796e-06,1.6681000235714706e-06,0.0009693793035381677,1.3966419070994466e-08,0.0010794706554900846,5.5926723026258276e-09,2.8132849999424606e-08,0.000506100588942222,8.919812597170708e-08,1.862893515666309e-06,0.00035019087268523414,5.045785865134429e-09,0.00018880393965135968,7.011556492701723e-11,5.786284262885095e-07
3.01763564508377e-07,0.1342062862513501,0.46346346346346345,0.0,0.0,0.0,0.06224876988623397,6.0051338864744084e-05,0.015850603204302833,0.0004461465323387197,1.4885608815960701e-05,0.0034787214877795214,0.0021155589228324194,0.005156817536920444,5.901777893083638e-07,0.0,0.4687487749373473,0.0012823841890992368,8.63702450166705e-06,0.00010393003029797888,5.296858769111372e-06,5.990419922594467e-06,1.659978021216068e-06,0.000980987829915856,1.4134717088249667e-08,0.001099666604069541,5.697306298159475e-09,2.869813009617621e-08,0.0005210141132832232,9.182659947601173e-08,1.8835103606607794e-06,0.00035715891725668987,5.146328090099535e-09,0.00019299160280378082,7.157162686719677e-11,5.896323435838642e-07
3.0715338079840306e-07,0.13426357192453717,0.46346346346346345,0.0,0.0,0.0,0.06205444710280329,6.234348291850093e-05,0.01613042056424777,0.0004650529511169415,1.535767599120026e-05,0.0035470239168281987,0.002183573904352871,0.005199800193346333,6.091030187183313e-07,0.0,0.46884515262438226,0.001279774542269989,8.610179148918643e-06,0.0001042814652657302,5.279048845910279e-06,5.961169650082156e-06,1.6518974620848343e-06,0.0009923970818123769,1.4300132939674141e-08,0.0011195635862810208,5.800391366934382e-09,2.9261600840548664e-08,0.0005359758573572022,9.446357193794676e-08,1.9039591063370528e-06,0.0003641454648194732,5.2471368298420655e-09,0.00019718897238687702,7.302359906226459e-11,6.006125486628384e-07
3.1254319708842915e-07,0.1343205911809613,0.46346346346346345,0.0,0.0,0.0,0.06186092992658644,6.46730290552232e-05,0.01640957002934568,0.000484242388646234,1.583372436897096e-05,0.0036151090348327634,0.002251997969824559,0.0052410991529515,6.279948651266221e-07,0.0,0.4689409158133517,0.0012771964017557489,8.583445679461046e-06,0.00010462874322826374,5.261328126441691e-06,5.9320894541895655e-06,1.6438640253637942e-06,0.0010036109694072936,1.4462722582120853e-08,0.0011391633228657956,5.901936424004183e-09,2.982327884457823e-08,0.0005509811091703203,9.710821286524532e-08,1.924248438255461e-06,0.0003711508650688906,5.348217147611338e-09,0.0002013963113332322,7.447147304602308e-11,6.115706476295437e-07
3.1793301337845523e-07,0.1343773474240456,0.46346346346346345,0.0,0.0,0.0,0.06166821388198816,6.703975373778819e-05,0.01668805187199258,0.0005037048160836078,1.63136215743766e-05,0.0036829790045714407,0.002320808601191811,0.00528075990451132,6.468375280958423e-07,0.0,0.46903607459118996,0.0012746532123723002,8.556823504374885e-06,0.00010497204243916629,5.2437043033207836e-06,5.903196579222039e-06,1.6358824231715832e-06,0.001014633224810731,1.4622539472940361e-08,0.001158467794178498,6.001951729466483e-09,3.038318195031011e-08,0.0005660253282306181,9.97597219950997e-08,1.944386436455981e-06,0.00037817543750902935,5.4495736737619325e-09,0.0002056138732386281,7.5915267632195e-11,6.225081231478099e-07
3.233228296684813e-07,0.13443384404933167,0.46346346346346345,0.0,0.0,0.0,0.061476294208986426,6.944344015050924e-05,0.01696586658080587,0.000523430279908279,1.6797238411159323e-05,0.003750636106165342,0.0023899841529177028,0.005318827257385937,6.656157497534947e-07,0.0,0.4691306391373301,0.0012721477779719284,8.530311991637808e-06,0.00010531152727044755,5.226183663570746e-06,5.8745051555091045e-06,1.6279565123607381e-06,0.0010254674130116262,1.4779634720678584e-08,0.001177479204165264,6.100448701832064e-09,3.094132896784315e-08,0.0005811041386251212,1.0241732807169792e-07,1.9643806070909945e-06,0.0003852194715442879,5.551210606781121e-09,0.0002098419009431466,7.73550021120555e-11,6.334263378924781e-07
3.287126459585074e-07,0.13449008443418306,0.46346346346346345,0.0,0.0,0.0,0.061285165918101646,7.188387766647891e-05,0.01724301482854331,0.0005434089167801202,1.7284448791886428e-05,0.0038180827092307024,0.0024595038152891583,0.005355345295193865,6.84314817888845e-07,0.0,0.4692246196720941,0.0012696823357214962,8.503910474005483e-06,0.00010564734906508567,5.208771255371346e-06,5.84602657461303e-06,1.6200893961008338e-06,0.0010361169423720137,1.4934057229840122e-08,0.0011961999480124509,6.197439750414119e-09,3.149773944549847e-08,0.000596213322468942,1.0508028768934643e-07,1.984237907851761e-06,0.0003922832267157942,5.653131716415089e-09,0.00021408062535125245,7.879067199303312e-11,6.443265387354039e-07
3.341024622485335e-07,0.13454607192891738,0.46346346346346345,0.0,0.0,0.0,0.06109482383861651,7.436086134113568e-05,0.01751949744371279,0.0005636309669190311,1.7775129667962862e-05,0.0038853212485182253,0.002529347579053617,0.005390357337303494,7.029205674509352e-07,0.0,0.4693180264119327,0.0012672586231372513,8.477618255938736e-06,0.00010597964696870716,5.1914710395304856e-06,5.817769828927229e-06,1.612283522143945e-06,0.0010465850746311889,1.508585383944806e-08,0.0012146325831546782,6.292938125127845e-09,3.205243346908173e-08,0.000611348813703427,1.0774788420441798e-07,2.0039647698116704e-06,0.0003993669330615376,5.755340348092383e-09,0.0002183302644662203,8.022230356289995e-11,6.552098614907186e-07
